基金代码,基金名称,日期,单位净值,累计净值,复权净值
SJG631,明汯乐享300指数增强1号A,2020-03-18,1.0,1.0,1.0
SJG631,明汯乐享300指数增强1号A,2020-03-20,0.9508,0.9508,0.9508
SJG631,明汯乐享300指数增强1号A,2020-03-26,0.9378,0.9378,0.9378
SJG631,明汯乐享300指数增强1号A,2020-04-02,0.957,0.957,0.957
SJG631,明汯乐享300指数增强1号A,2020-04-10,0.9587,0.9587,0.9586999999999998
SJG631,明汯乐享300指数增强1号A,2020-04-14,0.978,0.978,0.9779999999999996
SJG631,明汯乐享300指数增强1号A,2020-04-20,0.9978,0.9978,0.9977999999999998
SJG631,明汯乐享300指数增强1号A,2020-04-24,1.0058,1.0058,1.0057999999999998
SJG631,明汯乐享300指数增强1号A,2020-04-30,1.0004,1.0004,1.0003999999999995
SJG631,明汯乐享300指数增强1号A,2020-05-07,1.0388,1.0388,1.0387999999999995
SJG631,明汯乐享300指数增强1号A,2020-05-11,1.05,1.05,1.0499999999999998
SJG631,明汯乐享300指数增强1号A,2020-05-12,1.0603,1.0603,1.0602999999999998
SJG631,明汯乐享300指数增强1号A,2020-05-15,1.0557,1.0557,1.0557
SJG631,明汯乐享300指数增强1号A,2020-05-21,1.0507,1.0507,1.0506999999999995
SJG631,明汯乐享300指数增强1号A,2020-05-28,1.0235,1.0235,1.0235
SJG631,明汯乐享300指数增强1号A,2020-06-04,1.0456,1.0456,1.0456
SJG631,明汯乐享300指数增强1号A,2020-06-11,1.0912,1.0912,1.0911999999999995
SJG631,明汯乐享300指数增强1号A,2020-06-12,1.0986,1.0986,1.0985999999999998
SJG631,明汯乐享300指数增强1号A,2020-06-18,1.0888,1.0888,1.0887999999999998
SJG631,明汯乐享300指数增强1号A,2020-06-29,1.1114,1.1114,1.1113999999999995
SJG631,明汯乐享300指数增强1号A,2020-06-30,1.1246,1.1246,1.1245999999999998
SJG631,明汯乐享300指数增强1号A,2020-07-06,1.1466,1.1466,1.1465999999999998
SJG631,明汯乐享300指数增强1号A,2020-07-09,1.1983,1.1983,1.1982999999999997
SJG631,明汯乐享300指数增强1号A,2020-07-16,1.3192,1.3192,1.3191999999999997
SJG631,明汯乐享300指数增强1号A,2020-07-23,1.2595,1.2595,1.2594999999999996
SJG631,明汯乐享300指数增强1号A,2020-07-30,1.2467,1.2467,1.2466999999999997
SJG631,明汯乐享300指数增强1号A,2020-08-04,1.297,1.297,1.2969999999999997
SJG631,明汯乐享300指数增强1号A,2020-08-07,1.3131,1.3131,1.3130999999999995
SJG631,明汯乐享300指数增强1号A,2020-08-11,1.3031,1.3031,1.3030999999999997
SJG631,明汯乐享300指数增强1号A,2020-08-14,1.3073,1.3073,1.3072999999999997
SJG631,明汯乐享300指数增强1号A,2020-08-20,1.3018,1.3018,1.3017999999999998
SJG631,明汯乐享300指数增强1号A,2020-08-25,1.2999,1.2999,1.2998999999999998
SJG631,明汯乐享300指数增强1号A,2020-08-28,1.3116,1.3116,1.3116
SJG631,明汯乐享300指数增强1号A,2020-09-03,1.3493,1.3493,1.3492999999999995
SJG631,明汯乐享300指数增强1号A,2020-09-10,1.3308,1.3308,1.3307999999999998
SJG631,明汯乐享300指数增强1号A,2020-09-14,1.2747,1.2747,1.2746999999999995
SJG631,明汯乐享300指数增强1号A,2020-09-17,1.2897,1.2897,1.2896999999999998
SJG631,明汯乐享300指数增强1号A,2020-09-24,1.3216,1.3216,1.3216
SJG631,明汯乐享300指数增强1号A,2020-10-09,1.2861,1.2861,1.2860999999999998
SJG631,明汯乐享300指数增强1号A,2020-10-12,1.2964,1.2964,1.2964
SJG631,明汯乐享300指数增强1号A,2020-10-13,1.3154,1.3154,1.3154
SJG631,明汯乐享300指数增强1号A,2020-10-16,1.3532,1.3532,1.3532
SJG631,明汯乐享300指数增强1号A,2020-10-22,1.3488,1.3488,1.3488
SJG631,明汯乐享300指数增强1号A,2020-10-29,1.3208,1.3208,1.3208
SJG631,明汯乐享300指数增强1号A,2020-11-05,1.3382,1.3382,1.3382
SJG631,明汯乐享300指数增强1号A,2020-11-10,1.3796,1.3796,1.3796
SJG631,明汯乐享300指数增强1号A,2020-11-16,1.3993,1.3993,1.3993
SJG631,明汯乐享300指数增强1号A,2020-11-19,1.3764,1.3764,1.3764
SJG631,明汯乐享300指数增强1号A,2020-11-26,1.4089,1.4089,1.4088999999999998
SJG631,明汯乐享300指数增强1号A,2020-12-03,1.4138,1.4138,1.4137999999999995
SJG631,明汯乐享300指数增强1号A,2020-12-10,1.4427,1.4427,1.4427
SJG631,明汯乐享300指数增强1号A,2020-12-14,1.4181,1.4181,1.4181
SJG631,明汯乐享300指数增强1号A,2020-12-17,1.4048,1.4048,1.4048
SJG631,明汯乐享300指数增强1号A,2020-12-22,1.4439,1.4439,1.4439
SJG631,明汯乐享300指数增强1号A,2020-12-23,1.4573,1.4573,1.4573000000000005
SJG631,明汯乐享300指数增强1号A,2020-12-29,1.4666,1.4666,1.4666
SJG631,明汯乐享300指数增强1号A,2021-01-11,1.5275,1.5275,1.5275
SJG631,明汯乐享300指数增强1号A,2021-01-12,1.5941,1.5941,1.5941
SJG631,明汯乐享300指数增强1号A,2021-01-15,1.5804,1.5804,1.5804
SJG631,明汯乐享300指数增强1号A,2021-01-21,1.5823,1.5823,1.5823
SJG631,明汯乐享300指数增强1号A,2021-01-26,1.6348,1.6348,1.6347999999999998
SJG631,明汯乐享300指数增强1号A,2021-02-01,1.6268,1.6268,1.6267999999999998
SJG631,明汯乐享300指数增强1号A,2021-02-03,1.583,1.583,1.5829999999999995
SJG631,明汯乐享300指数增强1号A,2021-02-05,1.6361,1.6361,1.6361
SJG631,明汯乐享300指数增强1号A,2021-02-18,1.6396,1.6396,1.6395999999999995
SJG631,明汯乐享300指数增强1号A,2021-02-19,1.7359,1.7359,1.7358999999999996
SJG631,明汯乐享300指数增强1号A,2021-02-25,1.7085,1.7085,1.7084999999999997
SJG631,明汯乐享300指数增强1号A,2021-02-26,1.6402,1.6402,1.6401999999999997
SJG631,明汯乐享300指数增强1号A,2021-03-04,1.5484,1.5484,1.5483999999999996
SJG631,明汯乐享300指数增强1号A,2021-03-11,1.5116,1.5116,1.5115999999999996
SJG631,明汯乐享300指数增强1号A,2021-03-12,1.4352,1.4352,1.4351999999999996
SJG631,明汯乐享300指数增强1号A,2021-03-18,1.4757,1.4757,1.4756999999999996
SJG631,明汯乐享300指数增强1号A,2021-03-23,1.4367,1.4367,1.4366999999999996
SJG631,明汯乐享300指数增强1号A,2021-03-26,1.4499,1.4499,1.4498999999999995
SJG631,明汯乐享300指数增强1号A,2021-04-01,1.4468,1.4468,1.4467999999999996
SJG631,明汯乐享300指数增强1号A,2021-04-09,1.484,1.484,1.483999999999999
SJG631,明汯乐享300指数增强1号A,2021-04-13,1.4549,1.4549,1.4548999999999994
SJG631,明汯乐享300指数增强1号A,2021-04-16,1.4309,1.4309,1.4308999999999994
SJG631,明汯乐享300指数增强1号A,2021-04-21,1.4676,1.4676,1.4675999999999991
SJG631,明汯乐享300指数增强1号A,2021-04-27,1.4688,1.4688,1.468799999999999
SJG631,明汯乐享300指数增强1号A,2021-04-30,1.4904,1.4904,1.4903999999999988
SJG631,明汯乐享300指数增强1号A,2021-05-07,1.501,1.501,1.5009999999999988
SJG631,明汯乐享300指数增强1号A,2021-05-11,1.4626,1.4626,1.4625999999999988
SJG631,明汯乐享300指数增强1号A,2021-05-12,1.4598,1.4598,1.4597999999999989
SJG631,明汯乐享300指数增强1号A,2021-05-14,1.4779,1.4779,1.4778999999999989
SJG631,明汯乐享300指数增强1号A,2021-05-20,1.5042,1.5042,1.5041999999999986
SJG631,明汯乐享300指数增强1号A,2021-05-24,1.5329,1.5329,1.5328999999999986
SJG631,明汯乐享300指数增强1号A,2021-05-27,1.5194,1.5194,1.5193999999999988
SJG631,明汯乐享300指数增强1号A,2021-05-28,1.585,1.585,1.5849999999999986
SJG631,明汯乐享300指数增强1号A,2021-05-31,1.5879,1.5879,1.5878999999999988
SJG631,明汯乐享300指数增强1号A,2021-06-01,1.5879,1.5879,1.5878999999999988
SJG631,明汯乐享300指数增强1号A,2021-06-07,1.5941,1.5941,1.5940999999999987
SJG631,明汯乐享300指数增强1号A,2021-06-10,1.5823,1.5823,1.5822999999999987
SJG631,明汯乐享300指数增强1号A,2021-06-15,1.5825,1.5825,1.582499999999999
SJG631,明汯乐享300指数增强1号A,2021-06-18,1.5716,1.5716,1.5715999999999988
SJG631,明汯乐享300指数增强1号A,2021-06-22,1.5408,1.5408,1.5407999999999986
SJG631,明汯乐享300指数增强1号A,2021-06-25,1.5369,1.5369,1.5368999999999986
SJG631,明汯乐享300指数增强1号A,2021-07-01,1.5817,1.5817,1.5816999999999988
SJG631,明汯乐享300指数增强1号A,2021-07-02,1.5914,1.5914,1.5913999999999986
SJG631,明汯乐享300指数增强1号A,2021-07-08,1.554,1.554,1.5539999999999987
SJG631,明汯乐享300指数增强1号A,2021-07-13,1.5571,1.5571,1.5570999999999984
SJG631,明汯乐享300指数增强1号A,2021-07-16,1.5821,1.5821,1.5820999999999985
SJG631,明汯乐享300指数增强1号A,2021-07-20,1.5762,1.5762,1.5761999999999985
SJG631,明汯乐享300指数增强1号A,2021-07-26,1.5819,1.5819,1.5818999999999983
SJG631,明汯乐享300指数增强1号A,2021-07-29,1.5879,1.5879,1.5878999999999983
SJG631,明汯乐享300指数增强1号A,2021-08-05,1.5023,1.5023,1.5022999999999984
SJG631,明汯乐享300指数增强1号A,2021-08-10,1.5487,1.5487,1.5486999999999982
SJG631,明汯乐享300指数增强1号A,2021-08-16,1.6,1.6,1.599999999999998
SJG631,明汯乐享300指数增强1号A,2021-08-17,1.5772,1.5772,1.577199999999998
SJG631,明汯乐享300指数增强1号A,2021-08-23,1.5434,1.5434,1.543399999999998
SJG631,明汯乐享300指数增强1号A,2021-08-26,1.5166,1.5166,1.516599999999998
SJG631,明汯乐享300指数增强1号A,2021-09-02,1.5496,1.5496,1.549599999999998
SJG631,明汯乐享300指数增强1号A,2021-09-09,1.5697,1.5697,1.569699999999998
SJG631,明汯乐享300指数增强1号A,2021-09-16,1.6357,1.6357,1.6356999999999975
SJG631,明汯乐享300指数增强1号A,2021-09-23,1.6037,1.6037,1.6036999999999977
SJG631,明汯乐享300指数增强1号A,2021-09-24,1.6023,1.6023,1.6022999999999976
SJG631,明汯乐享300指数增强1号A,2021-09-28,1.6157,1.6157,1.6156999999999977
SJG631,明汯乐享300指数增强1号A,2021-09-30,1.6241,1.6241,1.6240999999999977
SJG631,明汯乐享300指数增强1号A,2021-10-11,1.6139,1.6139,1.6138999999999974
SJG631,明汯乐享300指数增强1号A,2021-10-12,1.6204,1.6204,1.6203999999999978
SJG631,明汯乐享300指数增强1号A,2021-10-15,1.6175,1.6175,1.6174999999999975
SJG631,明汯乐享300指数增强1号A,2021-10-21,1.5986,1.5986,1.5985999999999978
SJG631,明汯乐享300指数增强1号A,2021-10-22,1.5955,1.5955,1.5954999999999977
SJG631,明汯乐享300指数增强1号A,2021-10-28,1.6121,1.6121,1.612099999999998
SJG631,明汯乐享300指数增强1号A,2021-11-04,1.5928,1.5928,1.5927999999999978
SJG631,明汯乐享300指数增强1号A,2021-11-11,1.5513,1.5513,1.5512999999999977
SJG631,明汯乐享300指数增强1号A,2021-11-12,1.5488,1.5488,1.5487999999999975
SJG631,明汯乐享300指数增强1号A,2021-11-18,1.5704,1.5704,1.570399999999998
SJG631,明汯乐享300指数增强1号A,2021-11-23,1.5876,1.5876,1.587599999999998
SJG631,明汯乐享300指数增强1号A,2021-11-26,1.597,1.597,1.596999999999998
SJG631,明汯乐享300指数增强1号A,2021-12-02,1.5869,1.5869,1.586899999999998
SJG631,明汯乐享300指数增强1号A,2021-12-09,1.6189,1.6189,1.618899999999998
SJG631,明汯乐享300指数增强1号A,2021-12-16,1.6537,1.6537,1.653699999999998
SJG631,明汯乐享300指数增强1号A,2021-12-21,1.625,1.625,1.624999999999998
SJG631,明汯乐享300指数增强1号A,2021-12-24,1.5995,1.5995,1.599499999999998
SJG631,明汯乐享300指数增强1号A,2021-12-30,1.6182,1.6182,1.618199999999998
SJG631,明汯乐享300指数增强1号A,2021-12-31,1.6138,1.6138,1.6137999999999977
SJG631,明汯乐享300指数增强1号A,2022-01-07,1.6359,1.6359,1.635899999999998
SJG631,明汯乐享300指数增强1号A,2022-01-11,1.5897,1.5897,1.589699999999998
SJG631,明汯乐享300指数增强1号A,2022-01-14,1.5994,1.5994,1.5993999999999982
SJG631,明汯乐享300指数增强1号A,2022-01-20,1.5708,1.5708,1.5707999999999984
SJG631,明汯乐享300指数增强1号A,2022-01-24,1.595,1.595,1.5949999999999984
SJG631,明汯乐享300指数增强1号A,2022-01-27,1.5858,1.5858,1.5857999999999983
SJG631,明汯乐享300指数增强1号A,2022-02-10,1.5292,1.5292,1.5291999999999983
SJG631,明汯乐享300指数增强1号A,2022-02-14,1.5474,1.5474,1.5473999999999986
SJG631,明汯乐享300指数增强1号A,2022-02-17,1.5319,1.5319,1.5318999999999985
SJG631,明汯乐享300指数增强1号A,2022-02-22,1.566,1.566,1.5659999999999985
SJG631,明汯乐享300指数增强1号A,2022-02-25,1.5588,1.5588,1.5587999999999982
SJG631,明汯乐享300指数增强1号A,2022-03-03,1.5491,1.5491,1.549099999999998
SJG631,明汯乐享300指数增强1号A,2022-03-10,1.5206,1.5206,1.5205999999999982
SJG631,明汯乐享300指数增强1号A,2022-03-14,1.453,1.453,1.4529999999999983
SJG631,明汯乐享300指数增强1号A,2022-03-17,1.4619,1.4619,1.4618999999999982
