基金代码,基金名称,日期,单位净值,累计净值,复权净值
SAAB63,宽德沪深300指数增强8号一期,2024-01-19,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-01-29,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-01-30,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-01-31,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-01,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-02,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-05,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-06,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-07,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-08,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-19,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-20,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-21,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-22,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-23,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-26,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-27,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-28,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-02-29,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-01,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-04,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-05,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-06,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-07,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-08,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-11,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-12,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-13,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-14,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-15,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-18,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-03-26,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-04-02,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-04-09,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-04-16,0.999,0.999,0.999
SAAB63,宽德沪深300指数增强8号一期,2024-04-23,0.999,0.999,0.999
SAAB63,宽德沪深300指数增强8号一期,2024-04-30,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-05-07,0.999,0.999,0.999
SAAB63,宽德沪深300指数增强8号一期,2024-05-14,1.0,1.0,1.0
SAAB63,宽德沪深300指数增强8号一期,2024-05-15,0.998,0.998,0.998
SAAB63,宽德沪深300指数增强8号一期,2024-05-21,1.005,1.005,1.005
SAAB63,宽德沪深300指数增强8号一期,2024-05-28,0.99,0.99,0.99
SAAB63,宽德沪深300指数增强8号一期,2024-06-04,0.986,0.986,0.986
SAAB63,宽德沪深300指数增强8号一期,2024-06-12,0.982,0.982,0.982
SAAB63,宽德沪深300指数增强8号一期,2024-06-18,0.978,0.978,0.978
SAAB63,宽德沪深300指数增强8号一期,2024-06-25,0.972,0.972,0.972
SAAB63,宽德沪深300指数增强8号一期,2024-07-02,0.97,0.97,0.97
SAAB63,宽德沪深300指数增强8号一期,2024-07-09,0.965,0.965,0.965
SAAB63,宽德沪深300指数增强8号一期,2024-07-16,0.981,0.981,0.981
SAAB63,宽德沪深300指数增强8号一期,2024-07-23,0.998,0.998,0.998
SAAB63,宽德沪深300指数增强8号一期,2024-07-30,0.968,0.968,0.968
SAAB63,宽德沪深300指数增强8号一期,2024-08-06,0.97,0.97,0.97
SAAB63,宽德沪深300指数增强8号一期,2024-08-13,0.958,0.958,0.958
SAAB63,宽德沪深300指数增强8号一期,2024-08-20,0.965,0.965,0.965
SAAB63,宽德沪深300指数增强8号一期,2024-08-27,0.961,0.961,0.961
SAAB63,宽德沪深300指数增强8号一期,2024-09-03,0.957,0.957,0.957
SAAB63,宽德沪深300指数增强8号一期,2024-09-10,0.938,0.938,0.9379999999999998
SAAB63,宽德沪深300指数增强8号一期,2024-09-19,0.916,0.916,0.916
SAAB63,宽德沪深300指数增强8号一期,2024-09-24,0.926,0.926,0.926
SAAB63,宽德沪深300指数增强8号一期,2024-10-08,1.047,1.047,1.047
SAAB63,宽德沪深300指数增强8号一期,2024-10-09,1.127,1.127,1.127
SAAB63,宽德沪深300指数增强8号一期,2024-10-15,1.087,1.087,1.087
SAAB63,宽德沪深300指数增强8号一期,2024-10-22,1.112,1.112,1.112
SAAB63,宽德沪深300指数增强8号一期,2024-10-29,1.135,1.135,1.135
SAAB63,宽德沪深300指数增强8号一期,2024-11-05,1.136,1.136,1.136
SAAB63,宽德沪深300指数增强8号一期,2024-11-12,1.188,1.188,1.188
