基金代码,基金名称,日期,单位净值,累计净值,复权净值
SZF629,纽达投资可转债十一号1期,2023-05-04,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-08,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-09,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-10,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-11,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-12,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-15,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-16,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-17,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-18,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-19,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-22,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-23,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-24,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-05-29,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-06-01,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-06-02,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-06-08,1.0,1.0,1.0
SZF629,纽达投资可转债十一号1期,2023-06-09,0.9998,0.9998,0.9998
SZF629,纽达投资可转债十一号1期,2023-06-15,0.9998,0.9998,0.9998
SZF629,纽达投资可转债十一号1期,2023-06-16,1.0013,1.0013,1.0013
SZF629,纽达投资可转债十一号1期,2023-06-26,1.0124,1.0124,1.0124
SZF629,纽达投资可转债十一号1期,2023-06-29,1.0035,1.0035,1.0035
SZF629,纽达投资可转债十一号1期,2023-06-30,1.0009,1.0009,1.0009
SZF629,纽达投资可转债十一号1期,2023-07-06,1.0097,1.0097,1.0097
SZF629,纽达投资可转债十一号1期,2023-07-07,1.016,1.016,1.016
SZF629,纽达投资可转债十一号1期,2023-07-13,1.0161,1.0161,1.0161
SZF629,纽达投资可转债十一号1期,2023-07-14,1.0136,1.0136,1.0136
SZF629,纽达投资可转债十一号1期,2023-07-20,1.0188,1.0188,1.0188
SZF629,纽达投资可转债十一号1期,2023-07-21,1.0174,1.0174,1.0174
SZF629,纽达投资可转债十一号1期,2023-07-27,1.0128,1.0128,1.0128
SZF629,纽达投资可转债十一号1期,2023-07-28,1.0192,1.0192,1.0192
SZF629,纽达投资可转债十一号1期,2023-08-03,1.0197,1.0197,1.0197
SZF629,纽达投资可转债十一号1期,2023-08-04,1.0162,1.0162,1.0162
SZF629,纽达投资可转债十一号1期,2023-08-10,1.0196,1.0196,1.0196
SZF629,纽达投资可转债十一号1期,2023-08-11,1.0111,1.0111,1.0111
SZF629,纽达投资可转债十一号1期,2023-08-15,1.007,1.007,1.007
SZF629,纽达投资可转债十一号1期,2023-08-17,1.007,1.007,1.007
SZF629,纽达投资可转债十一号1期,2023-08-18,0.9989,0.9989,0.9989
SZF629,纽达投资可转债十一号1期,2023-08-22,1.0036,1.0036,1.0036
SZF629,纽达投资可转债十一号1期,2023-08-25,0.9901,0.9901,0.9901
SZF629,纽达投资可转债十一号1期,2023-08-29,0.9831,0.9831,0.9831
SZF629,纽达投资可转债十一号1期,2023-09-05,0.9994,0.9994,0.9994
SZF629,纽达投资可转债十一号1期,2023-09-08,1.0086,1.0086,1.0086
SZF629,纽达投资可转债十一号1期,2023-09-12,0.9938,0.9938,0.9938
SZF629,纽达投资可转债十一号1期,2023-09-15,0.9873,0.9873,0.9873
SZF629,纽达投资可转债十一号1期,2023-09-19,0.9809,0.9809,0.9809
SZF629,纽达投资可转债十一号1期,2023-09-22,0.9747,0.9747,0.9747
SZF629,纽达投资可转债十一号1期,2023-09-26,0.9837,0.9837,0.9837
SZF629,纽达投资可转债十一号1期,2023-10-09,0.9864,0.9864,0.9864
SZF629,纽达投资可转债十一号1期,2023-10-10,0.9961,0.9961,0.9961
SZF629,纽达投资可转债十一号1期,2023-10-11,0.9948,0.9948,0.9948
SZF629,纽达投资可转债十一号1期,2023-10-13,0.9945,0.9945,0.9945
SZF629,纽达投资可转债十一号1期,2023-10-17,0.9936,0.9936,0.9936
SZF629,纽达投资可转债十一号1期,2023-10-20,0.9733,0.9733,0.9733
SZF629,纽达投资可转债十一号1期,2023-10-24,0.9633,0.9633,0.9633
SZF629,纽达投资可转债十一号1期,2023-10-27,0.9681,0.9681,0.9681
SZF629,纽达投资可转债十一号1期,2023-10-31,0.9802,0.9802,0.9802
SZF629,纽达投资可转债十一号1期,2023-11-03,0.9767,0.9767,0.9767
SZF629,纽达投资可转债十一号1期,2023-11-07,0.9813,0.9813,0.9813
SZF629,纽达投资可转债十一号1期,2023-11-10,0.9988,0.9988,0.9988
SZF629,纽达投资可转债十一号1期,2023-11-14,0.9945,0.9945,0.9945
SZF629,纽达投资可转债十一号1期,2023-11-17,1.0027,1.0027,1.0027
SZF629,纽达投资可转债十一号1期,2023-11-21,0.9945,0.9945,0.9945
SZF629,纽达投资可转债十一号1期,2023-11-24,0.9802,0.9802,0.9802
SZF629,纽达投资可转债十一号1期,2023-11-28,0.9741,0.9741,0.9741
SZF629,纽达投资可转债十一号1期,2023-12-01,0.9842,0.9842,0.9842
SZF629,纽达投资可转债十一号1期,2023-12-05,0.9826,0.9826,0.9826
SZF629,纽达投资可转债十一号1期,2023-12-08,0.9739,0.9739,0.9739
SZF629,纽达投资可转债十一号1期,2023-12-12,0.9741,0.9741,0.9741
SZF629,纽达投资可转债十一号1期,2023-12-15,0.974,0.974,0.974
SZF629,纽达投资可转债十一号1期,2023-12-19,0.9676,0.9676,0.9676
SZF629,纽达投资可转债十一号1期,2023-12-22,0.9525,0.9525,0.9525
SZF629,纽达投资可转债十一号1期,2023-12-26,0.956,0.956,0.9559999999999996
SZF629,纽达投资可转债十一号1期,2023-12-29,0.9478,0.9478,0.9477999999999998
SZF629,纽达投资可转债十一号1期,2024-01-03,0.977,0.977,0.9769999999999996
SZF629,纽达投资可转债十一号1期,2024-01-09,0.9518,0.9518,0.9517999999999996
SZF629,纽达投资可转债十一号1期,2024-01-16,0.9431,0.9431,0.9430999999999996
SZF629,纽达投资可转债十一号1期,2024-01-19,0.9161,0.9161,0.9160999999999996
SZF629,纽达投资可转债十一号1期,2024-01-23,0.9121,0.9121,0.9120999999999996
SZF629,纽达投资可转债十一号1期,2024-01-26,0.8837,0.8837,0.8836999999999997
SZF629,纽达投资可转债十一号1期,2024-01-30,0.9014,0.9014,0.9013999999999996
SZF629,纽达投资可转债十一号1期,2024-02-02,0.8566,0.8566,0.8565999999999996
SZF629,纽达投资可转债十一号1期,2024-02-06,0.8474,0.8474,0.8473999999999996
SZF629,纽达投资可转债十一号1期,2024-02-19,0.851,0.851,0.8509999999999994
SZF629,纽达投资可转债十一号1期,2024-02-20,0.8652,0.8652,0.8651999999999994
SZF629,纽达投资可转债十一号1期,2024-02-21,0.8739,0.8739,0.8738999999999995
SZF629,纽达投资可转债十一号1期,2024-02-23,0.8891,0.8891,0.8890999999999996
SZF629,纽达投资可转债十一号1期,2024-02-27,0.8975,0.8975,0.8974999999999995
SZF629,纽达投资可转债十一号1期,2024-03-01,0.8876,0.8876,0.8875999999999995
SZF629,纽达投资可转债十一号1期,2024-03-05,0.9078,0.9078,0.9077999999999996
SZF629,纽达投资可转债十一号1期,2024-03-08,0.8966,0.8966,0.8965999999999995
SZF629,纽达投资可转债十一号1期,2024-03-12,0.896,0.896,0.8959999999999996
SZF629,纽达投资可转债十一号1期,2024-03-15,0.9032,0.9032,0.9031999999999996
SZF629,纽达投资可转债十一号1期,2024-03-19,0.902,0.902,0.9019999999999996
SZF629,纽达投资可转债十一号1期,2024-03-22,0.9153,0.9153,0.9152999999999996
SZF629,纽达投资可转债十一号1期,2024-03-26,0.9117,0.9117,0.9116999999999996
SZF629,纽达投资可转债十一号1期,2024-03-29,0.8842,0.8842,0.8841999999999995
SZF629,纽达投资可转债十一号1期,2024-04-02,0.9006,0.9006,0.9005999999999995
SZF629,纽达投资可转债十一号1期,2024-04-09,0.9053,0.9053,0.9052999999999995
SZF629,纽达投资可转债十一号1期,2024-04-12,0.8951,0.8951,0.8950999999999997
SZF629,纽达投资可转债十一号1期,2024-04-16,0.8988,0.8988,0.8987999999999996
SZF629,纽达投资可转债十一号1期,2024-04-19,0.8848,0.8848,0.8847999999999996
