基金代码,基金名称,日期,单位净值,累计净值,复权净值
STD157,弘尚资产弘利2号1期,2022-01-14,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-01-18,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-01-19,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-01-20,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-01-21,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-01-24,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-01-25,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-01-28,1.0,1.0,1.0
STD157,弘尚资产弘利2号1期,2022-02-10,0.993,0.993,0.993
STD157,弘尚资产弘利2号1期,2022-02-15,0.982,0.982,0.982
STD157,弘尚资产弘利2号1期,2022-02-21,0.985,0.985,0.985
STD157,弘尚资产弘利2号1期,2022-02-24,0.989,0.989,0.989
STD157,弘尚资产弘利2号1期,2022-03-03,0.978,0.978,0.978
STD157,弘尚资产弘利2号1期,2022-03-10,0.951,0.951,0.951
STD157,弘尚资产弘利2号1期,2022-03-15,0.898,0.898,0.8980000000000001
STD157,弘尚资产弘利2号1期,2022-03-21,0.833,0.833,0.8330000000000001
STD157,弘尚资产弘利2号1期,2022-03-24,0.88,0.88,0.88
STD157,弘尚资产弘利2号1期,2022-03-31,0.856,0.856,0.856
STD157,弘尚资产弘利2号1期,2022-04-11,0.856,0.856,0.856
STD157,弘尚资产弘利2号1期,2022-04-14,0.833,0.833,0.833
STD157,弘尚资产弘利2号1期,2022-04-21,0.804,0.804,0.804
STD157,弘尚资产弘利2号1期,2022-04-28,0.767,0.767,0.767
STD157,弘尚资产弘利2号1期,2022-05-06,0.756,0.756,0.756
STD157,弘尚资产弘利2号1期,2022-05-12,0.776,0.776,0.776
STD157,弘尚资产弘利2号1期,2022-05-17,0.804,0.804,0.804
STD157,弘尚资产弘利2号1期,2022-05-20,0.803,0.803,0.803
STD157,弘尚资产弘利2号1期,2022-05-26,0.818,0.818,0.818
STD157,弘尚资产弘利2号1期,2022-06-02,0.806,0.806,0.806
STD157,弘尚资产弘利2号1期,2022-06-09,0.847,0.847,0.847
STD157,弘尚资产弘利2号1期,2022-06-16,0.859,0.859,0.859
STD157,弘尚资产弘利2号1期,2022-06-17,0.88,0.88,0.88
STD157,弘尚资产弘利2号1期,2022-06-23,0.897,0.897,0.897
STD157,弘尚资产弘利2号1期,2022-06-30,0.913,0.913,0.913
STD157,弘尚资产弘利2号1期,2022-07-07,0.926,0.926,0.926
STD157,弘尚资产弘利2号1期,2022-07-14,0.914,0.914,0.914
STD157,弘尚资产弘利2号1期,2022-07-21,0.881,0.881,0.881
STD157,弘尚资产弘利2号1期,2022-07-28,0.89,0.89,0.89
STD157,弘尚资产弘利2号1期,2022-08-04,0.895,0.895,0.8949999999999999
STD157,弘尚资产弘利2号1期,2022-08-11,0.893,0.893,0.8929999999999999
STD157,弘尚资产弘利2号1期,2022-08-16,0.918,0.918,0.918
STD157,弘尚资产弘利2号1期,2022-08-19,0.919,0.919,0.919
STD157,弘尚资产弘利2号1期,2022-08-25,0.927,0.927,0.927
STD157,弘尚资产弘利2号1期,2022-09-01,0.902,0.902,0.902
STD157,弘尚资产弘利2号1期,2022-09-08,0.887,0.887,0.887
STD157,弘尚资产弘利2号1期,2022-09-16,0.886,0.886,0.886
STD157,弘尚资产弘利2号1期,2022-09-19,0.87,0.87,0.87
STD157,弘尚资产弘利2号1期,2022-09-22,0.856,0.856,0.856
STD157,弘尚资产弘利2号1期,2022-09-29,0.844,0.844,0.844
STD157,弘尚资产弘利2号1期,2022-10-13,0.838,0.838,0.838
STD157,弘尚资产弘利2号1期,2022-10-18,0.867,0.867,0.867
STD157,弘尚资产弘利2号1期,2022-10-21,0.885,0.885,0.8850000000000001
STD157,弘尚资产弘利2号1期,2022-10-27,0.875,0.875,0.8750000000000001
STD157,弘尚资产弘利2号1期,2022-11-03,0.852,0.852,0.8520000000000001
STD157,弘尚资产弘利2号1期,2022-11-10,0.916,0.916,0.916
STD157,弘尚资产弘利2号1期,2022-11-15,0.916,0.916,0.916
STD157,弘尚资产弘利2号1期,2022-11-21,0.939,0.939,0.939
STD157,弘尚资产弘利2号1期,2022-11-24,0.942,0.942,0.9419999999999998
STD157,弘尚资产弘利2号1期,2022-12-01,0.923,0.923,0.923
STD157,弘尚资产弘利2号1期,2022-12-08,0.951,0.951,0.951
STD157,弘尚资产弘利2号1期,2022-12-15,0.965,0.965,0.965
STD157,弘尚资产弘利2号1期,2022-12-19,0.948,0.948,0.9479999999999998
