基金代码,基金名称,日期,单位净值,累计净值,复权净值
SVM265,勤辰创赢成长6号1期,2024-06-12,1.007,1.007,1.0070000000000012
SVM265,勤辰创赢成长6号1期,2024-06-18,1.0098,1.0098,1.0098000000000014
SVM265,勤辰创赢成长6号1期,2024-06-19,1.0156,1.0156,1.0156000000000014
SVM265,勤辰创赢成长6号1期,2024-06-25,1.0169,1.0169,1.0169000000000012
SVM265,勤辰创赢成长6号1期,2024-07-02,1.0128,1.0128,1.0128000000000013
SVM265,勤辰创赢成长6号1期,2024-07-09,1.0091,1.0091,1.0091000000000014
SVM265,勤辰创赢成长6号1期,2024-07-16,1.0251,1.0251,1.0251000000000017
SVM265,勤辰创赢成长6号1期,2024-07-17,1.0196,1.0196,1.0196000000000016
SVM265,勤辰创赢成长6号1期,2024-07-23,0.9986,0.9986,0.9986000000000016
SVM265,勤辰创赢成长6号1期,2024-07-30,0.9698,0.9698,0.9698000000000015
SVM265,勤辰创赢成长6号1期,2024-08-02,0.9776,0.9776,0.9776000000000016
SVM265,勤辰创赢成长6号1期,2024-08-06,0.9632,0.9632,0.9632000000000016
SVM265,勤辰创赢成长6号1期,2024-08-13,0.9617,0.9617,0.9617000000000016
SVM265,勤辰创赢成长6号1期,2024-08-19,0.9604,0.9604,0.9604000000000016
SVM265,勤辰创赢成长6号1期,2024-08-20,0.9631,0.9631,0.9631000000000016
SVM265,勤辰创赢成长6号1期,2024-08-27,0.9657,0.9657,0.9657000000000016
SVM265,勤辰创赢成长6号1期,2024-09-03,0.9797,0.9797,0.9797000000000016
SVM265,勤辰创赢成长6号1期,2024-09-10,0.9656,0.9656,0.9656000000000016
SVM265,勤辰创赢成长6号1期,2024-09-19,0.9665,0.9665,0.9665000000000016
SVM265,勤辰创赢成长6号1期,2024-09-20,0.968,0.968,0.9680000000000014
SVM265,勤辰创赢成长6号1期,2024-09-24,0.9715,0.9715,0.9715000000000016
SVM265,勤辰创赢成长6号1期,2024-10-08,1.0295,1.0295,1.0295000000000014
SVM265,勤辰创赢成长6号1期,2024-10-09,1.0795,1.0795,1.0795000000000012
SVM265,勤辰创赢成长6号1期,2024-10-15,1.0773,1.0773,1.0773000000000013
SVM265,勤辰创赢成长6号1期,2024-10-17,1.0604,1.0604,1.0604000000000011
SVM265,勤辰创赢成长6号1期,2024-10-22,1.0861,1.0861,1.0861000000000014
SVM265,勤辰创赢成长6号1期,2024-10-29,1.0821,1.0821,1.0821000000000014
SVM265,勤辰创赢成长6号1期,2024-11-04,1.0706,1.0706,1.070600000000001
SVM265,勤辰创赢成长6号1期,2024-11-05,1.0757,1.0757,1.0757000000000014
SVM265,勤辰创赢成长6号1期,2024-11-12,1.0969,1.0969,1.096900000000001
SVM265,勤辰创赢成长6号1期,2024-11-20,1.0763,1.0763,1.0763000000000014
SVM265,勤辰创赢成长6号1期,2024-11-26,1.0773,1.0773,1.0773000000000013
SVM265,勤辰创赢成长6号1期,2024-12-03,1.0873,1.0873,1.0873000000000013
SVM265,勤辰创赢成长6号1期,2024-12-10,1.0972,1.0972,1.0972000000000013
SVM265,勤辰创赢成长6号1期,2024-12-17,1.0958,1.0958,1.0958000000000014
SVM265,勤辰创赢成长6号1期,2024-12-18,1.0847,1.0847,1.084700000000001
SVM265,勤辰创赢成长6号1期,2024-12-24,1.1032,1.1032,1.1032000000000013
SVM265,勤辰创赢成长6号1期,2024-12-31,1.109,1.109,1.109000000000001
SVM265,勤辰创赢成长6号1期,2025-01-03,1.1014,1.1014,1.1014000000000013
SVM265,勤辰创赢成长6号1期,2025-01-07,1.0746,1.0746,1.074600000000001
SVM265,勤辰创赢成长6号1期,2025-01-14,1.0949,1.0949,1.094900000000001
SVM265,勤辰创赢成长6号1期,2025-01-21,1.1187,1.1187,1.1187000000000014
SVM265,勤辰创赢成长6号1期,2025-02-05,1.1557,1.1557,1.1557000000000013
SVM265,勤辰创赢成长6号1期,2025-02-06,1.1463,1.1463,1.1463000000000014
SVM265,勤辰创赢成长6号1期,2025-02-11,1.1582,1.1582,1.1582000000000012
SVM265,勤辰创赢成长6号1期,2025-02-18,1.1731,1.1731,1.1731000000000016
SVM265,勤辰创赢成长6号1期,2025-02-25,1.2232,1.2232,1.2232000000000016
