基金代码,基金名称,日期,单位净值,累计净值,复权净值
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-04,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-07,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-10,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-11,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-12,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-13,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-14,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-17,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-18,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-21,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-27,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-04-28,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-05-05,0.998,0.998,0.998
SZF187,悬铃瑞享C号1期（可转债套利）,2023-05-11,0.998,0.998,0.998
SZF187,悬铃瑞享C号1期（可转债套利）,2023-05-15,0.998,0.998,0.998
SZF187,悬铃瑞享C号1期（可转债套利）,2023-05-18,0.997,0.997,0.997
SZF187,悬铃瑞享C号1期（可转债套利）,2023-05-25,0.998,0.998,0.998
SZF187,悬铃瑞享C号1期（可转债套利）,2023-05-30,0.999,0.999,0.999
SZF187,悬铃瑞享C号1期（可转债套利）,2023-06-05,0.998,0.998,0.998
SZF187,悬铃瑞享C号1期（可转债套利）,2023-06-08,0.999,0.999,0.999
SZF187,悬铃瑞享C号1期（可转债套利）,2023-06-13,1.001,1.001,1.001
SZF187,悬铃瑞享C号1期（可转债套利）,2023-06-16,1.001,1.001,1.001
SZF187,悬铃瑞享C号1期（可转债套利）,2023-06-26,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-06-27,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2023-06-30,0.999,0.999,0.999
SZF187,悬铃瑞享C号1期（可转债套利）,2023-07-06,0.999,0.999,0.999
SZF187,悬铃瑞享C号1期（可转债套利）,2023-07-11,1.001,1.001,1.001
SZF187,悬铃瑞享C号1期（可转债套利）,2023-07-14,1.001,1.001,1.001
SZF187,悬铃瑞享C号1期（可转债套利）,2023-07-25,1.002,1.002,1.002
SZF187,悬铃瑞享C号1期（可转债套利）,2023-07-26,1.003,1.003,1.003
SZF187,悬铃瑞享C号1期（可转债套利）,2023-07-31,1.005,1.005,1.005
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-03,1.006,1.006,1.006
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-10,1.004,1.004,1.004
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-14,1.006,1.006,1.006
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-15,1.006,1.006,1.006
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-16,1.006,1.006,1.006
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-17,1.006,1.006,1.006
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-22,1.009,1.009,1.009
SZF187,悬铃瑞享C号1期（可转债套利）,2023-08-29,1.008,1.008,1.008
SZF187,悬铃瑞享C号1期（可转债套利）,2023-09-05,1.013,1.013,1.013
SZF187,悬铃瑞享C号1期（可转债套利）,2023-09-12,1.01,1.01,1.01
SZF187,悬铃瑞享C号1期（可转债套利）,2023-09-14,1.008,1.008,1.008
SZF187,悬铃瑞享C号1期（可转债套利）,2023-09-19,1.008,1.008,1.008
SZF187,悬铃瑞享C号1期（可转债套利）,2023-09-26,1.005,1.005,1.005
SZF187,悬铃瑞享C号1期（可转债套利）,2023-09-27,1.006,1.006,1.006
SZF187,悬铃瑞享C号1期（可转债套利）,2023-10-10,1.013,1.013,1.013
SZF187,悬铃瑞享C号1期（可转债套利）,2023-10-12,1.013,1.013,1.013
SZF187,悬铃瑞享C号1期（可转债套利）,2023-10-17,1.01,1.01,1.01
SZF187,悬铃瑞享C号1期（可转债套利）,2023-10-24,1.001,1.001,1.001
SZF187,悬铃瑞享C号1期（可转债套利）,2023-10-30,1.013,1.013,1.013
SZF187,悬铃瑞享C号1期（可转债套利）,2023-10-31,1.013,1.013,1.013
SZF187,悬铃瑞享C号1期（可转债套利）,2023-11-07,1.013,1.013,1.013
SZF187,悬铃瑞享C号1期（可转债套利）,2023-11-14,1.018,1.018,1.018
SZF187,悬铃瑞享C号1期（可转债套利）,2023-11-21,1.021,1.021,1.021
SZF187,悬铃瑞享C号1期（可转债套利）,2023-11-28,1.015,1.015,1.015
SZF187,悬铃瑞享C号1期（可转债套利）,2023-11-30,1.02,1.02,1.02
SZF187,悬铃瑞享C号1期（可转债套利）,2023-12-05,1.019,1.019,1.019
SZF187,悬铃瑞享C号1期（可转债套利）,2023-12-12,1.021,1.021,1.021
SZF187,悬铃瑞享C号1期（可转债套利）,2023-12-13,1.021,1.021,1.021
SZF187,悬铃瑞享C号1期（可转债套利）,2023-12-19,1.024,1.024,1.024
SZF187,悬铃瑞享C号1期（可转债套利）,2023-12-26,1.025,1.025,1.025
SZF187,悬铃瑞享C号1期（可转债套利）,2023-12-28,1.024,1.024,1.024
SZF187,悬铃瑞享C号1期（可转债套利）,2024-01-03,1.029,1.029,1.029
SZF187,悬铃瑞享C号1期（可转债套利）,2024-01-09,1.032,1.032,1.032
SZF187,悬铃瑞享C号1期（可转债套利）,2024-01-12,1.033,1.033,1.033
SZF187,悬铃瑞享C号1期（可转债套利）,2024-01-16,1.038,1.038,1.0380000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2024-01-23,1.028,1.028,1.0280000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-01-30,1.019,1.019,1.019
SZF187,悬铃瑞享C号1期（可转债套利）,2024-01-31,1.023,1.023,1.023
SZF187,悬铃瑞享C号1期（可转债套利）,2024-02-06,1.015,1.015,1.015
SZF187,悬铃瑞享C号1期（可转债套利）,2024-02-20,0.986,0.986,0.9860000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-02-21,0.996,0.996,0.996
SZF187,悬铃瑞享C号1期（可转债套利）,2024-02-27,1.011,1.011,1.011
SZF187,悬铃瑞享C号1期（可转债套利）,2024-02-28,1.01,1.01,1.0100000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-03-05,0.992,0.992,0.9920000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-03-12,0.99,0.99,0.9900000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-03-13,0.993,0.993,0.993
SZF187,悬铃瑞享C号1期（可转债套利）,2024-03-21,0.995,0.995,0.995
SZF187,悬铃瑞享C号1期（可转债套利）,2024-03-26,1.002,1.002,1.002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-03-28,1.0,1.0,1.0
SZF187,悬铃瑞享C号1期（可转债套利）,2024-04-02,0.998,0.998,0.998
SZF187,悬铃瑞享C号1期（可转债套利）,2024-04-09,1.002,1.002,1.002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-04-12,1.002,1.002,1.002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-04-16,1.006,1.006,1.006
SZF187,悬铃瑞享C号1期（可转债套利）,2024-04-23,0.986,0.986,0.986
SZF187,悬铃瑞享C号1期（可转债套利）,2024-04-29,0.992,0.992,0.992
SZF187,悬铃瑞享C号1期（可转债套利）,2024-04-30,0.994,0.994,0.994
SZF187,悬铃瑞享C号1期（可转债套利）,2024-05-07,1.002,1.002,1.002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-05-14,1.018,1.018,1.018
SZF187,悬铃瑞享C号1期（可转债套利）,2024-05-21,1.02,1.02,1.02
SZF187,悬铃瑞享C号1期（可转债套利）,2024-05-28,1.022,1.022,1.022
SZF187,悬铃瑞享C号1期（可转债套利）,2024-05-30,1.024,1.024,1.024
SZF187,悬铃瑞享C号1期（可转债套利）,2024-06-04,1.013,1.013,1.013
SZF187,悬铃瑞享C号1期（可转债套利）,2024-06-12,0.992,0.992,0.992
SZF187,悬铃瑞享C号1期（可转债套利）,2024-06-13,0.993,0.993,0.993
SZF187,悬铃瑞享C号1期（可转债套利）,2024-06-18,0.99,0.99,0.99
SZF187,悬铃瑞享C号1期（可转债套利）,2024-06-25,0.943,0.943,0.943
SZF187,悬铃瑞享C号1期（可转债套利）,2024-06-27,0.934,0.934,0.934
SZF187,悬铃瑞享C号1期（可转债套利）,2024-07-02,0.961,0.961,0.961
SZF187,悬铃瑞享C号1期（可转债套利）,2024-07-09,0.973,0.973,0.9730000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-07-12,0.955,0.955,0.9550000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-07-16,0.965,0.965,0.965
SZF187,悬铃瑞享C号1期（可转债套利）,2024-07-23,0.951,0.951,0.951
SZF187,悬铃瑞享C号1期（可转债套利）,2024-07-29,0.942,0.942,0.942
SZF187,悬铃瑞享C号1期（可转债套利）,2024-07-30,0.945,0.945,0.9450000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-08-06,0.95,0.95,0.9500000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-08-13,0.947,0.947,0.9470000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-08-14,0.942,0.942,0.9420000000000002
SZF187,悬铃瑞享C号1期（可转债套利）,2024-08-20,0.933,0.933,0.9330000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-08-27,0.934,0.934,0.9340000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-08-28,0.941,0.941,0.9410000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-09-03,0.948,0.948,0.9480000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-09-10,0.961,0.961,0.9610000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-09-12,0.958,0.958,0.9580000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-09-19,0.955,0.955,0.9550000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-09-24,0.953,0.953,0.9530000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-09-27,0.96,0.96,0.9600000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-10-08,0.951,0.951,0.9510000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-10-09,0.957,0.957,0.9570000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-10-14,0.965,0.965,0.9650000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-10-15,0.963,0.963,0.9630000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-10-22,0.975,0.975,0.9750000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-10-30,1.003,1.003,1.0030000000000003
SZF187,悬铃瑞享C号1期（可转债套利）,2024-11-05,0.989,0.989,0.9890000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-11-12,1.002,1.002,1.0020000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-11-13,1.014,1.014,1.0140000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2024-11-19,1.01,1.01,1.0100000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2024-11-26,1.016,1.016,1.0160000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2024-11-27,1.023,1.023,1.0230000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-12-04,1.025,1.025,1.0250000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-12-10,1.034,1.034,1.0340000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2024-12-12,1.039,1.039,1.0390000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-12-17,1.044,1.044,1.0440000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2024-12-24,1.046,1.046,1.0460000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2024-12-27,1.037,1.037,1.0370000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2024-12-31,1.043,1.043,1.0430000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2025-01-07,1.048,1.048,1.0480000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2025-01-14,1.056,1.056,1.0560000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2025-01-21,1.054,1.054,1.0540000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2025-02-05,1.05,1.05,1.0500000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2025-02-06,1.05,1.05,1.0500000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2025-02-11,1.065,1.065,1.0650000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2025-02-12,1.064,1.064,1.0640000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2025-02-18,1.062,1.062,1.0620000000000005
SZF187,悬铃瑞享C号1期（可转债套利）,2025-02-25,1.071,1.071,1.0710000000000004
SZF187,悬铃瑞享C号1期（可转债套利）,2025-02-27,1.068,1.068,1.0680000000000005
