基金代码,基金名称,日期,单位净值,累计净值,复权净值
953832,君享大类资产全天候2号,2024-01-19,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-02-26,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-02-27,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-02-28,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-02-29,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-01,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-04,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-05,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-06,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-07,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-08,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-11,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-13,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-14,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-15,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-18,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-19,1.0,1.0,1.0
953832,君享大类资产全天候2号,2024-03-20,1.0001,1.0001,1.0001
953832,君享大类资产全天候2号,2024-03-21,1.0002,1.0002,1.0002
953832,君享大类资产全天候2号,2024-03-22,1.0002,1.0002,1.0002
953832,君享大类资产全天候2号,2024-03-25,1.0002,1.0002,1.0002
953832,君享大类资产全天候2号,2024-03-26,1.0003,1.0003,1.0003
953832,君享大类资产全天候2号,2024-03-27,1.0004,1.0004,1.0004
953832,君享大类资产全天候2号,2024-03-28,1.0004,1.0004,1.0004
953832,君享大类资产全天候2号,2024-03-29,1.0004,1.0004,1.0004
953832,君享大类资产全天候2号,2024-04-01,1.0004,1.0004,1.0004
953832,君享大类资产全天候2号,2024-04-02,1.0004,1.0004,1.0004
953832,君享大类资产全天候2号,2024-04-03,1.0005,1.0005,1.0005
953832,君享大类资产全天候2号,2024-04-08,1.0003,1.0003,1.0003
953832,君享大类资产全天候2号,2024-04-09,1.0016,1.0016,1.0016
953832,君享大类资产全天候2号,2024-04-10,1.0097,1.0097,1.0097
953832,君享大类资产全天候2号,2024-04-11,1.0137,1.0137,1.0137
953832,君享大类资产全天候2号,2024-04-12,1.013,1.013,1.013
953832,君享大类资产全天候2号,2024-04-15,1.0106,1.0106,1.0106
953832,君享大类资产全天候2号,2024-04-16,1.0157,1.0157,1.0157
953832,君享大类资产全天候2号,2024-04-17,1.0204,1.0204,1.0204
953832,君享大类资产全天候2号,2024-04-18,1.0139,1.0139,1.0139
953832,君享大类资产全天候2号,2024-04-19,1.0164,1.0164,1.0164
953832,君享大类资产全天候2号,2024-04-22,1.0181,1.0181,1.0181
953832,君享大类资产全天候2号,2024-04-23,1.0205,1.0205,1.0205
953832,君享大类资产全天候2号,2024-04-24,1.0215,1.0215,1.0215
953832,君享大类资产全天候2号,2024-04-25,1.0153,1.0153,1.0153
953832,君享大类资产全天候2号,2024-04-26,1.0125,1.0125,1.0125
953832,君享大类资产全天候2号,2024-04-29,1.0142,1.0142,1.0142
953832,君享大类资产全天候2号,2024-04-30,1.0136,1.0136,1.0136
953832,君享大类资产全天候2号,2024-05-06,1.0124,1.0124,1.0124
953832,君享大类资产全天候2号,2024-05-07,1.0153,1.0153,1.0153
953832,君享大类资产全天候2号,2024-05-08,1.0116,1.0116,1.0116
953832,君享大类资产全天候2号,2024-05-09,1.0156,1.0156,1.0156
953832,君享大类资产全天候2号,2024-05-10,1.0136,1.0136,1.0136
953832,君享大类资产全天候2号,2024-05-13,1.0118,1.0118,1.0118
953832,君享大类资产全天候2号,2024-05-14,1.0153,1.0153,1.0153
953832,君享大类资产全天候2号,2024-05-15,1.0199,1.0199,1.0198999999999998
953832,君享大类资产全天候2号,2024-05-16,1.0207,1.0207,1.0206999999999995
953832,君享大类资产全天候2号,2024-05-17,1.0216,1.0216,1.0215999999999998
953832,君享大类资产全天候2号,2024-05-20,1.0245,1.0245,1.0244999999999995
953832,君享大类资产全天候2号,2024-05-21,1.026,1.026,1.0259999999999998
953832,君享大类资产全天候2号,2024-05-22,1.0346,1.0346,1.0345999999999995
953832,君享大类资产全天候2号,2024-05-23,1.0344,1.0344,1.0343999999999998
953832,君享大类资产全天候2号,2024-05-24,1.0352,1.0352,1.0351999999999997
953832,君享大类资产全天候2号,2024-05-27,1.0287,1.0287,1.0286999999999995
953832,君享大类资产全天候2号,2024-05-28,1.0223,1.0223,1.0222999999999998
953832,君享大类资产全天候2号,2024-05-29,1.0244,1.0244,1.0243999999999998
953832,君享大类资产全天候2号,2024-05-30,1.0274,1.0274,1.0274
953832,君享大类资产全天候2号,2024-05-31,1.0275,1.0275,1.0274999999999996
953832,君享大类资产全天候2号,2024-06-03,1.0225,1.0225,1.0224999999999995
953832,君享大类资产全天候2号,2024-06-04,1.0193,1.0193,1.0192999999999997
953832,君享大类资产全天候2号,2024-06-05,1.0218,1.0218,1.0217999999999996
953832,君享大类资产全天候2号,2024-06-06,1.0247,1.0247,1.0246999999999995
953832,君享大类资产全天候2号,2024-06-07,1.0256,1.0256,1.0255999999999996
953832,君享大类资产全天候2号,2024-06-11,1.0285,1.0285,1.0284999999999995
953832,君享大类资产全天候2号,2024-06-12,1.0301,1.0301,1.0300999999999996
953832,君享大类资产全天候2号,2024-06-13,1.0298,1.0298,1.0297999999999996
953832,君享大类资产全天候2号,2024-06-14,1.0294,1.0294,1.0293999999999996
953832,君享大类资产全天候2号,2024-06-17,1.0318,1.0318,1.0317999999999996
953832,君享大类资产全天候2号,2024-06-18,1.0316,1.0316,1.0315999999999996
953832,君享大类资产全天候2号,2024-06-19,1.0296,1.0296,1.0295999999999996
953832,君享大类资产全天候2号,2024-06-20,1.0317,1.0317,1.0316999999999996
953832,君享大类资产全天候2号,2024-06-21,1.0328,1.0328,1.0327999999999995
953832,君享大类资产全天候2号,2024-06-24,1.0348,1.0348,1.0347999999999995
953832,君享大类资产全天候2号,2024-06-25,1.0329,1.0329,1.0328999999999997
