基金代码,基金名称,日期,单位净值,累计净值,复权净值
SCQ830,兴聚投资可换股债券1号,,141.261,141.261,1.0
SCQ830,兴聚投资可换股债券1号,2018-07-04,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-06,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-09,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-10,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-11,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-12,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-13,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-16,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-17,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-18,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-19,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-20,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-23,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-24,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-25,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-26,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-30,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-07-31,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-01,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-02,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-03,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-06,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-07,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-08,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-09,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-10,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-13,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-14,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-15,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-16,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-17,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-20,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-21,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-22,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-23,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-24,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-27,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-28,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-29,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-30,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-08-31,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-03,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-04,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-05,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-06,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-07,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-10,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-11,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-12,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-13,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-14,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-17,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-18,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-19,1.0,1.0,0.0070790947253664
SCQ830,兴聚投资可换股债券1号,2018-09-20,1.0,1.0,0.0070790947253664
