日期,单位净值,累计净值,复权净值
2024-01-05,1.0,1.471,1.471
2024-01-12,0.9944,1.4654,1.4627624
2024-01-19,0.9946,1.4656,1.4630566
2024-01-26,1.014,1.485,1.491594
2024-02-02,1.0033,1.4743,1.4758543
2024-02-08,1.0113,1.4823,1.4876223
2024-02-23,1.002,1.473,1.473942
2024-03-01,0.9826,1.4536,1.4454046
2024-03-08,1.0097,1.4807,1.4852687
2024-03-15,1.0452,1.5162,1.5374892
2024-03-22,1.0524,1.5234,1.5480804
2024-03-29,1.0614,1.5324,1.5613194
2024-04-03,1.0794,1.5504,1.5877974
2024-04-12,1.0724,1.5434,1.5775004
2024-04-19,1.0772,1.5482,1.5845612
2024-04-26,1.0754,1.5464,1.5819134
2024-04-30,1.068,1.539,1.571028
2024-05-10,1.0698,1.5408,1.5736758
2024-05-17,1.0697,1.5407,1.5735287
2024-05-24,1.0933,1.5643,1.6082443
2024-05-31,1.0876,1.5586,1.5998596
2024-06-07,1.0657,1.5367,1.5676447
2024-06-14,1.0563,1.5273,1.5538173
2024-06-21,1.0771,1.5481,1.5844141
2024-06-28,1.0861,1.5571,1.5976531
2024-07-05,1.0863,1.5573,1.5979473
2024-07-12,1.0763,1.5473,1.5832373
2024-07-19,1.0711,1.5421,1.5755881
2024-07-26,1.0969,1.5679,1.6135399
2024-08-02,1.1213,1.5923,1.6494323
2024-08-09,1.1378,1.6088,1.6737038
2024-08-16,1.165,1.636,1.713715
2024-08-23,1.1641,1.6351,1.7123911
2024-08-30,1.144,1.615,1.682824
2024-09-06,1.1533,1.6243,1.6965043
2024-09-13,1.1464,1.6174,1.6863544
2024-09-20,1.1454,1.6164,1.6848834
2024-09-27,1.2282,1.6992,1.8066822
2024-09-30,1.2447,1.7157,1.8309537
2024-10-11,1.286,1.757,1.891706
2024-10-18,1.2832,1.7542,1.8875872
2024-10-25,1.2892,1.7602,1.8964132
2024-11-01,1.2803,1.7513,1.8833213
2024-11-08,1.3081,1.7791,1.9242151
2024-11-15,1.2966,1.7676,1.9072986
2024-11-22,1.2947,1.7657,1.9045037
2024-11-29,1.2807,1.7517,1.8839097
2024-12-06,1.3113,1.7823,1.9289223
2024-12-13,1.3062,1.7772,1.9214202
2024-12-20,1.3131,1.7841,1.9315701
2024-12-27,1.3067,1.7777,1.9221557
2025-01-03,1.3664,1.8374,2.0099744
2025-01-10,1.3796,1.8506,2.0293916
2025-01-17,1.3832,1.8542,2.0346872
2025-01-24,1.3622,1.8332,2.0037962
