日期,复权净值
2017-02-17,1.0
2017-02-24,1.0001
2017-02-28,1.0012
2017-03-03,0.9852
2017-03-10,0.9857
2017-03-17,0.9531
2017-03-24,0.9613
2017-03-31,0.9654
2017-04-07,0.9562
2017-04-14,0.9932
2017-04-21,0.9966
2017-04-28,0.9895
2017-05-05,1.0163
2017-05-12,1.0001
2017-05-19,0.9575
2017-05-26,0.9354
2017-05-31,0.9436
2017-06-02,0.9694
2017-06-09,0.9524
2017-06-16,0.9267
2017-06-23,0.9329000000000001
2017-06-30,0.9674
2017-07-07,0.9606
2017-07-14,0.9754
2017-07-21,0.9953
2017-07-28,1.0092
2017-07-31,1.028
2017-08-04,1.0301
2017-08-11,1.0783
2017-08-18,1.0812
2017-08-25,1.1375
2017-08-31,1.1185
2017-09-01,1.1357
2017-09-08,1.1388
2017-09-15,1.1077
2017-09-22,1.1565
2017-09-29,1.176
2017-10-13,1.175
2017-10-20,1.1879
2017-10-27,1.1788
2017-10-31,1.1812
2017-11-03,1.1769
2017-11-10,1.1687
2017-11-17,1.1555
2017-11-24,1.1743000000000001
2017-11-30,1.1739
2017-12-01,1.1746
2017-12-08,1.1718
2017-12-15,1.1547
2017-12-22,1.146
2017-12-29,1.1534
2018-01-05,1.1448
2018-01-12,1.1452
2018-01-19,1.1243
2018-01-26,1.1123
2018-01-31,1.1148
2018-02-02,1.1231
2018-02-09,1.134
2018-02-14,1.1304
2018-02-23,1.1236
2018-02-28,1.1377
2018-03-02,1.1280000000000001
2018-03-09,1.1173
2018-03-16,1.1295
2018-03-23,1.23
2018-03-30,1.2614
2018-04-04,1.2505
2018-04-13,1.2383
2018-04-20,1.2103
2018-04-27,1.1973
2018-05-04,1.2062
2018-05-11,1.224
2018-05-18,1.2573
2018-05-25,1.2166000000000001
2018-05-31,1.2092
2018-06-01,1.2198
2018-06-08,1.2053
2018-06-15,1.2276
2018-06-22,1.1915
2018-06-29,1.1349
2018-07-06,1.1512
2018-07-13,1.1354
2018-07-20,1.1378
2018-07-27,1.18
2018-07-31,1.2283
2018-08-03,1.2685
2018-08-10,1.3096999999999999
2018-08-17,1.3145
2018-08-24,1.3123
2018-08-31,1.2971
2018-09-07,1.2848
2018-09-14,1.2872
2018-09-21,1.2668
2018-09-28,1.2821
2018-10-12,1.2483
2018-10-19,1.2377
2018-10-26,1.2609
2018-10-31,1.282
2018-11-02,1.2794
2018-11-09,1.289
2018-11-16,1.2965
2018-11-23,1.3735
2018-11-30,1.4084
2018-12-07,1.3587
2018-12-14,1.3477999999999999
2018-12-21,1.3512
2018-12-28,1.3631
2019-01-04,1.3714
2019-01-11,1.3487
2019-01-18,1.3586
2019-01-25,1.3739
2019-01-31,1.3804
2019-02-01,1.4033
2019-02-15,1.3911
2019-02-22,1.4193
2019-02-28,1.4257
2019-03-01,1.4369
2019-03-08,1.4031
2019-03-15,1.3804
2019-03-22,1.3643
2019-03-29,1.3646
2019-04-04,1.3547
2019-04-12,1.3403
2019-04-19,1.325
2019-04-26,1.3253
2019-04-30,1.3141
2019-05-10,1.3054999999999999
2019-05-17,1.3218999999999999
2019-05-24,1.3531
2019-05-31,1.3702
2019-06-06,1.3712
2019-06-14,1.3381
2019-06-21,1.3377000000000001
2019-06-28,1.3738000000000001
2019-07-05,1.3648
2019-07-12,1.3755
2019-07-19,1.4109
2019-07-26,1.3945
2019-07-31,1.3831
2019-08-02,1.3796
2019-08-09,1.4614
2019-08-16,1.4394
2019-08-23,1.4285
2019-08-30,1.4588
2019-09-06,1.456
2019-09-12,1.4573
2019-09-20,1.4156
2019-09-27,1.4092
2019-09-30,1.4005
2019-10-11,1.3945
2019-10-18,1.4418
2019-10-25,1.435
2019-10-31,1.4506000000000001
2019-11-01,1.4498
2019-11-08,1.4526
2019-11-15,1.4725
2019-11-22,1.4947
2019-11-29,1.4977
2019-12-06,1.5175
2019-12-13,1.5486
2019-12-20,1.5394999999999999
2019-12-27,1.5392000000000001
2019-12-31,1.5476
2020-01-03,1.5425
2020-01-10,1.5518
2020-01-17,1.5288
2020-01-23,1.5103
2020-02-07,1.5541
2020-02-14,1.5415
2020-02-21,1.5314999999999999
2020-02-28,1.5281
2020-03-06,1.4994
2020-03-13,1.5881
2020-03-20,1.6529
2020-03-27,1.6751999999999998
2020-03-31,1.6977
2020-04-03,1.6846
2020-04-10,1.6601
2020-04-17,1.6601
2020-04-24,1.6292
2020-04-30,1.6197
2020-05-08,1.6285
2020-05-15,1.6267
2020-05-22,1.7031999999999998
2020-05-29,1.7066
2020-06-05,1.7409
2020-06-12,1.7469999999999999
2020-06-19,1.7454999999999998
2020-06-24,1.7435
2020-06-30,1.7303000000000002
2020-07-03,1.778
2020-07-10,1.8367
2020-07-17,1.8637000000000001
2020-07-24,1.8605
2020-07-31,1.8356
2020-08-07,1.9474
2020-08-14,1.8641
2020-08-21,1.8336999999999999
2020-08-28,1.8265
2020-08-31,1.8468
2020-09-04,1.8182
2020-09-11,1.8138
