日期,单位净值,累计净值,复权净值
2019-04-30,1.0,1.0,1.0
2019-05-07,1.0,1.0,1.0
2019-05-10,0.9999,0.9999,0.9999
2019-05-17,0.9997,0.9997,0.9997
2019-05-24,0.9995,0.9995,0.9995
2019-05-31,0.9993,0.9993,0.9993
2019-06-06,0.9991,0.9991,0.9991
2019-06-14,1.0001,1.0001,1.0001
2019-06-21,1.0112,1.0112,1.0112
2019-06-28,1.0109,1.0109,1.0109
2019-07-05,1.0137,1.0137,1.0137
2019-07-12,1.0115,1.0115,1.0115
2019-07-19,1.013,1.013,1.013
2019-07-26,1.0151,1.0151,1.0151
2019-08-02,1.0172,1.0172,1.0172
2019-08-09,1.0187,1.0187,1.0187
2019-08-16,1.0261,1.0261,1.0261
2019-08-23,1.0259,1.0259,1.0259
2019-08-30,1.0252,1.0252,1.0252
2019-09-06,1.0233,1.0233,1.0233
2019-09-12,1.0252,1.0252,1.0252
2019-09-20,1.0281,1.0281,1.0281
2019-09-27,1.0274,1.0274,1.0274
2019-09-30,1.0311,1.0311,1.0311
2019-10-11,1.0293,1.0293,1.0293
2019-10-18,1.0307,1.0307,1.0307
2019-10-25,1.0315,1.0315,1.0315
2019-11-01,1.0328,1.0328,1.0328
2019-11-08,1.0318,1.0318,1.0318
2019-11-15,1.0333,1.0333,1.0333
2019-11-22,1.0342,1.0342,1.0342
2019-11-29,1.0355,1.0355,1.0355
2019-12-06,1.0365,1.0365,1.0365
2019-12-13,1.0392,1.0392,1.0392
2019-12-20,1.0347,1.0347,1.0347
2019-12-27,1.0435,1.0435,1.0435
2020-01-02,1.0,1.0482,1.0482
2020-01-03,1.0001,1.0483,1.04830482
2020-01-10,0.9978,1.046,1.04589396
2020-01-17,1.0043,1.0525,1.05270726
2020-01-23,0.9924,1.0406,1.04023368
2020-02-07,1.0115,1.0597,1.0602543
2020-02-14,1.0185,1.0667,1.0675917
2020-02-21,1.0251,1.0733,1.07450982
2020-02-28,1.0292,1.0774,1.07880744
2020-03-06,1.0259,1.0741,1.07534838
2020-03-13,1.0327,1.0809,1.08247614
2020-03-20,1.0316,1.0798,1.08132312
2020-03-27,1.0515,1.0997,1.1021823
2020-04-03,1.0507,1.0989,1.10134374
2020-04-10,1.0545,1.1027,1.1053269
2020-04-17,1.0659,1.1141,1.11727638
2020-04-24,1.0636,1.1118,1.11486552
2020-04-30,1.0643,1.1125,1.11559926
2020-05-08,1.0685,1.1167,1.1200017
2020-05-15,1.0725,1.1207,1.1241945
2020-05-22,1.0754,1.1236,1.12723428
2020-05-29,1.072,1.1202,1.1236704
2020-06-05,1.0771,1.1253,1.12901622
2020-06-12,1.0835,1.1317,1.1357247
2020-06-19,1.0871,1.1353,1.13949822
2020-06-24,1.0946,1.1428,1.14735972
2020-07-01,1.0,1.1474,1.15218144
2020-07-03,0.9927,1.1401,1.14377052
2020-07-10,0.9835,1.1309,1.13317045
2020-07-17,0.9865,1.1339,1.13662699
2020-07-24,0.9804,1.1278,1.12959868
2020-07-31,0.9907,1.1381,1.14146615
2020-08-07,0.9842,1.1316,1.13397697
2020-08-14,0.9807,1.1281,1.12994434
2020-08-21,0.9793,1.1267,1.12833128
2020-08-28,0.9908,1.1382,1.14158137
2020-09-04,0.9916,1.139,1.14250312
2020-09-11,0.9896,1.137,1.14019875
2020-09-18,0.9935,1.1409,1.14469226
2020-09-25,0.999,1.1464,1.15102926
2020-09-30,1.001,1.1484,1.15333362
2020-10-09,1.0028,1.1502,1.15540755
2020-10-16,1.0066,1.154,1.15978584
2020-10-23,1.0109,1.1583,1.16474022
2020-10-30,1.0122,1.1596,1.16623805
2020-11-06,1.0093,1.1567,1.16289673
2020-11-13,1.0074,1.1548,1.16070758
2020-11-20,1.0175,1.1649,1.17234462
2020-11-27,1.0149,1.1623,1.16934894
2020-12-04,1.0172,1.1646,1.17199896
2020-12-11,1.014,1.1614,1.16831198
2020-12-18,1.0188,1.1662,1.17384245
2020-12-25,1.0214,1.1688,1.17683812
2020-12-30,1.0,1.1708,1.17914249
2020-12-31,0.9981,1.1689,1.17690211
2021-01-08,0.9991,1.1699,1.17808126
