日期,单位净值,累计净值,复权净值
2018-09-07,1.0,1.0,1.0
2018-09-14,1.0,1.0,1.0
2018-09-21,1.0,1.0,1.0
2018-09-28,1.0,1.0,1.0
2018-10-12,1.001,1.001,1.001
2018-10-19,1.001,1.001,1.001
2018-10-26,1.001,1.001,1.001
2018-11-02,1.001,1.001,1.001
2018-11-09,1.001,1.001,1.001
2018-11-16,1.002,1.002,1.002
2018-11-23,0.999,0.999,0.999
2018-11-30,1.0,1.0,1.0
2018-12-07,0.999,0.999,0.999
2018-12-14,1.0,1.0,1.0
2018-12-21,1.0,1.0,1.0
2018-12-28,1.001,1.001,1.001
2019-01-04,1.003,1.003,1.003
2019-01-11,1.001,1.001,1.001
2019-01-18,1.001,1.001,1.001
2019-01-25,0.999,0.999,0.999
2019-02-01,1.004,1.004,1.004
2019-02-15,1.005,1.005,1.005
2019-02-22,1.017,1.017,1.017
2019-03-01,1.026,1.026,1.026
2019-03-08,1.045,1.045,1.045
2019-03-15,1.057,1.057,1.057
2019-03-22,1.069,1.069,1.069
2019-03-29,1.079,1.079,1.079
2019-04-04,1.006,1.092,1.092
2019-04-12,1.008,1.094,1.09417097
2019-04-19,1.012,1.097,1.09742744
2019-04-26,1.017,1.102,1.10285272
2019-04-30,1.023,1.108,1.10935711
2019-05-07,1.004,1.112,1.11369266
2019-05-10,1.005,1.114,1.11591117
2019-05-17,1.005,1.113,1.11480081
2019-05-24,1.011,1.119,1.12145634
2019-05-31,1.013,1.121,1.12367485
2019-06-05,1.003,1.124,1.12700261
2019-06-06,1.001,1.123,1.12587898
2019-06-14,1.005,1.126,1.12924987
2019-06-21,1.008,1.13,1.1337444
2019-06-28,1.012,1.134,1.13823893
2019-07-05,1.01,1.131,1.13486581
2019-07-09,0.999,1.131,1.13486581
2019-07-12,0.998,1.13,1.13372981
2019-07-19,0.996,1.128,1.13145781
2019-07-26,0.997,1.129,1.13259381
2019-08-02,0.995,1.128,1.13145781
2019-08-09,1.001,1.133,1.13713667
2019-08-16,1.002,1.134,1.13827267
2019-08-23,1.002,1.134,1.13827267
2019-08-30,1.003,1.135,1.13940867
2019-09-06,1.006,1.138,1.14281667
2019-09-12,1.01,1.142,1.14736068
2019-09-20,1.013,1.146,1.15190468
2019-09-27,1.015,1.147,1.15304068
2019-09-30,1.014,1.146,1.15190468
2019-10-11,1.016,1.148,1.15417668
2019-10-18,1.018,1.151,1.15758468
2019-10-25,1.024,1.157,1.16440069
2019-11-01,1.025,1.158,1.1655378
2019-11-08,1.027,1.159,1.1666738
2019-11-15,1.028,1.16,1.1678098
2019-11-22,1.026,1.158,1.1655378
2019-11-29,1.031,1.163,1.1712178
2019-12-06,1.031,1.163,1.1712178
2019-12-13,1.035,1.167,1.17576181
2019-12-20,1.004,1.171,1.18030582
2019-12-27,1.007,1.174,1.18383263
2020-01-03,1.01,1.177,1.18735944
2020-01-10,1.006,1.173,1.18265703
2020-01-17,1.01,1.177,1.18735944
2020-01-23,1.008,1.175,1.18500823
2020-02-07,1.044,1.211,1.22732995
2020-02-14,1.051,1.218,1.23555918
2020-02-21,1.05,1.217,1.23438358
2020-02-28,1.063,1.23,1.24966642
2020-03-06,1.058,1.226,1.24496401
2020-03-13,1.078,1.245,1.26730945
2020-03-20,1.106,1.273,1.30022658
2020-03-27,1.113,1.28,1.30845586
2020-04-03,1.128,1.295,1.32609004
2020-04-10,1.141,1.308,1.34137299
2020-04-17,1.145,1.312,1.34607544
2020-04-24,1.153,1.32,1.35548033
2020-04-30,1.158,1.325,1.36135839
2020-05-08,1.173,1.34,1.37899257
2020-05-15,1.178,1.345,1.38487063
2020-05-22,1.183,1.35,1.39074868
2020-05-29,1.194,1.362,1.40485602
2020-06-05,1.191,1.358,1.40014865
2020-06-12,1.194,1.361,1.40367547
2020-06-19,1.206,1.373,1.41778276
2020-06-24,1.213,1.38,1.42601202
2020-07-03,1.209,1.376,1.42130959
2020-07-10,1.266,1.433,1.48831922
2020-07-17,1.272,1.439,1.49537287
2020-07-24,1.264,1.431,1.48596801
2020-07-31,1.262,1.429,1.48361679
2020-08-07,1.285,1.452,1.51065576
2020-08-14,1.303,1.47,1.5318167
2020-08-21,1.316,1.483,1.5470996
2020-08-28,1.335,1.502,1.56943614
2020-09-04,1.349,1.516,1.58589465
2020-09-11,1.368,1.535,1.6082312
2020-09-18,1.377,1.544,1.61881166
2020-09-25,1.37,1.537,1.61058241
2020-09-30,1.377,1.544,1.61881166
2020-10-09,1.401,1.568,1.64702625
2020-10-16,1.415,1.582,1.66348475
2020-10-23,1.419,1.586,1.66818718
2020-10-30,1.431,1.599,1.68347008
2020-11-06,1.428,1.595,1.67876601
2020-11-13,1.436,1.603,1.68817086
2020-11-20,1.45,1.617,1.70462935
2020-11-27,1.462,1.629,1.71873663
2020-12-04,1.454,1.621,1.70933178
2020-12-11,1.463,1.63,1.71991224
2020-12-14,1.465,1.632,1.72226345
2020-12-18,1.467,1.634,1.72461466
2020-12-25,1.471,1.638,1.72931709
2020-12-31,1.471,1.638,1.72931709
2021-01-08,1.475,1.642,1.73401951
2021-01-15,1.487,1.654,1.74812679
2021-01-22,1.49,1.657,1.75165361
2021-01-29,1.489,1.657,1.75165361
2021-02-05,1.504,1.671,1.76811686
2021-02-10,1.503,1.671,1.76811686
2021-02-19,1.496,1.663,1.75870099
2021-02-26,1.475,1.642,1.73401334
2021-03-05,1.48,1.647,1.73989136
2021-03-12,1.477,1.645,1.73754015
2021-03-19,1.466,1.633,1.72342737
2021-03-26,1.468,1.635,1.72577857
2021-04-02,1.472,1.639,1.73048096
2021-04-09,1.474,1.641,1.73283216
2021-04-16,1.477,1.644,1.73635895
2021-04-23,1.489,1.656,1.75046614
2021-04-30,1.49,1.658,1.75281733
2021-05-07,1.503,1.67,1.76692452
2021-05-14,1.508,1.675,1.77280251
2021-05-21,1.521,1.688,1.78808529
2021-05-28,1.528,1.695,1.79631448
2021-06-04,1.529,1.697,1.79866567
2021-06-11,1.534,1.701,1.80336807
2021-06-18,1.537,1.705,1.80807046
2021-06-25,1.546,1.713,1.81747602
2021-07-02,1.554,1.721,1.82688081
2021-07-09,1.552,1.719,1.82452961
2021-07-16,1.555,1.723,1.82923201
2021-07-23,1.56,1.727,1.8339344
2021-07-30,1.567,1.734,1.8421636
2021-08-06,1.574,1.741,1.85039279
2021-08-13,1.577,1.744,1.85391959
2021-08-20,1.579,1.746,1.85627228
2021-08-27,1.582,1.749,1.85979908
2021-09-03,1.577,1.744,1.85391959
2021-09-10,1.582,1.749,1.8597961
2021-09-17,1.591,1.758,1.87037648
2021-09-24,1.591,1.758,1.87037499
2021-09-30,1.586,1.753,1.86449701
2021-10-08,1.59,1.757,1.8691994
2021-10-15,1.588,1.755,1.86684598
2021-10-22,1.587,1.754,1.86566817
2021-10-29,1.59,1.757,1.86919421
2021-11-05,1.59,1.757,1.86919569
2021-11-12,1.575,1.742,1.85156102
2021-11-19,1.578,1.745,1.85508855
2021-11-26,1.593,1.76,1.87272394
2021-12-03,1.628,1.795,1.9138734
2021-12-10,1.633,1.8,1.91975139
2021-12-17,1.636,1.803,1.92327819
2021-12-24,1.644,1.811,1.93268297
2021-12-31,1.649,1.817,1.93973656
2022-01-07,1.667,1.834,1.95971593
2022-01-14,1.676,1.844,1.97147117
2022-01-21,1.676,1.843,1.97029488
2022-01-28,1.689,1.856,1.9855769
2022-02-11,1.686,1.854,1.98322572
