日期,单位净值,累计净值,复权净值
2018-05-09,1.0,1.0,1.0
2018-05-11,1.0,1.0,1.0
2018-05-18,1.0,1.0,1.0
2018-05-25,1.001,1.001,1.001
2018-06-01,1.001,1.001,1.001
2018-06-08,1.001,1.001,1.001
2018-06-15,1.001,1.001,1.001
2018-06-22,1.002,1.002,1.002
2018-06-29,1.0,1.0,1.0
2018-07-06,1.006,1.006,1.006
2018-07-13,1.018,1.018,1.018
2018-07-20,1.036,1.036,1.036
2018-07-27,1.047,1.047,1.047
2018-08-03,1.095,1.095,1.095
2018-08-10,1.127,1.127,1.127
2018-08-17,1.16,1.16,1.16
2018-08-24,1.179,1.179,1.179
2018-08-31,1.206,1.206,1.206
2018-09-07,1.204,1.204,1.204
2018-09-14,1.179,1.179,1.179
2018-09-21,1.171,1.171,1.171
2018-09-28,1.167,1.167,1.167
2018-10-12,1.201,1.201,1.201
2018-10-19,1.205,1.205,1.205
2018-10-26,1.206,1.206,1.206
2018-11-02,1.214,1.214,1.214
2018-11-09,1.215,1.215,1.215
2018-11-16,1.22,1.22,1.22
2018-11-23,1.243,1.243,1.243
2018-11-30,1.279,1.279,1.279
2018-12-07,1.272,1.272,1.272
2018-12-14,1.277,1.277,1.277
2018-12-21,1.262,1.262,1.262
2018-12-28,1.282,1.282,1.282
2019-01-04,1.29,1.29,1.29
2019-01-11,1.287,1.287,1.287
2019-01-18,1.278,1.278,1.278
2019-01-25,1.278,1.278,1.278
2019-02-01,1.281,1.281,1.281
2019-02-15,1.298,1.298,1.298
2019-02-22,1.331,1.331,1.331
2019-03-01,1.368,1.368,1.368
2019-03-08,1.364,1.364,1.364
2019-03-15,1.371,1.371,1.371
2019-03-22,1.384,1.384,1.384
2019-03-29,1.0,1.382,1.382
2019-04-04,1.0,1.382,1.382
2019-04-12,1.008,1.39,1.393056
2019-04-19,1.009,1.391,1.394438
2019-04-26,1.022,1.404,1.412404
2019-04-30,1.031,1.413,1.424842
2019-05-10,1.029,1.411,1.422078
2019-05-17,1.045,1.427,1.44419
2019-05-24,1.04,1.422,1.43728
2019-05-31,1.048,1.43,1.448336
2019-06-06,1.056,1.438,1.459392
2019-06-14,1.064,1.446,1.470448
2019-06-21,1.07,1.452,1.47874
2019-06-28,1.092,1.474,1.509144
2019-07-05,1.082,1.464,1.495324
2019-07-12,1.107,1.489,1.529874
2019-07-19,1.103,1.485,1.524346
2019-07-26,1.101,1.483,1.521582
2019-08-02,1.106,1.488,1.528492
2019-08-09,1.088,1.47,1.503616
2019-08-16,1.101,1.483,1.521582
2019-08-23,1.104,1.486,1.525728
2019-08-30,1.095,1.477,1.51329
2019-09-06,1.097,1.479,1.516054
2019-09-12,1.098,1.48,1.517436
2019-09-20,1.09,1.472,1.50638
2019-09-27,1.092,1.474,1.509144
2019-09-30,1.091,1.473,1.507762
2019-10-11,1.088,1.47,1.503616
2019-10-18,1.09,1.472,1.50638
2019-10-25,1.097,1.479,1.516054
2019-11-01,1.096,1.478,1.514672
2019-11-08,1.11,1.492,1.53402
2019-11-15,1.156,1.538,1.597592
2019-11-22,1.158,1.54,1.600356
2019-11-29,1.161,1.543,1.604502
2019-12-06,1.149,1.531,1.587918
2019-12-13,1.151,1.533,1.590682
2019-12-20,1.149,1.531,1.587918
2019-12-27,1.143,1.525,1.579626
2020-01-03,1.147,1.529,1.585154
2020-01-10,1.143,1.525,1.579626
2020-01-17,1.115,1.497,1.54093
2020-01-23,1.113,1.495,1.538166
2020-02-07,1.109,1.491,1.532638
2020-02-14,1.109,1.491,1.532638
2020-02-21,1.106,1.488,1.528492
