日期,单位净值,累计净值,复权净值
2023-01-06,1.0,1.0,1.0
2023-01-13,0.9999,0.9999,0.9999
2023-01-20,1.0068,1.0068,1.0068
2023-01-31,1.0087,1.0087,1.0087
2023-02-03,1.0149,1.0149,1.0149
2023-02-10,1.0168,1.0168,1.0168
2023-02-17,1.0124,1.0124,1.0124
2023-02-24,1.0154,1.0154,1.0154
2023-02-28,1.0125,1.0125,1.0125
2023-03-03,1.0204,1.0204,1.0204
2023-03-10,1.0154,1.0154,1.0154
2023-03-17,1.0182,1.0182,1.0182
2023-03-24,1.0377,1.0377,1.0377
2023-03-31,1.0362,1.0362,1.0362
2023-04-07,1.0431,1.0431,1.0431
2023-04-14,1.0442,1.0442,1.0442
2023-04-21,1.0413,1.0413,1.0413
2023-04-28,1.0608,1.0608,1.0608
2023-05-05,1.0545,1.0545,1.0545
2023-05-12,1.0482,1.0482,1.0482
2023-05-19,1.0626,1.0626,1.0626
2023-05-26,1.0686,1.0686,1.0686
2023-05-31,1.0709,1.0709,1.0709
2023-06-02,1.0803,1.0803,1.0803
2023-06-09,1.0808,1.0808,1.0808
2023-06-16,1.0846,1.0846,1.0846
2023-06-21,1.0791,1.0791,1.0791
2023-06-30,1.0766,1.0766,1.0766
2023-07-07,1.0822,1.0822,1.0822
2023-07-14,1.085,1.085,1.085
2023-07-21,1.0819,1.0819,1.0819
2023-07-28,1.0915,1.0915,1.0915
2023-07-31,1.0939,1.0939,1.0939
2023-08-04,1.0971,1.0971,1.0971
2023-08-11,1.0927,1.0927,1.0927
2023-08-18,1.0972,1.0972,1.0972
2023-08-25,1.0937,1.0937,1.0937
2023-08-31,1.1107,1.1107,1.1107
2023-09-01,1.1113,1.1113,1.1113
2023-09-08,1.0985,1.0985,1.0985
2023-09-15,1.0993,1.0993,1.0993
2023-09-22,1.1017,1.1017,1.1017
2023-09-28,1.108,1.108,1.108
2023-10-13,1.1058,1.1058,1.1058
2023-10-20,1.1198,1.1198,1.1198
2023-10-27,1.112,1.112,1.112
2023-10-31,1.1161,1.1161,1.1161
2023-11-03,1.1229,1.1229,1.1229
2023-11-10,1.133,1.133,1.133
2023-11-17,1.1405,1.1405,1.1405
2023-11-24,1.1528,1.1528,1.1528
2023-11-30,1.1633,1.1633,1.1633
2023-12-01,1.1746,1.1746,1.1746
2023-12-08,1.2091,1.2091,1.2091
2023-12-15,1.2095,1.2095,1.2095
2023-12-22,1.2154,1.2154,1.2154
2023-12-29,1.2181,1.2181,1.2181
2024-01-05,1.2227,1.2227,1.2227
2024-01-12,1.2257,1.2257,1.2257
2024-01-19,1.2108,1.2108,1.2108
2024-01-26,1.2246,1.2246,1.2246
2024-01-31,1.2373,1.2373,1.2373
