日期,单位净值,累计净值,复权净值
2021-10-29,1.0,1.0,1.0
2021-11-01,1.0,1.0,1.0
2021-11-02,1.0,1.0,1.0
2021-11-03,1.0,1.0,1.0
2021-11-04,0.9999,0.9999,0.9999
2021-11-05,0.9999,0.9999,0.9999
2021-11-08,0.9998,0.9998,0.9998
2021-11-09,0.9819,0.9819,0.9819
2021-11-10,0.9819,0.9819,0.9819
2021-11-11,0.9819,0.9819,0.9819
2021-11-12,0.9818,0.9818,0.9818
2021-11-15,0.9818,0.9818,0.9818
2021-11-16,0.9817,0.9817,0.9817
2021-11-17,0.9817,0.9817,0.9817
2021-11-18,0.9817,0.9817,0.9817
2021-11-19,0.9816,0.9816,0.9816
2021-11-22,0.9816,0.9816,0.9816
2021-11-23,0.9815,0.9815,0.9815
2021-11-24,0.9815,0.9815,0.9815
2021-11-25,0.9815,0.9815,0.9815
2021-11-26,0.9814,0.9814,0.9814
2021-11-29,0.9814,0.9814,0.9814
2021-11-30,0.9813,0.9813,0.9813
2021-12-01,0.9813,0.9813,0.9813
2021-12-02,0.9813,0.9813,0.9813
2021-12-03,0.9813,0.9813,0.9813
2021-12-06,0.9812,0.9812,0.9812
2021-12-07,0.9811,0.9811,0.9811
2021-12-08,0.9811,0.9811,0.9811
2021-12-09,0.9811,0.9811,0.9811
2021-12-10,0.9811,0.9811,0.9811
2021-12-13,0.981,0.981,0.981
2021-12-14,0.9811,0.9811,0.9811
2021-12-15,0.9811,0.9811,0.9811
2021-12-16,0.9811,0.9811,0.9811
2021-12-17,0.9811,0.9811,0.9811
2021-12-20,0.9718,0.9718,0.9718
2021-12-21,0.9712,0.9712,0.9712
2021-12-22,0.9719,0.9719,0.9719
2021-12-23,0.9747,0.9747,0.9747
2021-12-24,0.9752,0.9752,0.9752
2021-12-27,0.9759,0.9759,0.9759
2021-12-28,0.9768,0.9768,0.9768
2021-12-29,0.9752,0.9752,0.9752
2021-12-30,0.9759,0.9759,0.9759
2021-12-31,0.9763,0.9763,0.9763
2022-01-03,0.9762,0.9762,0.9762
2022-01-04,0.9772,0.9772,0.9772
2022-01-05,0.9773,0.9773,0.9773
2022-01-06,0.9794,0.9794,0.9794
2022-01-07,0.9789,0.9789,0.9789
2022-01-10,0.9766,0.9766,0.9766
2022-01-11,0.9783,0.9783,0.9783
2022-01-12,0.9768,0.9768,0.9768
2022-01-13,0.9783,0.9783,0.9783
2022-01-14,0.9809,0.9809,0.9809
2022-01-17,0.9772,0.9772,0.9772
2022-01-18,0.9774,0.9774,0.9774
2022-01-19,0.9784,0.9784,0.9784
2022-01-20,0.9801,0.9801,0.9801
2022-01-21,0.9832,0.9832,0.9832
2022-01-24,0.9826,0.9826,0.9826
2022-01-25,0.9853,0.9853,0.9853
2022-01-26,0.9851,0.9851,0.9851
2022-01-27,0.9854,0.9854,0.9854
2022-01-28,0.9867,0.9867,0.9867
2022-01-31,0.9866,0.9866,0.9866
2022-02-01,0.9866,0.9866,0.9866
2022-02-02,0.9866,0.9866,0.9866
2022-02-03,0.9866,0.9866,0.9866
2022-02-04,0.9865,0.9865,0.9865
2022-02-07,0.9784,0.9784,0.9784
2022-02-08,0.9785,0.9785,0.9785
2022-02-09,0.9778,0.9778,0.9778
