日期,复权净值
2023-10-23,1.0
2023-10-27,1.0002
2023-10-31,1.0004
2023-11-03,1.0006
2023-11-10,1.0065
2023-11-17,1.0071
2023-11-24,1.0096
2023-11-30,1.0155
2023-12-01,1.0211
2023-12-08,1.0182
2023-12-15,1.0113
2023-12-22,1.0174
2023-12-29,1.0204
2024-01-05,1.0341
2024-01-12,1.0314
2024-01-19,1.034
2024-01-26,1.0418
2024-01-31,1.0361
2024-02-02,1.0306
2024-02-08,0.994
2024-02-23,1.0152
2024-02-29,0.9991
2024-03-01,0.9961
2024-03-08,1.021
2024-03-15,1.0462
2024-03-22,1.0624
2024-03-29,1.0738
2024-04-03,1.0809
2024-04-12,1.0793
2024-04-19,1.0722
2024-04-26,1.0688
2024-04-30,1.0635
2024-05-10,1.071
2024-05-17,1.0796000000000001
2024-05-24,1.0882
2024-05-31,1.0897000000000001
2024-06-07,1.0554
2024-06-14,1.0549
2024-06-21,1.0724
2024-06-28,1.0848
2024-07-05,1.0849
2024-07-12,1.0833
2024-07-19,1.072
2024-07-26,1.0845
2024-07-31,1.0967
2024-08-02,1.095
2024-08-09,1.1028
2024-08-16,1.1214
2024-08-23,1.1158
2024-08-30,1.1043
2024-09-06,1.1128
2024-09-13,1.1093
2024-09-20,1.1083
2024-09-27,1.1136
2024-09-30,1.1280999999999999
2024-10-11,1.1782
2024-10-18,1.1687
2024-10-25,1.1943
2024-10-31,1.1897
2024-11-01,1.1797
2024-11-08,1.213
2024-11-15,1.2166000000000001
2024-11-22,1.2372
2024-11-29,1.2429999999999999
2024-12-06,1.2621
2024-12-13,1.2599
2024-12-20,1.2612
2024-12-27,1.2538
2024-12-31,1.2646
2025-01-03,1.2881
2025-01-10,1.2998
2025-01-17,1.3132
2025-01-24,1.3054999999999999
2025-01-27,1.3042
2025-02-07,1.3149
2025-02-14,1.3147
2025-02-21,1.3301
2025-02-28,1.3353
2025-03-07,1.351
2025-03-14,1.3568
2025-03-21,1.3835
2025-03-28,1.3624
2025-03-31,1.3699
2025-04-03,1.3727
2025-04-11,1.3860999999999999
2025-04-18,1.3953
2025-04-25,1.3989
2025-04-30,1.4055
2025-05-09,1.4267
2025-05-16,1.4273
2025-05-23,1.4243999999999999
2025-05-30,1.4355
2025-06-06,1.4311
2025-06-13,1.4368
2025-06-20,1.451
2025-06-27,1.4331
2025-06-30,1.4342000000000001
2025-07-04,1.4407
2025-07-11,1.4385
2025-07-18,1.4515
2025-07-25,1.4868999999999999
2025-07-31,1.4528
2025-08-01,1.4476
2025-08-08,1.463
2025-08-15,1.4601
2025-08-22,1.4524
2025-08-29,1.4516
2025-09-05,1.4483
2025-09-12,1.4396
2025-09-19,1.4315
2025-09-26,1.4249
2025-09-30,1.4337
2025-10-10,1.45
2025-10-17,1.4782
2025-10-24,1.4628999999999999
2025-10-31,1.4517
2025-11-07,1.4646
2025-11-14,1.4769
2025-11-21,1.4827
2025-11-28,1.4943
