日期,单位净值,累计净值,复权净值
2017-05-15,1.0,1.0,1.0
2017-05-19,1.0,1.0,1.0
2017-05-25,1.0,1.0,1.0
2017-05-26,1.0,1.0,1.0
2017-05-31,0.998,0.998,0.998
2017-06-02,1.007,1.007,1.007
2017-06-09,1.005,1.005,1.005
2017-06-16,0.992,0.992,0.992
2017-06-23,0.985,0.985,0.985
2017-06-30,0.999,0.999,0.999
2017-07-07,1.004,1.004,1.004
2017-07-14,1.021,1.021,1.021
2017-07-21,1.037,1.037,1.037
2017-07-28,1.03,1.03,1.03
2017-07-31,1.042,1.042,1.042
2017-08-04,1.051,1.051,1.051
2017-08-11,1.062,1.062,1.062
2017-08-18,1.056,1.056,1.056
2017-08-25,1.08,1.08,1.08
2017-08-31,1.067,1.067,1.067
2017-09-01,1.076,1.076,1.076
2017-09-08,1.068,1.068,1.068
2017-09-15,1.058,1.058,1.058
2017-09-22,1.083,1.083,1.083
2017-09-29,1.095,1.095,1.095
2017-10-13,1.089,1.089,1.089
2017-10-20,1.076,1.076,1.076
2017-10-27,1.072,1.072,1.072
2017-10-31,1.078,1.078,1.078
2017-11-03,1.064,1.064,1.064
2017-11-10,1.067,1.067,1.067
2017-11-17,1.056,1.056,1.056
2017-11-24,1.069,1.069,1.069
2017-11-30,1.071,1.071,1.071
2017-12-01,1.072,1.072,1.072
2017-12-08,1.057,1.057,1.057
2017-12-15,1.047,1.047,1.047
2017-12-22,1.041,1.041,1.041
2017-12-29,1.032,1.032,1.032
2018-01-05,1.031,1.031,1.031
2018-01-12,1.03,1.03,1.03
2018-01-19,1.024,1.024,1.024
2018-01-26,1.026,1.026,1.026
2018-01-31,1.029,1.029,1.029
2018-02-02,1.033,1.033,1.033
2018-02-09,1.057,1.057,1.057
2018-02-14,1.046,1.046,1.046
2018-02-23,1.038,1.038,1.038
2018-02-28,1.045,1.045,1.045
2018-03-02,1.042,1.042,1.042
2018-03-09,1.049,1.049,1.049
2018-03-16,1.058,1.058,1.058
2018-03-19,1.066,1.066,1.066
2018-03-20,1.076,1.076,1.076
2018-03-21,1.076,1.076,1.076
2018-03-22,1.073,1.073,1.073
2018-03-23,1.099,1.099,1.099
2018-03-26,1.111,1.111,1.111
2018-03-30,1.106,1.106,1.106
2018-04-04,1.097,1.097,1.097
2018-04-11,1.089,1.089,1.089
2018-04-12,1.095,1.095,1.095
2018-04-13,1.093,1.093,1.093
2018-04-16,1.091,1.091,1.091
2018-04-17,1.094,1.094,1.094
