日期,单位净值,累计净值,复权净值
2019-03-07,1.0,1.0,1.0
2019-03-08,1.0,1.0,1.0
2019-03-15,1.0,1.0,1.0
2019-03-22,0.999,0.999,0.999
2019-03-29,0.999,0.999,0.999
2019-04-04,0.999,0.999,0.999
2019-04-12,1.0,1.0,1.0
2019-04-19,1.014,1.014,1.014
2019-04-26,1.026,1.026,1.026
2019-04-30,1.026,1.026,1.026
2019-05-10,1.031,1.031,1.031
2019-05-17,1.085,1.085,1.085
2019-05-24,1.145,1.145,1.145
2019-05-31,1.129,1.129,1.129
2019-06-06,1.059,1.059,1.059
2019-06-10,1.082,1.082,1.082
2019-06-14,1.226,1.226,1.226
2019-06-21,1.302,1.302,1.302
2019-06-28,1.241,1.241,1.241
2019-07-05,1.193,1.193,1.193
2019-07-12,1.373,1.373,1.373
2019-07-19,1.38,1.38,1.38
2019-07-26,1.369,1.369,1.369
2019-08-02,1.338,1.338,1.338
2019-08-09,1.307,1.307,1.307
2019-08-16,1.269,1.269,1.269
2019-08-23,1.334,1.334,1.334
2019-08-30,1.285,1.285,1.285
2019-09-06,1.316,1.316,1.316
2019-09-12,1.291,1.291,1.291
2019-09-20,1.318,1.318,1.318
2019-09-27,1.314,1.314,1.314
2019-09-30,1.338,1.338,1.338
2019-10-11,1.301,1.301,1.301
2019-10-18,1.188,1.188,1.188
2019-10-25,1.229,1.229,1.229
2019-11-01,1.234,1.234,1.234
2019-11-08,1.253,1.253,1.253
2019-11-15,1.226,1.226,1.226
2019-11-22,1.203,1.203,1.203
2019-11-29,1.193,1.193,1.193
2019-12-06,1.2,1.2,1.2
2019-12-13,1.261,1.261,1.261
2019-12-20,1.28,1.28,1.28
2019-12-27,1.091,1.3148,1.3148
2020-01-03,1.131,1.3548,1.36300532
2020-01-10,1.161,1.3848,1.3991593
2020-01-17,1.139,1.3628,1.37264638
2020-01-23,1.108,1.3318,1.33528726
2020-02-07,1.053,1.2768,1.26900495
2020-02-14,1.031,1.2548,1.24249203
2020-02-21,1.025,1.2488,1.23526123
2020-02-28,0.967,1.1908,1.16536352
2020-03-06,0.953,1.1768,1.14849166
2020-03-13,0.922,1.1458,1.11113254
2020-03-20,0.931,1.1548,1.12197874
2020-03-27,0.939,1.1628,1.1316198
2020-04-03,0.924,1.1478,1.1135428
2020-04-10,0.913,1.1368,1.10028634
2020-04-17,0.917,1.1408,1.10510687
2020-04-24,0.925,1.1488,1.11474794
2020-04-30,0.926,1.1498,1.11595307
2020-05-08,0.933,1.1568,1.124389
2020-05-15,0.938,1.1618,1.13041467
2020-05-22,0.963,1.1868,1.16054299
2020-05-29,0.963,1.1868,1.16054299
2020-06-05,0.965,1.1888,1.16295325
2020-06-12,0.975,1.1988,1.17500458
2020-06-19,0.979,1.2028,1.17982511
2020-06-24,0.973,1.1968,1.17259432
2020-07-03,0.971,1.1948,1.17018405
2020-07-10,1.017,1.2408,1.22562016
2020-07-17,1.004,1.2278,1.20995344
2020-07-24,1.016,1.2398,1.22441503
2020-07-31,1.011,1.2348,1.21838937
2020-08-07,1.041,1.2648,1.25454335
2020-08-14,1.037,1.2608,1.24972282
2020-08-21,1.032,1.2558,1.24369716
2020-08-28,1.033,1.2568,1.24490229
2020-09-04,1.043,1.2668,1.25695362
2020-09-11,1.023,1.2468,1.23285096
2020-09-18,1.055,1.2788,1.27141522
2020-09-25,1.02,1.2438,1.22923556
2020-09-30,1.009,1.2328,1.2159791
2020-10-09,1.026,1.2498,1.23646636
2020-10-16,1.025,1.2488,1.23526123
2020-10-23,1.041,1.2648,1.25454335
2020-10-30,1.054,1.2778,1.27021008
2020-11-06,1.134,1.3578,1.36662071
2020-11-13,1.134,1.3578,1.36662071
2020-11-20,1.186,1.4098,1.42928763
2020-11-27,1.21,1.4338,1.45821082
2020-12-04,1.219,1.4428,1.46905701
2020-12-11,1.28,1.5038,1.54257012
2020-12-18,1.305,1.5288,1.57269844
2020-12-25,1.31,1.5338,1.57872411
2020-12-31,1.293,1.5168,1.55823685
2021-01-08,1.08,1.5558,1.60523703
2021-01-15,1.086,1.5618,1.61415501
2021-01-22,1.063,1.5388,1.57996941
2021-01-29,1.029,1.5048,1.52943417
2021-02-05,1.02,1.4958,1.5160572
2021-02-10,1.04,1.5158,1.54578381
2021-02-19,1.059,1.5348,1.57402409
2021-02-26,1.073,1.5488,1.59483272
2021-03-05,1.023,1.4988,1.52051619
2021-03-12,1.0,1.4758,1.48633058
2021-03-19,0.984,1.4598,1.46254929
2021-03-26,0.996,1.4718,1.48038526
2021-04-02,1.003,1.4788,1.49078958
2021-04-09,0.999,1.4748,1.48484425
2021-04-16,1.01,1.4858,1.50119389
2021-04-23,1.028,1.5038,1.52794784
