日期,单位净值,累计净值,复权净值
2023-01-05,1.0,1.0,1.0
2023-01-06,1.0001,1.0001,1.0001
2023-01-13,1.0004,1.0004,1.0004
2023-01-20,1.0006,1.0006,1.0006
2023-02-03,1.0009,1.0009,1.0009
2023-02-10,0.9967,0.9967,0.9967
2023-02-17,0.9923,0.9923,0.9923
2023-02-24,0.9918,0.9918,0.9918
2023-03-03,0.9895,0.9895,0.9895
2023-03-10,0.9916,0.9916,0.9916
2023-03-17,0.9874,0.9874,0.9874
2023-03-24,0.9778,0.9778,0.9778
2023-03-31,0.989,0.989,0.989
2023-04-07,0.9844,0.9844,0.9844
2023-04-14,0.98,0.98,0.98
2023-04-21,0.9695,0.9695,0.9695
2023-04-28,0.9598,0.9598,0.9598
2023-05-05,0.9521,0.9521,0.9521
2023-05-12,0.9399,0.9399,0.9399
2023-05-19,0.9476,0.9476,0.9476
2023-05-26,0.9546,0.9546,0.9546
2023-06-02,0.9491,0.9491,0.9491
2023-06-09,0.9475,0.9475,0.9475
2023-06-16,0.9511,0.9511,0.9511
2023-06-21,0.9556,0.9556,0.9556
2023-06-30,0.9696,0.9696,0.9696
2023-07-07,0.985,0.985,0.985
2023-07-14,1.0052,1.0052,1.0052
2023-07-21,1.0067,1.0067,1.0067
2023-07-28,1.0125,1.0125,1.0125
2023-08-04,1.0145,1.0145,1.0145
2023-08-11,1.0278,1.0278,1.0278
2023-08-18,1.0398,1.0398,1.0398
2023-08-25,1.0472,1.0472,1.0472
2023-09-01,1.0404,1.0404,1.0404
2023-09-08,1.0524,1.0524,1.0524
2023-09-15,1.0522,1.0522,1.0522
2023-09-22,1.0488,1.0488,1.0488
2023-09-28,1.0485,1.0485,1.0485
2023-10-13,1.0708,1.0708,1.0708
2023-10-20,1.0726,1.0726,1.0726
2023-10-27,1.0996,1.0996,1.0996
2023-11-03,1.1209,1.1209,1.1209
2023-11-10,1.1165,1.1165,1.1165
2023-11-17,1.1204,1.1204,1.1204
2023-11-24,1.1206,1.1206,1.1206
2023-12-01,1.1175,1.1175,1.1175
2023-12-08,1.1224,1.1224,1.1224
2023-12-15,1.1175,1.1175,1.1175
2023-12-22,1.0984,1.1238,1.1238
2023-12-29,1.1059,1.1313,1.13147343
2024-01-05,1.1262,1.1516,1.15224286
2024-01-12,1.1338,1.1592,1.16001861
2024-01-19,1.1369,1.1623,1.16319029
2024-01-26,1.14,1.1654,1.16636198
2024-02-02,1.1658,1.1912,1.19275859
2024-02-08,1.1565,1.1819,1.18324354
2024-02-23,1.1471,1.1725,1.17362617
2024-03-01,1.1484,1.1738,1.17495623
2024-03-08,1.1455,1.1709,1.17198917
2024-03-15,1.1447,1.1701,1.17117067
2024-03-22,1.1545,1.1799,1.18119729
2024-03-29,1.1595,1.1849,1.18631291
2024-04-03,1.1616,1.187,1.18846147
2024-04-12,1.1584,1.1838,1.18518747
2024-04-19,1.1705,1.1959,1.19756728
2024-04-26,1.1702,1.1956,1.19726034
2024-04-30,1.1529,1.1783,1.17956029
2024-05-10,1.1505,1.1759,1.17710479
2024-05-17,1.1493,1.1747,1.17587704
2024-05-24,1.161,1.1864,1.1878476
2024-05-31,1.1569,1.1823,1.18365279
2024-06-07,1.1712,1.1966,1.19828347
2024-06-14,1.1824,1.2078,1.20974246
2024-06-21,1.1935,1.2189,1.22109914
2024-06-28,1.2228,1.2482,1.25107669
2024-07-05,1.2227,1.2481,1.25097438
2024-07-12,1.2283,1.2537,1.25670388
2024-07-19,1.2296,1.255,1.25803394
2024-07-26,1.236,1.2614,1.26458194
2024-07-31,1.2371,1.2625,1.26570737
2024-08-02,1.2467,1.2721,1.27552937
2024-08-09,1.2201,1.2455,1.24831426
2024-08-16,1.2478,1.2732,1.27665481
2024-08-23,1.2413,1.2667,1.2700045
2024-08-30,1.2421,1.2675,1.270823
2024-09-06,1.2241,1.2495,1.25240676
2024-09-13,1.2421,1.2675,1.270823
2024-09-20,1.2393,1.2647,1.26795825
2024-09-27,1.2672,1.2926,1.29650342
2024-09-30,1.2599,1.2853,1.28903461
2024-10-11,1.3092,1.3346,1.33947465
2024-10-18,1.3113,1.3367,1.34162322
2024-10-25,1.3036,1.329,1.33374516
2024-10-31,1.303,1.3284,1.33313128
2024-11-01,1.3062,1.3316,1.33640528
2024-11-08,1.3144,1.3398,1.3447949
2024-11-15,1.3444,1.3698,1.37548864
2024-11-22,1.343,1.3684,1.37405626
2024-11-29,1.3395,1.3649,1.37047533
2024-12-06,1.3498,1.3752,1.38101351
2024-12-13,1.3727,1.3981,1.40444306
2024-12-20,1.3814,1.4068,1.41334425
2024-12-27,1.3875,1.4129,1.41958531
2024-12-31,1.3852,1.4106,1.41723212
2025-01-03,1.3403,1.4112,1.41784599
2025-01-10,1.3256,1.3965,1.40229549
2025-01-17,1.328,1.3989,1.40483435
2025-01-24,1.3258,1.3967,1.40250706
2025-01-27,1.3271,1.398,1.40388228
