日期,单位净值,累计净值,复权净值
2015-11-04,1.0,1.0,1.0
2015-11-06,1.0,1.0,1.0
2015-11-13,1.0,1.0,1.0
2015-11-20,1.0,1.0,1.0
2015-11-27,1.0,1.0,1.0
2015-12-04,1.0,1.0,1.0
2015-12-11,1.0,1.0,1.0
2015-12-18,1.0,1.0,1.0
2015-12-25,1.0,1.0,1.0
2015-12-31,0.995,0.995,0.995
2016-01-08,1.006,1.006,1.006
2016-01-15,1.023,1.023,1.023
2016-01-22,1.03,1.03,1.03
2016-01-29,1.048,1.048,1.048
2016-02-05,1.033,1.033,1.033
2016-02-19,1.059,1.059,1.059
2016-02-26,1.076,1.076,1.076
2016-03-04,1.093,1.093,1.093
2016-03-11,1.088,1.088,1.088
2016-03-18,1.108,1.108,1.108
2016-03-25,1.074,1.074,1.074
2016-04-01,1.074,1.074,1.074
2016-04-08,1.067,1.067,1.067
2016-04-15,1.051,1.051,1.051
2016-04-22,1.087932,1.087932,1.087932
2016-04-29,1.075686,1.075686,1.075686
2016-05-06,1.110212,1.110212,1.110212
2016-05-13,1.156397,1.156397,1.156397
2016-05-20,1.16,1.16,1.16
2016-05-27,1.162,1.162,1.162
2016-06-03,1.152,1.152,1.152
2016-06-08,1.163,1.163,1.163
2016-06-17,1.176,1.176,1.176
2016-06-24,1.189,1.189,1.189
2016-07-01,1.243,1.243,1.243
2016-07-08,1.239,1.239,1.239
2016-07-15,1.221,1.221,1.221
2016-07-22,1.194,1.194,1.194
2016-07-29,1.202,1.202,1.202
2016-08-05,1.175,1.175,1.175
2016-08-12,1.185,1.185,1.185
2016-08-19,1.184,1.184,1.184
2016-08-26,1.173,1.173,1.173
2016-09-02,1.175,1.175,1.175
2016-09-09,1.195,1.195,1.195
2016-09-14,1.201,1.201,1.201
2016-09-23,1.198,1.198,1.198
2016-09-30,1.183,1.183,1.183
2016-10-14,1.192,1.192,1.192
2016-10-21,1.214,1.214,1.214
2016-10-28,1.205,1.205,1.205
2016-11-04,1.228,1.228,1.228
2016-11-11,1.3,1.3,1.3
2016-11-18,1.255,1.255,1.255
2016-11-25,1.29,1.29,1.29
2016-12-02,1.287,1.287,1.287
2016-12-09,1.292,1.292,1.292
2016-12-16,1.291,1.291,1.291
2016-12-23,1.32,1.32,1.32
2016-12-30,1.335,1.335,1.335
2017-01-06,1.319,1.319,1.319
2017-01-13,1.347,1.347,1.347
2017-01-20,1.342,1.342,1.342
2017-01-26,1.336,1.336,1.336
2017-02-03,1.312,1.312,1.312
2017-02-10,1.297,1.297,1.297
2017-02-17,1.34,1.34,1.34
2017-02-24,1.376,1.376,1.376
2017-03-03,1.324,1.324,1.324
2017-03-10,1.408,1.408,1.408
2017-03-17,1.369,1.369,1.369
2017-03-24,1.369,1.369,1.369
2017-03-31,1.392,1.392,1.392
2017-04-07,1.378,1.378,1.378
2017-04-14,1.406,1.406,1.406
2017-04-21,1.402,1.402,1.402
2017-04-28,1.369,1.369,1.369
2017-05-05,1.395,1.395,1.395
2017-05-12,1.346,1.346,1.346
2017-05-19,1.355,1.355,1.355
2017-05-26,1.379,1.379,1.379
2017-06-02,1.443,1.443,1.443
2017-06-09,1.428,1.428,1.428
2017-06-16,1.405,1.405,1.405
2017-06-23,1.392,1.392,1.392
2017-06-30,1.45,1.45,1.45
2017-07-07,1.43,1.43,1.43
2017-07-14,1.488,1.488,1.488
2017-07-21,1.513,1.513,1.513
2017-07-28,1.465,1.465,1.465
2017-08-04,1.496,1.496,1.496
2017-08-11,1.503,1.503,1.503
2017-08-18,1.502,1.502,1.502
2017-08-25,1.512,1.512,1.512
2017-09-01,1.475,1.475,1.475
2017-09-08,1.501,1.501,1.501
2017-09-15,1.521,1.521,1.521
2017-09-22,1.589,1.589,1.589
2017-09-29,1.598,1.598,1.598
2017-10-13,1.617,1.617,1.617
2017-10-20,1.592,1.592,1.592
2017-10-27,1.543,1.543,1.543
2017-11-03,1.496,1.496,1.496
2017-11-10,1.493,1.493,1.493
2017-11-17,1.451,1.451,1.451
2017-11-24,1.439,1.439,1.439
2017-12-01,1.468,1.468,1.468
2017-12-08,1.413,1.413,1.413
2017-12-15,1.432,1.432,1.432
2017-12-22,1.426,1.426,1.426
2017-12-29,1.433,1.433,1.433
2018-01-05,1.426,1.426,1.426
2018-01-12,1.416,1.416,1.416
2018-01-19,1.395,1.395,1.395
2018-01-26,1.408,1.408,1.408
2018-02-02,1.405,1.405,1.405
2018-02-09,1.408,1.408,1.408
2018-02-14,1.404,1.404,1.404
2018-02-23,1.381,1.381,1.381
2018-03-02,1.413,1.413,1.413
2018-03-09,1.42,1.42,1.42
2018-03-16,1.423,1.423,1.423
2018-03-23,1.466,1.466,1.466
2018-03-30,1.462,1.462,1.462
2018-04-04,1.439,1.439,1.439
2018-04-13,1.431,1.431,1.431
2018-04-20,1.432,1.432,1.432
2018-04-27,1.411,1.411,1.411
2018-05-04,1.403,1.403,1.403
2018-05-11,1.396,1.396,1.396
2018-05-18,1.417,1.417,1.417
2018-05-25,1.416,1.416,1.416
2018-06-01,1.419,1.419,1.419
2018-06-08,1.435,1.435,1.435
2018-06-15,1.432,1.432,1.432
2018-06-22,1.479,1.479,1.479
2018-06-29,1.463,1.463,1.463
2018-07-06,1.463,1.463,1.463
2018-07-13,1.465,1.465,1.465
2018-07-20,1.437,1.437,1.437
2018-07-27,1.461,1.461,1.461
2018-08-03,1.508,1.508,1.508
2018-08-10,1.518,1.518,1.518
2018-08-17,1.525,1.525,1.525
2018-08-24,1.525,1.525,1.525
2018-08-31,1.527,1.527,1.527
2018-09-07,1.539,1.539,1.539
2018-09-14,1.539,1.539,1.539
2018-09-21,1.555,1.555,1.555
2018-09-28,1.564,1.564,1.564
2018-10-12,1.587,1.587,1.587
2018-10-19,1.595,1.595,1.595
2018-10-26,1.607,1.607,1.607
2018-11-02,1.64,1.64,1.64
2018-11-09,1.628,1.628,1.628
2018-11-16,1.623,1.623,1.623
2018-11-23,1.647,1.647,1.647
2018-11-30,1.674,1.674,1.674
2018-12-07,1.674,1.674,1.674
2018-12-14,1.671,1.671,1.671
2018-12-21,1.666,1.666,1.666
2018-12-28,1.681,1.681,1.681
2019-01-04,1.689,1.689,1.689
2019-01-11,1.668,1.668,1.668
2019-01-18,1.683,1.683,1.683
2019-01-25,1.691,1.691,1.691
2019-02-01,1.687,1.687,1.687
2019-02-15,1.683,1.683,1.683
2019-02-22,1.679,1.679,1.679
2019-03-01,1.68,1.68,1.68
2019-03-08,1.702,1.702,1.702
2019-03-15,1.702,1.702,1.702
2019-03-22,1.673,1.673,1.673
2019-03-29,1.673,1.673,1.673
2019-04-04,1.709,1.709,1.709
2019-04-12,1.722,1.722,1.722
2019-04-19,1.712,1.712,1.712
2019-04-26,1.716,1.716,1.716
2019-04-30,1.704,1.704,1.704
2019-05-10,1.716,1.716,1.716
2019-05-17,1.74,1.74,1.74
2019-05-24,1.75,1.75,1.75
2019-05-31,1.755,1.755,1.755
2019-06-06,1.772,1.772,1.772
2019-06-14,1.779,1.779,1.779
2019-06-21,1.791,1.791,1.791
2019-06-28,1.791,1.791,1.791
2019-07-05,1.797,1.797,1.797
2019-07-12,1.796,1.796,1.796
2019-07-19,1.779,1.779,1.779
2019-07-26,1.758,1.758,1.758
2019-08-02,1.726,1.726,1.726
2019-08-09,1.805,1.805,1.805
2019-08-16,1.781,1.781,1.781
2019-08-23,1.759,1.759,1.759
2019-08-30,1.774,1.774,1.774
2019-09-06,1.801,1.801,1.801
2019-09-12,1.79,1.79,1.79
2019-09-20,1.797,1.797,1.797
2019-09-27,1.798,1.798,1.798
2019-09-30,1.798,1.798,1.798
2019-10-11,1.781,1.781,1.781
2019-10-18,1.81,1.81,1.81
2019-10-25,1.807,1.807,1.807
2019-11-01,1.823,1.823,1.823
2019-11-08,1.828,1.828,1.828
2019-11-15,1.864,1.864,1.864
2019-11-22,1.877,1.877,1.877
2019-11-29,1.872,1.872,1.872
2019-12-06,1.863,1.863,1.863
2019-12-13,1.891,1.891,1.891
2019-12-20,1.886,1.886,1.886
2019-12-27,1.891,1.891,1.891
2020-01-03,1.897,1.897,1.897
2020-01-10,1.929,1.929,1.929
2020-01-17,1.929,1.929,1.929
2020-01-23,1.969,1.969,1.969
2020-02-07,2.234,2.234,2.234
2020-02-14,2.218,2.218,2.218
2020-02-21,2.244,2.244,2.244
2020-02-28,2.259,2.259,2.259
2020-03-06,2.249,2.249,2.249
2020-03-13,2.227,2.227,2.227
2020-03-20,2.272,2.272,2.272
2020-03-27,2.267,2.267,2.267
2020-04-03,2.278,2.278,2.278
2020-04-10,2.271,2.271,2.271
2020-04-17,2.265,2.265,2.265
2020-04-24,2.261,2.261,2.261
2020-04-30,2.261,2.261,2.261
2020-05-08,2.263,2.263,2.263
2020-05-15,2.269,2.269,2.269
2020-05-22,2.306,2.306,2.306
2020-05-29,2.29,2.29,2.29
2020-06-05,2.338,2.338,2.338
2020-06-12,2.324,2.324,2.324
2020-06-19,2.312,2.312,2.312
2020-06-24,2.297,2.297,2.297
2020-07-03,2.313,2.313,2.313
2020-07-10,2.351,2.351,2.351
2020-07-17,2.343,2.343,2.343
2020-07-24,2.364,2.364,2.364
2020-07-31,2.338,2.338,2.338
2020-08-07,2.34,2.34,2.34
2020-08-14,2.3,2.3,2.3
2020-08-21,2.304,2.304,2.304
2020-08-28,2.295,2.295,2.295
2020-09-04,2.304,2.304,2.304
2020-09-11,2.317,2.317,2.317
2020-09-18,2.325,2.325,2.325
2020-09-25,2.33,2.33,2.33
2020-09-30,2.323,2.323,2.323
2020-10-09,2.327,2.327,2.327
2020-10-16,2.348,2.348,2.348
2020-10-23,2.342,2.342,2.342
2020-10-30,2.359,2.359,2.359
2020-11-06,2.379,2.379,2.379
2020-11-13,2.385,2.385,2.385
2020-11-20,2.426,2.426,2.426
2020-11-27,2.439,2.439,2.439
2020-12-04,2.443,2.443,2.443
2020-12-11,2.517,2.517,2.517
2020-12-18,2.525,2.525,2.525
2020-12-25,2.524,2.524,2.524
2020-12-31,2.513,2.513,2.513
2021-01-08,2.544,2.544,2.544
2021-01-15,2.522,2.522,2.522
2021-01-22,2.499,2.499,2.499
2021-01-29,2.498,2.498,2.498
2021-02-05,2.484,2.484,2.484
2021-02-10,2.498,2.498,2.498
2021-02-19,2.541,2.541,2.541
2021-02-26,2.591,2.591,2.591
2021-03-05,2.584,2.584,2.584
2021-03-12,2.582,2.582,2.582
2021-03-19,2.557,2.557,2.557
2021-03-26,2.578,2.578,2.578
2021-04-02,2.579,2.579,2.579
2021-04-09,2.566,2.566,2.566
2021-04-16,2.573,2.573,2.573
2021-04-23,2.593,2.593,2.593
2021-04-30,2.592,2.592,2.592
2021-05-07,2.661,2.661,2.661
2021-05-14,2.704,2.704,2.704
2021-05-21,2.687,2.687,2.687
2021-05-28,2.673,2.673,2.673
2021-06-04,2.686,2.686,2.686
2021-06-11,2.669,2.669,2.669
2021-06-18,2.663,2.663,2.663
2021-06-25,2.673,2.673,2.673
2021-07-02,2.642,2.642,2.642
2021-07-09,2.63,2.63,2.63
2021-07-16,2.63,2.63,2.63
2021-07-23,2.609,2.609,2.609
2021-07-30,2.612,2.612,2.612
2021-08-06,2.592,2.592,2.592
2021-08-13,2.603,2.603,2.603
2021-08-20,2.605,2.605,2.605
2021-08-27,2.61,2.61,2.61
2021-09-03,2.599,2.599,2.599
2021-09-10,2.614,2.614,2.614
2021-09-17,2.626,2.626,2.626
2021-09-24,2.629,2.629,2.629
2021-09-30,2.635,2.635,2.635
2021-10-08,2.653,2.653,2.653
2021-10-15,2.67,2.67,2.67
2021-10-22,2.67,2.67,2.67
2021-10-29,2.672,2.672,2.672
2021-11-05,2.673,2.673,2.673
2021-11-12,2.666,2.666,2.666
2021-11-19,2.655,2.655,2.655
2021-11-26,2.653,2.653,2.653
2021-12-03,2.687,2.687,2.687
2021-12-10,2.67,2.67,2.67
2021-12-17,2.657,2.657,2.657
2021-12-24,2.654,2.654,2.654
2021-12-31,2.647,2.647,2.647
2022-01-07,2.638,2.638,2.638
2022-01-14,2.651,2.651,2.651
2022-01-21,2.67,2.67,2.67
2022-01-28,2.682,2.682,2.682
2022-02-11,2.683,2.683,2.683
2022-02-18,2.669,2.669,2.669
2022-02-25,2.705,2.705,2.705
2022-03-04,2.748,2.748,2.748
2022-03-11,2.787,2.787,2.787
2022-03-18,2.763,2.763,2.763
2022-03-25,2.772,2.772,2.772
2022-04-01,2.746,2.746,2.746
2022-04-08,2.729,2.729,2.729
2022-04-15,2.758,2.758,2.758
2022-04-22,2.752,2.752,2.752
2022-04-29,2.772,2.772,2.772
2022-05-06,2.766,2.766,2.766
2022-05-13,2.742,2.742,2.742
2022-05-20,2.734,2.734,2.734
2022-05-27,2.758,2.758,2.758
2022-06-02,2.744,2.744,2.744
2022-06-10,2.774,2.774,2.774
2022-06-17,2.747,2.747,2.747
2022-06-24,2.751,2.751,2.751
2022-07-01,2.743,2.743,2.743
2022-07-08,2.738,2.738,2.738
2022-07-15,2.735,2.735,2.735
2022-07-22,2.743,2.743,2.743
2022-07-29,2.749,2.749,2.749
2022-08-05,2.747,2.747,2.747
2022-08-12,2.762,2.762,2.762
2022-08-19,2.745,2.745,2.745
2022-08-26,2.74,2.74,2.74
2022-09-02,2.734,2.734,2.734
2022-09-09,2.738,2.738,2.738
2022-09-16,2.729,2.729,2.729
2022-09-23,2.727,2.727,2.727
2022-09-30,2.735,2.735,2.735
2022-10-14,2.737,2.737,2.737
2022-10-21,2.734,2.734,2.734
2022-10-28,2.74,2.74,2.74
2022-11-04,2.73,2.73,2.73
2022-11-11,2.729,2.729,2.729
2022-11-18,2.729,2.729,2.729
2022-11-25,2.722,2.722,2.722
2022-12-02,2.705,2.705,2.705
2022-12-09,2.731,2.731,2.731
2022-12-16,2.72,2.72,2.72
2022-12-23,2.704,2.704,2.704
2022-12-30,2.71,2.71,2.71
2023-01-06,2.706,2.706,2.706
2023-01-13,2.695,2.695,2.695
2023-01-20,2.695,2.695,2.695
2023-02-03,2.705,2.705,2.705
2023-02-10,2.704,2.704,2.704
2023-02-17,2.697,2.697,2.697
2023-02-24,2.683,2.683,2.683
2023-03-03,2.679,2.679,2.679
2023-03-10,2.688,2.688,2.688
2023-03-17,2.712,2.712,2.712
2023-03-24,2.722,2.722,2.722
2023-03-31,2.715,2.715,2.715
2023-04-07,2.713,2.713,2.713
2023-04-14,2.714,2.714,2.714
2023-04-21,2.718,2.718,2.718
2023-04-28,2.73,2.73,2.73
2023-05-05,2.745,2.745,2.745
2023-05-12,2.733,2.733,2.733
2023-05-19,2.726,2.726,2.726
2023-05-26,2.731,2.731,2.731
2023-06-02,2.729,2.729,2.729
2023-06-09,2.719,2.719,2.719
2023-06-16,2.722,2.722,2.722
2023-06-21,2.716,2.716,2.716
2023-06-30,2.712,2.712,2.712
2023-07-07,2.708,2.708,2.708
2023-07-14,2.767,2.767,2.767
2023-07-21,2.753,2.753,2.753
2023-07-28,2.761,2.761,2.761
2023-08-04,2.755,2.755,2.755
2023-08-11,2.742,2.742,2.742
2023-08-18,2.768,2.768,2.768
2023-08-25,2.804,2.804,2.804
2023-09-01,2.802,2.802,2.802
2023-09-08,2.788,2.788,2.788
2023-09-15,2.81,2.81,2.81
2023-09-22,2.792,2.792,2.792
2023-09-28,2.801,2.801,2.801
2023-10-13,2.786,2.786,2.786
2023-10-20,2.785,2.785,2.785
2023-10-27,2.764,2.764,2.764
2023-11-03,2.777,2.777,2.777
2023-11-10,2.792,2.792,2.792
2023-11-17,2.786,2.786,2.786
2023-11-24,2.823,2.823,2.823
2023-12-01,2.843,2.843,2.843
2023-12-08,2.86,2.86,2.86
2023-12-15,2.844,2.844,2.844
2023-12-22,2.835,2.835,2.835
2023-12-29,2.817,2.817,2.817
2024-01-05,2.823,2.823,2.823
2024-01-12,2.809,2.809,2.809
2024-01-19,2.798,2.798,2.798
2024-01-26,2.809,2.809,2.809
2024-02-02,2.788,2.788,2.788
2024-02-08,2.787,2.787,2.787
2024-02-23,2.749,2.749,2.749
2024-03-01,2.741,2.741,2.741
2024-03-08,2.76,2.76,2.76
2024-03-15,2.766,2.766,2.766
2024-03-22,2.759,2.759,2.759
2024-03-29,2.763,2.763,2.763
2024-04-03,2.774,2.774,2.774
2024-04-12,2.761,2.761,2.761
2024-04-19,2.782,2.782,2.782
2024-04-26,2.773,2.773,2.773
2024-04-30,2.764,2.764,2.764
2024-05-10,2.767,2.767,2.767
2024-05-17,2.762,2.762,2.762
2024-05-24,2.767,2.767,2.767
2024-05-31,2.756,2.756,2.756
2024-06-07,2.756,2.756,2.756
2024-06-14,2.762,2.762,2.762
2024-06-21,2.779,2.779,2.779
2024-06-28,2.797,2.797,2.797
2024-07-05,2.789,2.789,2.789
2024-07-12,2.787,2.787,2.787
2024-07-19,2.793,2.793,2.793
2024-07-26,2.802,2.802,2.802
2024-08-02,2.817,2.817,2.817
2024-08-09,2.829,2.829,2.829
2024-08-16,2.867,2.867,2.867
2024-08-23,2.861,2.861,2.861
2024-08-30,2.827,2.827,2.827
2024-09-06,2.846,2.846,2.846
2024-09-13,2.839,2.839,2.839
2024-09-20,2.849,2.849,2.849
2024-09-27,2.832,2.832,2.832
2024-09-30,2.836,2.836,2.836
2024-10-11,2.859,2.859,2.859
2024-10-18,2.857,2.857,2.857
2024-10-25,2.871,2.871,2.871
2024-11-01,2.863,2.863,2.863
2024-11-08,2.863,2.863,2.863
2024-11-15,2.854,2.854,2.854
2024-11-22,2.855,2.855,2.855
2024-11-29,2.855,2.855,2.855
2024-12-06,2.876,2.876,2.876
2024-12-13,2.862,2.862,2.862
2024-12-20,2.88,2.88,2.88
2024-12-27,2.855,2.855,2.855
2025-01-03,2.861,2.861,2.861
2025-01-10,2.853,2.853,2.853
2025-01-17,2.867,2.867,2.867
2025-01-24,2.849,2.849,2.849
2025-01-27,2.849,2.849,2.849
2025-02-07,2.847,2.847,2.847
2025-02-14,2.846,2.846,2.846
2025-02-21,2.838,2.838,2.838
2025-02-28,2.805,2.805,2.805
2025-03-07,2.792,2.792,2.792
2025-03-14,2.796,2.796,2.796
2025-03-21,2.808,2.808,2.808
2025-03-28,2.807,2.807,2.807
2025-04-03,2.831,2.831,2.831
2025-04-11,2.818,2.818,2.818
2025-04-18,2.835,2.835,2.835
2025-04-25,2.84,2.84,2.84
2025-04-30,2.848,2.848,2.848
2025-05-09,2.856,2.856,2.856
2025-05-16,2.875,2.875,2.875
