日期,复权净值
2020-05-21,1.0
2020-05-22,1.0
2020-05-29,1.0
2020-06-05,1.0
2020-06-12,1.0
2020-06-19,1.0
2020-06-24,1.0
2020-06-30,1.0
2020-07-03,1.0
2020-07-10,1.019
2020-07-17,1.073
2020-07-24,1.1320000000000001
2020-07-31,1.065
2020-08-07,1.048
2020-08-14,1.139
2020-08-21,1.113
2020-08-28,1.014
2020-08-31,1.066
2020-09-04,1.032
2020-09-11,1.061
2020-09-18,1.053
2020-09-25,1.083
2020-09-30,1.038
2020-10-09,0.999
2020-10-16,0.995
2020-10-23,1.058
2020-10-30,1.078
2020-11-06,1.075
2020-11-13,1.018
2020-11-20,0.95
2020-11-27,0.975
2020-11-30,1.008
2020-12-04,0.997
2020-12-11,0.982
2020-12-18,0.965
2020-12-25,1.059
2020-12-31,1.077
2021-01-08,1.07
2021-01-15,1.077
2021-01-22,1.119
2021-01-29,1.059
2021-02-05,1.025
2021-02-10,1.018
2021-02-19,1.014
2021-02-26,1.004
2021-03-05,1.045
2021-03-12,1.026
2021-03-19,1.064
2021-03-26,1.1219999999999999
2021-03-31,1.129
2021-04-02,1.1219999999999999
2021-04-09,1.081
2021-04-16,1.179
2021-04-23,1.214
2021-04-30,1.229
2021-05-07,1.24
2021-05-14,1.322
2021-05-21,1.462
2021-05-28,1.387
2021-05-31,1.413
2021-06-04,1.343
2021-06-11,1.277
2021-06-18,1.325
2021-06-25,1.4020000000000001
2021-06-30,1.428
2021-07-02,1.423
2021-07-09,1.514
2021-07-16,1.6
2021-07-23,1.6640000000000001
2021-07-30,1.7269999999999999
2021-08-06,1.746
2021-08-13,1.6629999999999998
2021-08-20,1.736
2021-08-27,1.7349999999999999
2021-08-31,1.755
2021-09-03,1.778
2021-09-10,1.733
2021-09-17,1.719
2021-09-24,1.749
2021-09-30,1.751
2021-10-08,1.709
2021-10-15,1.645
2021-10-22,1.626
2021-10-29,1.639
2021-11-05,1.7469999999999999
2021-11-12,1.725
2021-11-19,1.72
2021-11-26,1.812
2021-11-30,1.787
2021-12-03,1.734
2021-12-10,1.778
2021-12-17,1.806
2021-12-24,1.827
2021-12-31,1.891
2022-01-07,1.842
2022-01-14,1.879
2022-01-21,2.019
2022-01-28,2.0229999999999997
2022-02-11,1.926
2022-02-18,1.923
2022-02-25,1.8980000000000001
2022-02-28,1.915
2022-03-04,1.832
2022-03-11,1.899
2022-03-18,1.948
2022-03-25,1.916
2022-03-31,1.926
2022-04-01,1.955
2022-04-08,1.975
2022-04-15,1.986
2022-04-22,1.891
2022-04-29,1.905
2022-05-06,1.906
2022-05-13,1.956
2022-05-20,1.979
2022-05-27,2.0629999999999997
2022-05-31,1.998
2022-06-02,1.9769999999999999
2022-06-10,1.982
2022-06-17,1.982
2022-06-24,1.947
2022-06-30,1.937
2022-07-01,1.9409999999999998
2022-07-08,1.907
2022-07-15,2.013
2022-07-22,2.033
2022-07-29,2.08
2022-08-05,2.104
2022-08-12,2.068
2022-08-19,2.194
2022-08-26,2.1630000000000003
2022-08-31,2.186
2022-09-02,2.206
2022-09-09,2.1870000000000003
2022-09-16,2.161
2022-09-23,2.173
2022-09-30,2.104
2022-10-14,2.182
2022-10-21,2.161
2022-10-28,2.224
2022-10-31,2.2329999999999997
2022-11-04,2.192
2022-11-11,2.158
2022-11-18,2.037
2022-11-25,2.082
2022-11-30,2.0309999999999997
2022-12-02,2.068
2022-12-09,2.059
2022-12-16,2.097
2022-12-23,2.1470000000000002
2022-12-30,2.132
2023-01-06,2.135
2023-01-13,2.117
2023-01-20,2.082
2023-01-31,2.128
2023-02-03,2.143
2023-02-10,2.154
2023-02-17,2.176
2023-02-24,2.1550000000000002
2023-02-28,2.164
2023-03-03,2.166
2023-03-10,2.221
2023-03-17,2.254
2023-03-24,2.225
2023-03-31,2.26
2023-04-07,2.268
2023-04-14,2.286
2023-04-21,2.311
2023-04-28,2.358
2023-05-05,2.4240000000000004
2023-05-12,2.439
2023-05-19,2.436
2023-05-26,2.439
2023-05-31,2.466
2023-06-02,2.442
2023-06-09,2.522
2023-06-16,2.479
2023-06-21,2.501
2023-06-30,2.548
2023-07-07,2.5490000000000004
2023-07-14,2.557
2023-07-21,2.62
2023-07-28,2.596
2023-07-31,2.581
2023-08-04,2.624
2023-08-11,2.6369999999999996
2023-08-18,2.733
2023-08-25,2.777
2023-08-31,2.758
2023-09-01,2.729
2023-09-08,2.6340000000000003
2023-09-15,2.652
2023-09-22,2.615
2023-09-28,2.63
2023-10-13,2.621
2023-10-20,2.583
2023-10-27,2.588
2023-10-31,2.617
2023-11-03,2.651
2023-11-10,2.675
2023-11-17,2.705
2023-11-24,2.633
2023-11-30,2.682
2023-12-01,2.676
2023-12-08,2.6959999999999997
2023-12-15,2.791
2023-12-22,2.8810000000000002
2023-12-29,2.903
2024-01-05,2.944
2024-01-12,2.937
2024-01-19,2.9939999999999998
2024-01-26,3.0469999999999997
2024-01-31,3.177
2024-02-02,3.166
2024-02-08,3.133
2024-02-23,3.215
2024-02-29,3.316
2024-03-01,3.242
2024-03-08,3.295
2024-03-15,3.24
