日期,单位净值,累计净值,复权净值
2023-10-25,1.0,1.0,1.0
2023-10-27,0.9999,0.9999,0.9999
2023-10-31,0.9997,0.9997,0.9997
2023-11-03,0.9996,0.9996,0.9996
2023-11-10,0.9997,0.9997,0.9997
2023-11-17,0.9997,0.9997,0.9997
2023-11-24,0.9966,0.9966,0.9966
2023-11-30,0.9975,0.9975,0.9975
2023-12-01,1.0027,1.0027,1.0027
2023-12-08,0.9983,0.9983,0.9983
2023-12-15,1.0027,1.0027,1.0027
2023-12-22,1.0009,1.0009,1.0009
2023-12-29,1.0076,1.0076,1.0076
2024-01-05,1.008,1.008,1.008
2024-01-12,1.004,1.004,1.004
2024-01-19,1.0093,1.0093,1.0093
2024-01-26,1.0081,1.0081,1.0081
2024-01-31,1.007,1.007,1.007
2024-02-02,1.0088,1.0088,1.0088
2024-02-08,1.0076,1.0076,1.0076
2024-02-23,1.0169,1.0169,1.0169
2024-02-29,1.0252,1.0252,1.0252
2024-03-01,1.0207,1.0207,1.0207
2024-03-08,1.0183,1.0183,1.0183
2024-03-15,1.0268,1.0268,1.0268
2024-03-22,1.0265,1.0265,1.0265
2024-03-29,1.0318,1.0318,1.0318
2024-04-03,1.0169,1.0169,1.0169
2024-04-12,1.0111,1.0111,1.0111
2024-04-19,0.9997,0.9997,0.9997
2024-04-26,1.0117,1.0117,1.0117
2024-04-30,1.0058,1.0058,1.0058
2024-05-10,1.0012,1.0012,1.0012
2024-05-17,1.0055,1.0055,1.0055
2024-05-24,1.0065,1.0065,1.0065
2024-05-31,1.013,1.013,1.013
2024-06-07,1.0024,1.0024,1.0024
2024-06-14,1.0085,1.0085,1.0085
2024-06-21,1.0082,1.0082,1.0082
2024-06-28,1.0207,1.0207,1.0207
2024-07-05,1.0297,1.0297,1.0297
2024-07-12,1.022,1.022,1.022
2024-07-19,1.024,1.024,1.024
2024-07-26,1.0387,1.0387,1.0387
2024-07-31,1.0379,1.0379,1.0379
2024-08-02,1.04,1.04,1.04
2024-08-09,1.0409,1.0409,1.0409
2024-08-16,1.0392,1.0392,1.0392
2024-08-23,1.0414,1.0414,1.0414
2024-08-30,1.0377,1.0377,1.0377
2024-09-06,1.0355,1.0355,1.0355
2024-09-13,1.032,1.032,1.032
2024-09-20,1.0403,1.0403,1.0403
2024-09-27,1.0076,1.0076,1.0076
2024-09-30,1.0329,1.0329,1.0329
2024-10-11,1.0786,1.0786,1.0786
2024-10-18,1.0612,1.0612,1.0612
2024-10-25,1.0825,1.0825,1.0825
2024-10-31,1.0645,1.0645,1.0645
2024-11-01,1.0671,1.0671,1.0671
2024-11-08,1.0841,1.0841,1.0841
2024-11-15,1.0995,1.0995,1.0995
2024-11-22,1.1167,1.1167,1.1167
2024-11-29,1.1285,1.1285,1.1285
2024-12-06,1.1376,1.1376,1.1376
2024-12-13,1.1432,1.1432,1.1432
2024-12-20,1.153,1.153,1.153
2024-12-27,1.1429,1.1429,1.1429
2024-12-31,1.1455,1.1455,1.1455
2025-01-03,1.1446,1.1446,1.1446
2025-01-10,1.1498,1.1498,1.1498
2025-01-17,1.1581,1.1581,1.1581
2025-01-24,1.1471,1.1471,1.1471
2025-01-27,1.1486,1.1486,1.1486
2025-02-07,1.1565,1.1565,1.1565
2025-02-14,1.1577,1.1577,1.1577
2025-02-21,1.1581,1.1581,1.1581
2025-02-28,1.162,1.162,1.162
2025-03-07,1.1639,1.1639,1.1639
2025-03-14,1.1644,1.1644,1.1644
2025-03-21,1.1653,1.1653,1.1653
2025-03-28,1.1632,1.1632,1.1632
2025-04-03,1.1693,1.1693,1.1693
2025-04-11,1.1632,1.1632,1.1632
2025-04-18,1.1659,1.1659,1.1659
2025-04-25,1.1659,1.1659,1.1659
2025-04-30,1.1653,1.1653,1.1653
2025-05-09,1.1679,1.1679,1.1679
2025-05-16,1.1675,1.1675,1.1675
2025-05-23,1.1627,1.1627,1.1627
2025-05-30,1.1657,1.1657,1.1657
2025-06-06,1.1697,1.1697,1.1697
2025-06-13,1.1662,1.1662,1.1662
2025-06-20,1.1634,1.1634,1.1634
2025-06-27,1.1623,1.1623,1.1623
2025-06-30,1.1681,1.1681,1.1681
2025-07-04,1.1691,1.1691,1.1691
2025-07-11,1.1583,1.1583,1.1583
2025-07-18,1.1665,1.1665,1.1665
2025-07-25,1.1532,1.1532,1.1532
2025-07-31,1.157,1.157,1.157
2025-08-01,1.1563,1.1563,1.1563
2025-08-08,1.1577,1.1577,1.1577
2025-08-15,1.1369,1.1369,1.1369
2025-08-22,1.1527,1.1527,1.1527
2025-08-29,1.1417,1.1417,1.1417
2025-09-05,1.1336,1.1336,1.1336
2025-09-12,1.1147,1.1147,1.1147
2025-09-19,1.1144,1.1144,1.1144
2025-09-26,1.0906,1.0906,1.0906
2025-09-30,1.0768,1.0768,1.0768
2025-10-10,1.0893,1.0893,1.0893
2025-10-17,1.1086,1.1086,1.1086
2025-10-24,1.1136,1.1136,1.1136
2025-10-31,1.1155,1.1155,1.1155
2025-11-07,1.1224,1.1224,1.1224
2025-11-14,1.1289,1.1289,1.1289
2025-11-21,1.1288,1.1288,1.1288
