日期,单位净值,累计净值,复权净值
2018-05-15,1.0,1.0,1.0
2018-05-18,1.0,1.0,1.0
2018-05-25,1.0,1.0,1.0
2018-06-01,1.0,1.0,1.0
2018-06-08,0.999,0.999,0.999
2018-06-15,0.999,0.999,0.999
2018-06-22,1.001,1.001,1.001
2018-06-29,0.997,0.997,0.997
2018-07-06,0.981,0.981,0.981
2018-07-13,0.982,0.982,0.982
2018-07-20,0.981,0.981,0.981
2018-07-27,0.981,0.981,0.981
2018-08-03,0.958,0.958,0.958
2018-08-10,0.964,0.964,0.964
2018-08-17,0.955,0.955,0.955
2018-08-24,0.963,0.963,0.963
2018-08-31,0.965,0.965,0.965
2018-09-07,0.958,0.958,0.958
2018-09-14,0.933,0.933,0.933
2018-09-21,0.958,0.958,0.958
2018-09-28,0.98,0.98,0.98
2018-10-12,0.926,0.926,0.926
2018-10-19,0.922,0.922,0.922
2018-10-26,0.923,0.923,0.923
2018-11-02,0.929,0.929,0.929
2018-11-09,0.885,0.885,0.885
2018-11-16,0.883,0.883,0.883
2018-11-23,0.884,0.884,0.884
2018-11-30,0.883,0.883,0.883
2018-12-07,0.883,0.883,0.883
2018-12-14,0.873,0.873,0.873
2018-12-21,0.868,0.868,0.868
2018-12-28,0.873,0.873,0.873
2019-01-04,0.877,0.877,0.877
2019-01-11,0.877,0.877,0.877
2019-01-18,0.859,0.859,0.859
2019-01-25,0.857,0.857,0.857
2019-02-01,0.858,0.858,0.858
2019-02-15,0.866,0.866,0.866
2019-02-22,0.874,0.874,0.874
2019-03-01,0.878,0.878,0.878
2019-03-08,0.883,0.883,0.883
2019-03-15,0.882,0.882,0.882
2019-03-22,0.885,0.885,0.885
2019-03-29,0.868,0.868,0.868
2019-04-04,0.91,0.91,0.91
2019-04-12,0.874,0.874,0.874
2019-04-19,0.889,0.889,0.889
2019-04-26,0.865,0.865,0.865
2019-04-30,0.86,0.86,0.86
2019-05-10,0.842,0.842,0.842
2019-05-17,0.846,0.846,0.846
2019-05-24,0.846,0.846,0.846
2019-05-31,0.844,0.844,0.844
2019-06-06,0.845,0.845,0.845
2019-06-14,0.843,0.843,0.843
2019-06-21,0.846,0.846,0.846
