日期,单位净值,累计净值,复权净值
2020-07-09,1.0,1.0,1.0
2020-07-10,1.0,1.0,1.0
2020-07-17,1.0,1.0,1.0
2020-07-24,1.0,1.0,1.0
2020-07-31,1.0,1.0,1.0
2020-08-07,1.002,1.002,1.002
2020-08-14,1.015,1.015,1.015
2020-08-21,1.025,1.025,1.025
2020-08-28,1.036,1.036,1.036
2020-09-04,1.047,1.047,1.047
2020-09-11,1.061,1.061,1.061
2020-09-18,1.067,1.067,1.067
2020-09-25,1.067,1.067,1.067
2020-09-30,1.07,1.07,1.07
2020-10-09,1.083,1.083,1.083
2020-10-16,1.092,1.092,1.092
2020-10-23,1.094,1.094,1.094
2020-10-30,1.102,1.102,1.102
2020-11-06,1.1,1.1,1.1
2020-11-13,1.106,1.106,1.106
2020-11-20,1.116,1.116,1.116
2020-11-27,1.125,1.125,1.125
2020-12-04,1.119,1.119,1.119
2020-12-11,1.126,1.126,1.126
2020-12-18,1.128,1.128,1.128
2020-12-25,1.131,1.131,1.131
2020-12-31,1.13,1.13,1.13
2021-01-08,1.133,1.133,1.133
2021-01-15,1.143,1.143,1.143
2021-01-22,1.144,1.144,1.144
2021-01-29,1.147,1.147,1.147
2021-02-05,1.154,1.154,1.154
2021-02-10,1.154,1.154,1.154
2021-02-19,1.151,1.151,1.151
2021-02-26,0.993,1.134,1.134
2021-03-05,1.0,1.141,1.14199396
2021-03-12,0.998,1.139,1.13970997
2021-03-19,0.991,1.132,1.13171601
2021-03-26,0.994,1.135,1.13514199
2021-04-02,0.997,1.137,1.13742598
2021-04-09,1.0,1.14,1.14084853
2021-04-16,1.002,1.142,1.14313022
2021-04-20,1.005,1.146,1.14769362
2021-04-23,1.008,1.149,1.15111957
2021-04-27,1.01,1.151,1.15340354
2021-04-30,1.011,1.151,1.15340354
2021-05-07,1.011,1.152,1.15454439
2021-05-11,1.014,1.155,1.15797034
2021-05-14,1.014,1.154,1.15682836
2021-05-18,1.018,1.159,1.16253264
2021-05-21,1.022,1.163,1.16710055
2021-05-25,1.022,1.163,1.16710055
2021-05-28,1.028,1.168,1.17281043
2021-06-01,1.031,1.172,1.1773739
2021-06-04,1.032,1.172,1.1773739
2021-06-08,1.029,1.17,1.17509216
2021-06-11,1.034,1.174,1.17966006
2021-06-15,1.036,1.177,1.18308268
2021-06-18,1.038,1.179,1.18536662
2021-06-22,1.042,1.183,1.18993451
2021-06-25,1.044,1.184,1.19107648
2021-06-29,1.046,1.187,1.19449911
2021-07-02,1.05,1.191,1.19906698
2021-07-06,1.048,1.189,1.19678305
2021-07-09,1.049,1.189,1.19678305
2021-07-13,1.05,1.191,1.19906481
2021-07-16,1.055,1.196,1.20477464
2021-07-20,1.056,1.197,1.20591661
2021-07-23,1.059,1.199,1.20820054
2021-07-27,1.055,1.196,1.20477787
2021-07-30,1.061,1.202,1.21162969
2021-08-03,1.06,1.201,1.21048772
2021-08-06,1.059,1.2,1.20934575
2021-08-10,1.055,1.196,1.20477787
2021-08-13,1.057,1.197,1.20591984
2021-08-17,1.055,1.196,1.20477896
2021-08-20,1.057,1.198,1.2070629
2021-08-24,1.059,1.2,1.20934684
2021-08-27,1.062,1.202,1.21163078
2021-08-31,1.062,1.203,1.21277167
2021-09-03,1.06,1.201,1.21048773
2021-09-07,1.064,1.205,1.21505561
2021-09-10,1.006,1.208,1.21848152
2021-09-14,1.01,1.212,1.22332638
2021-09-17,1.016,1.218,1.23059366
2021-09-22,1.02,1.222,1.23543852
2021-09-24,1.02,1.222,1.23543852
2021-09-28,1.019,1.221,1.23422731
2021-09-30,1.02,1.222,1.23543852
2021-10-08,1.022,1.224,1.23786095
2021-10-12,1.019,1.221,1.23422731
2021-10-15,1.018,1.221,1.23422731
2021-10-19,1.021,1.223,1.23665211
2021-10-22,1.018,1.22,1.23301847
2021-10-26,1.022,1.224,1.23786333
2021-10-29,1.025,1.227,1.24149698
2021-11-02,1.024,1.226,1.24028576
2021-11-05,1.026,1.229,1.24391941
2021-11-09,1.028,1.23,1.24513181
2021-11-12,1.026,1.228,1.24270938
2021-11-16,1.029,1.231,1.24634303
2021-11-19,1.028,1.23,1.24513181
2021-11-23,1.033,1.235,1.2511879
2021-11-26,1.036,1.238,1.25482155
2021-11-30,1.036,1.238,1.25482155
2021-12-03,1.036,1.239,1.25603277
2021-12-07,1.037,1.239,1.25603277
2021-12-10,1.034,1.237,1.25361034
2021-12-14,1.034,1.236,1.25239795
2021-12-17,1.036,1.238,1.25482038
2021-12-21,1.037,1.239,1.2560316
2021-12-24,1.038,1.241,1.25845403
2021-12-28,1.038,1.24,1.25724165
2021-12-31,1.038,1.241,1.25845286
2022-01-04,1.04,1.242,1.25966524
2022-01-07,1.041,1.243,1.26087646
2022-01-11,1.041,1.243,1.26087646
2022-01-14,1.043,1.245,1.26329889
2022-01-18,1.046,1.248,1.26693254
2022-01-21,1.045,1.247,1.26572133
2022-01-25,1.054,1.256,1.27662228
2022-01-28,1.056,1.258,1.27904471
2022-02-08,1.059,1.261,1.28267836
2022-02-11,1.062,1.264,1.28631201
2022-02-15,1.062,1.264,1.28631201
2022-02-18,1.012,1.265,1.28752322
2022-02-22,1.013,1.266,1.28879548
2022-02-25,1.013,1.266,1.28879548
2022-02-28,1.013,1.266,1.28879548
2022-03-01,1.013,1.266,1.28879548
2022-03-04,1.013,1.266,1.28879548
2022-03-08,1.008,1.261,1.2824342
2022-03-11,1.007,1.26,1.28116194
2022-03-15,1.005,1.258,1.27861743
2022-03-18,1.007,1.26,1.28116194
2022-03-22,1.013,1.266,1.28879548
2022-03-25,1.016,1.269,1.29261225
2022-03-31,1.016,1.269,1.29261225
2022-04-01,1.016,1.269,1.29261225
2022-04-08,1.018,1.271,1.29515676
2022-04-15,1.02,1.273,1.29770127
2022-04-22,1.024,1.276,1.30151804
2022-04-29,1.017,1.27,1.29389196
2022-05-06,1.018,1.271,1.29516422
2022-05-13,1.02,1.273,1.29770875
2022-05-20,1.025,1.278,1.30407007
2022-05-27,1.032,1.285,1.31297591
2022-05-31,1.03,1.283,1.31043139
2022-06-02,1.032,1.285,1.31297591
2022-06-10,1.034,1.286,1.31424818
2022-06-17,1.026,1.279,1.30535094
2022-06-24,1.031,1.283,1.31044003
2022-06-30,1.03,1.283,1.31044003
2022-07-01,1.031,1.284,1.3117123
2022-07-08,1.036,1.289,1.31807366
2022-07-15,1.038,1.291,1.32061821
2022-07-22,1.043,1.296,1.32697957
2022-07-29,1.049,1.302,1.3346132
2022-08-05,1.047,1.3,1.33206865
2022-08-12,1.05,1.303,1.33588547
2022-08-19,1.055,1.308,1.34224683
2022-08-26,1.057,1.31,1.34479137
2022-08-31,1.058,1.311,1.34606364
2022-09-02,1.057,1.31,1.34479137
2022-09-09,1.016,1.317,1.35369728
2022-09-16,1.013,1.314,1.34970014
2022-09-23,1.017,1.317,1.35369728
2022-09-30,1.021,1.321,1.35902155
2022-10-14,1.014,1.315,1.35103514
2022-10-21,1.014,1.314,1.34970276
2022-10-28,1.01,1.311,1.34570955
2022-10-31,1.009,1.31,1.34437717
2022-11-04,1.009,1.31,1.34437717
2022-11-11,1.011,1.312,1.34704194
2022-11-18,1.014,1.314,1.34970671
2022-11-25,1.014,1.315,1.35103778
2022-11-30,1.008,1.309,1.34304347
2022-12-02,1.01,1.311,1.34570824
2022-12-09,1.012,1.313,1.34837301
2022-12-16,1.018,1.318,1.35503493
2022-12-23,1.019,1.319,1.35636601
2022-12-30,1.023,1.323,1.36169031
2023-01-06,1.022,1.323,1.36169031
2023-01-13,1.028,1.329,1.36968458
2023-01-20,1.029,1.33,1.37101696
2023-02-03,1.028,1.328,1.3683522
2023-02-10,1.032,1.332,1.37367653
2023-02-17,1.033,1.333,1.37500761
2023-02-24,1.033,1.333,1.37500761
2023-03-03,1.033,1.334,1.37633869
2023-03-10,1.034,1.334,1.37633869
2023-03-17,1.036,1.336,1.37900086
2023-03-24,1.039,1.34,1.38432519
2023-03-31,1.04,1.34,1.38432519
2023-04-07,1.04,1.341,1.38565627
2023-04-14,1.045,1.345,1.39098571
2023-04-21,1.045,1.346,1.3923168
2023-04-28,1.048,1.348,1.39498152
2023-05-05,1.048,1.349,1.39631261
2023-05-12,1.047,1.348,1.39498025
2023-05-19,1.051,1.351,1.39897733
2023-05-22,1.05,1.351,1.39897733
2023-05-23,1.05,1.351,1.39897733
2023-05-24,1.05,1.351,1.39897733
2023-05-25,1.05,1.351,1.39897733
2023-05-26,1.051,1.351,1.39897733
2023-05-29,1.051,1.352,1.40030842
2023-05-30,1.05,1.351,1.39897606
2023-05-31,1.05,1.351,1.39897606
2023-06-01,1.05,1.351,1.39897606
2023-06-02,1.051,1.351,1.39897606
2023-06-05,1.05,1.351,1.39897606
2023-06-06,1.049,1.35,1.39764371
2023-06-07,1.049,1.35,1.39764371
2023-06-08,1.049,1.35,1.39764371
2023-06-09,1.052,1.352,1.40030842
2023-06-12,1.054,1.355,1.4043017
2023-06-13,1.055,1.356,1.40563405
2023-06-14,1.056,1.357,1.40696641
2023-06-15,1.055,1.356,1.40563405
2023-06-16,1.055,1.356,1.40563405
2023-06-19,1.056,1.357,1.40696641
2023-06-20,1.057,1.358,1.40829876
