日期,复权净值
2018-10-24,1.0
2018-10-25,1.0
2018-10-26,1.0
2018-10-29,1.0
2018-10-30,1.0
2018-10-31,1.0
2018-11-01,1.0
2018-11-02,1.0
2018-11-05,1.0
2018-11-06,1.0
2018-11-07,1.0
2018-11-08,1.0
2018-11-09,1.0
2018-11-12,1.0
2018-11-13,1.0
2018-11-14,1.0
2018-11-15,1.0
2018-11-16,1.0
2018-11-19,0.994
2018-11-20,0.988
2018-11-21,1.057
2018-11-22,1.047
2018-11-23,1.047
2018-11-26,1.104
2018-11-27,1.127
2018-11-28,1.131
2018-11-29,1.1219999999999999
2018-11-30,1.118
2018-12-03,1.163
2018-12-04,1.157
2018-12-05,1.1537
2018-12-06,1.1373
2018-12-07,1.1482
2018-12-10,1.1503999999999999
2018-12-11,1.1428
2018-12-12,1.1264
2018-12-13,1.1242
2018-12-14,1.1242
2018-12-17,1.1198
2018-12-18,1.1099
2018-12-19,1.1066
2018-12-20,1.099
2018-12-21,1.0902
2018-12-24,1.0935
2018-12-25,1.1056
2018-12-26,1.1143
2018-12-27,1.1121
2018-12-28,1.1176
2019-01-02,1.1285
2019-01-03,1.1373
2019-01-04,1.1789
2019-01-07,1.1679
2019-01-08,1.1614
2019-01-09,1.1461000000000001
2019-01-10,1.1395
2019-01-11,1.1318
2019-01-14,1.1428
2019-01-15,1.1439
2019-01-16,1.1439
2019-01-17,1.1461000000000001
2019-01-18,1.1362
2019-01-21,1.1822
2019-01-22,1.1877
2019-01-23,1.1756
2019-01-24,1.1745
2019-01-25,1.1767
2019-01-28,1.1548
2019-01-29,1.1614
2019-01-30,1.1581000000000001
2019-01-31,1.1439
2019-02-01,1.1548
2019-02-11,1.1614
2019-02-12,1.1428
2019-02-13,1.157
2019-02-14,1.1515
2019-02-15,1.1503999999999999
2019-02-18,1.1548
2019-02-19,1.1712
2019-02-20,1.1636
2019-02-21,1.1537
2019-02-22,1.1482
2019-02-25,1.1734
2019-02-26,1.169
2019-02-27,1.1636
2019-02-28,1.1679
2019-03-01,1.1712
2019-03-04,1.2248999999999999
2019-03-05,1.2577
2019-03-06,1.2489
2019-03-07,1.2479
2019-03-08,1.2435
2019-03-11,1.2555
2019-03-12,1.2413
2019-03-13,1.2336
2019-03-14,1.2336
2019-03-15,1.2227000000000001
2019-03-18,1.2161
2019-03-19,1.2139
2019-03-20,1.2084
2019-03-21,1.1985999999999999
2019-03-22,1.1909
2019-03-25,1.1877
2019-03-26,1.1975
2019-03-27,1.1855
2019-03-28,1.1931
2019-03-29,1.215
2019-04-01,1.2292
2019-04-02,1.2599
2019-04-03,1.2884
2019-04-04,1.2884
2019-04-08,1.3289
2019-04-09,1.3339
2019-04-10,1.3238
2019-04-11,1.3201
2019-04-12,1.3113
2019-04-15,1.2999
2019-04-16,1.2949
2019-04-17,1.2949
2019-04-18,1.2974
2019-04-19,1.3087
2019-04-22,1.315
2019-04-23,1.3113
2019-04-24,1.3075
2019-04-25,1.2962
2019-04-26,1.3025
2019-04-29,1.3062
2019-04-30,1.3087
2019-05-06,1.3138
2019-05-07,1.2999
2019-05-08,1.3087
2019-05-09,1.3037
2019-05-10,1.2974
2019-05-13,1.2949
2019-05-14,1.2999
2019-05-15,1.3251
2019-05-16,1.3238
2019-05-17,1.3527
2019-05-20,1.3729
2019-05-21,1.3578000000000001
2019-05-22,1.4998
2019-05-23,1.525
2019-05-24,1.5765
2019-05-27,1.5514000000000001
2019-05-28,1.5501
2019-05-29,1.5840999999999998
2019-05-30,1.5614
2019-05-31,1.5577
2019-06-03,1.6141999999999999
2019-06-04,1.6469
2019-06-05,1.6507
2019-06-06,1.6179999999999999
2019-06-10,1.5916000000000001
2019-06-11,1.6042
2019-06-12,1.6017000000000001
2019-06-13,1.5941
2019-06-14,1.5916000000000001
2019-06-17,1.5803
2019-06-18,1.6029
2019-06-19,1.5853000000000002
2019-06-20,1.5803
2019-06-21,1.5866
2019-06-24,1.6306
2019-06-25,1.6356000000000002
2019-06-26,1.6293
2019-06-27,1.6204999999999998
2019-06-28,1.6204999999999998
2019-07-01,1.6179999999999999
2019-07-02,1.6997
2019-07-03,1.7374
2019-07-04,1.7273999999999998
2019-07-05,1.6934
2019-07-08,1.6758
2019-07-09,1.6425
2019-07-10,1.6441
2019-07-11,1.641
2019-07-12,1.6282999999999999
2019-07-15,1.6204
2019-07-16,1.6282999999999999
2019-07-17,1.6441
2019-07-18,1.6568
2019-07-19,1.6583999999999999
2019-07-22,1.6521
2019-07-23,1.6362
2019-07-24,1.6505
2019-07-25,1.6457
2019-07-26,1.641
2019-07-29,1.633
2019-07-30,1.6346
2019-07-31,1.6299000000000001
2019-08-01,1.6204
2019-08-02,1.7012
2019-08-05,1.7567
2019-08-06,1.7995
2019-08-07,1.7995
2019-08-08,1.8059
2019-08-09,1.79
2019-08-12,1.8328
2019-08-13,1.8201
2019-08-14,1.7805
2019-08-15,1.7772999999999999
2019-08-16,1.7615
2019-08-19,1.7615
2019-08-20,1.7567
2019-08-21,1.7567
2019-08-22,1.7662
2019-08-23,1.7615
2019-08-26,1.7345000000000002
2019-08-27,1.7678
2019-08-28,1.8279999999999998
2019-08-29,1.8233000000000001
2019-08-30,1.8265
2019-09-02,1.8423
2019-09-03,1.8439
2019-09-04,1.8376000000000001
2019-09-05,1.8471
2019-09-06,1.8359999999999999
2019-09-09,1.8170000000000002
2019-09-10,1.8328
2019-09-11,1.8249
2019-09-12,1.8359999999999999
2019-09-16,1.8407
2019-09-17,1.7789000000000001
2019-09-18,1.7488
2019-09-19,1.7408000000000001
2019-09-20,1.7266
2019-09-23,1.7187000000000001
2019-09-24,1.7187000000000001
2019-09-25,1.7218
2019-09-26,1.706
2019-09-27,1.725
2019-09-30,1.7313
2019-10-08,1.7282
2019-10-09,1.7139
2019-10-10,1.706
2019-10-11,1.7044000000000001
2019-10-14,1.6965
2019-10-15,1.7076
2019-10-16,1.698
2019-10-17,1.7123
2019-10-18,1.6949
2019-10-21,1.6869
2019-10-22,1.7012
2019-10-23,1.6838
2019-10-24,1.6806
2019-10-25,1.6695
2019-10-28,1.6743000000000001
2019-10-29,1.6711
