日期,单位净值,累计净值,复权净值
2019-02-27,1.0,1.0,1.0
2019-02-28,1.0,1.0,1.0
2019-03-01,1.0,1.0,1.0
2019-03-08,1.0,1.0,1.0
2019-03-15,1.005,1.005,1.005
2019-03-22,0.989,0.989,0.989
2019-03-29,1.027,1.027,1.027
2019-04-04,1.028,1.028,1.028
2019-04-12,1.027,1.027,1.027
2019-04-19,1.036,1.036,1.036
2019-04-26,1.079,1.079,1.079
2019-04-30,1.083,1.083,1.083
2019-05-10,1.083,1.083,1.083
2019-05-17,1.097,1.097,1.097
2019-05-24,1.132,1.132,1.132
2019-05-31,1.114,1.114,1.114
2019-06-06,1.102,1.102,1.102
2019-06-07,1.102,1.102,1.102
2019-06-14,1.114,1.114,1.114
2019-06-21,1.121,1.121,1.121
2019-06-28,1.113,1.113,1.113
2019-07-05,1.101,1.101,1.101
2019-07-12,1.153,1.153,1.153
2019-07-19,1.157,1.157,1.157
2019-07-26,1.108,1.108,1.108
2019-07-31,1.07,1.07,1.07
2019-08-02,1.102,1.102,1.102
2019-08-09,1.12,1.12,1.12
2019-08-16,1.123,1.123,1.123
2019-08-23,1.095,1.095,1.095
2019-08-30,1.09,1.09,1.09
2019-09-06,1.105,1.105,1.105
2019-09-12,1.1,1.1,1.1
2019-09-20,1.069,1.069,1.069
2019-09-27,1.105,1.105,1.105
2019-09-30,1.115,1.115,1.115
2019-10-11,1.099,1.099,1.099
2019-10-18,1.123,1.123,1.123
2019-10-25,1.098,1.098,1.098
2019-10-31,1.064,1.064,1.064
2019-11-01,1.065,1.065,1.065
2019-11-08,1.058,1.058,1.058
2019-11-15,1.076,1.076,1.076
2019-11-22,1.078,1.078,1.078
2019-11-29,1.086,1.086,1.086
2019-12-06,1.083,1.083,1.083
2019-12-13,1.085,1.085,1.085
2019-12-20,1.087,1.087,1.087
2019-12-27,1.089,1.089,1.089
2019-12-31,1.095,1.095,1.095
2020-01-03,1.1,1.1,1.1
2020-01-10,1.111,1.111,1.111
2020-01-17,1.099,1.099,1.099
2020-01-23,1.123,1.123,1.123
2020-02-07,1.117,1.117,1.117
2020-02-14,1.131,1.131,1.131
2020-02-21,1.137,1.137,1.137
2020-02-28,1.148,1.148,1.148
2020-03-06,1.128,1.128,1.128
2020-03-13,1.168,1.168,1.168
2020-03-20,1.176,1.176,1.176
2020-03-27,1.174,1.174,1.174
2020-03-31,1.032,1.176,1.176
2020-04-03,1.046,1.19,1.19195349
2020-04-10,1.053,1.197,1.19993023
2020-04-17,1.069,1.213,1.21816279
2020-04-24,1.139,1.283,1.29793023
2020-04-30,1.133,1.277,1.29109302
2020-05-08,1.135,1.279,1.29337209
2020-05-15,1.115,1.259,1.2705814
2020-05-22,1.15,1.294,1.31046512
2020-05-29,1.085,1.229,1.23639535
