日期,复权净值
2023-04-26,1.0
2023-04-28,1.0001
2023-05-05,1.0002
2023-05-12,1.0003
2023-05-19,1.0003
2023-05-26,1.0005
2023-05-31,1.0006
2023-06-02,1.0007
2023-06-09,1.0009
2023-06-16,1.0018
2023-06-21,0.9982
2023-06-30,1.0049
2023-07-07,1.0047
2023-07-14,0.9979
2023-07-21,0.9984
2023-07-28,0.9993
2023-07-31,0.9998
2023-08-04,1.0011
2023-08-11,1.0013
2023-08-18,1.0018
2023-08-25,1.003
2023-08-31,1.0073
2023-09-01,1.0078
2023-09-08,1.0094
2023-09-15,1.0128
2023-09-22,1.0121
2023-09-28,1.0118
2023-10-13,1.017
2023-10-20,1.0186
2023-10-27,1.0197
2023-10-31,1.021
2023-11-03,1.0208
2023-11-10,1.0226
2023-11-17,1.0222
2023-11-24,1.0228
2023-11-30,1.0228
2023-12-01,1.0233
2023-12-08,1.0216
2023-12-15,1.021
2023-12-22,1.0198
2023-12-26,1.0197
2023-12-29,1.0198
2024-01-05,1.0202
2024-01-12,1.0209
2024-01-19,1.0241
2024-01-26,1.0275
2024-01-31,1.0284
2024-02-02,1.0312
2024-02-08,1.0691
2024-02-23,1.0733
2024-02-29,1.0764
2024-03-01,1.0752
2024-03-08,1.0763
2024-03-15,1.0764
2024-03-22,1.076
2024-03-29,1.0774
2024-04-03,1.0767
2024-04-12,1.0766
2024-04-19,1.0773
2024-04-26,1.0763
2024-04-30,1.0764
2024-05-10,1.0765
2024-05-17,1.0773
2024-05-24,1.0777
2024-05-31,1.078
2024-06-07,1.0791
2024-06-14,1.0787
2024-06-21,1.0795
2024-06-28,1.0796999999999999
2024-07-05,1.0806
2024-07-12,1.0801
2024-07-19,1.0804
2024-07-26,1.0804
2024-07-31,1.0801
2024-08-02,1.0793
2024-08-09,1.0803
2024-08-16,1.0817
2024-08-23,1.0822
2024-08-30,1.0808
2024-09-06,1.0813
2024-09-13,1.0787
2024-09-20,1.0798
2024-09-27,1.0725
2024-09-30,1.1235
2024-10-11,1.282
2024-10-18,1.2869
2024-10-25,1.291
2024-10-31,1.2913999999999999
2024-11-01,1.2917
2024-11-08,1.2904
2024-11-15,1.2892000000000001
2024-11-22,1.2881
2024-11-29,1.2906
2024-12-06,1.2907
2024-12-13,1.2926
2024-12-20,1.2938
2024-12-27,1.2933
2024-12-31,1.2931
2025-01-02,1.2932000000000001
2025-01-03,1.2906
2025-01-10,1.2912
2025-01-17,1.2923
2025-01-24,1.2939
2025-01-27,1.2943
2025-02-07,1.2981
2025-02-14,1.2947
2025-02-21,1.2955
2025-02-28,1.2961
2025-03-07,1.2982
2025-03-14,1.2989
2025-03-21,1.2991
2025-03-28,1.2989
2025-03-31,1.3004
2025-04-03,1.3001
2025-04-11,1.3062
2025-04-18,1.3074
2025-04-25,1.3079
2025-04-30,1.3082
2025-05-09,1.3094000000000001
2025-05-16,1.3106
2025-05-23,1.3103
2025-05-30,1.3103
2025-06-06,1.3104
2025-06-13,1.3106
2025-06-20,1.3096
2025-06-27,1.3088
2025-06-30,1.3089
2025-07-04,1.3091
2025-07-09,1.3084
2025-07-11,1.3079
2025-07-18,1.3096999999999999
2025-07-25,1.3103
2025-07-31,1.3109
2025-08-01,1.3106
2025-08-08,1.3107
2025-08-15,1.3113
2025-08-22,1.3142
2025-08-29,1.3124
2025-09-05,1.3139
2025-09-12,1.3129
2025-09-19,1.3136
2025-09-26,1.312
2025-09-30,1.3137
2025-10-10,1.3152
2025-10-17,1.3166
2025-10-24,1.3182
2025-10-31,1.3183
2025-11-07,1.3198
2025-11-14,1.3199
2025-11-21,1.3206
2025-11-28,1.3202
2025-12-05,1.3181
2025-12-12,1.3195999999999999
2025-12-19,1.32
2025-12-26,1.3182
2025-12-31,1.3195999999999999
