日期,复权净值
2022-08-01,1.0
2022-08-05,1.0
2022-08-12,1.0
2022-08-19,0.9999
2022-08-26,0.9987
2022-08-31,0.9987
2022-09-02,0.9987
2022-09-09,0.9987
2022-09-16,0.9986
2022-09-23,1.0002
2022-09-30,1.0002
2022-10-14,1.0002
2022-10-21,1.0001
2022-10-28,1.0001
2022-10-31,1.0014
2022-11-04,1.0003
2022-11-11,0.9983
2022-11-18,0.9992
2022-11-25,0.9984
2022-11-30,0.9974
2022-12-02,0.9962
2022-12-09,0.995
2022-12-16,0.9953
2022-12-23,0.9969
2022-12-30,0.9973
2023-01-06,0.9976
2023-01-13,0.9975
2023-01-20,0.9975
2023-01-31,0.9975
2023-02-03,0.9975
2023-02-10,0.9909
2023-02-17,0.9911
2023-02-24,0.9913
2023-02-28,0.9914
2023-03-03,0.9914
2023-03-10,0.9914
2023-03-17,0.9917
2023-03-24,0.9922
2023-03-31,0.9927
2023-04-07,0.9934
2023-04-14,0.9936
2023-04-21,0.9914
2023-04-28,1.0054
2023-05-05,1.0081
2023-05-12,1.0047
2023-05-19,1.0101
2023-05-26,1.0129
2023-05-31,1.0111
2023-06-02,1.0132
2023-06-09,1.0159
2023-06-16,1.0194
2023-06-21,1.0158
2023-06-30,1.0293
2023-07-07,1.034
2023-07-14,1.0357
2023-07-21,1.0352
2023-07-28,1.0362
2023-07-31,1.0385
2023-08-04,1.0337
2023-08-11,1.0367
2023-08-18,1.0438
2023-08-25,1.0495
2023-08-31,1.0599
2023-09-01,1.061
2023-09-08,1.0613
2023-09-15,1.0633
2023-09-22,1.0612
2023-09-28,1.0675
2023-10-13,1.0584
2023-10-20,1.0648
2023-10-27,1.0663
2023-10-31,1.068
2023-11-03,1.0655000000000001
2023-11-10,1.0702
2023-11-17,1.0773
2023-11-24,1.0755
2023-11-30,1.0818
2023-12-01,1.0808
2023-12-08,1.0697
2023-12-15,1.0793
2023-12-22,1.0784
2023-12-29,1.0787
2024-01-05,1.0909
2024-01-12,1.0919
2024-01-19,1.0903
2024-01-26,1.0892
2024-01-31,1.0763
2024-02-02,1.078
2024-02-08,1.041
2024-02-23,1.0621
2024-02-29,1.061
2024-03-01,1.0591
2024-03-08,1.0623
2024-03-15,1.0732
2024-03-22,1.0746
2024-03-29,1.0867
2024-04-03,1.0929
2024-04-12,1.089
2024-04-19,1.0601
2024-04-26,1.0627
2024-04-30,1.0655000000000001
2024-05-10,1.0717
2024-05-17,1.0749
2024-05-24,1.0679
2024-05-31,1.0713
2024-06-07,1.0629
2024-06-14,1.0694
2024-06-21,1.0686
2024-06-28,1.0698
2024-07-05,1.0582
2024-07-12,1.0672
2024-07-19,1.0589
2024-07-26,1.0591
2024-07-31,1.0544
2024-08-02,1.0531
2024-08-09,1.0598
2024-08-16,1.0629
2024-08-23,1.0547
2024-08-30,1.0513
2024-09-06,1.0519
2024-09-13,1.0483
2024-09-20,1.0548
2024-09-27,1.0221
2024-09-30,1.0728
2024-10-11,1.112
2024-10-18,1.0808
2024-10-25,1.102
2024-10-31,1.0925
2024-11-01,1.0962
2024-11-08,1.1056
2024-11-15,1.1195
2024-11-22,1.1332
2024-11-29,1.1425
2024-12-06,1.1496
2024-12-13,1.1614
2024-12-20,1.1595
2024-12-27,1.1542
2024-12-31,1.1545
2025-01-03,1.1524
2025-01-10,1.1607
2025-01-17,1.1726
2025-01-24,1.1712
2025-01-27,1.1739
2025-02-07,1.185
2025-02-14,1.1766
2025-02-21,1.1773
2025-02-28,1.1884000000000001
2025-03-07,1.2063
2025-03-14,1.2096
2025-03-21,1.2297
2025-03-28,1.223
2025-03-31,1.2262
2025-04-03,1.2259
2025-04-11,1.2167
2025-04-18,1.2251
2025-04-25,1.2281
2025-04-30,1.2292
2025-05-09,1.2363
2025-05-16,1.2458
2025-05-23,1.2523
2025-05-30,1.2536
2025-06-06,1.2591
2025-06-13,1.256
2025-06-20,1.2463
2025-06-27,1.2412
2025-06-30,1.2512
2025-07-04,1.2588
2025-07-11,1.2495
2025-07-18,1.2602
2025-07-25,1.2591
2025-07-31,1.2627
2025-08-01,1.2633
2025-08-08,1.2714
2025-08-15,1.2473
2025-08-22,1.2469999999999999
2025-08-29,1.2568
2025-09-05,1.2572
2025-09-12,1.2627
2025-09-19,1.2568
2025-09-26,1.2610999999999999
2025-09-30,1.252
2025-10-10,1.2610999999999999
2025-10-17,1.2681
2025-10-24,1.2798
2025-10-31,1.2665
2025-11-07,1.2673
2025-11-14,1.2682
2025-11-21,1.248
