日期,复权净值
2019-02-27,1.0
2019-02-28,1.0
2019-03-01,1.0
2019-03-08,1.0
2019-03-15,1.005
2019-03-22,0.989
2019-03-29,1.027
2019-04-04,1.028
2019-04-12,1.027
2019-04-19,1.036
2019-04-26,1.079
2019-04-30,1.083
2019-05-10,1.083
2019-05-17,1.097
2019-05-24,1.1320000000000001
2019-05-31,1.114
2019-06-06,1.102
2019-06-14,1.114
2019-06-21,1.121
2019-06-28,1.113
2019-07-05,1.101
2019-07-12,1.153
2019-07-19,1.157
2019-07-26,1.108
2019-07-31,1.07
2019-08-02,1.102
2019-08-09,1.12
2019-08-16,1.123
2019-08-23,1.095
2019-08-30,1.09
2019-09-06,1.105
2019-09-12,1.1
2019-09-20,1.069
2019-09-27,1.105
2019-09-30,1.115
2019-10-11,1.099
2019-10-18,1.123
2019-10-25,1.098
2019-10-31,1.064
2019-11-01,1.065
2019-11-08,1.058
2019-11-15,1.076
2019-11-22,1.078
2019-11-29,1.086
2019-12-06,1.083
2019-12-13,1.085
2019-12-20,1.087
2019-12-27,1.089
2019-12-31,1.095
2020-01-03,1.1
2020-01-10,1.111
2020-01-17,1.099
2020-01-23,1.123
2020-02-07,1.117
2020-02-14,1.131
2020-02-21,1.137
2020-02-28,1.1480000000000001
2020-03-06,1.1280000000000001
2020-03-13,1.168
2020-03-20,1.176
2020-03-27,1.174
2020-03-31,1.176
2020-04-03,1.192
2020-04-10,1.1999
2020-04-17,1.2182
2020-04-24,1.2979
2020-04-30,1.2911
2020-05-08,1.2934
2020-05-15,1.2706
2020-05-22,1.3105
2020-05-29,1.2364
2020-06-05,1.258
2020-06-12,1.282
2020-06-19,1.2318
2020-06-24,1.2136
2020-06-30,1.2159
2020-07-03,1.2182
2020-07-10,1.2216
2020-07-17,1.2067999999999999
2020-07-24,1.2079
2020-07-31,1.2056
2020-08-07,1.2273
2020-08-14,1.2318
2020-08-21,1.2478
2020-08-28,1.2284
2020-08-31,1.2341
2020-09-04,1.2706
2020-09-11,1.3162
2020-09-18,1.2751000000000001
2020-09-25,1.282
2020-09-30,1.282
2020-10-09,1.2694
2020-10-16,1.2637
2020-10-23,1.2444
2020-10-30,1.3184
2020-11-06,1.339
2020-11-13,1.3241
2020-11-20,1.3093
2020-11-27,1.3287
2020-11-30,1.331
2020-12-04,1.3333
2020-12-11,1.3435000000000001
2020-12-18,1.3515
2020-12-25,1.4028
2020-12-31,1.3731
2021-01-08,1.3709
2021-01-15,1.3639999999999999
2021-01-22,1.3367
2021-01-29,1.3287
2021-02-05,1.3355
2021-02-10,1.3595000000000002
2021-02-19,1.3652
2021-02-26,1.4073
2021-03-05,1.3982
2021-03-12,1.38
2021-03-19,1.3663
2021-03-26,1.3458
2021-03-30,1.3583
2021-03-31,1.3492
2021-04-02,1.3466
2021-04-09,1.3205
2021-04-16,1.3075
2021-04-23,1.3296999999999999
2021-04-30,1.3153000000000001
2021-05-07,1.3375
2021-05-14,1.3766
2021-05-21,1.4222
2021-05-28,1.3492
2021-05-31,1.3492
2021-06-04,1.357
2021-06-11,1.3544
2021-06-18,1.3766
2021-06-25,1.3948
2021-06-30,1.3362
2021-07-02,1.3231
2021-07-09,1.3062
2021-07-16,1.3401
2021-07-23,1.3127
2021-07-30,1.3583
2021-08-06,1.2801
2021-08-13,1.2879
2021-08-20,1.3256999999999999
2021-08-27,1.3296999999999999
2021-08-31,1.3218
2021-09-03,1.331
2021-09-10,1.387
2021-09-17,1.4287
2021-09-24,1.43
2021-09-30,1.3987
2021-10-08,1.4247999999999998
2021-10-15,1.4990999999999999
2021-10-22,1.546
2021-10-29,1.5473
2021-11-05,1.5513
2021-11-12,1.5408
2021-11-19,1.5513
2021-11-26,1.5304
2021-11-30,1.5291000000000001
2021-12-03,1.546
2021-12-10,1.5317
2021-12-17,1.5252
2021-12-24,1.5226
2021-12-31,1.5473
2022-01-07,1.5617
2022-01-14,1.5721
2022-01-21,1.5943
2022-01-28,1.6399
2022-02-11,1.6217000000000001
2022-02-18,1.6282
2022-02-25,1.6608
2022-02-28,1.6542
2022-03-04,1.6699
2022-03-11,1.7012
2022-03-18,1.7271999999999998
2022-03-25,1.6973
2022-03-30,1.7012
2022-03-31,1.6964000000000001
2022-04-01,1.6948
2022-04-08,1.7012
2022-04-15,1.7012
2022-04-22,1.7043
2022-04-29,1.7106
2022-05-06,1.7090999999999998
2022-05-13,1.7138
2022-05-20,1.7075
2022-05-27,1.7391
2022-05-31,1.7296
2022-06-02,1.7312
2022-06-10,1.7485
2022-06-17,1.7722
2022-06-24,1.8037999999999998
2022-06-30,1.8323
2022-07-01,1.818
2022-07-08,1.8639000000000001
2022-07-15,1.8891
2022-07-22,1.8923
2022-07-29,1.9002
2022-08-05,1.8686
2022-08-12,1.8686
2022-08-19,1.8607
2022-08-26,1.8496
2022-08-31,1.8417
2022-09-02,1.8496
2022-09-09,1.8654000000000002
2022-09-16,1.8623
2022-09-23,1.8417
2022-09-30,1.8338
2022-10-14,1.8386
2022-10-21,1.8323
2022-10-28,1.8354
2022-10-31,1.8496
2022-11-04,1.8244
2022-11-11,1.8244
2022-11-18,1.8291
2022-11-25,1.8165
2022-11-30,1.8165
2022-12-02,1.8037999999999998
2022-12-09,1.7944
2022-12-16,1.7770000000000001
2022-12-23,1.7754
2022-12-30,1.7659
2023-01-06,1.7628
2023-01-13,1.7786
2023-01-20,1.7691
2023-01-31,1.7659
2023-02-03,1.7707
2023-02-10,1.7564
2023-02-17,1.7628
2023-02-24,1.7564
2023-02-28,1.7532999999999999
2023-03-03,1.7485
2023-03-10,1.7532999999999999
2023-03-17,1.7675
2023-03-24,1.7754
2023-03-31,1.7738
2023-04-07,1.7879999999999998
2023-04-14,1.7770000000000001
2023-04-21,1.7754
2023-04-28,1.7959
2023-05-05,1.7991
2023-05-12,1.8022
2023-05-19,1.8086
2023-05-26,1.8007
2023-05-31,1.8022
2023-06-02,1.8054000000000001
2023-06-09,1.8037999999999998
2023-06-16,1.8054000000000001
2023-06-21,1.8007
2023-06-30,1.7959
2023-07-05,1.7849
2023-07-07,1.778
2023-07-14,1.8106
2023-07-21,1.7832
2023-07-28,1.7849
2023-07-31,1.79
2023-08-04,1.79
2023-08-11,1.7866
2023-08-18,1.7746
2023-08-25,1.7866
2023-08-31,1.7832
2023-09-01,1.7917
2023-09-08,1.8089
2023-09-15,1.7986
2023-09-22,1.7917
2023-09-28,1.7969
2023-10-13,1.802
2023-10-20,1.8106
2023-10-27,1.7986
2023-10-31,1.8054000000000001
2023-11-03,1.802
2023-11-10,1.8397000000000001
2023-11-17,1.8517000000000001
2023-11-24,1.8739
2023-11-30,1.8739
2023-12-01,1.8911
2023-12-08,1.9287999999999998
2023-12-15,1.8979
2023-12-22,1.8996
2023-12-29,1.9048
2024-01-05,1.9425
2024-01-12,1.9459
2024-01-19,1.9116
2024-01-26,1.9014
2024-01-31,1.8979
2024-02-02,1.8876
2024-02-08,1.8671
2024-02-23,1.8757
2024-02-29,1.8671
2024-03-01,1.8654000000000002
2024-03-08,1.8704999999999998
2024-03-15,1.8945
2024-03-22,1.8911
2024-03-29,1.8961999999999999
2024-04-03,1.9202
2024-04-12,1.9082
2024-04-19,1.9236
2024-04-26,1.9373
2024-04-30,1.9287999999999998
2024-05-10,1.9151
2024-05-17,1.9031
