日期,单位净值,累计净值,复权净值
2019-01-08,1.0175,1.3575,1.35563899
2019-01-09,1.0158,1.3558,1.35337404
2019-01-10,1.0154,1.3554,1.35284111
2019-01-11,1.0123,1.3523,1.34871091
2019-01-14,1.0056,1.3456,1.33978434
2019-01-15,1.0039,1.3439,1.33751939
2019-01-16,1.0101,1.3501,1.3457798
2019-01-17,1.0116,1.3516,1.34777828
2019-01-18,1.0197,1.3597,1.3585701
2019-01-21,1.0369,1.3769,1.38148606
2019-01-22,1.0326,1.3726,1.37575707
2019-01-23,1.0198,1.3598,1.35870333
2019-01-24,1.0232,1.3632,1.36323323
2019-01-25,1.0312,1.3712,1.37389182
2019-01-28,1.0337,1.3737,1.37722263
2019-01-29,1.0217,1.3617,1.36123475
2019-01-30,1.0346,1.3746,1.37842172
2019-01-31,1.0361,1.3761,1.3804202
2019-02-01,1.0533,1.3933,1.40333616
2019-02-11,1.0821,1.4221,1.44170708
2019-02-12,1.0735,1.4135,1.4302491
2019-02-13,1.0595,1.3995,1.41159657
2019-02-14,1.0532,1.3932,1.40320293
2019-02-15,1.0441,1.3841,1.39107879
2019-02-18,1.0457,1.3857,1.39321051
2019-02-19,1.0594,1.3994,1.41146334
2019-02-20,1.0658,1.4058,1.41999021
2019-02-21,1.068,1.408,1.42292132
2019-02-22,1.0653,1.4053,1.41932404
2019-02-25,1.0779,1.4179,1.43611132
2019-02-26,1.0657,1.4057,1.41985697
2019-02-27,1.0698,1.4098,1.4253195
2019-02-28,1.0701,1.4101,1.4257192
2019-03-01,1.0785,1.4185,1.43691071
2019-03-04,1.0923,1.4323,1.45529677
2019-03-05,1.0756,1.4156,1.43304697
2019-03-06,1.0775,1.4175,1.43557839
2019-03-07,1.0713,1.4113,1.42731798
2019-03-08,1.0531,1.3931,1.4030697
2019-03-11,1.048,1.388,1.39627485
2019-03-12,1.0477,1.3877,1.39587515
2019-03-13,1.0465,1.3865,1.39427637
2019-03-14,1.0421,1.3821,1.38841414
2019-03-15,1.0361,1.3761,1.3804202
2019-03-18,1.0367,1.3767,1.3812196
2019-03-19,1.0388,1.3788,1.38401748
2019-03-20,1.0322,1.3722,1.37522414
2019-03-21,1.0246,1.3646,1.36509848
2019-03-22,1.024,1.364,1.36429909
2019-03-25,1.0244,1.3644,1.36483202
2019-03-26,1.0283,1.3683,1.37002808
2019-03-27,1.0303,1.3703,1.37269273
2019-03-28,1.0354,1.3754,1.37948758
2019-03-29,1.0242,1.3642,1.36456556
2019-04-01,1.0057,1.3457,1.33991757
2019-04-02,1.0054,1.3454,1.33951788
2019-04-03,1.0145,1.3545,1.35164202
2019-04-04,1.0168,1.3568,1.35470636
2019-04-08,1.0178,1.3578,1.35603869
2019-04-09,1.0165,1.3565,1.35430667
2019-04-10,1.0093,1.3493,1.34471394
2019-04-11,1.009,1.349,1.34431424
2019-04-12,1.006,1.346,1.34031727
2019-04-15,1.011,1.351,1.34697889
2019-04-16,1.0041,1.3441,1.33778586
2019-04-17,1.0006,1.3406,1.33312273
2019-04-18,0.9909,1.3309,1.32019919
2019-04-19,0.9945,1.3345,1.32499555
2019-04-22,0.991,1.331,1.32033242
2019-04-23,0.9898,1.3298,1.31873363
2019-04-24,0.9916,1.3316,1.32113182
2019-04-25,0.9905,1.3305,1.31966626
2019-04-26,0.9947,1.3347,1.32526202
2019-04-29,0.995,1.335,1.32566171
2019-04-30,0.9863,1.3263,1.3140705
2019-05-06,0.9862,1.3262,1.31393727
2019-05-07,0.9775,1.3175,1.30234606
2019-05-08,0.9753,1.3153,1.29941494
2019-05-09,0.9789,1.3189,1.30421131
2019-05-10,0.9799,1.3199,1.30554363
2019-05-13,0.9834,1.3234,1.31020676
2019-05-14,0.9873,1.3273,1.31540282
2019-05-15,0.99,1.33,1.3190001
2019-05-16,0.9847,1.3247,1.31193878
2019-05-17,0.9922,1.3322,1.32193121
2019-05-20,0.9934,1.3334,1.32353
2019-05-21,1.0019,1.3419,1.33485475
2019-05-22,1.0168,1.3568,1.35470636
2019-05-23,1.0145,1.3545,1.35164202
2019-05-24,1.0156,1.3556,1.35310758
2019-05-27,1.0285,1.3685,1.37029455
2019-05-28,1.0251,1.3651,1.36576465
2019-05-29,1.0237,1.3637,1.36389939
2019-05-30,1.0262,1.3662,1.3672302
2019-05-31,1.0284,1.3684,1.37016131
2019-06-03,1.0217,1.3617,1.36123475
2019-06-04,1.0278,1.3678,1.36936192
2019-06-05,1.0285,1.3685,1.37029455
2019-06-06,1.0292,1.3692,1.37122717
2019-06-10,1.0175,1.3575,1.35563899
2019-06-11,1.0014,1.3414,1.33418858
2019-06-12,0.9999,1.3399,1.3321901
2019-06-13,1.0011,1.3411,1.33378889
2019-06-14,1.0043,1.3443,1.33805232
2019-06-17,0.9995,1.3395,1.33165717
2019-06-18,1.0,1.34,1.33232333
2019-06-19,0.9951,1.3351,1.32579495
2019-06-20,1.0008,1.3408,1.33338919
2019-06-21,1.004,1.344,1.33765262
2019-06-24,1.0048,1.3448,1.33871848
2019-06-25,1.0108,1.3508,1.34671242
2019-06-26,1.0076,1.3476,1.34244899
2019-06-27,1.0226,1.3626,1.36243384
2019-06-28,1.0311,1.3711,1.37375859
2019-07-01,1.0426,1.3826,1.3890803
2019-07-02,1.0466,1.3866,1.3944096
2019-07-03,1.0478,1.3878,1.39600839
2019-07-04,1.0373,1.3773,1.38201899
2019-07-05,1.0244,1.3644,1.36483202
2019-07-08,1.0224,1.3624,1.36216737
2019-07-09,1.0386,1.3786,1.38375101
2019-07-10,1.0365,1.3765,1.38095313
2019-07-11,1.0337,1.3737,1.37722263
2019-07-12,1.0324,1.3724,1.37549061
2019-07-15,1.0323,1.3723,1.37535737
2019-07-16,1.0518,1.3918,1.40133768
2019-07-17,1.0573,1.3973,1.40866546
2019-07-18,1.0638,1.4038,1.41732556
2019-07-19,1.059,1.399,1.41093041
2019-07-22,1.0573,1.3973,1.40866546
2019-07-23,1.0517,1.3917,1.40120445
2019-07-24,1.0486,1.3886,1.39707424
2019-07-25,1.0481,1.3881,1.39640808
2019-07-26,1.0467,1.3867,1.39454283
2019-07-29,1.0463,1.3863,1.3940099
2019-07-30,1.0437,1.3837,1.39054586
2019-07-31,1.0381,1.3781,1.38308485
2019-08-01,1.032,1.372,1.37495768
2019-08-02,1.0355,1.3755,1.37962081
2019-08-05,1.054,1.394,1.40426879
2019-08-06,1.0659,1.4059,1.42012344
2019-08-07,1.0703,1.4103,1.42598566
2019-08-08,1.0753,1.4153,1.43264728
2019-08-09,1.0969,1.4369,1.46142546
2019-08-12,1.0947,1.4347,1.45849435
2019-08-13,1.0922,1.4322,1.45516354
2019-08-14,1.0807,1.4207,1.43984182
2019-08-15,1.0833,1.4233,1.44330586
2019-08-16,1.0804,1.4204,1.43944213
2019-08-19,1.0743,1.4143,1.43131495
2019-08-20,1.0701,1.4101,1.4257192
2019-08-21,1.0776,1.4176,1.43571162
2019-08-22,1.0758,1.4158,1.43331344
2019-08-23,1.0722,1.4122,1.42851708
2019-08-26,1.0811,1.4211,1.44037475
2019-08-27,1.093,1.433,1.4562294
2019-08-28,1.0968,1.4368,1.46129223
2019-08-29,1.0952,1.4352,1.45916051
2019-08-30,1.0949,1.4349,1.45876082
2019-09-02,1.0957,1.4357,1.45982667
2019-09-03,1.1036,1.4436,1.47035203
2019-09-04,1.1087,1.4487,1.47714688
2019-09-05,1.0966,1.4366,1.46102576
2019-09-06,1.0928,1.4328,1.45596294
2019-09-09,1.0886,1.4286,1.45036718
2019-09-10,1.0913,1.4313,1.45396445
2019-09-11,1.0899,1.4299,1.4520992
2019-09-12,1.0938,1.4338,1.45729526
2019-09-16,1.0934,1.4334,1.45676233
2019-09-17,1.0905,1.4305,1.45289859
2019-09-18,1.0753,1.4153,1.43264728
2019-09-19,1.0658,1.4058,1.41999021
2019-09-20,1.0625,1.4025,1.41559354
2019-09-23,1.0584,1.3984,1.41013101
2019-09-24,1.0565,1.3965,1.4075996
2019-09-25,1.0573,1.3973,1.40866546
2019-09-26,1.0531,1.3931,1.4030697
2019-09-27,1.0577,1.3977,1.40919839
2019-09-30,1.0512,1.3912,1.40053829
2019-10-08,1.0505,1.3905,1.39960566
2019-10-09,1.0477,1.3877,1.39587515
2019-10-10,1.0477,1.3877,1.39587515
2019-10-11,1.0467,1.3867,1.39454283
2019-10-14,1.0474,1.3874,1.39547546
2019-10-15,1.0673,1.4073,1.42198869
2019-10-16,1.0682,1.4082,1.42318778
2019-10-18,1.0822,1.4222,1.44184031
2019-10-21,1.0912,1.4312,1.45383122
2019-10-22,1.0972,1.4372,1.46182516
2019-10-23,1.0879,1.4279,1.44943455
2019-10-24,1.0838,1.4238,1.44397203
2019-10-25,1.0771,1.4171,1.43504546
2019-10-28,1.0736,1.4136,1.43038233
2019-10-29,1.0788,1.4188,1.43731041
2019-10-30,1.0844,1.4244,1.44477142
2019-10-31,1.0888,1.4288,1.45063364
2019-11-01,1.0882,1.4282,1.44983425
2019-11-04,1.0868,1.4268,1.447969
2019-11-05,1.0878,1.4278,1.44930132
2019-11-06,1.0904,1.4304,1.45276536
2019-11-07,1.0926,1.4326,1.45569647
2019-11-08,1.0903,1.4303,1.45263213
2019-11-11,1.1038,1.4438,1.47061849
2019-11-12,1.1066,1.4466,1.474349
2019-11-13,1.1081,1.4481,1.47634748
2019-11-14,1.1051,1.4451,1.47235051
2019-11-15,1.1052,1.4452,1.47248375
2019-11-18,1.1037,1.4437,1.47048526
2019-11-19,1.1074,1.4474,1.47541486
2019-11-20,1.1199,1.4599,1.4920689
2019-11-21,1.1189,1.4589,1.49073658
2019-11-22,1.1219,1.4619,1.49473355
2019-11-25,1.1402,1.4802,1.51911506
2019-11-26,1.1334,1.4734,1.51005526
2019-11-27,1.1263,1.4663,1.50059577
2019-11-28,1.123,1.463,1.4961991
2019-11-29,1.1241,1.4641,1.49766466
2019-12-02,1.1251,1.4651,1.49899698
2019-12-03,1.1295,1.4695,1.5048592
2019-12-04,1.1357,1.4757,1.51311961
2019-12-05,1.1422,1.4822,1.52177971
2019-12-06,1.139,1.479,1.51751627
2019-12-09,1.1546,1.4946,1.53830052
2019-12-10,1.1647,1.5047,1.55175698
2019-12-11,1.1644,1.5044,1.55135729
2019-12-12,1.1636,1.5036,1.55029143
2019-12-13,1.1623,1.5023,1.54855941
2019-12-16,1.1611,1.5011,1.54696062
2019-12-17,1.16,1.5,1.54549506
2019-12-18,1.1576,1.4976,1.54229749
2019-12-19,1.153,1.493,1.5361688
2019-12-20,1.1555,1.4955,1.53949961
2019-12-23,1.1542,1.4942,1.53776759
2019-12-24,1.1501,1.4901,1.53230506
2019-12-25,1.1523,1.4923,1.53523617
2019-12-26,1.1507,1.4907,1.53310446
2019-12-27,1.1553,1.4953,1.53923314
2019-12-30,1.1606,1.5006,1.54629446
2019-12-31,1.0279,1.5016,1.54762678
2020-01-02,1.0272,1.5009,1.54657285
2020-01-03,1.0245,1.4982,1.54250767
2020-01-06,1.0384,1.5121,1.56343579
2020-01-07,1.0398,1.5135,1.56554366
2020-01-08,1.0485,1.5222,1.57864255
2020-01-09,1.0351,1.5088,1.55846725
2020-01-10,1.0307,1.5044,1.55184252
2020-01-13,1.0322,1.5059,1.55410095
2020-01-14,1.0318,1.5055,1.5534987
2020-01-15,1.0256,1.4993,1.54416386
2020-01-16,1.018,1.4917,1.53272114
2020-01-17,1.0154,1.4891,1.52880653
2020-01-20,1.0093,1.483,1.51962225
2020-01-21,0.9983,1.472,1.50306043
2020-01-22,0.9991,1.4728,1.50426493
2020-01-23,1.0031,1.4768,1.51028741
2020-02-03,1.0477,1.5214,1.57743806
2020-02-04,1.0474,1.5211,1.57698637
2020-02-05,1.0381,1.5118,1.56298411
2020-02-06,1.0334,1.5071,1.55590769
2020-02-07,1.0322,1.5059,1.55410095
2020-02-10,1.0346,1.5083,1.55771444
2020-02-11,1.0288,1.5025,1.54898184
2020-02-12,1.0266,1.5003,1.54566948
2020-02-13,1.0246,1.4983,1.54265824
2020-02-14,1.0238,1.4975,1.54145374
2020-02-17,1.0142,1.4879,1.52699979
2020-02-18,1.0114,1.4851,1.52278405
2020-02-19,1.0115,1.4852,1.52293461
2020-02-20,1.0128,1.4865,1.52489192
2020-02-21,1.0172,1.4909,1.53151665
2020-02-24,1.0243,1.498,1.54220655
2020-02-25,1.0189,1.4926,1.5340762
2020-02-26,1.0157,1.4894,1.52925822
2020-02-27,1.0081,1.4818,1.51781551
2020-02-28,1.0149,1.4886,1.52805372
2020-03-02,0.9934,1.4671,1.49568289
2020-03-03,0.9859,1.4596,1.48439074
2020-03-04,0.9914,1.4651,1.49267165
2020-03-05,0.9889,1.4626,1.4889076
2020-03-06,0.9959,1.4696,1.49944694
2020-03-09,1.0357,1.5094,1.55937062
2020-03-10,1.0295,1.5032,1.55003577
2020-03-11,1.028,1.5017,1.54777734
2020-03-12,1.042,1.5157,1.56885602
2020-03-13,1.0548,1.5285,1.58812796
2020-03-16,1.0599,1.5336,1.59580662
2020-03-17,1.0703,1.544,1.61146507
2020-03-18,1.0827,1.5564,1.63013476
2020-03-19,1.105,1.5787,1.66371008
2020-03-20,1.0978,1.5715,1.65286962
2020-03-23,1.1164,1.5901,1.68087415
2020-03-24,1.1123,1.586,1.67470111
2020-03-25,1.1086,1.5823,1.66913031
2020-03-26,1.1091,1.5828,1.66988312
2020-03-27,1.1126,1.5863,1.67515279
2020-03-30,1.1326,1.6063,1.70526519
2020-03-31,1.1276,1.6013,1.69773709
2020-04-01,1.1295,1.6032,1.70059777
2020-04-02,1.1242,1.5979,1.69261799
2020-04-03,1.1189,1.5926,1.6846382
2020-04-07,1.1136,1.5873,1.67665841
2020-04-08,1.1097,1.5834,1.6707865
2020-04-09,1.1045,1.5782,1.66295727
2020-04-10,1.1026,1.5763,1.66009659
2020-04-13,1.1058,1.5795,1.66491458
2020-04-14,1.1062,1.5799,1.66551683
2020-04-15,1.1016,1.5753,1.65859097
2020-04-16,1.1015,1.5752,1.65844041
2020-04-17,1.1026,1.5763,1.66009659
2020-04-20,1.1056,1.5793,1.66461345
2020-04-21,1.1005,1.5742,1.65693479
2020-04-22,1.1023,1.576,1.65964491
2020-04-23,1.0873,1.561,1.63706061
2020-04-24,1.0821,1.5558,1.62923138
2020-04-27,1.0955,1.5692,1.64940669
2020-04-28,1.0904,1.5641,1.64172803
2020-04-29,1.0872,1.5609,1.63691005
2020-04-30,1.0758,1.5495,1.61974598
2020-05-06,1.0738,1.5475,1.61673474
2020-05-07,1.0737,1.5474,1.61658418
2020-05-08,1.0816,1.5553,1.62847857
2020-05-11,1.0782,1.5519,1.62335947
2020-05-12,1.0759,1.5496,1.61989654
2020-05-13,1.0736,1.5473,1.61643361
2020-05-14,1.0783,1.552,1.62351003
2020-05-15,1.0804,1.5541,1.62667183
2020-05-18,1.1163,1.59,1.68072359
2020-05-19,1.13,1.6037,1.70135058
2020-05-20,1.1366,1.6103,1.71128767
2020-05-21,1.1423,1.616,1.71986971
2020-05-22,1.1312,1.6049,1.70315733
2020-05-25,1.1329,1.6066,1.70571688
