日期,复权净值
2021-04-14,1.0
2021-04-15,1.0
2021-04-16,1.0
2021-04-19,0.9999
2021-04-20,0.9999
2021-04-21,0.9999
2021-04-22,0.9999
2021-04-23,0.9999
2021-04-26,0.9998
2021-04-27,0.9998
2021-04-28,0.9998
2021-04-29,0.9997
2021-04-30,0.9997
2021-05-06,0.9996
2021-05-07,0.9955
2021-05-10,1.0157
2021-05-11,1.0182
2021-05-12,1.0133
2021-05-13,1.0272000000000001
2021-05-14,1.0239
2021-05-17,1.0283
2021-05-18,1.0313
2021-05-19,1.0295
2021-05-20,1.0217
2021-05-21,1.0342
2021-05-24,1.0258
2021-05-25,1.0288
2021-05-26,1.0271
2021-05-27,1.0177
2021-05-28,1.026
2021-05-31,1.0338
2021-06-01,1.0411
2021-06-02,1.0448
2021-06-03,1.058
2021-06-04,1.056
2021-06-07,1.0525
2021-06-08,1.0496
2021-06-09,1.0533
2021-06-10,1.055
2021-06-11,1.0602
2021-06-15,1.0558
2021-06-16,1.0589
2021-06-17,1.0583
2021-06-18,1.0561
2021-06-21,1.0554
2021-06-22,1.0581
2021-06-23,1.0701
2021-06-24,1.0726
2021-06-25,1.0761
2021-06-28,1.0774
2021-06-29,1.0813
2021-06-30,1.0808
2021-07-01,1.082
2021-07-02,1.0864
2021-07-05,1.0915
2021-07-06,1.0933
2021-07-07,1.0952
2021-07-08,1.0959
2021-07-09,1.092
2021-07-12,1.0873
2021-07-13,1.0879
2021-07-14,1.088
2021-07-15,1.1004
2021-07-16,1.1067
2021-07-19,1.1068
2021-07-20,1.1055
2021-07-21,1.0993
2021-07-22,1.0982
2021-07-23,1.0999
2021-07-26,1.0878
2021-07-27,1.0865
2021-07-28,1.088
2021-07-29,1.0829
2021-07-30,1.0879
2021-08-02,1.081
2021-08-03,1.0734
2021-08-04,1.0738
2021-08-05,1.0659
2021-08-06,1.0744
2021-08-09,1.0796999999999999
2021-08-10,1.0802
2021-08-11,1.0846
2021-08-12,1.0701
2021-08-13,1.0634
2021-08-16,1.0674
2021-08-17,1.0667
2021-08-18,1.0665
2021-08-19,1.0593
2021-08-20,1.0627
2021-08-23,1.0729
2021-08-24,1.0781
2021-08-25,1.0907
2021-08-26,1.0941
2021-08-27,1.1033
2021-08-30,1.0973
2021-08-31,1.1036
2021-09-01,1.1055
2021-09-02,1.1063
2021-09-03,1.1137
2021-09-06,1.0941
2021-09-07,1.1219999999999999
2021-09-08,1.1224
2021-09-09,1.1167
2021-09-10,1.113
2021-09-13,1.11
2021-09-14,1.1136
2021-09-15,1.1141
2021-09-16,1.1037
2021-09-17,1.0818
2021-09-22,1.0922
2021-09-23,1.064
2021-09-24,1.0397
2021-09-27,1.0094
2021-09-28,1.0093
2021-09-29,1.0208
2021-09-30,0.9651
2021-10-08,0.9837
2021-10-11,0.9719
2021-10-12,0.966
2021-10-13,0.9877
2021-10-14,1.0145
2021-10-15,1.036
