日期,单位净值,累计净值,复权净值
2023-12-21,1.0,1.0,1.0
2023-12-22,1.0,1.0,1.0
2023-12-29,1.0,1.0,1.0
2024-01-05,1.0,1.0,1.0
2024-01-12,0.995,0.995,0.995
2024-01-19,0.995,0.995,0.995
2024-01-26,0.993,0.993,0.993
2024-01-31,0.983,0.983,0.983
2024-02-02,0.975,0.975,0.975
2024-02-08,0.96,0.96,0.96
2024-02-23,0.968,0.968,0.968
2024-03-01,0.961,0.961,0.961
2024-03-08,0.983,0.983,0.983
2024-03-15,1.023,1.023,1.023
2024-03-22,1.013,1.013,1.013
2024-03-29,1.026,1.026,1.026
2024-04-03,1.031,1.031,1.031
2024-04-12,1.035,1.035,1.035
2024-04-19,1.039,1.039,1.039
2024-04-26,1.037,1.037,1.037
2024-04-30,1.032,1.032,1.032
2024-05-10,1.044,1.044,1.044
2024-05-17,1.047,1.047,1.047
2024-05-24,1.046,1.046,1.046
2024-05-31,1.05,1.05,1.05
2024-06-07,1.033,1.033,1.033
2024-06-14,1.028,1.028,1.028
2024-06-21,1.037,1.037,1.037
2024-06-28,1.051,1.051,1.051
2024-07-05,1.049,1.049,1.049
2024-07-12,1.046,1.046,1.046
2024-07-19,1.048,1.048,1.048
2024-07-26,1.061,1.061,1.061
2024-08-02,1.066,1.066,1.066
2024-08-09,1.081,1.081,1.081
2024-08-16,1.105,1.105,1.105
2024-08-23,1.101,1.101,1.101
2024-08-30,1.086,1.086,1.086
2024-09-06,1.101,1.101,1.101
2024-09-13,1.103,1.103,1.103
2024-09-20,1.117,1.117,1.117
2024-09-27,1.087,1.087,1.087
2024-09-30,1.084,1.084,1.084
2024-10-11,1.098,1.098,1.098
2024-10-18,1.101,1.101,1.101
2024-10-25,1.118,1.118,1.118
2024-10-31,1.124,1.124,1.124
2024-11-01,1.125,1.125,1.125
2024-11-08,1.141,1.141,1.141
2024-11-15,1.134,1.134,1.134
2024-11-22,1.133,1.133,1.133
2024-11-29,1.153,1.153,1.153
2024-12-06,1.177,1.177,1.177
2024-12-13,1.182,1.182,1.182
2024-12-20,1.182,1.182,1.182
2024-12-27,1.175,1.175,1.175
2024-12-31,1.175,1.175,1.175
2025-01-03,1.17,1.17,1.17
2025-01-10,1.169,1.169,1.169
2025-01-17,1.166,1.166,1.166
2025-01-24,1.167,1.167,1.167
2025-01-27,1.167,1.167,1.167
2025-02-07,1.187,1.187,1.187
2025-02-14,1.194,1.194,1.194
2025-02-21,1.201,1.201,1.201
2025-02-28,1.183,1.183,1.183
2025-03-07,1.196,1.196,1.196
2025-03-14,1.208,1.208,1.208
2025-03-21,1.213,1.213,1.213
2025-03-28,1.199,1.199,1.199
2025-03-31,1.201,1.201,1.201
2025-04-03,1.204,1.204,1.204
2025-04-11,1.208,1.208,1.208
2025-04-18,1.221,1.221,1.221
2025-04-25,1.227,1.227,1.227
2025-04-30,1.227,1.227,1.227
2025-05-09,1.237,1.237,1.237
2025-05-16,1.237,1.237,1.237
2025-05-23,1.238,1.238,1.238
2025-05-30,1.246,1.246,1.246
2025-06-06,1.243,1.243,1.243
2025-06-13,1.248,1.248,1.248
2025-06-20,1.257,1.257,1.257
2025-06-27,1.245,1.245,1.245
2025-06-30,1.242,1.242,1.242
2025-07-04,1.245,1.245,1.245
2025-07-11,1.246,1.246,1.246
2025-07-18,1.255,1.255,1.255
2025-07-25,1.252,1.252,1.252
2025-08-01,1.259,1.259,1.259
2025-08-08,1.269,1.269,1.269
