日期,复权净值
2024-01-03,1.0
2024-01-05,0.9987
2024-01-12,0.9853
2024-01-19,0.9675
2024-01-26,0.9811
2024-01-31,0.9867
2024-02-02,0.9923
2024-02-08,1.0235
2024-02-23,1.0017
2024-02-29,1.0036
2024-03-01,1.0008
2024-03-08,1.0129
2024-03-15,1.0275
2024-03-22,1.0298
2024-03-29,1.037
2024-04-03,1.0401
2024-04-12,1.0311
2024-04-19,1.0345
2024-04-26,1.0481
2024-04-30,1.0423
2024-05-10,1.0479
2024-05-17,1.0425
2024-05-24,1.0347
2024-05-31,1.0424
2024-06-07,1.0216
2024-06-14,1.0153
2024-06-21,1.0223
2024-06-28,1.0257
2024-07-05,1.0295
2024-07-12,1.0379
2024-07-19,1.0364
2024-07-26,1.055
2024-07-31,1.0773
2024-08-02,1.0783
2024-08-09,1.0827
2024-08-16,1.1145
2024-08-23,1.1122
2024-08-30,1.1144
2024-09-06,1.1218
2024-09-13,1.1251
2024-09-20,1.1347
2024-09-27,1.1401
2024-09-30,1.1663000000000001
2024-10-11,1.1777
2024-10-18,1.1598
2024-10-25,1.1575
2024-10-31,1.1522000000000001
2024-11-01,1.1594
2024-11-08,1.1755
2024-11-15,1.1724
2024-11-22,1.188
2024-11-29,1.1991
2024-12-06,1.2239
2024-12-13,1.2287
2024-12-20,1.2152
2024-12-27,1.2082
2024-12-31,1.2168
2025-01-03,1.2128
2025-01-10,1.2102
2025-01-17,1.1985999999999999
2025-01-24,1.1869
2025-01-27,1.1838
2025-02-07,1.1888
2025-02-14,1.1712
2025-02-21,1.167
2025-02-28,1.1574
2025-03-07,1.1816
2025-03-14,1.1829
2025-03-21,1.1885
2025-03-28,1.1754
2025-03-31,1.1819
2025-04-03,1.1807
2025-04-11,1.1798
2025-04-18,1.1961
2025-04-25,1.1942
2025-04-30,1.2035
2025-05-09,1.213
2025-05-16,1.2349
2025-05-23,1.2313
2025-05-30,1.24
2025-06-06,1.2476
2025-06-13,1.2711000000000001
2025-06-20,1.289
2025-06-27,1.2743
2025-06-30,1.2715
2025-07-04,1.2687
2025-07-11,1.2547
2025-07-18,1.2522
2025-07-25,1.2136
2025-07-31,1.2389999999999999
2025-08-01,1.2419
2025-08-08,1.2444
2025-08-15,1.2322
2025-08-22,1.2566
2025-08-29,1.2512
2025-09-05,1.2475
2025-09-12,1.2498
2025-09-19,1.2337
2025-09-26,1.2267000000000001
2025-09-30,1.2348
2025-10-10,1.2484
2025-10-17,1.252
2025-10-24,1.2503
2025-10-31,1.2538
2025-11-07,1.2605
2025-11-14,1.2789
2025-11-21,1.3001
2025-11-28,1.2810000000000001
2025-12-05,1.2927
