date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2018-09-21,1.042,1.0977,1.0997,1.1106,0.9891
2018-09-28,1.056,1.1117,1.1145,1.1075,1.007
2018-10-12,1.064,1.1197,1.1229,1.1435,0.9794
2018-10-19,1.061,1.1167,1.1197,1.1228,0.9969
2018-10-26,1.06,1.1157,1.1187,1.1257,0.993
2018-11-02,1.069,1.1247,1.1282,1.0917,1.0365
2018-11-09,1.073,1.1287,1.1324,1.0791,1.0533
2018-11-16,1.075,1.1307,1.1345,1.0737,1.0608
2018-11-23,1.066,1.1217,1.125,1.025,1.1
2018-11-30,1.062,1.1177,1.1208,1.0179,1.1029
2018-12-07,1.061,1.1167,1.1197,1.0454,1.0744
2018-12-14,1.06,1.1157,1.1187,1.0467,1.072
2018-12-21,1.062,1.1177,1.1208,1.039,1.0818
2018-12-28,1.073,1.1287,1.1324,1.0239,1.1085
2019-01-04,1.077,1.1327,1.1366,1.0443,1.0923
2019-01-11,1.07,1.1257,1.1292,1.0554,1.0738
2019-01-18,1.0,1.1145,1.1174,1.073,1.0444
2019-01-25,1.005,1.1195,1.123,1.0757,1.0473
2019-02-01,1.007,1.1215,1.1252,1.1036,1.0217
2019-02-15,1.006,1.1205,1.1241,1.0948,1.0293
2019-02-22,1.016,1.1305,1.1353,1.1221,1.0132
2019-03-01,1.014,1.1285,1.1331,1.1288,1.0042
2019-03-08,1.016,1.1305,1.1353,1.1018,1.0335
2019-03-15,1.012,1.1265,1.1308,1.1026,1.0282
2019-03-22,1.02,1.1345,1.1398,1.1027,1.0371
2019-03-29,1.027,1.1415,1.1476,1.0934,1.0542
2019-04-04,1.026,1.1405,1.1465,1.1212,1.0252
2019-04-12,1.018,1.1325,1.1375,1.1346,1.0029
2019-04-19,1.013,1.1275,1.1319,1.1201,1.0119
2019-04-26,0.998,1.1125,1.1152,1.116,0.9992
2019-04-30,0.99,1.1045,1.1062,1.1243,0.9819
2019-05-10,0.986,1.1005,1.1018,1.1246,0.9771
2019-05-17,1.006,1.1205,1.1241,1.1397,0.9844
2019-05-24,1.017,1.1315,1.1364,1.1377,0.9987
2019-05-31,1.03,1.1445,1.1509,1.1238,1.0271
2019-06-06,1.006,1.1205,1.1241,1.1044,1.0197
2019-06-14,1.04,1.1545,1.1621,1.122,1.0402
2019-06-21,1.043,1.1575,1.1655,1.1351,1.0304
2019-06-28,1.049,1.1635,1.1722,1.1479,1.0243
2019-07-05,1.047,1.1615,1.1699,1.1444,1.0255
2019-07-12,1.055,1.1695,1.1789,1.1527,1.0261
2019-07-19,1.018,1.1865,1.199,1.1698,1.0291
2019-07-26,1.009,1.1775,1.1884,1.1521,1.0363
2019-08-02,1.001,1.1695,1.1789,1.1368,1.0421
2019-08-09,0.987,1.1555,1.1625,1.121,1.0415
2019-08-16,0.971,1.1395,1.1436,1.1233,1.0203
2019-08-23,0.984,1.1525,1.1589,1.1227,1.0362
2019-08-30,1.012,1.1805,1.1919,1.1291,1.0628
2019-09-06,1.039,1.2075,1.2237,1.1383,1.0854
2019-09-12,1.031,1.1995,1.2143,1.1587,1.0556
2019-09-20,1.011,1.1795,1.1907,1.1432,1.0475
2019-09-27,0.996,1.1645,1.1731,1.1324,1.0406
2019-09-30,0.995,1.1635,1.1719,1.1362,1.0357
2019-10-11,1.019,1.1875,1.2001,1.1383,1.0618
2019-10-18,0.999,1.1675,1.1766,1.1206,1.056
2019-10-25,0.993,1.1615,1.1695,1.1346,1.0349
2019-11-01,0.975,1.1435,1.1483,1.1301,1.0182
2019-11-08,0.973,1.1415,1.146,1.124,1.022
2019-11-15,0.944,1.1125,1.1118,1.1247,0.9871
2019-11-22,0.938,1.1065,1.1047,1.1402,0.9645
2019-11-29,0.927,1.0955,1.0918,1.1385,0.9533
2019-12-06,0.924,1.0925,1.0883,1.1499,0.9383
2019-12-13,0.914,1.0825,1.0765,1.1699,0.9065
2019-12-20,0.914,1.0825,1.0765,1.1721,0.9043
2019-12-27,0.906,1.0745,1.0671,1.1824,0.8847
2020-01-03,0.917,1.0855,1.08,1.1837,0.8963
2020-01-10,0.921,1.0895,1.0847,1.1825,0.9022
2020-01-17,0.939,1.1075,1.1059,1.1772,0.9287
2020-01-23,0.945,1.1135,1.113,1.1488,0.9642
2020-02-07,0.938,1.1065,1.1047,1.0961,1.0086
2020-02-14,0.969,1.1375,1.1413,1.1075,1.0337
2020-02-21,1.003,1.1715,1.1813,1.1303,1.051
2020-02-28,0.952,1.1205,1.1212,1.0612,1.06
2020-03-06,0.987,1.1555,1.1625,1.0837,1.0788
2020-03-13,0.966,1.1345,1.1377,1.0399,1.0978
2020-03-20,0.955,1.1235,1.1248,0.9934,1.1313
2020-03-27,0.956,1.1245,1.1259,0.9942,1.1318
2020-04-03,0.98,1.1485,1.1542,0.9948,1.1594
2020-04-10,0.985,1.1535,1.1601,1.0376,1.1225
2020-04-17,1.009,1.1775,1.1884,1.0209,1.1675
2020-04-24,0.991,1.1595,1.1672,1.0116,1.1555
2020-04-30,0.994,1.1625,1.1707,1.0195,1.1512
2020-05-08,1.006,1.1745,1.1848,1.0433,1.1416
2020-05-15,1.033,1.2015,1.2166,1.0471,1.1695
2020-05-22,1.05,1.2185,1.2367,1.0614,1.1753
2020-05-29,1.065,1.2335,1.2543,1.0815,1.1728
2020-06-05,1.064,1.2325,1.2531,1.1047,1.1485
2020-06-12,1.066,1.2345,1.2555,1.0945,1.161
2020-06-19,1.073,1.2415,1.2637,1.1144,1.1493
2020-06-24,1.07,1.2385,1.2602,1.1097,1.1505
2020-07-03,1.092,1.2605,1.2861,1.1098,1.1763
2020-07-10,1.123,1.2915,1.3226,1.1164,1.2062
2020-07-17,0.982,1.2415,1.2618,1.129,1.1328
2020-07-24,0.997,1.2565,1.2811,1.1381,1.1429
2020-07-31,1.005,1.2645,1.2914,1.1426,1.1488
2020-08-07,1.001,1.2605,1.2862,1.1608,1.1255
2020-08-14,1.012,1.2715,1.3004,1.1539,1.1464
2020-08-21,1.028,1.2875,1.3209,1.1526,1.1683
2020-08-28,1.028,1.2875,1.3209,1.166,1.1549
2020-09-04,1.003,1.2625,1.2888,1.1657,1.1231
2020-09-11,1.009,1.2685,1.2965,1.1279,1.1686
2020-09-18,1.043,1.3025,1.3402,1.1452,1.195
2020-09-25,1.035,1.2945,1.3299,1.1063,1.2236
2020-09-30,1.064,1.3235,1.3672,1.1028,1.2644
2020-10-09,1.073,1.3325,1.3787,1.1363,1.2424
2020-10-16,1.074,1.3335,1.38,1.141,1.2391
2020-10-23,1.08,1.3395,1.3877,1.1367,1.2511
2020-10-30,1.101,1.3605,1.4147,1.1002,1.3145
2020-11-06,1.113,1.3725,1.4301,1.1177,1.3125
2020-11-13,1.109,1.3685,1.425,1.1455,1.2795
2020-11-20,1.085,1.3445,1.3942,1.1683,1.2259
2020-11-27,1.092,1.3515,1.4032,1.1979,1.2052
2020-12-04,1.09,1.3495,1.4006,1.211,1.1896
2020-12-11,1.094,1.3535,1.4057,1.2347,1.1711
2020-12-18,1.103,1.3625,1.4173,1.289,1.1283
2020-12-25,1.143,1.4025,1.4687,1.2888,1.1799
2020-12-31,1.172,1.4315,1.506,1.2712,1.2348
2021-01-08,1.212,1.4715,1.5573,1.3324,1.225
2021-01-15,1.02,1.4495,1.5291,1.3038,1.2253
2021-01-22,1.049,1.4785,1.5726,1.2883,1.2842
2021-01-29,1.014,1.4435,1.5201,1.277,1.2431
2021-02-05,1.027,1.4565,1.5396,1.3027,1.2368
2021-02-10,1.057,1.4865,1.5845,1.3279,1.2566
2021-02-19,1.08,1.5095,1.619,1.3823,1.2367
2021-02-26,1.072,1.5015,1.607,1.4135,1.1936
2021-03-05,1.075,1.5045,1.6115,1.3905,1.221
2021-03-12,1.009,1.4385,1.5126,1.3751,1.1375
2021-03-19,0.957,1.3865,1.4346,1.3297,1.105
2021-03-26,0.955,1.3845,1.4316,1.3445,1.0872
2021-04-02,0.944,1.3735,1.4151,1.383,1.0322
2021-04-09,0.929,1.3585,1.3927,1.3635,1.0292
2021-04-16,0.92,1.3495,1.3792,1.4085,0.9707
2021-04-23,0.938,1.3675,1.4062,1.4157,0.9904
2021-04-30,0.931,1.3605,1.3957,1.4385,0.9572
2021-05-07,0.933,1.3625,1.3987,1.5026,0.896
2021-05-14,0.944,1.3735,1.4151,1.4665,0.9486
2021-05-21,0.954,1.3835,1.4301,1.42,1.0102
2021-05-28,0.951,1.3805,1.4256,1.4415,0.9842
2021-06-04,0.982,1.4115,1.4721,1.4715,1.0006
2021-06-11,0.984,1.4135,1.4751,1.4999,0.9752
2021-06-18,0.983,1.4125,1.4736,1.4476,1.026
2021-06-25,1.001,1.4305,1.5006,1.4864,1.0142
2021-07-02,1.01,1.4395,1.5141,1.4881,1.026
2021-07-09,1.021,1.4505,1.5306,1.4842,1.0464
2021-07-16,1.029,1.4585,1.5426,1.5102,1.0323
2021-07-23,1.02,1.4495,1.5291,1.5035,1.0256
2021-07-30,0.994,1.4235,1.4901,1.5235,0.9666
2021-08-06,0.987,1.4165,1.4796,1.493,0.9867
2021-08-13,0.983,1.4125,1.4736,1.4911,0.9825
2021-08-20,0.975,1.4045,1.4616,1.4404,1.0212
2021-08-27,1.02,1.4495,1.5291,1.4936,1.0354
2021-09-03,1.022,1.4515,1.5321,1.5088,1.0233
2021-09-10,1.021,1.4505,1.5306,1.5122,1.0184
2021-09-17,1.003,1.4325,1.5036,1.4873,1.0163
2021-09-24,0.964,1.3935,1.4451,1.5232,0.9219
2021-09-30,0.915,1.3445,1.3717,1.5628,0.8089
2021-10-08,0.919,1.3485,1.3777,1.6066,0.7711
2021-10-15,0.962,1.3915,1.4421,1.6456,0.7965
2021-10-22,0.999,1.4285,1.4976,1.5859,0.9117
2021-10-29,1.011,1.4405,1.5156,1.5322,0.9834
2021-11-05,1.011,1.4405,1.5156,1.4766,1.039
2021-11-12,1.033,1.4625,1.5486,1.4882,1.0603
2021-11-19,1.018,1.4475,1.5261,1.4871,1.039
2021-11-26,1.001,1.4305,1.5006,1.4932,1.0074
2021-12-03,0.974,1.4035,1.4601,1.4685,0.9916
2021-12-10,1.009,1.4385,1.5126,1.4824,1.0302
2021-12-17,1.014,1.4435,1.5201,1.5155,1.0046
2021-12-24,1.015,1.4445,1.5216,1.5441,0.9775
2021-12-31,1.027,1.4565,1.5396,1.5374,1.0022
2022-01-07,1.012,1.4415,1.5171,1.5792,0.9378
2022-01-14,1.002,1.4315,1.5021,1.6085,0.8936
2022-01-21,0.994,1.4235,1.4901,1.6331,0.857
2022-01-28,0.993,1.4225,1.4886,1.6512,0.8374
2022-02-11,1.021,1.4505,1.5306,1.6718,0.8587
2022-02-18,1.031,1.4605,1.5456,1.6725,0.8731
2022-02-25,1.015,1.4445,1.5216,1.6906,0.831
2022-03-04,1.052,1.4815,1.5771,1.8161,0.7609
2022-03-11,1.036,1.4655,1.5531,1.8596,0.6934
2022-03-18,1.034,1.4635,1.5501,1.8471,0.703
2022-03-25,1.031,1.4605,1.5456,1.9222,0.6234
2022-04-01,1.031,1.4605,1.5456,1.8841,0.6614
2022-04-08,1.032,1.4615,1.5471,1.8819,0.6652
2022-04-15,1.05,1.4795,1.5741,1.9507,0.6234
2022-04-22,1.055,1.4845,1.5815,1.925,0.6566
2022-04-29,1.051,1.4805,1.5756,1.9225,0.6531
2022-05-06,1.053,1.4825,1.5785,1.8862,0.6923
2022-05-13,1.052,1.4815,1.5771,1.8652,0.7119
2022-05-20,1.075,1.5045,1.6115,1.892,0.7196
2022-05-27,1.074,1.5035,1.61,1.9087,0.7013
2022-06-02,1.065,1.4945,1.5965,1.9466,0.6499
2022-06-10,1.063,1.4925,1.5935,1.9643,0.6292
2022-06-17,1.058,1.4875,1.586,1.8595,0.7265
2022-06-24,1.053,1.4825,1.5785,1.7242,0.8543
2022-07-01,1.061,1.4905,1.5905,1.7311,0.8594
2022-07-08,1.064,1.4935,1.595,1.6658,0.9292
2022-07-15,1.029,1.5015,1.607,1.518,1.089
2022-07-22,1.042,1.5145,1.6273,1.6018,1.0256
2022-07-29,1.023,1.4955,1.5977,1.6962,0.9015
2022-08-05,1.038,1.5105,1.6211,1.6761,0.945
2022-08-12,1.021,1.4935,1.5945,1.7324,0.8622
2022-08-19,1.028,1.5005,1.6055,1.6791,0.9264
2022-08-26,1.006,1.4785,1.5711,1.7535,0.8176
2022-09-02,1.033,1.5055,1.6133,1.6642,0.9491
2022-09-09,1.047,1.5195,1.6351,1.7015,0.9337
2022-09-16,1.021,1.4935,1.5945,1.7119,0.8826
2022-09-23,1.029,1.5015,1.607,1.723,0.8841
2022-09-30,1.005,1.4775,1.5696,1.7159,0.8537
2022-10-14,1.008,1.4805,1.5742,1.7545,0.8198
2022-10-21,0.999,1.4715,1.5602,1.7074,0.8528
2022-10-28,1.017,1.4895,1.5883,1.6827,0.9056
2022-11-04,1.033,1.5055,1.6133,1.7387,0.8745
2022-11-11,1.028,1.5005,1.6055,1.7814,0.8241
2022-11-18,1.025,1.4975,1.6008,1.771,0.8298
2022-11-25,1.034,1.5065,1.6148,1.7571,0.8578
2022-12-02,1.033,1.5055,1.6133,1.782,0.8313
2022-12-09,1.023,1.4955,1.5977,1.7858,0.8119
2022-12-16,1.015,1.4875,1.5852,1.8013,0.7839
2022-12-23,1.007,1.4795,1.5727,1.7854,0.7873
2022-12-30,1.023,1.4955,1.5977,1.8397,0.758
2023-01-06,1.053,1.5255,1.6445,1.7996,0.8449
2023-01-13,0.993,1.5095,1.6195,1.839,0.7806
2023-01-20,1.006,1.5225,1.6407,1.8812,0.7596
2023-02-03,1.012,1.5285,1.6505,1.8386,0.812
2023-02-10,1.016,1.5325,1.657,1.8257,0.8313
2023-02-17,1.016,1.5325,1.657,1.8413,0.8157
2023-02-24,1.015,1.5315,1.6554,1.8629,0.7925
2023-03-03,1.009,1.5255,1.6456,1.8706,0.775
2023-03-10,1.014,1.5305,1.6538,1.8337,0.8201
2023-03-17,1.009,1.5255,1.6456,1.7936,0.852
2023-03-24,1.003,1.5195,1.6358,1.7891,0.8467
2023-03-31,0.994,1.5105,1.6212,1.8137,0.8075
2023-04-07,0.996,1.5125,1.6244,1.826,0.7984
2023-04-14,0.996,1.5125,1.6244,1.8164,0.808
2023-04-21,1.016,1.5325,1.657,1.7785,0.8785
2023-04-28,1.033,1.5495,1.6848,1.7392,0.9456
2023-05-05,1.045,1.5615,1.7043,1.7205,0.9838
2023-05-12,1.045,1.5615,1.7043,1.6874,1.017
2023-05-19,1.047,1.5635,1.7076,1.7142,0.9934
2023-05-26,1.062,1.5785,1.7321,1.6746,1.0575
2023-06-02,1.079,1.5955,1.7598,1.7001,1.0597
2023-06-09,1.074,1.5905,1.7516,1.7357,1.016
2023-06-16,1.059,1.5755,1.7272,1.7805,0.9466
2023-06-21,1.066,1.5825,1.7386,1.7722,0.9664
2023-06-30,1.076,1.5925,1.7549,1.7755,0.9793
2023-07-07,1.081,1.5975,1.763,1.7944,0.9686
2023-07-14,1.094,1.6105,1.7843,1.8547,0.9295
2023-07-21,1.005,1.6035,1.7728,1.871,0.9018
2023-07-28,0.992,1.5905,1.7499,1.8914,0.8585
2023-08-04,1.002,1.6005,1.7675,1.8792,0.8883
2023-08-11,1.01,1.6085,1.7817,1.8807,0.901
2023-08-18,1.007,1.6055,1.7764,1.8999,0.8765
2023-08-25,0.998,1.5965,1.7605,1.9527,0.8077
2023-09-01,1.008,1.6065,1.7781,1.9997,0.7784
2023-09-08,1.005,1.6035,1.7728,1.9751,0.7977
2023-09-15,1.023,1.6215,1.8046,2.029,0.7756
2023-09-22,1.022,1.6205,1.8028,2.0038,0.799
2023-09-28,1.021,1.6195,1.8011,1.9971,0.804
2023-10-13,1.022,1.6205,1.8028,1.9377,0.8651
2023-10-20,1.029,1.6275,1.8152,1.9508,0.8644
2023-10-27,1.03,1.6285,1.8169,1.9663,0.8506
2023-11-03,1.026,1.6245,1.8099,1.9825,0.8274
2023-11-10,1.014,1.6125,1.7887,1.9747,0.8141
2023-11-17,1.023,1.6215,1.8046,1.9649,0.8397
2023-11-24,1.042,1.6405,1.8381,1.9699,0.8682
2023-12-01,1.037,1.6355,1.8293,1.9617,0.8676
2023-12-08,1.041,1.6395,1.8363,1.9683,0.8681
2023-12-15,1.052,1.6505,1.8557,1.943,0.9127
2023-12-22,1.049,1.6475,1.8505,1.981,0.8695
2023-12-29,1.048,1.6465,1.8487,1.9539,0.8948
2024-01-05,1.051,1.6495,1.854,1.9462,0.9078
2024-01-12,1.047,1.6455,1.8469,1.9356,0.9113
2024-01-19,1.038,1.6365,1.831,1.9439,0.8871
2024-01-26,1.035,1.6335,1.8258,1.9766,0.8492
2024-02-02,1.048,1.6465,1.8487,1.9189,0.9298
2024-02-08,1.047,1.6455,1.8469,1.9351,0.9119
2024-02-23,1.05,1.6485,1.8522,1.9459,0.9064
2024-03-01,1.049,1.6475,1.8505,1.9494,0.9011
2024-03-08,1.058,1.6565,1.8663,1.98,0.8863
2024-03-15,1.062,1.6605,1.8734,1.9704,0.903
2024-03-22,1.06,1.6585,1.8699,1.9874,0.8825
2024-03-29,1.071,1.6695,1.8893,1.9585,0.9308
2024-04-03,1.068,1.6665,1.884,1.9873,0.8967
2024-04-12,1.069,1.6675,1.8857,2.0614,0.8244
2024-04-19,1.083,1.6815,1.9104,2.07,0.8404
2024-04-26,1.096,1.6945,1.9334,2.0857,0.8477
2024-04-30,1.098,1.6965,1.9369,2.0727,0.8642
2024-05-10,1.092,1.6905,1.9263,2.0643,0.862
2024-05-17,1.101,1.6995,1.9422,2.1059,0.8362
2024-05-24,1.1,1.6985,1.9404,2.1181,0.8223
2024-05-31,1.097,1.6955,1.9351,2.1075,0.8276
2024-06-07,1.095,1.6935,1.9316,2.0714,0.8602
2024-06-14,1.08,1.6785,1.9051,2.05,0.8551
2024-06-21,1.077,1.6755,1.8998,2.0395,0.8603
2024-06-28,1.077,1.6755,1.8998,2.0464,0.8534
2024-07-05,1.079,1.6775,1.9034,2.0712,0.8322
2024-07-12,1.08,1.6785,1.9051,2.0349,0.8702
2024-07-19,1.003,1.6785,1.9051,2.0031,0.902
2024-07-26,1.003,1.6785,1.9051,1.9557,0.9495
2024-08-02,1.004,1.6795,1.907,1.9521,0.955
2024-08-09,1.007,1.6825,1.9127,1.8974,1.0154
2024-08-16,1.011,1.6865,1.9203,1.8648,1.0556
2024-08-23,1.016,1.6915,1.9298,1.8674,1.0624
2024-08-30,1.012,1.6875,1.9222,1.911,1.0112
2024-09-06,1.029,1.7045,1.9545,1.8195,1.135
2024-09-13,1.034,1.7095,1.964,1.8293,1.1347
2024-09-20,1.037,1.7125,1.9697,1.8539,1.1158
2024-09-27,1.029,1.7045,1.9545,1.9332,1.0213
2024-09-30,1.028,1.7035,1.9526,1.9989,0.9537
2024-10-11,1.038,1.7135,1.9716,1.9861,0.9855
2024-10-18,1.045,1.7205,1.9849,1.9503,1.0346
2024-10-25,1.041,1.7165,1.9773,1.9694,1.008
2024-11-01,1.042,1.7175,1.9792,1.9711,1.0082
2024-11-08,1.051,1.7265,1.9963,1.9891,1.0072
2024-11-15,1.052,1.7275,1.9982,1.9156,1.0826
2024-11-22,1.053,1.7285,2.0001,1.9399,1.0602
2024-11-29,1.054,1.7295,2.002,1.9494,1.0526
2024-12-06,1.058,1.7335,2.0096,1.9333,1.0763
2024-12-13,1.057,1.7325,2.0077,1.9529,1.0548
2024-12-20,1.059,1.7345,2.0115,1.9082,1.1033
2024-12-27,1.059,1.7345,2.0115,1.9132,1.0983
2025-01-03,1.06,1.7355,2.0134,1.9209,1.0925
2025-01-10,1.061,1.7365,2.0153,1.9264,1.0889
2025-01-17,1.06,1.7355,2.0134,2.0048,1.0086
2025-01-24,1.063,1.7385,2.0191,1.979,1.0401
2025-01-27,1.062,1.7375,2.0172,1.9783,1.0389
2025-02-07,1.065,1.7405,2.0229,2.0095,1.0134
2025-02-14,1.067,1.7425,2.0267,1.992,1.0347
2025-02-21,1.069,1.7445,2.0305,2.0069,1.0236
2025-02-28,1.069,1.7445,2.0305,1.9728,1.0577
2025-03-07,1.07,1.7455,2.0324,1.9422,1.0902
2025-03-14,1.068,1.7435,2.0286,1.9684,1.0602
2025-03-21,1.07,1.7455,2.0324,1.9485,1.0839
2025-03-28,1.068,1.7435,2.0286,1.9727,1.0559
2025-04-03,1.073,1.7485,2.0381,1.9639,1.0742
