date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2019-11-01,1.108,1.108,1.108,1.0322,1.0758
2019-11-08,1.122,1.122,1.122,1.0266,1.0954
2019-11-15,1.15,1.15,1.15,1.0273,1.1227
2019-11-22,1.141,1.141,1.141,1.0415,1.0995
2019-11-29,1.15,1.15,1.15,1.0399,1.1101
2019-12-06,1.123,1.123,1.123,1.0504,1.0726
2019-12-13,1.145,1.145,1.145,1.0686,1.0764
2019-12-20,1.161,1.161,1.161,1.0706,1.0904
2019-12-27,1.146,1.146,1.146,1.08,1.066
2020-01-03,1.155,1.155,1.155,1.0812,1.0738
2020-01-10,1.165,1.165,1.165,1.0801,1.0849
2020-01-17,1.158,1.158,1.158,1.0752,1.0828
2020-01-23,1.163,1.163,1.163,1.0493,1.1137
2020-02-07,1.154,1.154,1.154,1.0012,1.1528
2020-02-14,1.151,1.151,1.151,1.0116,1.1394
2020-02-21,1.138,1.138,1.138,1.0324,1.1056
2020-02-28,1.169,1.169,1.169,0.9693,1.1997
2020-03-06,1.159,1.159,1.159,0.9898,1.1692
2020-03-13,1.194,1.194,1.194,0.9498,1.2442
2020-03-20,1.233,1.233,1.233,0.9074,1.3256
2020-03-27,1.224,1.224,1.224,0.9081,1.3159
2020-04-03,1.216,1.216,1.216,0.9087,1.3073
2020-04-10,1.209,1.209,1.209,0.9477,1.2613
2020-04-17,1.224,1.224,1.224,0.9325,1.2915
2020-04-24,1.218,1.218,1.218,0.924,1.294
2020-04-30,1.213,1.213,1.213,0.9312,1.2818
2020-05-08,1.217,1.217,1.217,0.9529,1.2641
2020-05-15,1.227,1.227,1.227,0.9564,1.2706
2020-05-22,1.239,1.239,1.239,0.9695,1.2695
2020-05-29,1.241,1.241,1.241,0.9879,1.2531
2020-06-05,1.237,1.237,1.237,1.009,1.228
2020-06-12,1.263,1.263,1.263,0.9997,1.2633
2020-06-19,1.281,1.281,1.281,1.0179,1.2631
2020-06-24,1.287,1.287,1.287,1.0136,1.2734
2020-07-03,1.286,1.286,1.286,1.0137,1.2723
2020-07-10,1.371,1.371,1.371,1.0197,1.3513
2020-07-17,1.404,1.404,1.404,1.0312,1.3728
2020-07-24,1.44,1.44,1.44,1.0396,1.4004
2020-07-31,1.452,1.452,1.452,1.0436,1.4084
2020-08-07,1.509,1.509,1.509,1.0602,1.4488
2020-08-14,1.477,1.477,1.477,1.054,1.423
2020-08-21,1.492,1.492,1.492,1.0528,1.4392
2020-08-28,1.476,1.476,1.476,1.0651,1.4109
2020-09-04,1.489,1.489,1.489,1.0647,1.4243
2020-09-11,1.501,1.501,1.501,1.0302,1.4708
2020-09-18,1.518,1.518,1.518,1.046,1.472
2020-09-25,1.504,1.504,1.504,1.0105,1.4935
2020-09-30,1.518,1.518,1.518,1.0073,1.5107
2020-10-09,1.509,1.509,1.509,1.0379,1.4711
2020-10-16,1.492,1.492,1.492,1.0422,1.4498
2020-10-23,1.492,1.492,1.492,1.0382,1.4538
2020-10-30,1.54,1.54,1.54,1.005,1.535
2020-11-06,1.564,1.564,1.564,1.0209,1.5431
2020-11-13,1.568,1.568,1.568,1.0463,1.5217
2020-11-20,1.601,1.601,1.601,1.0671,1.5339
2020-11-27,1.581,1.581,1.581,1.0942,1.4868
2020-12-04,1.603,1.603,1.603,1.1061,1.4969
2020-12-11,1.642,1.642,1.642,1.1277,1.5143
2020-12-18,1.611,1.611,1.611,1.1774,1.4336
2020-12-25,1.596,1.596,1.596,1.1772,1.4188
2020-12-31,1.589,1.589,1.589,1.1611,1.4279
2021-01-08,1.584,1.584,1.584,1.217,1.367
2021-01-15,1.571,1.571,1.571,1.1909,1.3801
2021-01-22,1.552,1.552,1.552,1.1767,1.3753
2021-01-29,1.527,1.527,1.527,1.1664,1.3606
2021-02-05,1.506,1.506,1.506,1.1899,1.3161
2021-02-10,1.518,1.518,1.518,1.2129,1.3051
2021-02-19,1.534,1.534,1.534,1.2626,1.2714
2021-02-26,1.54,1.54,1.54,1.2911,1.2489
2021-03-05,1.544,1.544,1.544,1.2701,1.2739
2021-03-12,1.523,1.523,1.523,1.256,1.267
2021-03-19,1.514,1.514,1.514,1.2145,1.2995
2021-03-26,1.511,1.511,1.511,1.2281,1.2829
2021-04-02,1.517,1.517,1.517,1.2632,1.2538
2021-04-09,1.505,1.505,1.505,1.2454,1.2596
2021-04-16,1.495,1.495,1.495,1.2865,1.2085
2021-04-23,1.509,1.509,1.509,1.2931,1.2159
2021-04-30,1.525,1.525,1.525,1.3139,1.2111
2021-05-07,1.579,1.579,1.579,1.3725,1.2065
2021-05-14,1.619,1.619,1.619,1.3395,1.2795
2021-05-21,1.585,1.585,1.585,1.297,1.288
2021-05-28,1.576,1.576,1.576,1.3166,1.2594
2021-06-04,1.58,1.58,1.58,1.3441,1.2359
2021-06-11,1.584,1.584,1.584,1.37,1.214
2021-06-18,1.575,1.575,1.575,1.3222,1.2528
2021-06-25,1.588,1.588,1.588,1.3577,1.2303
2021-07-02,1.58,1.58,1.58,1.3592,1.2208
2021-07-09,1.573,1.573,1.573,1.3557,1.2173
2021-07-16,1.646,1.646,1.646,1.3795,1.2665
2021-07-23,1.636,1.636,1.636,1.3733,1.2627
2021-07-30,1.644,1.644,1.644,1.3915,1.2525
2021-08-06,1.579,1.579,1.579,1.3637,1.2153
2021-08-13,1.573,1.573,1.573,1.362,1.211
2021-08-20,1.526,1.526,1.526,1.3157,1.2103
2021-08-27,1.559,1.559,1.559,1.3643,1.1947
2021-09-03,1.589,1.589,1.589,1.3781,1.2109
2021-09-10,1.663,1.663,1.663,1.3812,1.2818
2021-09-17,1.657,1.657,1.657,1.3585,1.2985
2021-09-24,1.701,1.701,1.701,1.3913,1.3097
2021-09-30,1.714,1.714,1.714,1.4274,1.2866
2021-10-08,1.742,1.742,1.742,1.4675,1.2745
2021-10-15,1.763,1.763,1.763,1.5031,1.2599
2021-10-22,1.751,1.751,1.751,1.4486,1.3024
2021-10-29,1.736,1.736,1.736,1.3995,1.3365
2021-11-05,1.738,1.738,1.738,1.3487,1.3893
2021-11-12,1.729,1.729,1.729,1.3594,1.3696
2021-11-19,1.724,1.724,1.724,1.3583,1.3657
2021-11-26,1.706,1.706,1.706,1.3639,1.3421
2021-12-03,1.687,1.687,1.687,1.3414,1.3456
2021-12-10,1.675,1.675,1.675,1.354,1.321
2021-12-17,1.671,1.671,1.671,1.3843,1.2867
2021-12-24,1.675,1.675,1.675,1.4104,1.2646
2021-12-31,1.675,1.675,1.675,1.4043,1.2707
2022-01-07,1.689,1.689,1.689,1.4425,1.2465
2022-01-14,1.57,1.72,1.722,1.4692,1.2528
2022-01-21,1.63,1.78,1.7878,1.4917,1.2961
2022-01-28,1.648,1.798,1.8076,1.5082,1.2994
2022-02-11,1.705,1.855,1.8701,1.5271,1.343
2022-02-18,1.709,1.859,1.8745,1.5276,1.3469
2022-02-25,1.756,1.906,1.926,1.5442,1.3818
2022-03-04,1.791,1.941,1.9644,1.6588,1.3056
2022-03-11,1.858,2.008,2.0379,1.6986,1.3393
2022-03-18,1.845,1.995,2.0237,1.6871,1.3366
2022-03-25,1.865,2.015,2.0456,1.7557,1.2899
2022-04-01,1.845,1.995,2.0237,1.721,1.3027
2022-04-08,1.842,1.992,2.0204,1.7189,1.3015
2022-04-15,1.858,2.008,2.0379,1.7818,1.2562
2022-04-22,1.853,2.003,2.0324,1.7583,1.2742
2022-04-29,1.857,2.007,2.0368,1.756,1.2808
2022-05-06,1.85,2.0,2.0291,1.7229,1.3063
2022-05-13,1.838,1.988,2.016,1.7037,1.3123
2022-05-20,1.835,1.985,2.0127,1.7281,1.2846
2022-05-27,1.842,1.992,2.0204,1.7434,1.2769
2022-06-02,1.839,1.989,2.0171,1.778,1.2391
2022-06-10,1.849,1.999,2.0281,1.7942,1.2338
2022-06-17,1.828,1.978,2.005,1.6985,1.3065
2022-06-24,1.817,1.967,1.993,1.5749,1.418
2022-07-01,1.815,1.965,1.9908,1.5812,1.4096
2022-07-08,1.808,1.958,1.9831,1.5215,1.4615
2022-07-15,1.837,1.987,2.0149,1.3866,1.6283
2022-07-22,1.818,1.968,1.994,1.463,1.531
2022-07-29,1.831,1.981,2.0083,1.5493,1.459
2022-08-05,1.826,1.976,2.0028,1.531,1.4718
2022-08-12,1.857,2.007,2.0368,1.5824,1.4545
2022-08-19,1.822,1.972,1.9984,1.5337,1.4647
2022-08-26,1.855,2.005,2.0346,1.6017,1.4329
2022-09-02,1.745,1.895,1.914,1.5201,1.3939
2022-09-09,1.741,1.891,1.9096,1.5541,1.3555
2022-09-16,1.73,1.88,1.8975,1.5636,1.3339
2022-09-23,1.743,1.893,1.9118,1.5737,1.338
2022-09-30,1.733,1.883,1.9008,1.5673,1.3336
2022-10-14,1.748,1.898,1.9173,1.6025,1.3147
2022-10-21,1.752,1.902,1.9217,1.5595,1.3622
2022-10-28,1.75,1.9,1.9195,1.5369,1.3825
2022-11-04,1.751,1.901,1.9206,1.5882,1.3324
2022-11-11,1.785,1.935,1.9579,1.6271,1.3308
2022-11-18,1.783,1.933,1.9557,1.6177,1.338
2022-11-25,1.771,1.921,1.9425,1.6049,1.3376
2022-12-02,1.791,1.941,1.9644,1.6277,1.3367
2022-12-09,1.85,2.0,2.0291,1.6312,1.398
2022-12-16,1.849,1.999,2.0281,1.6453,1.3828
2022-12-23,1.755,1.905,1.9249,1.6308,1.2942
2022-12-30,1.806,1.956,1.9809,1.6804,1.3005
2023-01-06,1.778,1.928,1.9502,1.6438,1.3064
2023-01-13,1.774,1.924,1.9458,1.6797,1.2661
2023-01-20,1.761,1.911,1.9315,1.7183,1.2133
2023-02-03,1.757,1.907,1.9271,1.6793,1.2478
2023-02-10,1.725,1.875,1.892,1.6676,1.2244
2023-02-17,1.73,1.88,1.8975,1.6819,1.2157
2023-02-24,1.711,1.861,1.8767,1.7016,1.1751
2023-03-03,1.705,1.855,1.8701,1.7086,1.1615
2023-03-10,1.709,1.859,1.8745,1.6749,1.1996
2023-03-17,1.746,1.896,1.9151,1.6383,1.2768
2023-03-24,1.788,1.938,1.9611,1.6342,1.327
2023-03-31,1.749,1.899,1.9184,1.6566,1.2618
2023-04-07,1.741,1.891,1.9096,1.6679,1.2417
2023-04-14,1.718,1.868,1.8844,1.6591,1.2253
2023-04-21,1.68,1.83,1.8427,1.6245,1.2182
2023-04-28,1.689,1.839,1.8526,1.5886,1.264
2023-05-05,1.705,1.855,1.8701,1.5715,1.2986
2023-05-12,1.662,1.812,1.8229,1.5412,1.2817
2023-05-19,1.649,1.799,1.8087,1.5657,1.2429
2023-05-26,1.651,1.801,1.8109,1.5296,1.2813
2023-06-02,1.645,1.795,1.8043,1.5529,1.2514
2023-06-09,1.646,1.796,1.8054,1.5854,1.22
2023-06-16,1.644,1.794,1.8032,1.6264,1.1768
2023-06-21,1.644,1.794,1.8032,1.6187,1.1845
2023-06-30,1.656,1.806,1.8164,1.6218,1.1946
2023-07-07,1.67,1.82,1.8317,1.639,1.1927
2023-07-14,1.723,1.873,1.8898,1.6941,1.1957
2023-07-21,1.738,1.888,1.9063,1.709,1.1973
2023-07-28,1.727,1.877,1.8942,1.7276,1.1666
2023-08-04,1.704,1.854,1.869,1.7165,1.1525
2023-08-11,1.689,1.839,1.8526,1.7178,1.1348
2023-08-18,1.72,1.87,1.8866,1.7353,1.1512
2023-08-25,1.729,1.879,1.8964,1.7836,1.1128
2023-09-01,1.754,1.904,1.9239,1.8265,1.0973
2023-09-08,1.71,1.86,1.8756,1.8041,1.0715
2023-09-15,1.744,1.894,1.9129,1.8533,1.0596
2023-09-22,1.719,1.869,1.8855,1.8303,1.0552
2023-09-28,1.707,1.857,1.8723,1.8241,1.0482
2023-10-13,1.642,1.792,1.801,1.7699,1.0311
2023-10-20,1.654,1.804,1.8142,1.7818,1.0323
2023-10-27,1.646,1.796,1.8054,1.7961,1.0093
2023-11-03,1.666,1.816,1.8273,1.8108,1.0166
2023-11-10,1.644,1.794,1.8032,1.8037,0.9995
2023-11-17,1.638,1.788,1.7966,1.7947,1.0019
2023-11-24,1.639,1.789,1.7977,1.7993,0.9984
2023-12-01,1.677,1.827,1.8394,1.7918,1.0476
2023-12-08,1.674,1.824,1.8361,1.7978,1.0383
2023-12-15,1.655,1.805,1.8153,1.7747,1.0405
2023-12-22,1.674,1.824,1.8361,1.8094,1.0267
2023-12-29,1.646,1.796,1.8054,1.7847,1.0207
2024-01-05,1.664,1.814,1.8251,1.7776,1.0475
2024-01-12,1.63,1.78,1.7878,1.768,1.0199
2024-01-19,1.616,1.766,1.7725,1.7756,0.9969
2024-01-26,1.649,1.799,1.8087,1.8054,1.0033
2024-02-02,1.637,1.787,1.7955,1.7527,1.0428
2024-02-08,1.641,1.791,1.7999,1.7675,1.0324
2024-02-23,1.612,1.762,1.7681,1.7773,0.9908
2024-03-01,1.603,1.753,1.7582,1.7805,0.9777
2024-03-08,1.64,1.79,1.7988,1.8086,0.9902
2024-03-15,1.675,1.825,1.8372,1.7998,1.0374
2024-03-22,1.652,1.802,1.812,1.8153,0.9967
2024-03-29,1.674,1.824,1.8361,1.7889,1.0472
2024-04-03,1.687,1.837,1.8504,1.8152,1.0352
2024-04-12,1.681,1.831,1.8438,1.8829,0.9609
2024-04-19,1.691,1.841,1.8548,1.8907,0.964
2024-04-26,1.676,1.826,1.8383,1.905,0.9332
2024-04-30,1.656,1.806,1.8164,1.8932,0.9232
2024-05-10,1.672,1.822,1.8339,1.8856,0.9483
2024-05-17,1.662,1.812,1.8229,1.9236,0.8994
2024-05-24,1.633,1.783,1.7911,1.9347,0.8564
2024-05-31,1.641,1.791,1.7999,1.925,0.8749
2024-06-07,1.661,1.811,1.8218,1.892,0.9299
2024-06-14,1.679,1.829,1.8416,1.8725,0.9691
2024-06-21,1.715,1.865,1.8811,1.8629,1.0182
2024-06-28,1.742,1.892,1.9107,1.8692,1.0415
2024-07-05,1.745,1.895,1.914,1.8918,1.0221
2024-07-12,1.775,1.925,1.9469,1.8587,1.0882
2024-07-19,1.783,1.933,1.9557,1.8296,1.126
2024-07-26,1.808,1.958,1.9831,1.7863,1.1968
2024-08-02,1.875,2.025,2.0566,1.783,1.2735
2024-08-09,1.795,2.045,2.0785,1.7331,1.3455
2024-08-16,1.863,2.113,2.1572,1.7033,1.454
2024-08-23,1.857,2.107,2.1503,1.7057,1.4446
2024-08-30,1.834,2.084,2.1237,1.7455,1.3781
2024-09-06,1.831,2.081,2.1202,1.6619,1.4583
2024-09-13,1.816,2.066,2.1028,1.6709,1.4319
2024-09-20,1.813,2.063,2.0993,1.6933,1.406
2024-09-27,1.783,2.033,2.0646,1.7658,1.2988
2024-09-30,1.769,2.019,2.0484,1.8258,1.2226
2024-10-11,1.796,2.046,2.0797,1.8141,1.2656
2024-10-18,1.815,2.065,2.1017,1.7814,1.3203
2024-10-25,1.802,2.052,2.0866,1.7988,1.2878
2024-11-01,1.793,2.043,2.0762,1.8004,1.2758
2024-11-08,1.798,2.048,2.082,1.8169,1.2651
2024-11-15,1.821,2.071,2.1086,1.7497,1.3589
2024-11-22,1.837,2.087,2.1271,1.7719,1.3552
2024-11-29,1.85,2.1,2.1422,1.7806,1.3616
2024-12-06,1.894,2.144,2.1931,1.7659,1.4272
2024-12-13,1.896,2.146,2.1955,1.7838,1.4117
2024-12-20,1.905,2.155,2.2059,1.7429,1.4629
2024-12-27,1.799,2.149,2.1989,1.7475,1.4514
2025-01-03,1.826,2.176,2.2319,1.7546,1.4774
2025-01-10,1.822,2.172,2.227,1.7596,1.4675
2025-01-17,1.82,2.17,2.2246,1.8312,1.3934
2025-01-24,1.813,2.163,2.216,1.8076,1.4085
2025-01-27,1.811,2.161,2.2136,1.807,1.4066
2025-02-07,1.819,2.169,2.2234,1.8355,1.3879
2025-02-14,1.816,2.166,2.2197,1.8195,1.4002
2025-02-21,1.82,2.17,2.2246,1.8331,1.3915
2025-02-28,1.828,2.178,2.2344,1.802,1.4324
2025-03-07,1.831,2.181,2.238,1.774,1.464
2025-03-14,1.839,2.189,2.2478,1.798,1.4499
2025-03-21,1.846,2.196,2.2564,1.7798,1.4766
2025-03-28,1.841,2.191,2.2503,1.8019,1.4484
2025-04-03,1.844,2.194,2.2539,1.7938,1.4601
2025-04-11,1.851,2.201,2.2625,1.7023,1.5602
