date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2019-04-12,1.722,1.722,1.722,1.7297,0.9923
2019-04-19,1.712,1.712,1.712,1.7075,1.0045
2019-04-26,1.716,1.716,1.716,1.7012,1.0148
2019-04-30,1.704,1.704,1.704,1.7139,0.9901
2019-05-10,1.716,1.716,1.716,1.7144,1.0016
2019-05-17,1.74,1.74,1.74,1.7374,1.0026
2019-05-24,1.75,1.75,1.75,1.7344,1.0156
2019-05-31,1.755,1.755,1.755,1.7132,1.0418
2019-06-06,1.772,1.772,1.772,1.6836,1.0884
2019-06-14,1.779,1.779,1.779,1.7104,1.0686
2019-06-21,1.791,1.791,1.791,1.7304,1.0606
2019-06-28,1.791,1.791,1.791,1.7499,1.0411
2019-07-05,1.797,1.797,1.797,1.7446,1.0524
2019-07-12,1.796,1.796,1.796,1.7573,1.0387
2019-07-19,1.779,1.779,1.779,1.7833,0.9957
2019-07-26,1.758,1.758,1.758,1.7563,1.0017
2019-08-02,1.726,1.726,1.726,1.733,0.993
2019-08-09,1.805,1.805,1.805,1.7089,1.0961
2019-08-16,1.781,1.781,1.781,1.7124,1.0686
2019-08-23,1.759,1.759,1.759,1.7115,1.0475
2019-08-30,1.774,1.774,1.774,1.7213,1.0527
2019-09-06,1.801,1.801,1.801,1.7352,1.0658
2019-09-12,1.79,1.79,1.79,1.7663,1.0237
2019-09-20,1.797,1.797,1.797,1.7428,1.0542
2019-09-27,1.798,1.798,1.798,1.7263,1.0717
2019-09-30,1.798,1.798,1.798,1.7321,1.0659
2019-10-11,1.781,1.781,1.781,1.7353,1.0457
2019-10-18,1.81,1.81,1.81,1.7083,1.1017
2019-10-25,1.807,1.807,1.807,1.7297,1.0773
2019-11-01,1.823,1.823,1.823,1.7228,1.1002
2019-11-08,1.828,1.828,1.828,1.7134,1.1146
2019-11-15,1.864,1.864,1.864,1.7146,1.1494
2019-11-22,1.877,1.877,1.877,1.7382,1.1388
2019-11-29,1.872,1.872,1.872,1.7356,1.1364
2019-12-06,1.863,1.863,1.863,1.753,1.11
2019-12-13,1.891,1.891,1.891,1.7835,1.1075
2019-12-20,1.886,1.886,1.886,1.7869,1.0991
2019-12-27,1.891,1.891,1.891,1.8024,1.0886
2020-01-03,1.897,1.897,1.897,1.8044,1.0926
2020-01-10,1.929,1.929,1.929,1.8026,1.1264
2020-01-17,1.929,1.929,1.929,1.7945,1.1345
2020-01-23,1.969,1.969,1.969,1.7512,1.2178
2020-02-07,2.234,2.234,2.234,1.671,1.563
2020-02-14,2.218,2.218,2.218,1.6884,1.5296
2020-02-21,2.244,2.244,2.244,1.7231,1.5209
2020-02-28,2.259,2.259,2.259,1.6177,1.6413
2020-03-06,2.249,2.249,2.249,1.652,1.597
2020-03-13,2.227,2.227,2.227,1.5852,1.6418
2020-03-20,2.272,2.272,2.272,1.5144,1.7576
2020-03-27,2.267,2.267,2.267,1.5156,1.7514
2020-04-03,2.278,2.278,2.278,1.5166,1.7614
2020-04-10,2.271,2.271,2.271,1.5817,1.6893
2020-04-17,2.265,2.265,2.265,1.5563,1.7087
2020-04-24,2.261,2.261,2.261,1.5422,1.7188
2020-04-30,2.261,2.261,2.261,1.5542,1.7068
2020-05-08,2.263,2.263,2.263,1.5904,1.6726
2020-05-15,2.269,2.269,2.269,1.5962,1.6728
2020-05-22,2.306,2.306,2.306,1.618,1.688
2020-05-29,2.29,2.29,2.29,1.6487,1.6413
2020-06-05,2.338,2.338,2.338,1.684,1.654
2020-06-12,2.324,2.324,2.324,1.6685,1.6555
2020-06-19,2.312,2.312,2.312,1.6989,1.6131
2020-06-24,2.297,2.297,2.297,1.6918,1.6052
2020-07-03,2.313,2.313,2.313,1.6918,1.6212
2020-07-10,2.351,2.351,2.351,1.7019,1.6491
2020-07-17,2.343,2.343,2.343,1.7211,1.6219
2020-07-24,2.364,2.364,2.364,1.735,1.629
2020-07-31,2.338,2.338,2.338,1.7418,1.5962
2020-08-07,2.34,2.34,2.34,1.7695,1.5705
2020-08-14,2.3,2.3,2.3,1.7591,1.5409
2020-08-21,2.304,2.304,2.304,1.7571,1.5469
2020-08-28,2.295,2.295,2.295,1.7776,1.5174
2020-09-04,2.304,2.304,2.304,1.777,1.527
2020-09-11,2.317,2.317,2.317,1.7194,1.5976
2020-09-18,2.325,2.325,2.325,1.7458,1.5792
2020-09-25,2.33,2.33,2.33,1.6865,1.6435
2020-09-30,2.323,2.323,2.323,1.6811,1.6419
2020-10-09,2.327,2.327,2.327,1.7323,1.5947
2020-10-16,2.348,2.348,2.348,1.7393,1.6087
2020-10-23,2.342,2.342,2.342,1.7328,1.6092
2020-10-30,2.359,2.359,2.359,1.6772,1.6818
2020-11-06,2.379,2.379,2.379,1.7038,1.6752
2020-11-13,2.385,2.385,2.385,1.7462,1.6388
2020-11-20,2.426,2.426,2.426,1.781,1.645
2020-11-27,2.439,2.439,2.439,1.8262,1.6128
2020-12-04,2.443,2.443,2.443,1.8461,1.5969
2020-12-11,2.517,2.517,2.517,1.8822,1.6348
2020-12-18,2.525,2.525,2.525,1.965,1.56
2020-12-25,2.524,2.524,2.524,1.9647,1.5593
2020-12-31,2.513,2.513,2.513,1.9379,1.5751
2021-01-08,2.544,2.544,2.544,2.0311,1.5129
2021-01-15,2.522,2.522,2.522,1.9876,1.5344
2021-01-22,2.499,2.499,2.499,1.964,1.535
2021-01-29,2.498,2.498,2.498,1.9467,1.5513
2021-02-05,2.484,2.484,2.484,1.986,1.498
2021-02-10,2.498,2.498,2.498,2.0244,1.4736
2021-02-19,2.541,2.541,2.541,2.1073,1.4337
2021-02-26,2.591,2.591,2.591,2.1548,1.4362
2021-03-05,2.584,2.584,2.584,2.1198,1.4642
2021-03-12,2.582,2.582,2.582,2.0962,1.4858
2021-03-19,2.557,2.557,2.557,2.027,1.53
2021-03-26,2.578,2.578,2.578,2.0496,1.5284
2021-04-02,2.579,2.579,2.579,2.1083,1.4707
2021-04-09,2.566,2.566,2.566,2.0785,1.4875
2021-04-16,2.573,2.573,2.573,2.1472,1.4258
2021-04-23,2.593,2.593,2.593,2.1582,1.4348
2021-04-30,2.592,2.592,2.592,2.1929,1.3991
2021-05-07,2.661,2.661,2.661,2.2907,1.3703
2021-05-14,2.704,2.704,2.704,2.2356,1.4684
2021-05-21,2.687,2.687,2.687,2.1646,1.5224
2021-05-28,2.673,2.673,2.673,2.1975,1.4755
2021-06-04,2.686,2.686,2.686,2.2432,1.4428
2021-06-11,2.669,2.669,2.669,2.2866,1.3824
2021-06-18,2.663,2.663,2.663,2.2068,1.4562
2021-06-25,2.673,2.673,2.673,2.266,1.407
2021-07-02,2.642,2.642,2.642,2.2685,1.3735
2021-07-09,2.63,2.63,2.63,2.2626,1.3674
2021-07-16,2.63,2.63,2.63,2.3023,1.3277
2021-07-23,2.609,2.609,2.609,2.2919,1.3171
2021-07-30,2.612,2.612,2.612,2.3224,1.2896
2021-08-06,2.592,2.592,2.592,2.2759,1.3161
2021-08-13,2.603,2.603,2.603,2.2731,1.3299
2021-08-20,2.605,2.605,2.605,2.1959,1.4091
2021-08-27,2.61,2.61,2.61,2.277,1.333
2021-09-03,2.599,2.599,2.599,2.3,1.299
2021-09-10,2.614,2.614,2.614,2.3053,1.3087
2021-09-17,2.626,2.626,2.626,2.2674,1.3586
2021-09-24,2.629,2.629,2.629,2.322,1.307
2021-09-30,2.635,2.635,2.635,2.3824,1.2526
2021-10-08,2.653,2.653,2.653,2.4492,1.2038
2021-10-15,2.67,2.67,2.67,2.5086,1.1614
2021-10-22,2.67,2.67,2.67,2.4177,1.2523
2021-10-29,2.672,2.672,2.672,2.3357,1.3363
2021-11-05,2.673,2.673,2.673,2.2509,1.4221
2021-11-12,2.666,2.666,2.666,2.2687,1.3973
2021-11-19,2.655,2.655,2.655,2.267,1.388
2021-11-26,2.653,2.653,2.653,2.2763,1.3767
2021-12-03,2.687,2.687,2.687,2.2387,1.4483
2021-12-10,2.67,2.67,2.67,2.2599,1.4101
2021-12-17,2.657,2.657,2.657,2.3103,1.3467
2021-12-24,2.654,2.654,2.654,2.3539,1.3001
2021-12-31,2.647,2.647,2.647,2.3437,1.3033
2022-01-07,2.638,2.638,2.638,2.4075,1.2305
2022-01-14,2.651,2.651,2.651,2.4521,1.1989
2022-01-21,2.67,2.67,2.67,2.4896,1.1804
2022-01-28,2.682,2.682,2.682,2.5171,1.1649
2022-02-11,2.683,2.683,2.683,2.5486,1.1344
2022-02-18,2.669,2.669,2.669,2.5496,1.1194
2022-02-25,2.705,2.705,2.705,2.5772,1.1278
2022-03-04,2.748,2.748,2.748,2.7686,0.9794
2022-03-11,2.787,2.787,2.787,2.8349,0.9521
2022-03-18,2.763,2.763,2.763,2.8157,0.9473
2022-03-25,2.772,2.772,2.772,2.9303,0.8417
2022-04-01,2.746,2.746,2.746,2.8723,0.8737
2022-04-08,2.729,2.729,2.729,2.8688,0.8602
2022-04-15,2.758,2.758,2.758,2.9737,0.7843
2022-04-22,2.752,2.752,2.752,2.9345,0.8175
2022-04-29,2.772,2.772,2.772,2.9307,0.8413
2022-05-06,2.766,2.766,2.766,2.8755,0.8905
2022-05-13,2.742,2.742,2.742,2.8434,0.8986
2022-05-20,2.734,2.734,2.734,2.8842,0.8498
2022-05-27,2.758,2.758,2.758,2.9097,0.8483
2022-06-02,2.744,2.744,2.744,2.9675,0.7765
2022-06-10,2.774,2.774,2.774,2.9945,0.7795
2022-06-17,2.747,2.747,2.747,2.8347,0.9123
2022-06-24,2.751,2.751,2.751,2.6285,1.1225
2022-07-01,2.743,2.743,2.743,2.639,1.104
2022-07-08,2.738,2.738,2.738,2.5394,1.1986
2022-07-15,2.735,2.735,2.735,2.3142,1.4208
2022-07-22,2.743,2.743,2.743,2.4418,1.3012
2022-07-29,2.749,2.749,2.749,2.5857,1.1633
2022-08-05,2.747,2.747,2.747,2.5552,1.1918
2022-08-12,2.762,2.762,2.762,2.6409,1.1211
2022-08-19,2.745,2.745,2.745,2.5597,1.1853
2022-08-26,2.74,2.74,2.74,2.6732,1.0668
2022-09-02,2.734,2.734,2.734,2.537,1.197
2022-09-09,2.738,2.738,2.738,2.5938,1.1442
2022-09-16,2.729,2.729,2.729,2.6097,1.1193
2022-09-23,2.727,2.727,2.727,2.6265,1.1005
2022-09-30,2.735,2.735,2.735,2.6157,1.1193
2022-10-14,2.737,2.737,2.737,2.6746,1.0624
2022-10-21,2.734,2.734,2.734,2.6028,1.1312
2022-10-28,2.74,2.74,2.74,2.5651,1.1749
2022-11-04,2.73,2.73,2.73,2.6506,1.0794
2022-11-11,2.729,2.729,2.729,2.7156,1.0134
2022-11-18,2.729,2.729,2.729,2.6998,1.0292
2022-11-25,2.722,2.722,2.722,2.6786,1.0434
2022-12-02,2.705,2.705,2.705,2.7166,0.9884
2022-12-09,2.731,2.731,2.731,2.7224,1.0086
2022-12-16,2.72,2.72,2.72,2.746,0.974
2022-12-23,2.704,2.704,2.704,2.7217,0.9823
2022-12-30,2.71,2.71,2.71,2.8045,0.9055
2023-01-06,2.706,2.706,2.706,2.7434,0.9626
2023-01-13,2.695,2.695,2.695,2.8034,0.8916
2023-01-20,2.695,2.695,2.695,2.8677,0.8273
2023-02-03,2.705,2.705,2.705,2.8028,0.9022
2023-02-10,2.704,2.704,2.704,2.7832,0.9208
2023-02-17,2.697,2.697,2.697,2.807,0.89
2023-02-24,2.683,2.683,2.683,2.8399,0.8431
2023-03-03,2.679,2.679,2.679,2.8517,0.8273
2023-03-10,2.688,2.688,2.688,2.7953,0.8927
2023-03-17,2.712,2.712,2.712,2.7343,0.9777
2023-03-24,2.722,2.722,2.722,2.7274,0.9946
2023-03-31,2.715,2.715,2.715,2.7648,0.9502
2023-04-07,2.713,2.713,2.713,2.7837,0.9293
2023-04-14,2.714,2.714,2.714,2.769,0.945
2023-04-21,2.718,2.718,2.718,2.7112,1.0068
2023-04-28,2.73,2.73,2.73,2.6513,1.0787
2023-05-05,2.745,2.745,2.745,2.6228,1.1222
2023-05-12,2.733,2.733,2.733,2.5723,1.1607
2023-05-19,2.726,2.726,2.726,2.6132,1.1128
2023-05-26,2.731,2.731,2.731,2.5528,1.1782
2023-06-02,2.729,2.729,2.729,2.5918,1.1372
2023-06-09,2.719,2.719,2.719,2.6459,1.0731
2023-06-16,2.722,2.722,2.722,2.7143,1.0077
2023-06-21,2.716,2.716,2.716,2.7016,1.0144
2023-06-30,2.712,2.712,2.712,2.7067,1.0053
2023-07-07,2.708,2.708,2.708,2.7355,0.9725
2023-07-14,2.767,2.767,2.767,2.8275,0.9395
2023-07-21,2.753,2.753,2.753,2.8523,0.9007
2023-07-28,2.761,2.761,2.761,2.8834,0.8776
2023-08-04,2.755,2.755,2.755,2.8647,0.8903
2023-08-11,2.742,2.742,2.742,2.867,0.875
2023-08-18,2.768,2.768,2.768,2.8962,0.8718
2023-08-25,2.804,2.804,2.804,2.9769,0.8271
2023-09-01,2.802,2.802,2.802,3.0485,0.7535
2023-09-08,2.788,2.788,2.788,3.011,0.777
2023-09-15,2.81,2.81,2.81,3.0931,0.7169
2023-09-22,2.792,2.792,2.792,3.0547,0.7373
2023-09-28,2.801,2.801,2.801,3.0444,0.7566
2023-10-13,2.786,2.786,2.786,2.9539,0.8321
2023-10-20,2.785,2.785,2.785,2.9738,0.8112
2023-10-27,2.764,2.764,2.764,2.9976,0.7664
2023-11-03,2.777,2.777,2.777,3.0221,0.7549
2023-11-10,2.792,2.792,2.792,3.0103,0.7817
2023-11-17,2.786,2.786,2.786,2.9953,0.7907
2023-11-24,2.823,2.823,2.823,3.003,0.82
2023-12-01,2.843,2.843,2.843,2.9905,0.8525
2023-12-08,2.86,2.86,2.86,3.0005,0.8595
2023-12-15,2.844,2.844,2.844,2.962,0.882
2023-12-22,2.835,2.835,2.835,3.0199,0.8151
2023-12-29,2.817,2.817,2.817,2.9786,0.8384
2024-01-05,2.823,2.823,2.823,2.9668,0.8562
2024-01-12,2.809,2.809,2.809,2.9507,0.8583
2024-01-19,2.798,2.798,2.798,2.9634,0.8346
2024-01-26,2.809,2.809,2.809,3.0132,0.7958
2024-02-02,2.788,2.788,2.788,2.9253,0.8627
2024-02-08,2.787,2.787,2.787,2.9499,0.8371
2024-02-23,2.749,2.749,2.749,2.9664,0.7826
2024-03-01,2.741,2.741,2.741,2.9717,0.7693
2024-03-08,2.76,2.76,2.76,3.0185,0.7415
2024-03-15,2.766,2.766,2.766,3.0038,0.7622
2024-03-22,2.759,2.759,2.759,3.0297,0.7293
2024-03-29,2.763,2.763,2.763,2.9856,0.7774
2024-04-03,2.774,2.774,2.774,3.0295,0.7445
2024-04-12,2.761,2.761,2.761,3.1424,0.6186
2024-04-19,2.782,2.782,2.782,3.1556,0.6264
2024-04-26,2.773,2.773,2.773,3.1795,0.5935
2024-04-30,2.764,2.764,2.764,3.1597,0.6043
2024-05-10,2.767,2.767,2.767,3.147,0.62
2024-05-17,2.762,2.762,2.762,3.2104,0.5516
2024-05-24,2.767,2.767,2.767,3.229,0.538
2024-05-31,2.756,2.756,2.756,3.2128,0.5432
2024-06-07,2.756,2.756,2.756,3.1577,0.5983
2024-06-14,2.762,2.762,2.762,3.1251,0.6369
2024-06-21,2.779,2.779,2.779,3.1091,0.6699
2024-06-28,2.797,2.797,2.797,3.1197,0.6773
2024-07-05,2.789,2.789,2.789,3.1574,0.6316
2024-07-12,2.787,2.787,2.787,3.1021,0.6849
2024-07-19,2.793,2.793,2.793,3.0536,0.7394
2024-07-26,2.802,2.802,2.802,2.9813,0.8207
2024-08-02,2.817,2.817,2.817,2.9758,0.8412
2024-08-09,2.829,2.829,2.829,2.8924,0.9366
2024-08-16,2.867,2.867,2.867,2.8427,1.0243
2024-08-23,2.861,2.861,2.861,2.8467,1.0143
2024-08-30,2.827,2.827,2.827,2.9133,0.9137
2024-09-06,2.846,2.846,2.846,2.7737,1.0723
2024-09-13,2.839,2.839,2.839,2.7887,1.0503
2024-09-20,2.849,2.849,2.849,2.8262,1.0228
2024-09-27,2.832,2.832,2.832,2.9471,0.8849
2024-09-30,2.836,2.836,2.836,3.0472,0.7888
2024-10-11,2.859,2.859,2.859,3.0277,0.8313
2024-10-18,2.857,2.857,2.857,2.9731,0.8839
2024-10-25,2.871,2.871,2.871,3.0022,0.8688
2024-11-01,2.863,2.863,2.863,3.0048,0.8582
2024-11-08,2.863,2.863,2.863,3.0323,0.8307
2024-11-15,2.854,2.854,2.854,2.9203,0.9337
2024-11-22,2.855,2.855,2.855,2.9573,0.8977
2024-11-29,2.855,2.855,2.855,2.9718,0.8832
2024-12-06,2.876,2.876,2.876,2.9473,0.9287
2024-12-13,2.862,2.862,2.862,2.9771,0.8849
2024-12-20,2.88,2.88,2.88,2.9089,0.9711
2024-12-27,2.855,2.855,2.855,2.9166,0.9384
2025-01-03,2.861,2.861,2.861,2.9283,0.9327
2025-01-10,2.853,2.853,2.853,2.9367,0.9163
2025-01-17,2.867,2.867,2.867,3.0562,0.8108
2025-01-24,2.849,2.849,2.849,3.0168,0.8322
2025-01-27,2.849,2.849,2.849,3.0158,0.8332
2025-02-07,2.847,2.847,2.847,3.0634,0.7836
2025-02-14,2.846,2.846,2.846,3.0367,0.8093
2025-02-21,2.838,2.838,2.838,3.0595,0.7785
2025-02-28,2.805,2.805,2.805,3.0075,0.7975
2025-03-07,2.792,2.792,2.792,2.9608,0.8312
2025-03-14,2.796,2.796,2.796,3.0007,0.7953
2025-03-21,2.808,2.808,2.808,2.9705,0.8375
2025-03-28,2.807,2.807,2.807,3.0073,0.7997
2025-04-03,2.831,2.831,2.831,2.9939,0.8371
2025-04-11,2.818,2.818,2.818,2.8411,0.9769
2025-04-18,2.835,2.835,2.835,2.8526,0.9824
