date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2020-03-06,1.334,1.334,1.334,1.0105,1.3235
2020-03-13,1.471,1.471,1.471,0.9696,1.5014
2020-03-20,1.611,1.611,1.611,0.9263,1.6847
2020-03-27,1.572,1.572,1.572,0.927,1.645
2020-04-03,1.53,1.53,1.53,0.9276,1.6024
2020-04-10,1.519,1.519,1.519,0.9675,1.5515
2020-04-17,1.548,1.548,1.548,0.9519,1.5961
2020-04-24,1.586,1.586,1.586,0.9433,1.6427
2020-04-30,1.581,1.581,1.581,0.9506,1.6304
2020-05-08,1.596,1.596,1.596,0.9728,1.6232
2020-05-15,1.594,1.594,1.594,0.9764,1.6176
2020-05-22,1.65,1.65,1.65,0.9897,1.6603
2020-05-29,1.627,1.627,1.627,1.0085,1.6185
2020-06-05,1.297,1.67,1.6629,1.03,1.6329
2020-06-12,1.28,1.653,1.6411,1.0206,1.6206
2020-06-19,1.29,1.663,1.654,1.0391,1.6148
2020-06-24,1.284,1.657,1.6463,1.0348,1.6115
2020-07-03,1.324,1.697,1.6976,1.0348,1.6628
2020-07-10,1.424,1.797,1.8258,1.041,1.7848
2020-07-17,1.409,1.782,1.8065,1.0527,1.7538
2020-07-24,1.466,1.839,1.8796,1.0613,1.8184
2020-07-31,1.506,1.879,1.9309,1.0654,1.8655
2020-08-07,1.578,1.951,2.0232,1.0823,1.9409
2020-08-14,1.543,1.916,1.9784,1.076,1.9024
2020-08-21,1.571,1.944,2.0143,1.0747,1.9395
2020-08-28,1.582,1.955,2.0284,1.0873,1.9411
2020-09-04,1.581,1.954,2.0271,1.0869,1.9402
2020-09-11,1.623,1.996,2.0809,1.0517,2.0293
2020-09-18,1.637,2.01,2.0989,1.0678,2.031
2020-09-25,1.674,2.047,2.1463,1.0316,2.1148
2020-09-30,1.663,2.036,2.1322,1.0283,2.104
2020-10-09,1.682,2.055,2.1566,1.0596,2.097
2020-10-16,1.673,2.046,2.145,1.0639,2.0811
2020-10-23,1.627,2.0,2.0861,1.0599,2.0262
2020-10-30,1.74,2.113,2.2309,1.0259,2.205
2020-11-06,1.766,2.139,2.2643,1.0422,2.2221
2020-11-13,1.771,2.144,2.2707,1.0681,2.2026
2020-11-20,1.782,2.155,2.2848,1.0894,2.1954
2020-11-27,1.805,2.178,2.3143,1.117,2.1973
2020-12-04,1.838,2.211,2.3566,1.1292,2.2274
2020-12-11,1.908,2.281,2.4463,1.1513,2.2951
2020-12-18,1.94,2.313,2.4874,1.2019,2.2854
2020-12-25,1.93,2.303,2.4745,1.2017,2.2728
2020-12-31,1.962,2.335,2.5156,1.1853,2.3303
2021-01-08,2.019,2.392,2.5887,1.2424,2.3463
2021-01-15,1.963,2.336,2.5169,1.2157,2.3011
2021-01-22,1.936,2.309,2.4822,1.2013,2.281
2021-01-29,1.942,2.315,2.4899,1.1907,2.2992
2021-02-05,1.972,2.345,2.5284,1.2147,2.3137
2021-02-10,2.035,2.408,2.6092,1.2382,2.3709
2021-02-19,1.982,2.355,2.5412,1.2889,2.2523
2021-02-26,1.903,2.276,2.4399,1.318,2.1219
2021-03-05,1.841,2.214,2.3604,1.2966,2.0638
2021-03-12,1.873,2.246,2.4015,1.2822,2.1193
2021-03-19,1.844,2.217,2.3643,1.2398,2.1244
2021-03-26,1.81,2.183,2.3207,1.2537,2.067
2021-04-02,1.797,2.17,2.304,1.2895,2.0145
2021-04-09,1.798,2.171,2.3053,1.2714,2.0339
2021-04-16,1.794,2.167,2.3002,1.3134,1.9868
2021-04-23,1.805,2.178,2.3143,1.3201,1.9942
2021-04-30,1.772,2.145,2.272,1.3413,1.9307
2021-05-07,1.815,2.188,2.3271,1.4011,1.926
2021-05-14,1.802,2.175,2.3104,1.3674,1.943
2021-05-21,1.743,2.116,2.2348,1.324,1.9108
2021-05-28,1.759,2.132,2.2553,1.3441,1.9112
2021-06-04,1.801,2.174,2.3091,1.3721,1.9371
2021-06-11,1.79,2.163,2.295,1.3986,1.8964
2021-06-18,1.791,2.164,2.2963,1.3498,1.9465
2021-06-25,1.795,2.168,2.3015,1.386,1.9154
2021-07-02,1.782,2.155,2.2848,1.3875,1.8972
2021-07-09,1.803,2.176,2.3117,1.384,1.9278
2021-07-16,1.828,2.201,2.3438,1.4082,1.9356
2021-07-23,1.86,2.233,2.3848,1.4019,1.9829
2021-07-30,1.877,2.25,2.4066,1.4205,1.986
2021-08-06,1.843,2.216,2.363,1.3921,1.9709
2021-08-13,1.888,2.261,2.4207,1.3904,2.0303
2021-08-20,1.873,2.246,2.4015,1.3431,2.0583
2021-08-27,1.937,2.31,2.4835,1.3927,2.0908
2021-09-03,1.957,2.33,2.5092,1.4068,2.1023
2021-09-10,2.032,2.405,2.6053,1.41,2.1953
2021-09-17,2.054,2.427,2.6335,1.3869,2.2467
2021-09-24,2.088,2.461,2.6771,1.4203,2.2568
2021-09-30,2.153,2.526,2.7605,1.4572,2.3033
2021-10-08,2.14,2.513,2.7438,1.4981,2.2457
2021-10-15,2.119,2.492,2.7169,1.5344,2.1825
2021-10-22,1.18,2.453,2.629,1.4788,2.1503
2021-10-29,1.112,2.385,2.4775,1.4287,2.0489
2021-11-05,1.13,2.403,2.5176,1.3768,2.1408
2021-11-12,1.129,2.402,2.5154,1.3877,2.1277
2021-11-19,1.126,2.399,2.5087,1.3866,2.1221
2021-11-26,1.117,2.39,2.4887,1.3923,2.0964
2021-12-03,1.11,2.383,2.4731,1.3693,2.1038
2021-12-10,1.082,2.355,2.4107,1.3823,2.0284
2021-12-17,1.074,2.347,2.3929,1.4131,1.9797
2021-12-24,1.07,2.343,2.384,1.4398,1.9442
2021-12-31,1.073,2.346,2.3906,1.4335,1.9571
2022-01-07,1.073,2.346,2.3906,1.4726,1.9181
2022-01-14,1.071,2.344,2.3862,1.4999,1.8863
2022-01-21,1.077,2.35,2.3996,1.5228,1.8767
2022-01-28,1.072,2.345,2.3884,1.5396,1.8488
2022-02-11,1.064,2.337,2.3706,1.5589,1.8117
2022-02-18,1.075,2.348,2.3951,1.5595,1.8356
2022-02-25,1.093,2.366,2.4352,1.5764,1.8588
2022-03-04,1.121,2.394,2.4976,1.6934,1.8042
2022-03-11,1.163,2.436,2.5912,1.734,1.8572
2022-03-18,1.165,2.438,2.5956,1.7223,1.8733
2022-03-25,1.223,2.496,2.7248,1.7924,1.9325
2022-04-01,1.179,2.452,2.6268,1.7568,1.87
2022-04-08,1.155,2.428,2.5733,1.7547,1.8186
2022-04-15,1.159,2.432,2.5822,1.8189,1.7633
2022-04-22,1.137,2.41,2.5332,1.7949,1.7383
2022-04-29,1.176,2.449,2.6201,1.7926,1.8275
2022-05-06,1.163,2.436,2.5912,1.7588,1.8323
2022-05-13,1.151,2.424,2.5644,1.7392,1.8252
2022-05-20,1.133,2.406,2.5243,1.7641,1.7602
2022-05-27,1.133,2.406,2.5243,1.7798,1.7445
2022-06-02,1.152,2.425,2.5667,1.8151,1.7516
2022-06-10,1.161,2.434,2.5867,1.8316,1.7551
2022-06-17,1.121,2.394,2.4976,1.7339,1.7637
2022-06-24,1.049,2.322,2.3372,1.6077,1.7294
2022-07-01,1.046,2.319,2.3305,1.6142,1.7163
2022-07-08,1.023,2.296,2.2792,1.5533,1.726
2022-07-15,1.053,2.326,2.3461,1.4155,1.9306
2022-07-22,1.066,2.339,2.375,1.4935,1.8815
2022-07-29,1.084,2.357,2.4151,1.5816,1.8336
2022-08-05,1.075,2.348,2.3951,1.5629,1.8322
2022-08-12,1.096,2.369,2.4419,1.6154,1.8265
2022-08-19,1.102,2.375,2.4553,1.5657,1.8896
2022-08-26,1.097,2.37,2.4441,1.6351,1.809
2022-09-02,1.062,2.335,2.3661,1.5518,1.8143
2022-09-09,1.057,2.33,2.355,1.5865,1.7685
2022-09-16,1.064,2.337,2.3706,1.5962,1.7743
2022-09-23,1.065,2.338,2.3728,1.6066,1.7663
2022-09-30,1.063,2.336,2.3684,1.5999,1.7684
2022-10-14,1.075,2.348,2.3951,1.6359,1.7592
2022-10-21,1.073,2.346,2.3906,1.592,1.7986
2022-10-28,1.122,2.395,2.4998,1.569,1.9308
2022-11-04,1.132,2.405,2.5221,1.6213,1.9008
2022-11-11,1.158,2.431,2.58,1.661,1.919
2022-11-18,1.155,2.428,2.5733,1.6514,1.9219
2022-11-25,1.13,2.403,2.5176,1.6384,1.8793
2022-12-02,1.169,2.442,2.6045,1.6616,1.9429
2022-12-09,1.182,2.455,2.6335,1.6652,1.9683
2022-12-16,1.178,2.451,2.6246,1.6796,1.945
2022-12-23,1.193,2.466,2.658,1.6648,1.9932
2022-12-30,1.207,2.48,2.6892,1.7154,1.9738
2023-01-06,1.197,2.47,2.6669,1.678,1.9889
2023-01-13,1.197,2.47,2.6669,1.7147,1.9522
2023-01-20,1.203,2.476,2.6803,1.7541,1.9262
2023-02-03,1.23,2.503,2.7404,1.7143,2.0261
2023-02-10,1.251,2.524,2.7872,1.7024,2.0848
2023-02-17,1.236,2.509,2.7538,1.7169,2.0369
2023-02-24,1.249,2.522,2.7828,1.7371,2.0457
2023-03-03,1.209,2.482,2.6936,1.7443,1.9494
2023-03-10,1.227,2.5,2.7338,1.7098,2.0239
2023-03-17,1.222,2.495,2.7226,1.6725,2.0501
2023-03-24,1.21,2.483,2.6959,1.6682,2.0276
2023-03-31,1.198,2.471,2.6691,1.6911,1.978
2023-04-07,1.187,2.46,2.6446,1.7026,1.942
2023-04-14,1.179,2.452,2.6268,1.6937,1.9331
2023-04-21,1.13,2.403,2.5176,1.6584,1.8593
2023-04-28,1.11,2.383,2.4731,1.6217,1.8514
2023-05-05,1.074,2.347,2.3929,1.6043,1.7886
2023-05-12,1.064,2.337,2.3706,1.5734,1.7972
2023-05-19,1.093,2.366,2.4352,1.5984,1.8368
2023-05-26,1.089,2.362,2.4263,1.5615,1.8648
2023-06-02,1.084,2.357,2.4151,1.5853,1.8299
2023-06-09,1.143,2.416,2.5466,1.6184,1.9282
2023-06-16,1.134,2.407,2.5265,1.6603,1.8663
2023-06-21,1.115,2.388,2.4842,1.6524,1.8318
2023-06-30,1.13,2.403,2.5176,1.6556,1.862
2023-07-07,1.125,2.398,2.5065,1.6732,1.8333
2023-07-14,1.113,2.386,2.4798,1.7294,1.7503
2023-07-21,1.098,2.371,2.4463,1.7446,1.7017
2023-07-28,1.105,2.378,2.4619,1.7636,1.6983
2023-08-04,1.164,2.437,2.5934,1.7522,1.8411
2023-08-11,1.184,2.457,2.6379,1.7536,1.8843
2023-08-18,1.214,2.487,2.7048,1.7715,1.9333
2023-08-25,1.206,2.479,2.687,1.8208,1.8661
2023-09-01,1.225,2.498,2.7293,1.8646,1.8647
2023-09-08,1.207,2.48,2.6892,1.8417,1.8475
2023-09-15,1.226,2.499,2.7315,1.8919,1.8396
2023-09-22,1.224,2.497,2.7271,1.8684,1.8587
2023-09-28,1.221,2.494,2.7204,1.8622,1.8582
2023-10-13,1.213,2.486,2.7026,1.8068,1.8958
2023-10-20,1.236,2.509,2.7538,1.819,1.9348
2023-10-27,1.259,2.532,2.805,1.8335,1.9715
2023-11-03,1.282,2.555,2.8563,1.8485,2.0078
2023-11-10,1.293,2.566,2.8808,1.8413,2.0395
2023-11-17,1.304,2.577,2.9053,1.8321,2.0732
2023-11-24,1.377,2.65,3.0679,1.8368,2.2311
2023-12-01,1.374,2.647,3.0613,1.8292,2.2321
2023-12-08,1.406,2.679,3.1326,1.8353,2.2973
2023-12-15,1.414,2.687,3.1504,1.8117,2.3387
2023-12-22,1.379,2.652,3.0724,1.8472,2.2252
2023-12-29,1.399,2.672,3.117,1.8219,2.2951
2024-01-05,1.418,2.691,3.1593,1.8147,2.3446
2024-01-12,1.377,2.65,3.0679,1.8048,2.2631
2024-01-19,1.372,2.645,3.0568,1.8126,2.2442
2024-01-26,1.381,2.654,3.0769,1.8431,2.2338
2024-02-02,1.398,2.671,3.1147,1.7893,2.3255
2024-02-08,1.474,2.747,3.2841,1.8043,2.4797
2024-02-23,1.451,2.724,3.2328,1.8144,2.4184
2024-03-01,1.468,2.741,3.2707,1.8177,2.453
2024-03-08,1.475,2.748,3.2863,1.8463,2.44
2024-03-15,1.541,2.814,3.4333,1.8373,2.596
2024-03-22,1.563,2.836,3.4824,1.8531,2.6292
2024-03-29,1.587,2.86,3.5358,1.8262,2.7096
2024-04-03,1.61,2.883,3.5871,1.853,2.7341
2024-04-12,1.579,2.852,3.518,1.9221,2.5959
2024-04-19,1.614,2.887,3.596,1.9302,2.6658
2024-04-26,1.603,2.876,3.5715,1.9448,2.6267
2024-04-30,1.601,2.874,3.567,1.9326,2.6344
2024-05-10,1.618,2.891,3.6049,1.9249,2.68
2024-05-17,1.625,2.898,3.6205,1.9637,2.6568
2024-05-24,1.623,2.896,3.616,1.9751,2.641
2024-05-31,1.647,2.92,3.6695,1.9651,2.7044
2024-06-07,1.654,2.927,3.6851,1.9314,2.7537
2024-06-14,1.65,2.923,3.6762,1.9115,2.7647
2024-06-21,1.654,2.927,3.6851,1.9017,2.7834
2024-06-28,1.671,2.944,3.723,1.9082,2.8148
2024-07-05,1.698,2.971,3.7831,1.9313,2.8519
2024-07-12,1.692,2.965,3.7698,1.8974,2.8724
2024-07-19,1.679,2.952,3.7408,1.8678,2.873
2024-07-26,1.672,2.945,3.7252,1.8235,2.9017
2024-08-02,1.682,2.955,3.7475,1.8202,2.9273
2024-08-09,1.671,2.944,3.723,1.7692,2.9538
2024-08-16,1.68,2.953,3.743,1.7388,3.0043
2024-08-23,1.662,2.935,3.7029,1.7412,2.9617
2024-08-30,1.645,2.918,3.6651,1.7819,2.8831
2024-09-06,1.631,2.904,3.6339,1.6966,2.9373
2024-09-13,1.626,2.899,3.6227,1.7057,2.917
2024-09-20,1.629,2.902,3.6294,1.7286,2.9008
2024-09-27,1.653,2.926,3.6829,1.8026,2.8802
2024-09-30,1.687,2.96,3.7586,1.8639,2.8948
2024-10-11,1.856,3.129,4.1352,1.8519,3.2833
2024-10-18,1.884,3.157,4.1975,1.8185,3.379
2024-10-25,1.916,3.189,4.2688,1.8363,3.4325
2024-11-01,1.921,3.194,4.28,1.8379,3.4421
2024-11-08,1.969,3.242,4.3869,1.8547,3.5322
2024-11-15,1.987,3.26,4.427,1.7862,3.6408
2024-11-22,1.995,3.268,4.4449,1.8089,3.636
2024-11-29,1.962,3.235,4.3713,1.8177,3.5536
2024-12-06,1.939,3.212,4.3201,1.8027,3.5174
2024-12-13,1.94,3.213,4.3223,1.821,3.5013
2024-12-20,1.926,3.199,4.2911,1.7793,3.5118
2024-12-27,1.926,3.199,4.2911,1.784,3.5072
2025-01-03,1.919,3.192,4.2755,1.7911,3.4844
2025-01-10,1.898,3.171,4.2287,1.7963,3.4325
2025-01-17,1.926,3.199,4.2911,1.8693,3.4218
2025-01-24,1.908,3.181,4.251,1.8453,3.4058
2025-01-27,1.897,3.17,4.2265,1.8446,3.3819
2025-02-07,1.915,3.188,4.2666,1.8738,3.3928
2025-02-14,1.932,3.205,4.3045,1.8574,3.4471
2025-02-21,1.971,3.244,4.3914,1.8713,3.52
2025-02-28,1.992,3.265,4.4382,1.8395,3.5986
2025-03-07,2.024,3.297,4.5095,1.811,3.6985
2025-03-14,2.024,3.297,4.5095,1.8354,3.674
2025-03-21,2.025,3.298,4.5117,1.8169,3.6948
2025-03-28,1.99,3.263,4.4337,1.8394,3.5943
2025-04-03,1.979,3.252,4.4092,1.8312,3.578
2025-04-11,1.929,3.202,4.2978,1.7378,3.56
2025-04-18,1.925,3.198,4.2889,1.7448,3.5441
2025-04-25,1.947,3.22,4.3379,1.7674,3.5705
2025-04-30,1.953,3.226,4.3513,1.7347,3.6166
2025-05-09,1.994,3.267,4.4426,1.7201,3.7225
2025-05-16,1.991,3.264,4.4359,1.7295,3.7064
2025-05-23,1.989,3.262,4.4315,1.7209,3.7106
2025-05-30,1.988,3.261,4.4293,1.6931,3.7361
2025-06-06,1.997,3.27,4.4493,1.7238,3.7255
2025-06-13,1.996,3.269,4.4471,1.7607,3.6864
2025-06-20,1.986,3.259,4.4248,1.801,3.6238
2025-06-27,1.981,3.254,4.4137,1.765,3.6487
2025-07-04,1.994,3.267,4.4426,1.779,3.6636
2025-07-11,2.013,3.286,4.485,1.797,3.6879
