date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2018-09-28,1.126,1.126,1.126,1.1174,1.0086
2018-10-12,1.13,1.13,1.13,1.1536,0.9764
2018-10-19,1.121,1.121,1.121,1.1328,0.9882
2018-10-26,1.127,1.127,1.127,1.1357,0.9913
2018-11-02,1.133,1.133,1.133,1.1014,1.0316
2018-11-09,1.134,1.134,1.134,1.0887,1.0453
2018-11-16,1.137,1.137,1.137,1.0833,1.0537
2018-11-23,1.161,1.161,1.161,1.0342,1.1268
2018-11-30,1.18,1.18,1.18,1.027,1.153
2018-12-07,1.151,1.151,1.151,1.0547,1.0963
2018-12-14,1.145,1.145,1.145,1.056,1.089
2018-12-21,1.15,1.15,1.15,1.0482,1.1018
2018-12-28,1.149,1.149,1.149,1.033,1.116
2019-01-04,1.141,1.141,1.141,1.0536,1.0874
2019-01-11,1.135,1.135,1.135,1.0648,1.0702
2019-01-18,1.145,1.145,1.145,1.0826,1.0624
2019-01-25,1.149,1.149,1.149,1.0853,1.0637
2019-02-01,1.166,1.166,1.166,1.1134,1.0526
2019-02-15,1.157,1.157,1.157,1.1046,1.0524
2019-02-22,1.152,1.152,1.152,1.1321,1.0199
2019-03-01,1.149,1.149,1.149,1.1389,1.0101
2019-03-08,1.101,1.101,1.101,1.1116,0.9894
2019-03-15,1.118,1.118,1.118,1.1124,1.0056
2019-03-22,1.113,1.113,1.113,1.1125,1.0005
2019-03-29,1.131,1.131,1.131,1.1032,1.0278
2019-04-04,1.14,1.14,1.14,1.1312,1.0088
2019-04-12,1.159,1.159,1.159,1.1447,1.0143
2019-04-19,1.155,1.155,1.155,1.13,1.025
2019-04-26,1.168,1.168,1.168,1.1259,1.0421
2019-04-30,1.179,1.179,1.179,1.1343,1.0447
2019-05-10,1.179,1.179,1.179,1.1346,1.0444
2019-05-17,1.201,1.201,1.201,1.1498,1.0512
2019-05-24,1.223,1.223,1.223,1.1478,1.0752
2019-05-31,1.208,1.208,1.208,1.1338,1.0742
2019-06-06,1.207,1.207,1.207,1.1142,1.0928
2019-06-14,1.202,1.202,1.202,1.1319,1.0701
2019-06-21,1.206,1.206,1.206,1.1452,1.0608
2019-06-28,1.234,1.234,1.234,1.1581,1.0759
2019-07-05,1.247,1.247,1.247,1.1546,1.0924
2019-07-12,1.271,1.271,1.271,1.163,1.108
2019-07-19,1.251,1.251,1.251,1.1802,1.0708
2019-07-26,1.229,1.229,1.229,1.1624,1.0666
2019-08-02,1.221,1.221,1.221,1.1469,1.0741
2019-08-09,1.23,1.23,1.23,1.131,1.099
2019-08-16,1.216,1.216,1.216,1.1333,1.0827
2019-08-23,1.215,1.215,1.215,1.1327,1.0823
2019-08-30,1.214,1.214,1.214,1.1392,1.0748
2019-09-06,1.192,1.192,1.192,1.1484,1.0436
2019-09-12,1.187,1.187,1.187,1.169,1.018
2019-09-20,1.166,1.166,1.166,1.1534,1.0126
2019-09-27,1.162,1.162,1.162,1.1425,1.0195
2019-09-30,1.163,1.163,1.163,1.1463,1.0167
2019-10-11,1.156,1.156,1.156,1.1484,1.0076
2019-10-18,1.168,1.168,1.168,1.1306,1.0374
2019-10-25,1.168,1.168,1.168,1.1447,1.0233
2019-11-01,1.174,1.174,1.174,1.1402,1.0338
2019-11-08,1.177,1.177,1.177,1.134,1.043
2019-11-15,1.187,1.187,1.187,1.1348,1.0522
2019-11-22,1.192,1.192,1.192,1.1504,1.0416
2019-11-29,1.189,1.189,1.189,1.1486,1.0404
2019-12-06,1.187,1.187,1.187,1.1602,1.0268
2019-12-13,1.2,1.2,1.2,1.1804,1.0196
2019-12-20,1.193,1.193,1.193,1.1826,1.0104
2019-12-27,1.182,1.182,1.182,1.1929,0.9891
2020-01-03,1.188,1.188,1.188,1.1942,0.9938
2020-01-10,1.188,1.188,1.188,1.193,0.995
2020-01-17,1.174,1.174,1.174,1.1877,0.9863
2020-01-23,1.171,1.171,1.171,1.159,1.012
2020-02-07,1.224,1.224,1.224,1.1059,1.1181
2020-02-14,1.226,1.226,1.226,1.1174,1.1086
2020-02-21,1.243,1.243,1.243,1.1404,1.1026
2020-02-28,1.234,1.234,1.234,1.0706,1.1634
2020-03-06,1.236,1.236,1.236,1.0933,1.1427
2020-03-13,1.236,1.236,1.236,1.0491,1.1869
2020-03-20,1.275,1.275,1.275,1.0023,1.2727
2020-03-27,1.289,1.289,1.289,1.003,1.286
2020-04-03,1.302,1.302,1.302,1.0037,1.2983
2020-04-10,1.277,1.277,1.277,1.0468,1.2302
2020-04-17,1.276,1.276,1.276,1.03,1.246
2020-04-24,1.281,1.281,1.281,1.0206,1.2604
2020-04-30,1.265,1.265,1.265,1.0286,1.2364
2020-05-08,1.284,1.284,1.284,1.0525,1.2315
2020-05-15,1.283,1.283,1.283,1.0564,1.2266
2020-05-22,1.315,1.315,1.315,1.0708,1.2442
2020-05-29,1.32,1.32,1.32,1.0912,1.2288
2020-06-05,1.355,1.355,1.355,1.1145,1.2405
2020-06-12,1.339,1.339,1.339,1.1043,1.2347
2020-06-19,1.339,1.339,1.339,1.1243,1.2147
2020-06-24,1.337,1.337,1.337,1.1196,1.2174
2020-07-03,1.337,1.337,1.337,1.1197,1.2173
2020-07-10,1.373,1.373,1.373,1.1264,1.2466
2020-07-17,1.381,1.381,1.381,1.1391,1.2419
2020-07-24,1.412,1.412,1.412,1.1483,1.2637
2020-07-31,1.407,1.407,1.407,1.1527,1.2543
2020-08-07,1.455,1.455,1.455,1.1711,1.2839
2020-08-14,1.409,1.409,1.409,1.1642,1.2448
2020-08-21,1.408,1.408,1.408,1.1628,1.2452
2020-08-28,1.397,1.397,1.397,1.1764,1.2206
2020-09-04,1.404,1.404,1.404,1.176,1.228
2020-09-11,1.404,1.404,1.404,1.1379,1.2661
2020-09-18,1.407,1.407,1.407,1.1554,1.2516
2020-09-25,1.411,1.411,1.411,1.1162,1.2948
2020-09-30,1.398,1.398,1.398,1.1126,1.2854
2020-10-09,1.38,1.38,1.38,1.1465,1.2335
2020-10-16,1.383,1.383,1.383,1.1511,1.2319
2020-10-23,1.387,1.387,1.387,1.1468,1.2402
2020-10-30,1.417,1.417,1.417,1.11,1.307
2020-11-06,1.441,1.441,1.441,1.1276,1.3134
2020-11-13,1.441,1.441,1.441,1.1557,1.2853
2020-11-20,1.462,1.462,1.462,1.1787,1.2833
2020-11-27,1.465,1.465,1.465,1.2086,1.2564
2020-12-04,1.469,1.469,1.469,1.2218,1.2472
2020-12-11,1.535,1.535,1.535,1.2457,1.2893
2020-12-18,1.558,1.558,1.558,1.3005,1.2575
2020-12-25,1.542,1.542,1.542,1.3002,1.2418
2020-12-31,1.534,1.534,1.534,1.2825,1.2515
2021-01-08,1.571,1.571,1.571,1.3442,1.2268
2021-01-15,1.544,1.544,1.544,1.3154,1.2286
2021-01-22,1.506,1.506,1.506,1.2998,1.2062
2021-01-29,1.495,1.495,1.495,1.2884,1.2066
2021-02-05,1.475,1.475,1.475,1.3143,1.1607
2021-02-10,1.486,1.486,1.486,1.3398,1.1462
2021-02-19,1.525,1.525,1.525,1.3946,1.1304
2021-02-26,1.605,1.605,1.605,1.4261,1.1789
2021-03-05,1.57,1.57,1.57,1.4029,1.1671
2021-03-12,1.579,1.579,1.579,1.3873,1.1917
2021-03-19,1.55,1.55,1.55,1.3415,1.2085
2021-03-26,1.541,1.541,1.541,1.3565,1.1845
2021-04-02,1.539,1.539,1.539,1.3953,1.1437
2021-04-09,1.534,1.534,1.534,1.3756,1.1584
2021-04-16,1.544,1.544,1.544,1.4211,1.1229
2021-04-23,1.568,1.568,1.568,1.4283,1.1397
2021-04-30,1.576,1.576,1.576,1.4513,1.1247
2021-05-07,1.648,1.648,1.648,1.516,1.132
2021-05-14,1.657,1.657,1.657,1.4796,1.1774
2021-05-21,1.62,1.62,1.62,1.4326,1.1874
2021-05-28,1.615,1.615,1.615,1.4543,1.1607
2021-06-04,1.6,1.6,1.6,1.4846,1.1154
2021-06-11,1.588,1.588,1.588,1.5133,1.0747
2021-06-18,1.587,1.587,1.587,1.4605,1.1265
2021-06-25,1.588,1.588,1.588,1.4997,1.0883
2021-07-02,1.575,1.575,1.575,1.5013,1.0737
2021-07-09,1.557,1.557,1.557,1.4974,1.0596
2021-07-16,1.582,1.582,1.582,1.5237,1.0583
2021-07-23,1.565,1.565,1.565,1.5168,1.0482
2021-07-30,1.585,1.585,1.585,1.537,1.048
2021-08-06,1.553,1.553,1.553,1.5062,1.0468
2021-08-13,1.571,1.571,1.571,1.5044,1.0666
2021-08-20,1.569,1.569,1.569,1.4533,1.1157
2021-08-27,1.585,1.585,1.585,1.5069,1.0781
2021-09-03,1.592,1.592,1.592,1.5222,1.0698
2021-09-10,1.646,1.646,1.646,1.5257,1.1203
2021-09-17,1.641,1.641,1.641,1.5006,1.1404
2021-09-24,1.687,1.687,1.687,1.5367,1.1503
2021-09-30,1.728,1.728,1.728,1.5767,1.1513
2021-10-08,1.784,1.784,1.784,1.6209,1.1631
2021-10-15,1.758,1.758,1.758,1.6602,1.0978
2021-10-22,1.735,1.735,1.735,1.6,1.135
2021-10-29,1.725,1.725,1.725,1.5458,1.1792
2021-11-05,1.741,1.741,1.741,1.4897,1.2513
2021-11-12,1.721,1.721,1.721,1.5015,1.2195
2021-11-19,1.716,1.716,1.716,1.5003,1.2157
2021-11-26,1.695,1.695,1.695,1.5065,1.1885
2021-12-03,1.713,1.713,1.713,1.4816,1.2314
2021-12-10,1.694,1.694,1.694,1.4956,1.1984
2021-12-17,1.695,1.695,1.695,1.529,1.166
2021-12-24,1.69,1.69,1.69,1.5579,1.1321
2021-12-31,1.686,1.686,1.686,1.5511,1.1349
2022-01-07,1.709,1.709,1.709,1.5933,1.1157
2022-01-14,1.742,1.742,1.742,1.6229,1.1191
2022-01-21,1.779,1.779,1.779,1.6477,1.1313
2022-01-28,1.811,1.811,1.811,1.6659,1.1451
2022-02-11,1.842,1.842,1.842,1.6867,1.1553
2022-02-18,1.816,1.816,1.816,1.6874,1.1286
2022-02-25,1.862,1.862,1.862,1.7057,1.1563
2022-03-04,1.871,1.871,1.871,1.8323,1.0387
2022-03-11,1.903,1.903,1.903,1.8762,1.0268
2022-03-18,1.869,1.869,1.869,1.8635,1.0055
2022-03-25,1.876,1.876,1.876,1.9393,0.9367
2022-04-01,1.859,1.859,1.859,1.9009,0.9581
2022-04-08,1.848,1.848,1.848,1.8986,0.9494
2022-04-15,1.86,1.86,1.86,1.9681,0.8919
2022-04-22,1.861,1.861,1.861,1.9421,0.9189
2022-04-29,1.8853,1.8853,1.8853,1.9396,0.9457
2022-05-06,1.8668,1.8668,1.8668,1.903,0.9638
2022-05-13,1.8572,1.8572,1.8572,1.8818,0.9754
2022-05-20,1.8345,1.8345,1.8345,1.9088,0.9257
2022-05-27,1.8546,1.8546,1.8546,1.9257,0.9289
2022-06-02,1.8454,1.8454,1.8454,1.9639,0.8815
2022-06-10,1.8941,1.8941,1.8941,1.9818,0.9123
2022-06-17,1.779,1.779,1.779,1.8761,0.9029
2022-06-24,1.7903,1.7903,1.7903,1.7396,1.0507
2022-07-01,1.7885,1.7885,1.7885,1.7465,1.042
2022-07-08,1.816,1.816,1.816,1.6806,1.1354
2022-07-15,1.9057,1.9057,1.9057,1.5316,1.3741
2022-07-22,1.8826,1.8826,1.8826,1.616,1.2666
2022-07-29,1.8486,1.8486,1.8486,1.7113,1.1373
2022-08-05,1.8298,1.8298,1.8298,1.6911,1.1387
2022-08-12,1.8499,1.8499,1.8499,1.7478,1.1021
2022-08-19,1.8202,1.8202,1.8202,1.6941,1.1261
2022-08-26,1.8327,1.8327,1.8327,1.7692,1.0635
2022-09-02,1.795,1.795,1.795,1.679,1.116
2022-09-09,1.7845,1.7845,1.7845,1.7166,1.0679
2022-09-16,1.78,1.78,1.78,1.7271,1.0529
2022-09-23,1.7661,1.7661,1.7661,1.7383,1.0278
2022-09-30,1.7519,1.7519,1.7519,1.7311,1.0208
2022-10-14,1.7299,1.7299,1.7299,1.7701,0.9598
2022-10-21,1.7181,1.7181,1.7181,1.7226,0.9955
2022-10-28,1.7413,1.7413,1.7413,1.6976,1.0437
2022-11-04,1.7369,1.7369,1.7369,1.7542,0.9827
2022-11-11,1.7437,1.7437,1.7437,1.7972,0.9465
2022-11-18,1.7304,1.7304,1.7304,1.7868,0.9436
2022-11-25,1.7169,1.7169,1.7169,1.7727,0.9442
2022-12-02,1.7254,1.7254,1.7254,1.7979,0.9275
2022-12-09,1.7676,1.7676,1.7676,1.8017,0.9659
2022-12-16,1.7635,1.7635,1.7635,1.8173,0.9462
2022-12-23,1.7312,1.7312,1.7312,1.8013,0.9299
2022-12-30,1.7511,1.7511,1.7511,1.8561,0.895
2023-01-06,1.7265,1.7265,1.7265,1.8156,0.9109
2023-01-13,1.7256,1.7256,1.7256,1.8553,0.8703
2023-01-20,1.7299,1.7299,1.7299,1.8979,0.832
2023-02-03,1.7297,1.7297,1.7297,1.8549,0.8748
2023-02-10,1.7188,1.7188,1.7188,1.842,0.8768
2023-02-17,1.6993,1.6993,1.6993,1.8577,0.8416
2023-02-24,1.6788,1.6788,1.6788,1.8795,0.7993
2023-03-03,1.6789,1.6789,1.6789,1.8873,0.7916
2023-03-10,1.6863,1.6863,1.6863,1.85,0.8363
2023-03-17,1.6801,1.6801,1.6801,1.8096,0.8705
2023-03-24,1.6969,1.6969,1.6969,1.805,0.8919
2023-03-31,1.6747,1.6747,1.6747,1.8298,0.8449
2023-04-07,1.6684,1.6684,1.6684,1.8423,0.8261
2023-04-14,1.6739,1.6739,1.6739,1.8326,0.8413
2023-04-21,1.6703,1.6703,1.6703,1.7943,0.876
2023-04-28,1.6787,1.6787,1.6787,1.7547,0.924
2023-05-05,1.695,1.695,1.695,1.7358,0.9592
2023-05-12,1.6771,1.6771,1.6771,1.7024,0.9747
2023-05-19,1.6779,1.6779,1.6779,1.7295,0.9484
2023-05-26,1.6905,1.6905,1.6905,1.6895,1.001
2023-06-02,1.6646,1.6646,1.6646,1.7153,0.9493
2023-06-09,1.6703,1.6703,1.6703,1.7511,0.9192
2023-06-16,1.6804,1.6804,1.6804,1.7964,0.884
2023-06-21,1.6598,1.6598,1.6598,1.7879,0.8719
2023-06-30,1.6607,1.6607,1.6607,1.7914,0.8693
2023-07-07,1.6778,1.6778,1.6778,1.8104,0.8674
2023-07-14,1.7117,1.7117,1.7117,1.8713,0.8404
2023-07-21,1.7042,1.7042,1.7042,1.8877,0.8165
2023-07-28,1.7358,1.7358,1.7358,1.9083,0.8275
2023-08-04,1.7223,1.7223,1.7223,1.8959,0.8264
2023-08-11,1.7184,1.7184,1.7184,1.8974,0.821
2023-08-18,1.7284,1.7284,1.7284,1.9168,0.8116
2023-08-25,1.7495,1.7495,1.7495,1.9701,0.7794
2023-09-01,1.7587,1.7587,1.7587,2.0175,0.7412
2023-09-08,1.7477,1.7477,1.7477,1.9927,0.755
2023-09-15,1.7504,1.7504,1.7504,2.0471,0.7033
2023-09-22,1.728,1.728,1.728,2.0216,0.7064
2023-09-28,1.7364,1.7364,1.7364,2.0149,0.7215
2023-10-13,1.7233,1.7233,1.7233,1.9549,0.7684
2023-10-20,1.7234,1.7234,1.7234,1.9681,0.7553
2023-10-27,1.7213,1.7213,1.7213,1.9839,0.7374
2023-11-03,1.725,1.725,1.725,2.0001,0.7249
2023-11-10,1.7493,1.7493,1.7493,1.9922,0.7571
2023-11-17,1.7565,1.7565,1.7565,1.9824,0.7741
2023-11-24,1.7586,1.7586,1.7586,1.9875,0.7711
2023-12-01,1.7709,1.7709,1.7709,1.9792,0.7917
2023-12-08,1.7686,1.7686,1.7686,1.9858,0.7828
2023-12-15,1.7615,1.7615,1.7615,1.9603,0.8012
2023-12-22,1.7558,1.7558,1.7558,1.9986,0.7572
2023-12-29,1.7382,1.7382,1.7382,1.9713,0.7669
2024-01-05,1.7538,1.7538,1.7538,1.9635,0.7903
2024-01-12,1.7466,1.7466,1.7466,1.9528,0.7938
2024-01-19,1.7432,1.7432,1.7432,1.9612,0.782
2024-01-26,1.7371,1.7371,1.7371,1.9942,0.7429
2024-02-02,1.7373,1.7373,1.7373,1.936,0.8013
2024-02-08,1.7427,1.7427,1.7427,1.9523,0.7904
2024-02-23,1.7282,1.7282,1.7282,1.9632,0.765
2024-03-01,1.72,1.72,1.72,1.9667,0.7533
2024-03-08,1.7382,1.7382,1.7382,1.9977,0.7405
2024-03-15,1.7926,1.7926,1.7926,1.988,0.8046
2024-03-22,1.7957,1.7957,1.7957,2.0051,0.7906
2024-03-29,1.8202,1.8202,1.8202,1.9759,0.8443
2024-04-03,1.8307,1.8307,1.8307,2.005,0.8257
2024-04-12,1.8181,1.8181,1.8181,2.0797,0.7384
2024-04-19,1.7978,1.7978,1.7978,2.0884,0.7094
2024-04-26,1.7866,1.7866,1.7866,2.1042,0.6824
2024-04-30,1.7834,1.7834,1.7834,2.0911,0.6923
2024-05-10,1.8028,1.8028,1.8028,2.0827,0.7201
2024-05-17,1.7989,1.7989,1.7989,2.1247,0.6742
2024-05-24,1.8149,1.8149,1.8149,2.137,0.6779
2024-05-31,1.8074,1.8074,1.8074,2.1263,0.6811
2024-06-07,1.7785,1.7785,1.7785,2.0898,0.6887
2024-06-14,1.7808,1.7808,1.7808,2.0683,0.7125
2024-06-21,1.7968,1.7968,1.7968,2.0577,0.7391
2024-06-28,1.8119,1.8119,1.8119,2.0647,0.7472
2024-07-05,1.8034,1.8034,1.8034,2.0896,0.7138
2024-07-12,1.8201,1.8201,1.8201,2.053,0.7671
2024-07-19,1.8161,1.8161,1.8161,2.0209,0.7952
2024-07-26,1.8534,1.8534,1.8534,1.9731,0.8803
2024-08-02,1.8561,1.8561,1.8561,1.9695,0.8866
2024-08-09,1.8819,1.8819,1.8819,1.9143,0.9676
2024-08-16,1.919,1.919,1.919,1.8814,1.0376
2024-08-23,1.9088,1.9088,1.9088,1.884,1.0248
2024-08-30,1.8926,1.8926,1.8926,1.9281,0.9645
2024-09-06,1.9054,1.9054,1.9054,1.8357,1.0697
2024-09-13,1.9067,1.9067,1.9067,1.8456,1.0611
2024-09-20,1.9161,1.9161,1.9161,1.8704,1.0457
2024-09-27,1.9086,1.9086,1.9086,1.9505,0.9581
2024-09-30,1.9208,1.9208,1.9208,2.0167,0.9041
2024-10-11,1.98,1.98,1.98,2.0038,0.9762
2024-10-18,1.9152,1.9152,1.9152,1.9677,0.9475
2024-10-25,1.9629,1.9629,1.9629,1.9869,0.976
2024-11-01,1.9585,1.9585,1.9585,1.9886,0.9699
2024-11-08,1.9925,1.9925,1.9925,2.0068,0.9857
2024-11-15,1.983,1.983,1.983,1.9327,1.0503
2024-11-22,2.0027,2.0027,2.0027,1.9572,1.0455
2024-11-29,2.0146,2.0146,2.0146,1.9668,1.0478
2024-12-06,2.0532,2.0532,2.0532,1.9506,1.1026
2024-12-13,2.0568,2.0568,2.0568,1.9703,1.0865
2024-12-20,2.0633,2.0633,2.0633,1.9252,1.1381
2024-12-27,2.0456,2.0456,2.0456,1.9302,1.1154
2025-01-03,2.088,2.088,2.088,1.938,1.15
2025-01-10,2.0795,2.0795,2.0795,1.9436,1.1359
2025-01-17,2.0737,2.0737,2.0737,2.0226,1.0511
2025-01-24,2.0489,2.0489,2.0489,1.9966,1.0523
2025-01-27,2.0494,2.0494,2.0494,1.9959,1.0535
2025-02-07,2.0512,2.0512,2.0512,2.0274,1.0238
2025-02-14,2.0517,2.0517,2.0517,2.0097,1.042
2025-02-21,2.0561,2.0561,2.0561,2.0248,1.0313
2025-02-28,2.0333,2.0333,2.0333,1.9904,1.0429
2025-03-07,2.0541,2.0541,2.0541,1.9595,1.0946
2025-03-14,2.0643,2.0643,2.0643,1.9859,1.0784
2025-03-21,2.106,2.106,2.106,1.9659,1.1401
2025-03-28,2.0731,2.0731,2.0731,1.9903,1.0828
2025-04-03,2.082,2.082,2.082,1.9814,1.1006
2025-04-11,2.1228,2.1228,2.1228,1.8803,1.2425
2025-04-18,2.1344,2.1344,2.1344,1.8879,1.2465
2025-04-25,2.1277,2.1277,2.1277,1.9124,1.2153
2025-04-30,2.1267,2.1267,2.1267,1.877,1.2497
2025-05-09,2.1497,2.1497,2.1497,1.8612,1.2885
2025-05-16,2.1344,2.1344,2.1344,1.8713,1.2631
2025-05-23,2.139,2.139,2.139,1.862,1.277
2025-05-30,2.1491,2.1491,2.1491,1.8319,1.3172
2025-06-06,2.1413,2.1413,2.1413,1.8652,1.2761
2025-06-13,2.1517,2.1517,2.1517,1.905,1.2467
2025-06-20,2.1637,2.1637,2.1637,1.9487,1.215
2025-06-27,2.1373,2.1373,2.1373,1.9097,1.2276
2025-07-04,2.1446,2.1446,2.1446,1.9249,1.2197
2025-07-11,2.1513,2.1513,2.1513,1.9444,1.2069
2025-07-18,2.1676,2.1676,2.1676,1.9703,1.1973
