date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2020-04-17,3.146,3.146,3.146,0.9394,3.2066
2020-04-24,3.16,3.16,3.16,0.9309,3.2291
2020-04-30,3.142,3.142,3.142,0.9381,3.2039
2020-05-08,3.165,3.165,3.165,0.96,3.205
2020-05-15,3.138,3.138,3.138,0.9635,3.1745
2020-05-22,3.178,3.178,3.178,0.9767,3.2013
2020-05-29,3.15,3.15,3.15,0.9952,3.1548
2020-06-05,3.137,3.137,3.137,1.0165,3.1205
2020-06-12,3.17,3.17,3.17,1.0072,3.1628
2020-06-19,3.154,3.154,3.154,1.0255,3.1285
2020-06-24,3.132,3.132,3.132,1.0212,3.1108
2020-07-03,3.179,3.179,3.179,1.0212,3.1578
2020-07-10,3.299,3.299,3.299,1.0273,3.2717
2020-07-17,3.396,3.396,3.396,1.0389,3.3571
2020-07-24,3.568,3.568,3.568,1.0473,3.5207
2020-07-31,3.565,3.565,3.565,1.0514,3.5136
2020-08-07,3.637,3.637,3.637,1.0681,3.5689
2020-08-14,3.533,3.533,3.533,1.0618,3.4712
2020-08-21,3.693,3.693,3.693,1.0606,3.6324
2020-08-28,3.757,3.757,3.757,1.073,3.684
2020-09-04,3.707,3.707,3.707,1.0726,3.6344
2020-09-11,3.828,3.828,3.828,1.0379,3.7901
2020-09-18,3.871,3.871,3.871,1.0538,3.8172
2020-09-25,3.814,3.814,3.814,1.018,3.796
2020-09-30,3.789,3.789,3.789,1.0148,3.7742
2020-10-09,3.881,3.881,3.881,1.0457,3.8353
2020-10-16,3.878,3.878,3.878,1.0499,3.8281
2020-10-23,3.797,3.797,3.797,1.046,3.751
2020-10-30,3.859,3.859,3.859,1.0124,3.8466
2020-11-06,4.052,4.052,4.052,1.0285,4.0235
2020-11-13,4.132,4.132,4.132,1.0541,4.0779
2020-11-20,4.314,4.314,4.314,1.0751,4.2389
2020-11-27,4.267,4.267,4.267,1.1023,4.1647
2020-12-04,4.471,4.471,4.471,1.1144,4.3566
2020-12-11,4.517,4.517,4.517,1.1361,4.3809
2020-12-18,4.519,4.519,4.519,1.1861,4.3329
2020-12-25,4.486,4.486,4.486,1.1859,4.3001
2020-12-31,4.544,4.544,4.544,1.1697,4.3743
2021-01-08,4.664,4.664,4.664,1.2261,4.4379
2021-01-15,4.575,4.575,4.575,1.1998,4.3752
2021-01-22,4.309,4.309,4.309,1.1855,4.1235
2021-01-29,4.483,4.483,4.483,1.1751,4.3079
2021-02-05,4.335,4.335,4.335,1.1988,4.1362
2021-02-10,4.455,4.455,4.455,1.222,4.233
2021-02-19,4.578,4.578,4.578,1.272,4.306
2021-02-26,4.82,4.82,4.82,1.3007,4.5193
2021-03-05,5.024,5.024,5.024,1.2796,4.7444
2021-03-12,5.421,5.421,5.421,1.2654,5.1556
2021-03-19,5.386,5.386,5.386,1.2236,5.1624
2021-03-26,5.277,5.277,5.277,1.2372,5.0398
2021-04-02,5.14,5.14,5.14,1.2726,4.8674
2021-04-09,5.165,5.165,5.165,1.2547,4.9103
2021-04-16,5.208,5.208,5.208,1.2961,4.9119
2021-04-23,5.313,5.313,5.313,1.3028,5.0102
2021-04-30,5.181,5.181,5.181,1.3237,4.8573
2021-05-07,5.522,5.522,5.522,1.3827,5.1393
2021-05-14,5.466,5.466,5.466,1.3495,5.1165
2021-05-21,5.166,5.166,5.166,1.3066,4.8594
2021-05-28,5.105,5.105,5.105,1.3264,4.7786
2021-06-04,5.114,5.114,5.114,1.3541,4.7599
2021-06-11,5.077,5.077,5.077,1.3802,4.6968
2021-06-18,5.057,5.057,5.057,1.3321,4.7249
2021-06-25,4.87,4.87,4.87,1.3678,4.5022
2021-07-02,4.859,4.859,4.859,1.3693,4.4897
2021-07-09,4.812,4.812,4.812,1.3658,4.4462
2021-07-16,4.859,4.859,4.859,1.3897,4.4693
2021-07-23,4.718,4.718,4.718,1.3835,4.3345
2021-07-30,4.742,4.742,4.742,1.4019,4.3401
2021-08-06,4.381,4.381,4.381,1.3738,4.0072
2021-08-13,4.35,4.35,4.35,1.3721,3.9779
2021-08-20,4.469,4.469,4.469,1.3255,4.1435
2021-08-27,4.344,4.344,4.344,1.3745,3.9695
2021-09-03,4.281,4.281,4.281,1.3884,3.8926
2021-09-10,4.503,4.503,4.503,1.3915,4.1115
2021-09-17,4.484,4.484,4.484,1.3687,4.1153
2021-09-24,4.741,4.741,4.741,1.4016,4.3394
2021-09-30,4.958,4.958,4.958,1.4381,4.5199
2021-10-08,5.154,5.154,5.154,1.4784,4.6756
2021-10-15,5.116,5.116,5.116,1.5143,4.6017
2021-10-22,4.945,4.945,4.945,1.4594,4.4856
2021-10-29,4.3,4.945,4.945,1.4099,4.5351
2021-11-05,4.336,4.981,4.9864,1.3587,4.6277
2021-11-12,4.279,4.924,4.9209,1.3695,4.5514
2021-11-19,4.413,5.058,5.075,1.3684,4.7065
2021-11-26,4.239,4.884,4.8749,1.374,4.5008
2021-12-03,4.292,4.937,4.9358,1.3513,4.5845
2021-12-10,4.229,4.874,4.8634,1.3641,4.4992
2021-12-17,4.293,4.938,4.937,1.3946,4.5424
2021-12-24,4.38,5.025,5.037,1.4209,4.6161
2021-12-31,4.272,4.917,4.9128,1.4147,4.4981
2022-01-07,4.534,5.179,5.2141,1.4532,4.7609
2022-01-14,4.676,5.321,5.3774,1.4802,4.8972
2022-01-21,4.773,5.418,5.489,1.5028,4.9861
2022-01-28,4.87,5.515,5.6005,1.5194,5.0811
2022-02-11,5.076,5.721,5.8374,1.5384,5.299
2022-02-18,4.889,5.534,5.6224,1.539,5.0833
2022-02-25,5.159,5.804,5.9329,1.5557,5.3771
2022-03-04,5.29,5.935,6.0835,1.6712,5.4123
2022-03-11,5.609,6.254,6.4504,1.7112,5.7391
2022-03-18,5.623,6.268,6.4665,1.6997,5.7668
2022-03-25,5.774,6.419,6.6401,1.7688,5.8713
2022-04-01,5.703,6.348,6.5585,1.7338,5.8247
2022-04-08,5.678,6.323,6.5297,1.7317,5.798
2022-04-15,5.721,6.366,6.5792,1.795,5.7841
2022-04-22,5.759,6.404,6.6229,1.7714,5.8515
2022-04-29,5.815,6.46,6.6873,1.7691,5.9182
2022-05-06,5.759,6.404,6.6229,1.7357,5.8871
2022-05-13,5.664,6.309,6.5136,1.7164,5.7972
2022-05-20,5.585,6.23,6.4228,1.741,5.6818
2022-05-27,5.632,6.277,6.4768,1.7564,5.7204
2022-06-02,5.68,6.325,6.532,1.7913,5.7407
2022-06-10,5.75,6.395,6.6125,1.8076,5.8049
2022-06-17,5.389,6.034,6.1974,1.7111,5.4862
2022-06-24,5.261,5.906,6.0502,1.5866,5.4635
2022-07-01,5.235,5.88,6.0203,1.593,5.4273
2022-07-08,5.332,5.977,6.1318,1.5329,5.5989
2022-07-15,5.597,6.242,6.4366,1.3969,6.0397
2022-07-22,5.433,6.078,6.248,1.4739,5.774
2022-07-29,5.547,6.192,6.3791,1.5608,5.8182
2022-08-05,5.543,6.188,6.3745,1.5424,5.8321
2022-08-12,5.644,6.289,6.4906,1.5941,5.8965
2022-08-19,5.502,6.147,6.3273,1.5451,5.7822
2022-08-26,5.641,6.286,6.4872,1.6136,5.8735
2022-09-02,5.552,6.197,6.3848,1.5314,5.8534
2022-09-09,5.485,6.13,6.3078,1.5657,5.742
2022-09-16,5.398,6.043,6.2077,1.5753,5.6324
2022-09-23,5.426,6.071,6.2399,1.5855,5.6544
2022-09-30,5.409,6.054,6.2204,1.5789,5.6414
2022-10-14,5.221,5.866,6.0042,1.6145,5.3897
2022-10-21,5.284,5.929,6.0766,1.5711,5.5055
2022-10-28,5.421,6.066,6.2342,1.5484,5.6858
2022-11-04,5.454,6.099,6.2721,1.6,5.6721
2022-11-11,5.487,6.132,6.3101,1.6392,5.6708
2022-11-18,5.441,6.086,6.2572,1.6297,5.6274
2022-11-25,5.377,6.022,6.1836,1.6169,5.5667
2022-12-02,5.317,5.962,6.1146,1.6398,5.4747
2022-12-09,5.487,6.132,6.3101,1.6433,5.6668
2022-12-16,5.543,6.188,6.3745,1.6575,5.7169
2022-12-23,5.372,6.017,6.1778,1.6429,5.5349
2022-12-30,5.429,6.074,6.2434,1.6929,5.5504
2023-01-06,5.31,5.955,6.1065,1.656,5.4505
2023-01-13,5.382,6.027,6.1893,1.6922,5.4971
2023-01-20,5.492,6.137,6.3158,1.731,5.5848
2023-02-03,5.477,6.122,6.2986,1.6918,5.6067
2023-02-10,5.371,6.016,6.1767,1.68,5.4966
2023-02-17,5.252,5.897,6.0398,1.6944,5.3454
2023-02-24,5.315,5.96,6.1123,1.7143,5.398
2023-03-03,5.193,5.838,5.972,1.7214,5.2506
2023-03-10,5.418,6.063,6.2307,1.6874,5.5433
2023-03-17,5.499,6.144,6.3239,1.6505,5.6733
2023-03-24,5.456,6.101,6.2744,1.6463,5.6281
2023-03-31,5.461,6.106,6.2802,1.6689,5.6112
2023-04-07,5.453,6.098,6.271,1.6803,5.5907
2023-04-14,5.382,6.027,6.1893,1.6715,5.5178
2023-04-21,5.193,5.838,5.972,1.6366,5.3354
2023-04-28,5.176,5.821,5.9524,1.6004,5.352
2023-05-05,5.157,5.802,5.9306,1.5832,5.3474
2023-05-12,5.015,5.66,5.7673,1.5527,5.2145
2023-05-19,4.993,5.638,5.742,1.5774,5.1646
2023-05-26,4.922,5.567,5.6603,1.541,5.1193
2023-06-02,4.884,5.529,5.6166,1.5645,5.0521
2023-06-09,4.899,5.544,5.6339,1.5972,5.0367
2023-06-16,5.092,5.737,5.8558,1.6385,5.2173
