日期,复权净值
2022-05-09,1.0
2022-05-10,0.9999
2022-05-11,0.9999
2022-05-12,0.9998
2022-05-13,0.9998
2022-05-16,0.9997
2022-05-17,0.9996
2022-05-18,0.9996
2022-05-19,0.9995
2022-05-20,0.999
2022-05-23,1.0006
2022-05-24,1.002
2022-05-25,1.0114
2022-05-26,1.0183
2022-05-27,1.029
2022-05-30,1.02
2022-05-31,1.0106
2022-06-01,1.0022
2022-06-02,1.0043
2022-06-06,1.0002
2022-06-07,0.9931
2022-06-08,1.0046
2022-06-09,1.0201
2022-06-10,1.0071
2022-06-13,1.0294
2022-06-14,1.0042
2022-06-15,0.9734
2022-06-16,0.9802
2022-06-17,0.9988
2022-06-20,0.9982
2022-06-21,0.9878
2022-06-22,0.9889
2022-06-23,0.9906
2022-06-24,0.9777
2022-06-27,0.9685
2022-06-28,0.964
2022-06-29,0.9634
2022-06-30,0.9681
2022-07-01,0.9532
2022-07-04,0.9427
2022-07-05,0.9521
2022-07-06,0.9251
2022-07-07,0.9016
2022-07-08,0.8977999999999999
2022-07-11,0.9089
2022-07-12,0.9121
2022-07-13,0.9094
2022-07-14,0.9206
2022-07-15,0.9146
2022-07-18,0.9194
2022-07-19,0.914
2022-07-20,0.9172
2022-07-21,0.9035
2022-07-22,0.9275
2022-07-25,0.9448
2022-07-26,0.938
2022-07-27,0.9375
2022-07-28,0.9491
2022-07-29,0.9774
2022-08-01,0.9853
2022-08-02,0.9968
2022-08-03,0.9963
2022-08-04,0.9929
2022-08-05,0.9978
2022-08-08,0.9937
2022-08-09,0.9975
2022-08-10,1.0001
2022-08-11,0.9985
2022-08-12,0.9967
2022-08-15,1.0208
2022-08-16,1.0228
2022-08-17,1.021
2022-08-18,1.0147
2022-08-19,1.0124
2022-08-22,1.011
2022-08-23,1.0091
2022-08-24,1.0181
2022-08-25,1.0247
2022-08-26,1.0296
2022-08-29,1.0281
2022-08-30,1.0337
2022-08-31,1.0221
2022-09-01,1.0165
2022-09-02,1.0041
2022-09-05,1.0152
2022-09-06,1.021
2022-09-07,1.0137
2022-09-08,1.0153
2022-09-09,1.0098
2022-09-13,1.0145
2022-09-14,1.0042
2022-09-15,1.0003
2022-09-16,0.9828
2022-09-19,0.9859
2022-09-20,0.9935
2022-09-21,0.9951
2022-09-22,0.9972
2022-09-23,0.9928
2022-09-26,0.9674
2022-09-27,0.9663
2022-09-28,0.9645
2022-09-29,0.9677
2022-09-30,0.9658
2022-10-10,1.0019
2022-10-11,0.9936
2022-10-12,0.9999
2022-10-13,1.0029
2022-10-14,1.0019
2022-10-17,1.0001
2022-10-18,1.0018
2022-10-19,1.0008
2022-10-20,0.9895
2022-10-21,0.9863999999999999
2022-10-24,0.9979
2022-10-25,1.0047
2022-10-26,1.0131000000000001
2022-10-27,1.0132
2022-10-28,1.0205
2022-10-31,1.0168
2022-11-01,1.0136
2022-11-02,1.0141
2022-11-03,1.0157
2022-11-04,1.0031
2022-11-07,1.0153
2022-11-08,1.0257
2022-11-09,1.0494
2022-11-10,1.0605
2022-11-11,1.0708
2022-11-14,1.0392
2022-11-15,1.0385
2022-11-16,1.0277
2022-11-17,1.0362
2022-11-18,1.0333
2022-11-21,1.0308
2022-11-22,1.0294
2022-11-23,1.0317
2022-11-24,1.0371
2022-11-25,1.0384
2022-11-28,1.0374
2022-11-29,1.032
2022-11-30,1.0279
2022-12-01,1.026
2022-12-02,1.0452
2022-12-05,1.0383
2022-12-06,1.012
2022-12-07,1.011
2022-12-08,1.0169
2022-12-09,1.0205
2022-12-12,1.0236
2022-12-13,1.0186
2022-12-14,1.0373
2022-12-15,1.0321
2022-12-16,1.0155
2022-12-19,1.0311
2022-12-20,1.0314
2022-12-21,1.0527
2022-12-22,1.0621
2022-12-23,1.0532
2022-12-26,1.0476
2022-12-27,1.0454
2022-12-28,1.0578
2022-12-29,1.0597
2022-12-30,1.0636
2023-01-03,1.0665
2023-01-04,1.0778
2023-01-05,1.0843
2023-01-06,1.062
2023-01-09,1.0684
2023-01-10,1.0665
2023-01-11,1.0693
2023-01-12,1.0694
2023-01-13,1.0676
2023-01-16,1.0639
2023-01-17,1.067
2023-01-18,1.0659
2023-01-19,1.0641
2023-01-20,1.0672
2023-01-30,1.0727
2023-01-31,1.0768
2023-02-01,1.076
