日期,单位净值,累计净值,复权净值
2024-10-11,1.0001,1.0001,1.0001
2024-10-18,1.0,1.0,1.0
2024-10-24,0.9999,0.9999,0.9999
2024-10-25,1.0019,1.0019,1.0019
2024-11-01,1.0027,1.0027,1.0027
2024-11-08,1.0104,1.0104,1.0104
2024-11-15,1.0229,1.0229,1.0229
2024-11-22,1.0401,1.0401,1.0401
2024-11-29,1.055,1.055,1.055
2024-12-06,1.0634,1.0634,1.0634
2024-12-13,1.074,1.074,1.074
2024-12-20,1.0735,1.0735,1.0735
2024-12-27,1.0632,1.0632,1.0632
2025-01-03,1.0529,1.0529,1.0529
2025-01-10,1.0646,1.0646,1.0646
2025-01-17,1.0768,1.0768,1.0768
2025-01-24,1.0812,1.0812,1.0812
2025-01-27,1.0774,1.0774,1.0774
2025-02-07,1.0866,1.0866,1.0866
2025-02-14,1.0853,1.0853,1.0853
2025-02-21,1.101,1.101,1.101
2025-02-28,1.0987,1.0987,1.0987
2025-03-07,1.1183,1.1183,1.1183
2025-03-14,1.1184,1.1184,1.1184
2025-03-21,1.1389,1.1389,1.1389
2025-03-28,1.1309,1.1309,1.1309
2025-03-31,1.1311,1.1311,1.1311
2025-04-03,1.1386,1.1386,1.1386
2025-04-11,1.1397,1.1397,1.1397
2025-04-18,1.1397,1.1397,1.1397
2025-04-25,1.1487,1.1487,1.1487
2025-04-30,1.1595,1.1595,1.1595
2025-05-09,1.1754,1.1754,1.1754
2025-05-16,1.1851,1.1851,1.1851
2025-05-23,1.1882,1.1882,1.1882
2025-05-30,1.1924,1.1924,1.1924
2025-06-06,1.1974,1.1974,1.1974
2025-06-13,1.1956,1.1956,1.1956
2025-06-20,1.1841,1.1841,1.1841
2025-06-27,1.1868,1.1868,1.1868
2025-07-04,1.2008,1.2008,1.2008
2025-07-11,1.1988,1.1988,1.1988
2025-07-18,1.1997,1.1997,1.1997
2025-07-25,1.205,1.205,1.205
2025-08-01,1.2113,1.2113,1.2113
2025-08-08,1.2145,1.2145,1.2145
2025-08-15,1.1813,1.1813,1.1813
2025-08-22,1.1792,1.1792,1.1792
2025-08-29,1.1774,1.1774,1.1774
2025-09-05,1.1894,1.1894,1.1894
2025-09-12,1.1936,1.1936,1.1936
2025-09-19,1.181,1.181,1.181
2025-09-26,1.1735,1.1735,1.1735
2025-09-30,1.1628,1.1628,1.1628
2025-10-10,1.1785,1.1785,1.1785
2025-10-17,1.1938,1.1938,1.1938
2025-10-24,1.194,1.194,1.194
2025-10-31,1.1798,1.1798,1.1798
2025-11-07,1.2105,1.2105,1.2105
2025-11-14,1.2316,1.2316,1.2316
2025-11-21,1.2054,1.2054,1.2054
