日期,单位净值,累计净值,复权净值
2023-12-01,1.003,1.237,1.237
2023-12-08,0.992,1.226,1.2234337
2023-12-15,0.995,1.229,1.2271336
2023-12-22,0.991,1.225,1.2222004
2023-12-29,0.994,1.228,1.2259003
2024-01-05,0.991,1.225,1.2222004
2024-01-12,0.992,1.226,1.2234337
2024-01-19,0.993,1.227,1.224667
2024-01-26,0.992,1.226,1.2234337
2024-02-02,0.991,1.225,1.2222004
2024-02-08,0.951,1.185,1.17286839
2024-02-23,0.991,1.225,1.2222004
2024-03-01,0.991,1.225,1.2222004
2024-03-08,0.999,1.233,1.2320668
2024-03-15,1.001,1.235,1.2345334
2024-03-22,0.999,1.233,1.2320668
2024-03-29,1.009,1.243,1.2443998
2024-04-03,1.009,1.243,1.2443998
2024-04-12,1.001,1.235,1.2345334
2024-04-19,0.981,1.215,1.2098674
2024-04-26,0.995,1.229,1.2271336
2024-04-30,0.998,1.232,1.2308335
2024-05-10,1.003,1.237,1.237
2024-05-17,1.006,1.24,1.2406999
2024-05-24,1.003,1.237,1.237
2024-05-31,1.008,1.242,1.2431665
2024-06-07,1.003,1.237,1.237
2024-06-14,1.01,1.244,1.2456331
2024-06-21,1.012,1.246,1.2480997
2024-06-28,1.016,1.25,1.2530329
2024-07-05,1.01,1.244,1.2456331
2024-07-12,1.012,1.246,1.2480997
2024-07-19,1.019,1.253,1.2567328
2024-07-26,1.022,1.256,1.2604327
2024-08-02,1.022,1.256,1.2604327
2024-08-09,1.02,1.254,1.2579661
2024-08-16,1.021,1.255,1.2591994
2024-08-23,1.019,1.253,1.2567328
2024-08-30,1.016,1.25,1.2530329
2024-09-06,1.016,1.25,1.2530329
2024-09-13,1.012,1.246,1.2480997
2024-09-20,1.015,1.249,1.2517996
2024-09-27,0.975,1.209,1.2024676
2024-09-30,0.989,1.223,1.2197338
2024-10-11,1.01,1.244,1.2456331
2024-10-18,1.01,1.244,1.2456331
2024-10-25,1.048,1.282,1.2924985
2024-11-01,1.055,1.289,1.30113161
2024-11-08,1.057,1.291,1.30359821
2024-11-15,1.057,1.291,1.30359821
2024-11-22,1.082,1.316,1.33443071
2024-11-29,1.091,1.325,1.34553041
2024-12-06,1.097,1.331,1.35293021
2024-12-13,1.091,1.325,1.34553041
2024-12-20,1.094,1.328,1.34923031
2024-12-27,1.081,1.315,1.33319741
2025-01-03,1.059,1.293,1.30606481
2025-01-10,1.081,1.315,1.33319741
2025-01-17,1.097,1.331,1.35293021
2025-01-24,1.098,1.332,1.35416351
2025-01-27,1.092,1.326,1.34676371
2025-02-07,1.119,1.353,1.38006281
2025-02-14,1.116,1.35,1.37636291
2025-02-21,1.121,1.355,1.38252941
2025-02-28,1.137,1.371,1.40226221
2025-03-07,1.138,1.372,1.40349551
2025-03-14,1.14,1.374,1.40596211
2025-03-21,1.155,1.389,1.42446162
2025-03-28,1.148,1.382,1.41582851
2025-04-03,1.149,1.383,1.41706181
2025-04-11,1.16,1.394,1.43062812
2025-04-18,1.16,1.394,1.43062812
2025-04-25,1.159,1.393,1.42939482
2025-04-30,1.158,1.392,1.42816152
2025-05-09,1.163,1.397,1.43432802
2025-05-16,1.17,1.404,1.44296112
2025-05-23,1.164,1.398,1.43556132
2025-05-30,1.142,1.376,1.40842871
2025-06-06,1.155,1.389,1.42446162
2025-06-13,1.154,1.388,1.42322832
2025-06-20,1.154,1.388,1.42322832
2025-06-27,1.154,1.388,1.42322832
2025-07-04,1.162,1.396,1.43309472
2025-07-11,1.166,1.4,1.43802792
2025-07-18,1.16,1.394,1.43062812
2025-07-25,1.165,1.399,1.43679462
2025-08-01,1.16,1.394,1.43062812
2025-08-08,1.162,1.396,1.43309472
2025-08-15,1.15,1.384,1.41829511
2025-08-22,1.147,1.381,1.41459521
2025-09-05,1.141,1.375,1.40719541
2025-09-12,1.129,1.363,1.39239581
2025-09-19,1.127,1.361,1.38992921
2025-09-26,1.114,1.348,1.37389631
2025-09-30,1.116,1.35,1.37636291
2025-10-10,1.128,1.362,1.39116251
2025-10-17,1.143,1.377,1.40966201
2025-10-24,1.14,1.374,1.40596211
2025-10-31,1.135,1.369,1.39979561
2025-11-07,1.152,1.386,1.42076171
2025-11-14,1.161,1.395,1.43186142
