date,nav_unit,nav_accumulated,nav_adjusted
2022-02-08,1.0,1.0,1.0
2022-02-11,1.0,1.0,1.0
2022-02-18,1.0,1.0,1.0
2022-02-25,1.0,1.0,1.0
2022-03-04,0.994,0.994,0.994
2022-03-11,0.971,0.971,0.971
2022-03-18,0.959,0.959,0.959
2022-03-25,0.943,0.943,0.943
2022-04-01,0.953,0.953,0.953
2022-04-08,0.942,0.942,0.942
2022-04-15,0.927,0.927,0.927
2022-04-22,0.906,0.906,0.906
2022-04-29,0.927,0.927,0.927
2022-05-06,0.901,0.901,0.901
2022-05-13,0.953,0.953,0.953
2022-05-20,0.99,0.99,0.99
2022-05-27,0.969,0.969,0.969
2022-06-02,1.012,1.012,1.012
2022-06-10,1.067,1.067,1.067
2022-06-17,1.08,1.08,1.08
2022-06-24,1.109,1.109,1.109
2022-07-01,1.124,1.124,1.124
2022-07-08,1.102,1.102,1.102
2022-07-15,1.048,1.048,1.048
2022-07-22,1.059,1.059,1.059
2022-07-29,1.039,1.039,1.039
2022-08-05,1.036,1.036,1.036
2022-08-12,1.031,1.031,1.031
2022-08-19,1.025,1.025,1.025
2022-08-26,1.001,1.001,1.001
2022-09-02,0.963,0.963,0.963
2022-09-09,0.974,0.974,0.974
2022-09-16,0.938,0.938,0.938
2022-09-23,0.916,0.916,0.916
2022-09-30,0.897,0.897,0.897
2022-10-14,0.894,0.894,0.894
2022-10-21,0.884,0.884,0.884
2022-10-28,0.849,0.849,0.849
2022-11-04,0.908,0.908,0.908
2022-11-11,0.909,0.909,0.909
2022-11-18,0.887,0.887,0.887
2022-11-25,0.879,0.879,0.879
2022-12-02,0.933,0.933,0.933
2022-12-09,0.981,0.981,0.981
2022-12-16,0.955,0.955,0.955
2022-12-23,0.928,0.928,0.928
2022-12-30,0.926,0.926,0.926
2023-01-06,0.96,0.96,0.96
2023-01-13,0.963,0.963,0.963
2023-01-20,0.959,0.959,0.959
2023-02-03,0.986,0.986,0.986
2023-02-10,0.954,0.954,0.954
2023-02-17,0.943,0.943,0.943
2023-02-24,0.946,0.946,0.946
2023-03-03,0.977,0.977,0.977
2023-03-10,0.917,0.917,0.917
2023-03-17,0.92,0.92,0.92
2023-03-24,0.917,0.917,0.917
2023-03-31,0.954,0.954,0.954
2023-04-07,0.95,0.95,0.95
2023-04-14,0.947,0.947,0.947
2023-04-21,0.935,0.935,0.935
2023-04-28,0.938,0.938,0.938
2023-05-05,0.926,0.926,0.926
2023-05-12,0.899,0.899,0.899
2023-05-19,0.896,0.896,0.896
2023-05-26,0.882,0.882,0.882
2023-06-02,0.89,0.89,0.89
2023-06-09,0.87,0.87,0.87
2023-06-16,0.9,0.9,0.9
2023-06-21,0.882,0.882,0.882
2023-06-30,0.879,0.879,0.879
2023-07-07,0.862,0.862,0.862
2023-07-14,0.867,0.867,0.867
2023-07-21,0.854,0.854,0.854
2023-07-28,0.865,0.865,0.865
2023-08-04,0.854,0.854,0.854
2023-08-11,0.816,0.816,0.816
2023-08-18,0.791,0.791,0.791
2023-08-25,0.798,0.798,0.798
2023-09-01,0.814,0.814,0.814
2023-09-08,0.807,0.807,0.807
2023-09-15,0.813,0.813,0.813
2023-09-22,0.786,0.786,0.786
2023-09-28,0.774,0.774,0.774
2023-10-13,0.761,0.761,0.761
2023-10-20,0.743,0.743,0.743
2023-10-27,0.754,0.754,0.754
2023-11-03,0.739,0.739,0.739
2023-11-10,0.752,0.752,0.752
2023-11-17,0.754,0.754,0.754
2023-11-24,0.75,0.75,0.75
2023-12-01,0.689,0.689,0.689
2023-12-08,0.656,0.656,0.656
2023-12-15,0.657,0.657,0.657
2023-12-22,0.625,0.625,0.625
2023-12-29,0.645,0.645,0.645
2024-01-05,0.622,0.622,0.622
2024-01-12,0.611,0.611,0.611
2024-01-19,0.576,0.576,0.576
2024-01-26,0.571,0.571,0.571
2024-02-02,0.524,0.524,0.524
2024-02-08,0.546,0.546,0.546
2024-02-23,0.571,0.571,0.571
2024-03-01,0.562,0.562,0.562
2024-03-08,0.561,0.561,0.561
2024-03-15,0.57,0.57,0.57
2024-03-22,0.577,0.577,0.577
2024-03-29,0.553,0.553,0.553
2024-04-03,0.559,0.559,0.559
2024-04-12,0.541,0.541,0.541
2024-04-19,0.522,0.522,0.522
2024-04-26,0.573,0.573,0.573
2024-04-30,0.577,0.577,0.577
2024-05-10,0.615,0.615,0.615
2024-05-17,0.621,0.621,0.621
2024-05-24,0.606,0.606,0.606
2024-05-31,0.604,0.604,0.604
2024-06-07,0.614,0.614,0.614
2024-06-14,0.612,0.612,0.612
2024-06-21,0.588,0.588,0.588
2024-06-28,0.582,0.582,0.582
2024-07-05,0.576,0.576,0.576
2024-07-12,0.59,0.59,0.59
2024-07-19,0.585,0.585,0.585
2024-07-26,0.567,0.567,0.567
2024-08-02,0.56,0.56,0.56
2024-08-09,0.56,0.56,0.56
2024-08-16,0.556,0.556,0.556
2024-08-23,0.55,0.55,0.55
2024-08-30,0.576,0.576,0.576
2024-09-06,0.553,0.553,0.553
2024-09-13,0.517,0.517,0.517
2024-09-20,0.525,0.525,0.525
2024-09-27,0.603,0.603,0.603
2024-09-30,0.641,0.641,0.641
2024-10-11,0.625,0.625,0.625
2024-10-18,0.634,0.634,0.634
2024-10-25,0.654,0.654,0.654
2024-11-01,0.675,0.675,0.675
2024-11-08,0.715,0.715,0.715
2024-11-15,0.663,0.663,0.663
2024-11-22,0.653,0.653,0.653
2024-11-29,0.671,0.671,0.671
2024-12-06,0.702,0.702,0.702
2024-12-13,0.765,0.765,0.765
2024-12-20,0.802,0.802,0.802
2024-12-27,0.838,0.838,0.838
2025-01-03,0.715,0.715,0.715
2025-01-10,0.629,0.629,0.629
2025-01-17,0.643,0.643,0.643
2025-01-24,0.664,0.664,0.664
2025-01-27,0.643,0.643,0.643
2025-02-07,0.685,0.685,0.685
2025-02-14,0.711,0.711,0.711
2025-02-21,0.749,0.749,0.749
2025-02-28,0.701,0.701,0.701
2025-03-07,0.729,0.729,0.729
2025-03-14,0.704,0.704,0.704
2025-03-21,0.697,0.697,0.697
2025-03-28,0.677,0.677,0.677
