date,nav_unit,nav_accumulated,nav_adjusted
2024-06-07,1.0,1.0,1.0
2024-06-14,0.9999,0.9999,0.9999
2024-06-21,1.0,1.0,1.0
2024-06-28,0.9906,0.9906,0.9906
2024-07-05,0.9806,0.9806,0.9806
2024-07-12,0.9973,0.9973,0.9973
2024-07-19,0.976,0.976,0.976
2024-07-26,0.9683,0.9683,0.9683
2024-08-02,0.9979,0.9979,0.9979
2024-08-09,0.9873,0.9873,0.9873
2024-08-16,0.9896,0.9896,0.9896
2024-08-23,0.9497,0.9497,0.9497
2024-08-30,0.9876,0.9876,0.9876
2024-09-06,0.967,0.967,0.967
2024-09-13,0.9541,0.9541,0.9541
2024-09-20,0.968,0.968,0.968
2024-09-27,1.1054,1.1054,1.1054
2024-09-30,1.2215,1.2215,1.2215
2024-10-11,1.1608,1.1608,1.1608
2024-10-18,1.2232,1.2232,1.2232
2024-10-25,1.2924,1.2924,1.2924
2024-11-01,1.2852,1.2852,1.2852
2024-11-08,1.3964,1.3964,1.3964
2024-11-15,1.3666,1.3666,1.3666
2024-11-22,1.3584,1.3584,1.3584
2024-11-29,1.4181,1.4181,1.4181
2024-12-06,1.4759,1.4759,1.4759
2024-12-13,1.4971,1.4971,1.4971
2024-12-20,1.4778,1.4778,1.4778
2024-12-27,1.4448,1.4448,1.4448
2025-01-03,1.3376,1.3376,1.3376
2025-01-10,1.3328,1.3328,1.3328
2025-01-17,1.4058,1.4058,1.4058
2025-01-24,1.4208,1.4208,1.4208
2025-01-27,1.4101,1.4101,1.4101
2025-02-07,1.469,1.469,1.469
2025-02-14,1.4958,1.4958,1.4958
2025-02-21,1.5302,1.5302,1.5302
2025-02-28,1.5119,1.5119,1.5119
2025-03-07,1.5613,1.5613,1.5613
2025-03-14,1.6006,1.6006,1.6006
2025-03-21,1.5965,1.5965,1.5965
2025-03-28,1.5618,1.5618,1.5618
2025-04-03,1.5635,1.5635,1.5635
2025-04-11,1.4802,1.4802,1.4802
2025-04-18,1.5006,1.5006,1.5006
2025-04-25,1.5407,1.5407,1.5407
2025-04-30,1.5556,1.5556,1.5556
2025-05-09,1.6097,1.6097,1.6097
2025-05-16,1.6275,1.6275,1.6275
