date,nav_unit,nav_accumulated,nav_adjusted
2023-05-31,1.0,1.0,1.0
2023-06-02,1.0,1.0,1.0
2023-06-09,1.0,1.0,1.0
2023-06-16,1.0,1.0,1.0
2023-06-21,1.0,1.0,1.0
2023-06-30,0.998,0.998,0.998
2023-07-07,1.003,1.003,1.003
2023-07-14,0.998,0.998,0.998
2023-07-21,1.004,1.004,1.004
2023-07-28,1.008,1.008,1.008
2023-08-04,1.005,1.005,1.005
2023-08-11,1.004,1.004,1.004
2023-08-18,1.011,1.011,1.011
2023-08-25,1.019,1.019,1.019
2023-09-01,1.021,1.021,1.021
2023-09-08,1.02,1.02,1.02
2023-09-15,1.022,1.022,1.022
2023-09-22,1.019,1.019,1.019
2023-09-28,1.026,1.026,1.026
2023-10-13,1.024,1.024,1.024
2023-10-20,1.025,1.025,1.025
2023-10-27,1.031,1.031,1.031
2023-11-03,1.026,1.026,1.026
2023-11-10,1.021,1.021,1.021
2023-11-17,1.027,1.027,1.027
2023-11-24,1.033,1.033,1.033
2023-12-01,1.031,1.031,1.031
2023-12-08,1.021,1.021,1.021
2023-12-15,1.029,1.029,1.029
2023-12-22,1.026,1.026,1.026
2023-12-29,1.026,1.026,1.026
2024-01-05,1.045,1.045,1.045
2024-01-12,1.049,1.049,1.049
2024-01-19,1.058,1.058,1.058
2024-01-26,1.064,1.064,1.064
2024-02-02,1.068,1.068,1.068
2024-02-08,1.011,1.011,1.011
2024-02-23,1.022,1.022,1.022
2024-03-01,1.002,1.002,1.002
2024-03-08,1.003,1.003,1.003
2024-03-15,1.004,1.004,1.004
2024-03-22,1.009,1.009,1.009
2024-03-29,1.024,1.024,1.024
2024-04-03,1.022,1.022,1.022
2024-04-12,1.028,1.028,1.028
2024-04-19,1.034,1.034,1.034
2024-04-26,1.029,1.029,1.029
2024-04-30,1.03,1.03,1.03
2024-05-10,1.039,1.039,1.039
2024-05-17,1.047,1.047,1.047
2024-05-24,1.048,1.048,1.048
2024-05-31,1.054,1.054,1.054
2024-06-07,1.052,1.052,1.052
2024-06-14,1.051,1.051,1.051
2024-06-21,1.059,1.059,1.059
2024-06-28,1.069,1.069,1.069
2024-07-05,1.073,1.073,1.073
2024-07-12,1.081,1.081,1.081
2024-07-19,1.068,1.068,1.068
2024-07-26,1.065,1.065,1.065
2024-08-02,1.066,1.066,1.066
2024-08-09,1.064,1.064,1.064
2024-08-16,1.07,1.07,1.07
2024-08-23,1.071,1.071,1.071
2024-08-30,1.06,1.06,1.06
2024-09-06,1.07,1.07,1.07
2024-09-13,1.07,1.07,1.07
2024-09-20,1.069,1.069,1.069
2024-09-27,1.005,1.005,1.005
2024-09-30,1.002,1.002,1.002
2024-10-11,1.028,1.028,1.028
2024-10-18,1.01,1.01,1.01
2024-10-25,1.022,1.022,1.022
2024-11-01,1.018,1.018,1.018
2024-11-08,1.017,1.017,1.017
2024-11-15,1.019,1.019,1.019
2024-11-22,1.039,1.039,1.039
2024-11-29,1.056,1.056,1.056
2024-12-06,1.069,1.069,1.069
2024-12-13,1.063,1.063,1.063
2024-12-20,1.061,1.061,1.061
2024-12-27,1.051,1.051,1.051
2025-01-03,1.044,1.044,1.044
2025-01-10,1.045,1.045,1.045
2025-01-17,1.046,1.046,1.046
2025-01-24,1.038,1.038,1.038
2025-01-27,1.04,1.04,1.04
2025-02-07,1.044,1.044,1.044
2025-02-14,1.037,1.037,1.037
2025-02-21,1.039,1.039,1.039
2025-02-28,1.046,1.046,1.046
2025-03-07,1.046,1.046,1.046
2025-03-14,1.047,1.047,1.047
2025-03-21,1.056,1.056,1.056
2025-03-28,1.051,1.051,1.051
