date,nav_unit,nav_accumulated,nav_adjusted
2021-03-05,1.0,1.0,1.0
2021-03-12,1.005,1.005,1.005
2021-03-19,1.001,1.001,1.001
2021-03-26,0.997,0.997,0.997
2021-04-02,1.001,1.001,1.001
2021-04-09,0.997,0.997,0.997
2021-04-16,0.998,0.998,0.998
2021-04-23,1.011,1.011,1.011
2021-04-30,1.015,1.015,1.015
2021-05-07,1.005,1.005,1.005
2021-05-14,1.001,1.001,1.001
2021-05-21,1.006,1.006,1.006
2021-05-28,1.019,1.019,1.019
2021-06-04,1.025,1.025,1.025
2021-06-11,1.029,1.029,1.029
2021-06-18,1.035,1.035,1.035
2021-06-25,1.041,1.041,1.041
2021-07-02,1.044,1.044,1.044
2021-07-09,1.08,1.08,1.08
2021-07-16,1.081,1.081,1.081
2021-07-23,1.128,1.128,1.128
2021-07-30,1.136,1.136,1.136
2021-08-06,1.162,1.162,1.162
2021-08-13,1.162,1.162,1.162
2021-08-20,1.104,1.104,1.104
2021-08-27,1.119,1.119,1.119
2021-09-03,1.112,1.112,1.112
2021-09-10,1.158,1.158,1.158
2021-09-17,1.12,1.12,1.12
2021-09-24,1.099,1.099,1.099
2021-09-30,1.063,1.063,1.063
2021-10-08,1.055,1.055,1.055
2021-10-15,1.079,1.079,1.079
2021-10-22,1.091,1.091,1.091
2021-10-29,1.15,1.15,1.15
2021-11-05,1.162,1.162,1.162
2021-11-12,1.213,1.213,1.213
2021-11-19,1.208,1.208,1.208
2021-11-26,1.239,1.239,1.239
2021-12-03,1.239,1.239,1.239
2021-12-10,1.221,1.221,1.221
2021-12-17,1.198,1.198,1.198
2021-12-24,1.188,1.188,1.188
2021-12-31,1.205,1.205,1.205
2022-01-07,1.134,1.134,1.134
2022-01-14,1.156,1.156,1.156
2022-01-21,1.104,1.104,1.104
2022-01-28,1.036,1.036,1.036
2022-02-11,0.994,0.994,0.994
2022-02-18,1.03,1.03,1.03
2022-02-25,1.041,1.041,1.041
2022-03-04,1.006,1.006,1.006
2022-03-11,0.976,0.976,0.976
2022-03-18,0.974,0.974,0.974
2022-03-25,0.945,0.945,0.945
2022-04-01,0.957,0.957,0.957
2022-04-08,0.943,0.943,0.943
2022-04-15,0.905,0.905,0.905
2022-04-22,0.864,0.864,0.864
2022-04-29,0.871,0.871,0.871
2022-05-06,0.862,0.862,0.862
2022-05-13,0.89,0.89,0.89
2022-05-20,0.912,0.912,0.912
2022-05-27,0.908,0.908,0.908
2022-06-02,0.945,0.945,0.945
2022-06-10,0.993,0.993,0.993
2022-06-17,1.035,1.035,1.035
2022-06-24,1.066,1.066,1.066
2022-07-01,1.106,1.106,1.106
2022-07-08,1.104,1.104,1.104
2022-07-15,1.109,1.109,1.109
2022-07-22,1.089,1.089,1.089
2022-07-29,1.092,1.092,1.092
2022-08-05,1.086,1.086,1.086
2022-08-12,1.096,1.096,1.096
2022-08-19,1.095,1.095,1.095
2022-08-26,1.047,1.047,1.047
2022-09-02,1.017,1.017,1.017
2022-09-09,1.049,1.049,1.049
2022-09-16,0.985,0.985,0.985
2022-09-23,0.975,0.975,0.975
2022-09-30,0.975,0.975,0.975
