date,nav_unit,nav_accumulated,nav_adjusted
2023-12-15,1.0,1.0,1.0
2023-12-22,1.0,1.0,1.0
2023-12-29,1.0,1.0,1.0
2024-01-05,1.0,1.0,1.0
2024-01-12,0.996,0.996,0.996
2024-01-19,0.995,0.995,0.995
2024-01-26,0.994,0.994,0.994
2024-02-02,0.976,0.976,0.976
2024-02-08,0.961,0.961,0.961
2024-02-23,0.968,0.968,0.968
2024-03-01,0.962,0.962,0.962
2024-03-08,0.984,0.984,0.984
2024-03-15,1.023,1.023,1.023
2024-03-22,1.014,1.014,1.014
2024-03-29,1.027,1.027,1.027
2024-04-03,1.033,1.033,1.033
2024-04-12,1.036,1.036,1.036
2024-04-19,1.04,1.04,1.04
2024-04-26,1.038,1.038,1.038
2024-04-30,1.033,1.033,1.033
2024-05-10,1.046,1.046,1.046
2024-05-17,1.049,1.049,1.049
2024-05-24,1.049,1.049,1.049
2024-05-31,1.052,1.052,1.052
2024-06-07,1.035,1.035,1.035
2024-06-14,1.031,1.031,1.031
2024-06-21,1.039,1.039,1.039
2024-06-28,1.054,1.054,1.054
2024-07-05,1.052,1.052,1.052
2024-07-12,1.048,1.048,1.048
2024-07-19,1.051,1.051,1.051
2024-07-26,1.064,1.064,1.064
2024-08-02,1.07,1.07,1.07
2024-08-09,1.084,1.084,1.084
2024-08-16,1.109,1.109,1.109
2024-08-23,1.105,1.105,1.105
2024-08-30,1.09,1.09,1.09
2024-09-06,1.104,1.104,1.104
2024-09-13,1.108,1.108,1.108
2024-09-20,1.121,1.121,1.121
2024-09-27,1.091,1.091,1.091
2024-09-30,1.088,1.088,1.088
2024-10-11,1.103,1.103,1.103
2024-10-18,1.106,1.106,1.106
2024-10-25,1.123,1.123,1.123
2024-11-01,1.129,1.129,1.129
2024-11-08,1.146,1.146,1.146
2024-11-15,1.139,1.139,1.139
2024-11-22,1.139,1.139,1.139
2024-11-29,1.158,1.158,1.158
2024-12-06,1.182,1.182,1.182
2024-12-13,1.188,1.188,1.188
2024-12-20,1.187,1.187,1.187
2024-12-27,1.181,1.181,1.181
2025-01-03,1.176,1.176,1.176
2025-01-10,1.174,1.174,1.174
2025-01-17,1.172,1.172,1.172
2025-01-24,1.173,1.173,1.173
2025-01-27,1.174,1.174,1.174
2025-02-07,1.194,1.194,1.194
2025-02-14,1.201,1.201,1.201
2025-02-21,1.208,1.208,1.208
2025-02-28,1.19,1.19,1.19
2025-03-07,1.204,1.204,1.204
2025-03-14,1.216,1.216,1.216
2025-03-21,1.221,1.221,1.221
2025-03-28,1.206,1.206,1.206
2025-04-03,1.212,1.212,1.212
2025-04-11,1.215,1.215,1.215
2025-04-18,1.228,1.228,1.228
2025-04-25,1.235,1.235,1.235
2025-04-30,1.235,1.235,1.235
2025-05-09,1.245,1.245,1.245
2025-05-16,1.245,1.245,1.245
2025-05-23,1.246,1.246,1.246
2025-05-30,1.255,1.255,1.255
2025-06-05,1.254,1.254,1.254
