date,nav_unit,nav_accumulated,nav_adjusted
2022-05-06,1.0,1.0,1.0
2022-05-13,1.0,1.0,1.0
2022-05-20,1.0,1.0,1.0
2022-05-27,1.001,1.001,1.001
2022-06-02,1.031,1.031,1.031
2022-06-10,1.051,1.051,1.051
2022-06-17,1.052,1.052,1.052
2022-06-24,1.062,1.062,1.062
2022-07-01,1.081,1.081,1.081
2022-07-08,1.082,1.082,1.082
2022-07-15,1.059,1.059,1.059
2022-07-22,1.067,1.067,1.067
2022-07-29,1.076,1.076,1.076
2022-08-05,1.071,1.071,1.071
2022-08-12,1.102,1.102,1.102
2022-08-19,1.101,1.101,1.101
2022-08-26,1.101,1.101,1.101
2022-09-02,1.076,1.076,1.076
2022-09-09,1.101,1.101,1.101
2022-09-16,1.044,1.044,1.044
2022-09-23,1.038,1.038,1.038
2022-09-30,1.006,1.006,1.006
2022-10-14,1.059,1.059,1.059
2022-10-21,1.059,1.059,1.059
2022-10-28,1.036,1.036,1.036
2022-11-04,1.1,1.1,1.1
2022-11-11,1.095,1.095,1.095
2022-11-18,1.095,1.095,1.095
2022-11-25,1.084,1.084,1.084
2022-12-02,1.105,1.105,1.105
2022-12-09,1.108,1.108,1.108
2022-12-16,1.09,1.09,1.09
2022-12-23,1.051,1.051,1.051
2022-12-30,1.072,1.072,1.072
2023-01-06,1.096,1.096,1.096
2023-01-13,1.096,1.096,1.096
2023-01-20,1.118,1.118,1.118
2023-02-03,1.14,1.14,1.14
2023-02-10,1.15,1.15,1.15
2023-02-17,1.136,1.136,1.136
2023-02-24,1.149,1.149,1.149
2023-03-03,1.16,1.16,1.16
2023-03-10,1.136,1.136,1.136
2023-03-17,1.139,1.139,1.139
2023-03-24,1.17,1.17,1.17
2023-03-31,1.161,1.161,1.161
2023-04-07,1.168,1.168,1.168
2023-04-14,1.162,1.162,1.162
2023-04-21,1.136,1.136,1.136
2023-04-28,1.147,1.147,1.147
2023-05-05,1.149,1.149,1.149
2023-05-12,1.14,1.14,1.14
2023-05-19,1.133,1.133,1.133
2023-05-26,1.125,1.125,1.125
2023-06-02,1.132,1.132,1.132
2023-06-09,1.134,1.134,1.134
2023-06-16,1.153,1.153,1.153
2023-06-21,1.133,1.133,1.133
2023-06-30,1.151,1.151,1.151
2023-07-07,1.15,1.15,1.15
2023-07-14,1.16,1.16,1.16
2023-07-21,1.142,1.142,1.142
2023-07-28,1.157,1.157,1.157
2023-08-04,1.17,1.17,1.17
2023-08-11,1.135,1.135,1.135
2023-08-18,1.129,1.129,1.129
2023-08-25,1.116,1.116,1.116
2023-09-01,1.157,1.157,1.157
2023-09-08,1.148,1.148,1.148
2023-09-15,1.145,1.145,1.145
2023-09-22,1.148,1.148,1.148
2023-09-28,1.153,1.153,1.153
2023-10-13,1.141,1.141,1.141
2023-10-20,1.1,1.1,1.1
2023-10-27,1.118,1.118,1.118
2023-11-03,1.127,1.127,1.127
2023-11-10,1.154,1.154,1.154
2023-11-17,1.181,1.181,1.181
2023-11-24,1.182,1.182,1.182
