date,nav_unit,nav_accumulated,nav_adjusted
2020-06-12,1.0,1.0,1.0
2020-06-19,1.0285,1.0285,1.0285
2020-06-24,1.0405,1.0405,1.0405
2020-07-03,1.0776,1.0776,1.0776
2020-07-10,1.1907,1.1907,1.1907
2020-07-17,1.1344,1.1344,1.1344
2020-07-24,1.1305,1.1305,1.1305
2020-07-31,1.1938,1.1938,1.1938
2020-08-07,1.2188,1.2188,1.2188
2020-08-14,1.2051,1.2051,1.2051
2020-08-21,1.2135,1.2135,1.2135
2020-08-28,1.2367,1.2367,1.2367
2020-09-04,1.2324,1.2324,1.2324
2020-09-11,1.1584,1.1584,1.1584
2020-09-18,1.2004,1.2004,1.2004
2020-09-25,1.1543,1.1543,1.1543
2020-09-30,1.1483,1.1483,1.1483
2020-10-09,1.1825,1.1825,1.1825
2020-10-16,1.2221,1.2221,1.2221
2020-10-23,1.1808,1.1808,1.1808
2020-10-30,1.167,1.167,1.167
2020-11-06,1.2036,1.2036,1.2036
2020-11-13,1.1921,1.1921,1.1921
2020-11-20,1.2041,1.2041,1.2041
2020-11-27,1.1753,1.1753,1.1753
2020-12-04,1.1895,1.1895,1.1895
2020-12-11,1.1469,1.1469,1.1469
2020-12-18,1.1642,1.1642,1.1642
2020-12-25,1.1572,1.1572,1.1572
2020-12-31,1.1701,1.1701,1.1701
2021-01-08,1.1815,1.1815,1.1815
2021-01-15,1.1647,1.1647,1.1647
2021-01-22,1.2222,1.2222,1.2222
2021-01-29,1.1674,1.1674,1.1674
2021-02-05,1.1643,1.1643,1.1643
2021-02-10,1.2276,1.2276,1.2276
2021-02-19,1.238,1.238,1.238
2021-02-26,1.1501,1.1501,1.1501
2021-03-05,1.1467,1.1467,1.1467
2021-03-12,1.1109,1.1109,1.1109
2021-03-19,1.1018,1.1018,1.1018
2021-03-26,1.1092,1.1092,1.1092
2021-04-02,1.1315,1.1315,1.1315
2021-04-09,1.131,1.131,1.131
2021-04-16,1.1242,1.1242,1.1242
2021-04-23,1.1601,1.1601,1.1601
2021-04-30,1.1644,1.1644,1.1644
2021-05-07,1.1438,1.1438,1.1438
2021-05-14,1.1759,1.1759,1.1759
2021-05-21,1.1888,1.1888,1.1888
2021-05-28,1.2401,1.2401,1.2401
2021-06-04,1.253,1.253,1.253
2021-06-11,1.2606,1.2606,1.2606
2021-06-18,1.2572,1.2572,1.2572
2021-06-25,1.2965,1.2965,1.2965
2021-07-02,1.2889,1.2889,1.2889
2021-07-09,1.3206,1.3206,1.3206
2021-07-16,1.3398,1.3398,1.3398
2021-07-23,1.3681,1.3681,1.3681
2021-07-30,1.3303,1.3303,1.3303
2021-08-06,1.3726,1.3726,1.3726
2021-08-13,1.4171,1.4171,1.4171
2021-08-20,1.3706,1.3706,1.3706
2021-08-27,1.4286,1.4286,1.4286
2021-09-03,1.4419,1.4419,1.4419
2021-09-10,1.5003,1.5003,1.5003
2021-09-17,1.4815,1.4815,1.4815
2021-09-24,1.4764,1.4764,1.4764
2021-09-30,1.4332,1.4332,1.4332
2021-10-08,1.4351,1.4351,1.4351
2021-10-15,1.4044,1.4044,1.4044
2021-10-22,1.413,1.413,1.413
2021-10-29,1.4007,1.4007,1.4007
2021-11-05,1.3841,1.3841,1.3841
2021-11-12,1.4268,1.4268,1.4268
2021-11-19,1.4422,1.4422,1.4422
2021-11-26,1.461,1.461,1.461
2021-12-03,1.4842,1.4842,1.4842
2021-12-10,1.4852,1.4852,1.4852
2021-12-17,1.4774,1.4774,1.4774
2021-12-24,1.4639,1.4639,1.4639
2021-12-31,1.4946,1.4946,1.4946
2022-01-07,1.4422,1.4422,1.4422
2022-01-14,1.4349,1.4349,1.4349
2022-01-21,1.4169,1.4169,1.4169
2022-01-28,1.3531,1.3531,1.3531
2022-02-11,1.3546,1.3546,1.3546
2022-02-18,1.4008,1.4008,1.4008
2022-02-25,1.4043,1.4043,1.4043
2022-03-04,1.3874,1.3874,1.3874
2022-03-11,1.3363,1.3363,1.3363
2022-03-18,1.3251,1.3251,1.3251
2022-03-25,1.3156,1.3156,1.3156
2022-04-01,1.3282,1.3282,1.3282
2022-04-08,1.3007,1.3007,1.3007
2022-04-15,1.2662,1.2662,1.2662
2022-04-22,1.2029,1.2029,1.2029
2022-04-29,1.1852,1.1852,1.1852
2022-05-06,1.174,1.174,1.174
2022-05-13,1.2352,1.2352,1.2352
2022-05-20,1.2799,1.2799,1.2799
2022-05-27,1.2655,1.2655,1.2655
2022-06-02,1.3099,1.3099,1.3099
2022-06-10,1.3563,1.3563,1.3563
2022-06-17,1.3806,1.3806,1.3806
2022-06-24,1.4098,1.4098,1.4098
2022-07-01,1.4361,1.4361,1.4361
2022-07-08,1.4432,1.4432,1.4432
2022-07-15,1.4084,1.4084,1.4084
2022-07-22,1.4306,1.4306,1.4306
2022-07-29,1.4366,1.4366,1.4366
2022-08-05,1.4271,1.4271,1.4271
2022-08-12,1.4612,1.4612,1.4612
2022-08-19,1.4648,1.4648,1.4648
2022-08-26,1.4319,1.4319,1.4319
2022-09-02,1.3999,1.3999,1.3999
2022-09-09,1.4356,1.4356,1.4356
2022-09-16,1.3529,1.3529,1.3529
2022-09-23,1.3406,1.3406,1.3406
2022-09-30,1.3002,1.3002,1.3002
2022-10-14,1.3514,1.3514,1.3514
2022-10-21,1.3385,1.3385,1.3385
2022-10-28,1.2829,1.2829,1.2829
2022-11-04,1.3898,1.3898,1.3898
2022-11-11,1.391,1.391,1.391
2022-11-18,1.3913,1.3913,1.3913
2022-11-25,1.3799,1.3799,1.3799
2022-12-02,1.4148,1.4148,1.4148
2022-12-09,1.4337,1.4337,1.4337
2022-12-16,1.4095,1.4095,1.4095
2022-12-23,1.3481,1.3481,1.3481
2022-12-30,1.3781,1.3781,1.3781
2023-01-06,1.4251,1.4251,1.4251
2023-01-13,1.4339,1.4339,1.4339
2023-01-20,1.4743,1.4743,1.4743
2023-02-03,1.4952,1.4952,1.4952
2023-02-10,1.4964,1.4964,1.4964
2023-02-17,1.4713,1.4713,1.4713
2023-02-24,1.4943,1.4943,1.4943
2023-03-03,1.5069,1.5069,1.5069
2023-03-10,1.4631,1.4631,1.4631
2023-03-17,1.4471,1.4471,1.4471
2023-03-24,1.4796,1.4796,1.4796
2023-03-31,1.4831,1.4831,1.4831
2023-04-07,1.5095,1.5095,1.5095
2023-04-14,1.512,1.512,1.512
2023-04-21,1.475,1.475,1.475
2023-04-28,1.4782,1.4782,1.4782
2023-05-05,1.4711,1.4711,1.4711
2023-05-12,1.4479,1.4479,1.4479
2023-05-19,1.4593,1.4593,1.4593
2023-05-26,1.4381,1.4381,1.4381
2023-06-02,1.4592,1.4592,1.4592
2023-06-09,1.4516,1.4516,1.4516
2023-06-16,1.4954,1.4954,1.4954
2023-06-21,1.4608,1.4608,1.4608
2023-06-30,1.4705,1.4705,1.4705
2023-07-07,1.4634,1.4634,1.4634
2023-07-14,1.4867,1.4867,1.4867
2023-07-21,1.4532,1.4532,1.4532
2023-07-28,1.4823,1.4823,1.4823
2023-08-04,1.5028,1.5028,1.5028
2023-08-11,1.4573,1.4573,1.4573
2023-08-18,1.4298,1.4298,1.4298
2023-08-25,1.3897,1.3897,1.3897
2023-09-01,1.4387,1.4387,1.4387
2023-09-08,1.4232,1.4232,1.4232
2023-09-15,1.4134,1.4134,1.4134
2023-09-22,1.4264,1.4264,1.4264
2023-09-28,1.423,1.423,1.423
2023-10-13,1.409,1.409,1.409
2023-10-20,1.3503,1.3503,1.3503
2023-10-27,1.372,1.372,1.372
2023-11-03,1.3797,1.3797,1.3797
2023-11-10,1.4085,1.4085,1.4085
2023-11-17,1.4277,1.4277,1.4277
2023-11-24,1.4142,1.4142,1.4142
2023-12-01,1.4221,1.4221,1.4221
2023-12-08,1.3896,1.3896,1.3896
2023-12-15,1.3994,1.3994,1.3994
2023-12-22,1.3587,1.3587,1.3587
2023-12-29,1.3886,1.3886,1.3886
2024-01-05,1.3651,1.3651,1.3651
2024-01-12,1.3475,1.3475,1.3475
2024-01-19,1.2778,1.2778,1.2778
2024-01-26,1.2772,1.2772,1.2772
2024-02-02,1.0518,1.0518,1.0518
2024-02-08,1.0157,1.0157,1.0157
2024-02-23,1.1545,1.1545,1.1545
2024-03-01,1.1938,1.1938,1.1938
2024-03-08,1.1994,1.1994,1.1994
2024-03-15,1.241,1.241,1.241
2024-03-22,1.2511,1.2511,1.2511
2024-03-29,1.229,1.229,1.229
2024-04-03,1.2434,1.2434,1.2434
2024-04-12,1.2167,1.2167,1.2167
2024-04-19,1.1954,1.1954,1.1954
2024-04-26,1.2309,1.2309,1.2309
