date,nav_unit,nav_accumulated,nav_adjusted
2024-04-09,1.0,1.0,1.0
2024-04-10,1.0,1.0,1.0
2024-04-11,0.9999,0.9999,0.9999
2024-04-12,0.9999,0.9999,0.9999
2024-04-15,0.9998,0.9998,0.9998
2024-04-16,0.9997,0.9997,0.9997
2024-04-17,0.9998,0.9998,0.9998
2024-04-18,0.9997,0.9997,0.9997
2024-04-19,0.9997,0.9997,0.9997
2024-04-22,0.9996,0.9996,0.9996
2024-04-23,0.9994,0.9994,0.9994
2024-04-24,0.9999,0.9999,0.9999
2024-04-25,0.9988,0.9988,0.9988
2024-04-26,0.9935,0.9935,0.9935
2024-04-29,1.0037,1.0037,1.0037
2024-04-30,1.011,1.011,1.011
2024-05-06,1.0336,1.0336,1.0336
2024-05-07,1.0384,1.0384,1.0384
2024-05-08,1.0241,1.0241,1.0241
2024-05-09,1.0286,1.0286,1.0286
2024-05-10,1.0217,1.0217,1.0217
2024-05-13,1.0134,1.0134,1.0134
2024-05-14,1.0166,1.0166,1.0166
2024-05-15,1.0024,1.0024,1.0024
2024-05-16,1.0001,1.0001,1.0001
2024-05-17,1.0086,1.0086,1.0086
2024-05-20,1.0209,1.0209,1.0209
2024-05-21,1.0267,1.0267,1.0267
2024-05-22,1.0219,1.0219,1.0219
2024-05-23,1.0094,1.0094,1.0094
2024-05-24,1.0027,1.0027,1.0027
2024-05-27,1.0101,1.0101,1.0101
2024-05-28,1.0013,1.0013,1.0013
2024-05-29,1.0003,1.0003,1.0003
2024-05-30,0.9921,0.9921,0.9921
2024-05-31,0.987,0.987,0.987
2024-06-03,0.9892,0.9892,0.9892
2024-06-04,0.9972,0.9972,0.9972
2024-06-05,0.9892,0.9892,0.9892
2024-06-06,0.9897,0.9897,0.9897
2024-06-07,0.9951,0.9951,0.9951
2024-06-11,0.9918,0.9918,0.9918
2024-06-12,0.9958,0.9958,0.9958
2024-06-13,0.9896,0.9896,0.9896
2024-06-14,0.9986,0.9986,0.9986
2024-06-17,0.9912,0.9912,0.9912
2024-06-18,0.9882,0.9882,0.9882
2024-06-19,0.9835,0.9835,0.9835
2024-06-20,0.971,0.971,0.971
2024-06-21,0.972,0.972,0.972
2024-06-24,0.96,0.96,0.96
2024-06-25,0.9606,0.9606,0.9606
2024-06-26,0.971,0.971,0.971
2024-06-27,0.9535,0.9535,0.9535
2024-06-28,0.9561,0.9561,0.9561
2024-07-01,0.9657,0.9657,0.9657
2024-07-02,0.9594,0.9594,0.9594
2024-07-03,0.9537,0.9537,0.9537
2024-07-04,0.9413,0.9413,0.9413
2024-07-05,0.9394,0.9394,0.9394
2024-07-08,0.931,0.931,0.931
2024-07-09,0.9293,0.9293,0.9293
2024-07-10,0.9263,0.9263,0.9263
2024-07-11,0.9364,0.9364,0.9364
2024-07-12,0.9312,0.9312,0.9312
2024-07-15,0.9251,0.9251,0.9251
2024-07-16,0.918,0.918,0.918
2024-07-17,0.9263,0.9263,0.9263
2024-07-18,0.9364,0.9364,0.9364
2024-07-19,0.934,0.934,0.934
2024-07-22,0.9244,0.9244,0.9244
2024-07-23,0.9039,0.9039,0.9039
2024-07-24,0.8944,0.8944,0.8944
2024-07-25,0.8968,0.8968,0.8968
2024-07-26,0.9068,0.9068,0.9068
2024-07-29,0.8998,0.8998,0.8998
2024-07-30,0.892,0.892,0.892
2024-07-31,0.9236,0.9236,0.9236
2024-08-01,0.9163,0.9163,0.9163
2024-08-02,0.9127,0.9127,0.9127
2024-08-05,0.9027,0.9027,0.9027
2024-08-06,0.9099,0.9099,0.9099
2024-08-07,0.9066,0.9066,0.9066
2024-08-08,0.9159,0.9159,0.9159
2024-08-09,0.9052,0.9052,0.9052
2024-08-12,0.9062,0.9062,0.9062
2024-08-13,0.9024,0.9024,0.9024
2024-08-14,0.8946,0.8946,0.8946
2024-08-15,0.8989,0.8989,0.8989
2024-08-16,0.8948,0.8948,0.8948
2024-08-19,0.888,0.888,0.888
2024-08-20,0.8782,0.8782,0.8782
2024-08-21,0.8716,0.8716,0.8716
2024-08-22,0.8669,0.8669,0.8669
2024-08-23,0.8704,0.8704,0.8704
2024-08-26,0.8712,0.8712,0.8712
2024-08-27,0.8626,0.8626,0.8626
2024-08-28,0.8642,0.8642,0.8642
2024-08-29,0.8746,0.8746,0.8746
2024-08-30,0.89,0.89,0.89
2024-09-02,0.876,0.876,0.876
2024-09-03,0.8885,0.8885,0.8885
2024-09-04,0.8911,0.8911,0.8911
2024-09-05,0.8974,0.8974,0.8974
2024-09-06,0.8825,0.8825,0.8825
2024-09-09,0.87,0.87,0.87
2024-09-10,0.8712,0.8712,0.8712
2024-09-11,0.8722,0.8722,0.8722
2024-09-12,0.8644,0.8644,0.8644
2024-09-13,0.8587,0.8587,0.8587
2024-09-18,0.8641,0.8641,0.8641
2024-09-19,0.8916,0.8916,0.8916
2024-09-20,0.8887,0.8887,0.8887
2024-09-23,0.89,0.89,0.89
2024-09-24,0.9273,0.9273,0.9273
2024-09-25,0.9243,0.9243,0.9243
2024-09-26,0.9871,0.9871,0.9871
2024-09-27,1.034,1.034,1.034
2024-09-30,1.1158,1.1158,1.1158
2024-10-08,1.1375,1.1375,1.1375
2024-10-09,1.05,1.05,1.05
2024-10-10,1.059,1.059,1.059
2024-10-11,1.0385,1.0385,1.0385
2024-10-14,1.0649,1.0649,1.0649
2024-10-15,1.0374,1.0374,1.0374
2024-10-16,1.0336,1.0336,1.0336
2024-10-17,1.0138,1.0138,1.0138
2024-10-18,1.033,1.033,1.033
2024-10-21,1.0367,1.0367,1.0367
2024-10-22,1.0538,1.0538,1.0538
2024-10-23,1.0744,1.0744,1.0744
2024-10-24,1.0659,1.0659,1.0659
2024-10-25,1.0695,1.0695,1.0695
2024-10-28,1.0717,1.0717,1.0717
2024-10-29,1.0559,1.0559,1.0559
2024-10-30,1.0555,1.0555,1.0555
2024-10-31,1.05,1.05,1.05
2024-11-01,1.0528,1.0528,1.0528
2024-11-04,1.0673,1.0673,1.0673
2024-11-05,1.0769,1.0769,1.0769
2024-11-06,1.0734,1.0734,1.0734
2024-11-07,1.0802,1.0802,1.0802
2024-11-08,1.075,1.075,1.075
2024-11-11,1.0728,1.0728,1.0728
2024-11-12,1.0697,1.0697,1.0697
2024-11-13,1.0691,1.0691,1.0691
2024-11-14,1.0617,1.0617,1.0617
2024-11-15,1.0582,1.0582,1.0582
2024-11-18,1.0514,1.0514,1.0514
2024-11-19,1.0563,1.0563,1.0563
2024-11-20,1.0555,1.0555,1.0555
2024-11-21,1.0582,1.0582,1.0582
2024-11-22,1.0436,1.0436,1.0436
2024-11-25,1.0448,1.0448,1.0448
2024-11-26,1.0475,1.0475,1.0475
2024-11-27,1.0587,1.0587,1.0587
2024-11-28,1.0553,1.0553,1.0553
2024-11-29,1.0638,1.0638,1.0638
2024-12-02,1.0664,1.0664,1.0664
2024-12-03,1.0658,1.0658,1.0658
2024-12-04,1.0625,1.0625,1.0625
2024-12-05,1.057,1.057,1.057
2024-12-06,1.0589,1.0589,1.0589
2024-12-09,1.0596,1.0596,1.0596
2024-12-10,1.0652,1.0652,1.0652
2024-12-11,1.0861,1.0861,1.0861
2024-12-12,1.1131,1.1131,1.1131
2024-12-13,1.1063,1.1063,1.1063
2024-12-16,1.0995,1.0995,1.0995
2024-12-17,1.0885,1.0885,1.0885
2024-12-18,1.0868,1.0868,1.0868
2024-12-19,1.0863,1.0863,1.0863
2024-12-20,1.0987,1.0987,1.0987
2024-12-23,1.0855,1.0855,1.0855
2024-12-24,1.1096,1.1096,1.1096
2024-12-25,1.1109,1.1109,1.1109
2024-12-26,1.1111,1.1111,1.1111
2024-12-27,1.1078,1.1078,1.1078
2024-12-30,1.1149,1.1149,1.1149
2024-12-31,1.1229,1.1229,1.1229
2025-01-02,1.1125,1.1125,1.1125
2025-01-03,1.0959,1.0959,1.0959
2025-01-06,1.082,1.082,1.082
2025-01-07,1.0828,1.0828,1.0828
2025-01-08,1.0904,1.0904,1.0904
2025-01-09,1.0829,1.0829,1.0829
2025-01-10,1.0693,1.0693,1.0693
2025-01-13,1.0647,1.0647,1.0647
2025-01-14,1.0872,1.0872,1.0872
2025-01-15,1.0845,1.0845,1.0845
2025-01-16,1.0796,1.0796,1.0796
2025-01-17,1.0932,1.0932,1.0932
2025-01-20,1.0804,1.0804,1.0804
2025-01-21,1.0822,1.0822,1.0822
2025-01-22,1.0752,1.0752,1.0752
2025-01-23,1.0736,1.0736,1.0736
2025-01-24,1.0705,1.0705,1.0705
2025-01-27,1.0762,1.0762,1.0762
2025-02-05,1.0413,1.0413,1.0413
2025-02-06,1.0471,1.0471,1.0471
2025-02-07,1.0608,1.0608,1.0608
2025-02-10,1.0638,1.0638,1.0638
2025-02-11,1.0505,1.0505,1.0505
2025-02-12,1.0445,1.0445,1.0445
2025-02-13,1.0473,1.0473,1.0473
2025-02-14,1.0449,1.0449,1.0449
2025-02-17,1.0408,1.0408,1.0408
2025-02-18,1.0344,1.0344,1.0344
2025-02-19,1.0301,1.0301,1.0301
2025-02-20,1.0337,1.0337,1.0337
2025-02-21,1.0287,1.0287,1.0287
2025-02-24,1.0356,1.0356,1.0356
2025-02-25,1.0222,1.0222,1.0222
2025-02-26,1.031,1.031,1.031
2025-02-27,1.0483,1.0483,1.0483
2025-02-28,1.0448,1.0448,1.0448
2025-03-03,1.027,1.027,1.027
2025-03-04,1.0271,1.0271,1.0271
2025-03-05,1.0247,1.0247,1.0247
2025-03-06,1.0275,1.0275,1.0275
2025-03-07,1.0264,1.0264,1.0264
2025-03-10,1.0283,1.0283,1.0283
2025-03-11,1.0389,1.0389,1.0389
2025-03-12,1.0322,1.0322,1.0322
2025-03-13,1.0351,1.0351,1.0351
2025-03-14,1.0615,1.0615,1.0615
2025-03-17,1.0598,1.0598,1.0598
2025-03-24,1.0573,1.0573,1.0573
2025-03-31,1.0624,1.0624,1.0624
