date,nav_unit,nav_accumulated,nav_adjusted
2020-06-05,1.0,1.0,1.0
2020-06-12,1.0,1.0,1.0
2020-06-19,1.001,1.001,1.001
2020-06-24,1.004,1.004,1.004
2020-07-03,1.045,1.045,1.045
2020-07-10,1.097,1.097,1.097
2020-07-17,1.064,1.064,1.064
2020-07-24,1.065,1.065,1.065
2020-07-31,1.09,1.09,1.09
2020-08-07,1.111,1.111,1.111
2020-08-14,1.113,1.113,1.113
2020-08-21,1.118,1.118,1.118
2020-08-28,1.11,1.11,1.11
2020-09-04,1.091,1.091,1.091
2020-09-11,1.07,1.07,1.07
2020-09-18,1.092,1.092,1.092
2020-09-25,1.064,1.064,1.064
2020-09-30,1.072,1.072,1.072
2020-10-09,1.086,1.086,1.086
2020-10-16,1.098,1.098,1.098
2020-10-23,1.103,1.103,1.103
2020-10-30,1.095,1.095,1.095
2020-11-06,1.131,1.131,1.131
2020-11-13,1.129,1.129,1.129
2020-11-20,1.142,1.142,1.142
2020-11-27,1.142,1.142,1.142
2020-12-04,1.136,1.136,1.136
2020-12-11,1.111,1.111,1.111
2020-12-18,1.129,1.129,1.129
2020-12-25,1.128,1.128,1.128
2020-12-31,1.16,1.16,1.16
2021-01-08,1.163,1.163,1.163
2021-01-15,1.207,1.207,1.207
2021-01-22,1.234,1.234,1.234
2021-01-29,1.219,1.219,1.219
2021-02-05,1.287,1.287,1.287
2021-02-10,1.323,1.323,1.323
2021-02-19,1.392,1.392,1.392
2021-02-26,1.334,1.334,1.334
2021-03-05,1.335,1.335,1.335
2021-03-12,1.31,1.31,1.31
2021-03-19,1.278,1.278,1.278
2021-03-26,1.279,1.279,1.279
2021-04-02,1.307,1.307,1.307
2021-04-09,1.287,1.287,1.287
2021-04-16,1.272,1.272,1.272
2021-04-23,1.277,1.277,1.277
2021-04-30,1.265,1.265,1.265
2021-05-07,1.268,1.268,1.268
2021-05-14,1.256,1.256,1.256
2021-05-21,1.271,1.271,1.271
2021-05-28,1.28,1.28,1.28
2021-06-04,1.279,1.279,1.279
2021-06-11,1.286,1.286,1.286
2021-06-18,1.263,1.263,1.263
2021-06-25,1.292,1.292,1.292
2021-07-02,1.267,1.267,1.267
2021-07-09,1.246,1.246,1.246
2021-07-16,1.257,1.257,1.257
2021-07-23,1.222,1.222,1.222
2021-07-30,1.198,1.198,1.198
2021-08-06,1.206,1.206,1.206
2021-08-13,1.219,1.219,1.219
2021-08-20,1.179,1.179,1.179
2021-08-27,1.198,1.198,1.198
2021-09-03,1.234,1.234,1.234
2021-09-10,1.237,1.237,1.237
2021-09-17,1.195,1.195,1.195
2021-09-24,1.177,1.177,1.177
2021-09-30,1.184,1.184,1.184
2021-10-08,1.199,1.199,1.199
2021-10-15,1.197,1.197,1.197
2021-10-22,1.208,1.208,1.208
2021-10-29,1.188,1.188,1.188
2021-11-05,1.188,1.188,1.188
2021-11-12,1.217,1.217,1.217
2021-11-19,1.23,1.23,1.23
2021-11-26,1.206,1.206,1.206
2021-12-03,1.211,1.211,1.211
2021-12-10,1.213,1.213,1.213
2021-12-17,1.189,1.189,1.189
2021-12-24,1.213,1.213,1.213
2021-12-31,1.222,1.222,1.222
2022-01-07,1.196,1.196,1.196
2022-01-14,1.212,1.212,1.212
2022-01-21,1.217,1.217,1.217
2022-01-28,1.165,1.165,1.165
2022-02-11,1.196,1.196,1.196
2022-02-18,1.191,1.191,1.191
2022-02-25,1.168,1.168,1.168
2022-03-04,1.139,1.139,1.139
2022-03-11,1.078,1.078,1.078
2022-03-18,1.078,1.078,1.078
2022-03-25,1.067,1.067,1.067
2022-04-01,1.076,1.076,1.076
2022-04-08,1.062,1.062,1.062
2022-04-15,1.059,1.059,1.059
2022-04-22,1.04,1.04,1.04
2022-04-29,1.051,1.051,1.051
2022-05-06,1.022,1.022,1.022
2022-05-13,1.038,1.038,1.038
2022-05-20,1.062,1.062,1.062
2022-05-27,1.046,1.046,1.046
2022-06-02,1.089,1.089,1.089
2022-06-10,1.107,1.107,1.107
2022-06-17,1.095,1.095,1.095
2022-06-24,1.13,1.13,1.13
2022-07-01,1.168,1.168,1.168
2022-07-08,1.144,1.144,1.144
2022-07-15,1.11,1.11,1.11
2022-07-22,1.125,1.125,1.125
2022-07-29,1.114,1.114,1.114
2022-08-05,1.122,1.122,1.122
2022-08-12,1.126,1.126,1.126
2022-08-19,1.123,1.123,1.123
2022-08-26,1.137,1.137,1.137
2022-09-02,1.119,1.119,1.119
2022-09-09,1.094,1.094,1.094
2022-09-16,1.074,1.074,1.074
2022-09-23,1.047,1.047,1.047
2022-09-30,1.024,1.024,1.024
2022-10-14,1.026,1.026,1.026
2022-10-21,1.04,1.04,1.04
2022-10-28,0.982,0.982,0.982
2022-11-04,1.083,1.083,1.083
2022-11-11,1.106,1.106,1.106
2022-11-18,1.132,1.132,1.132
2022-11-25,1.093,1.093,1.093
2022-12-02,1.151,1.151,1.151
2022-12-09,1.194,1.194,1.194
2022-12-16,1.177,1.177,1.177
2022-12-23,1.156,1.156,1.156
2022-12-30,1.184,1.184,1.184
2023-01-06,1.219,1.219,1.219
2023-01-13,1.225,1.225,1.225
