date,nav_unit,nav_accumulated,nav_adjusted
2021-04-23,1.0,1.0,1.0
2021-04-30,1.0,1.0,1.0
2021-05-07,1.0,1.0,1.0
2021-05-14,1.004,1.004,1.004
2021-05-21,1.019,1.019,1.019
2021-05-28,1.03,1.03,1.03
2021-06-04,1.03,1.03,1.03
2021-06-11,1.012,1.012,1.012
2021-06-18,1.005,1.005,1.005
2021-06-25,1.008,1.008,1.008
2021-07-02,0.993,0.993,0.993
2021-07-09,0.974,0.974,0.974
2021-07-16,0.986,0.986,0.986
2021-07-23,0.962,0.962,0.962
2021-07-30,0.928,0.928,0.928
2021-08-06,0.949,0.949,0.949
2021-08-13,0.974,0.974,0.974
2021-08-20,0.956,0.956,0.956
2021-08-27,0.965,0.965,0.965
2021-09-03,0.982,0.982,0.982
2021-09-10,0.998,0.998,0.998
2021-09-17,0.969,0.969,0.969
2021-09-24,0.966,0.966,0.966
2021-09-30,0.973,0.973,0.973
2021-10-08,0.991,0.991,0.991
2021-10-15,0.995,0.995,0.995
2021-10-22,0.993,0.993,0.993
2021-10-29,0.972,0.972,0.972
2021-11-05,0.978,0.978,0.978
2021-11-12,0.99,0.99,0.99
2021-11-19,0.996,0.996,0.996
2021-11-26,0.987,0.987,0.987
2021-12-03,0.988,0.988,0.988
2021-12-10,1.024,1.024,1.024
2021-12-17,1.002,1.002,1.002
2021-12-24,1.016,1.016,1.016
2021-12-31,1.032,1.032,1.032
2022-01-07,1.042,1.042,1.042
2022-01-14,1.05,1.05,1.05
2022-01-21,1.059,1.059,1.059
2022-01-28,1.015,1.015,1.015
2022-02-11,1.044,1.044,1.044
2022-02-18,1.05,1.05,1.05
2022-02-25,1.025,1.025,1.025
2022-03-04,1.009,1.009,1.009
2022-03-11,0.968,0.968,0.968
2022-03-18,0.957,0.957,0.957
2022-03-25,0.951,0.951,0.951
2022-04-01,0.969,0.969,0.969
2022-04-08,0.955,0.955,0.955
2022-04-15,0.963,0.963,0.963
2022-04-22,0.95,0.95,0.95
2022-04-29,0.971,0.971,0.971
2022-05-06,0.955,0.955,0.955
2022-05-13,0.958,0.958,0.958
2022-05-20,0.965,0.965,0.965
2022-05-27,0.962,0.962,0.962
2022-06-02,0.965,0.965,0.965
2022-06-10,0.979,0.979,0.979
2022-06-17,0.981,0.981,0.981
2022-06-24,0.995,0.995,0.995
2022-07-01,1.009,1.009,1.009
2022-07-08,1.005,1.005,1.005
2022-07-15,0.979,0.979,0.979
2022-07-22,0.982,0.982,0.982
2022-07-29,0.985,0.985,0.985
2022-08-05,0.972,0.972,0.972
2022-08-12,0.999,0.999,0.999
2022-08-19,1.005,1.005,1.005
2022-08-26,1.025,1.025,1.025
2022-09-02,1.031,1.031,1.031
2022-09-09,1.045,1.045,1.045
2022-09-16,1.028,1.028,1.028
2022-09-23,1.012,1.012,1.012
