date,nav_unit,nav_accumulated,nav_adjusted
2020-02-14,1.0,1.0,1.0
2020-02-21,1.0,1.0,1.0
2020-02-28,0.988,0.988,0.988
2020-03-06,1.033,1.033,1.033
2020-03-13,0.995,0.995,0.995
2020-03-20,0.993,0.993,0.993
2020-03-27,0.995,0.995,0.995
2020-04-03,0.992,0.992,0.992
2020-04-10,0.993,0.993,0.993
2020-04-17,1.013,1.013,1.013
2020-04-24,1.017,1.017,1.017
2020-04-30,1.039,1.039,1.039
2020-05-08,1.044,1.044,1.044
2020-05-15,1.032,1.032,1.032
2020-05-22,1.016,1.016,1.016
2020-05-29,1.035,1.035,1.035
2020-06-05,1.059,1.059,1.059
2020-06-12,1.07,1.07,1.07
2020-06-19,1.099,1.099,1.099
2020-06-24,1.1,1.1,1.1
2020-07-03,1.14,1.14,1.14
2020-07-10,1.245,1.245,1.245
2020-07-17,1.21,1.21,1.21
2020-07-24,1.228,1.228,1.228
2020-07-31,1.315,1.315,1.315
2020-08-07,1.376,1.376,1.376
2020-08-14,1.33,1.33,1.33
2020-08-21,1.315,1.315,1.315
2020-08-28,1.315,1.315,1.315
2020-09-04,1.297,1.297,1.297
2020-09-11,1.233,1.233,1.233
2020-09-18,1.259,1.259,1.259
2020-09-25,1.209,1.209,1.209
2020-10-09,1.24,1.24,1.24
2020-10-16,1.236,1.236,1.236
2020-10-23,1.205,1.205,1.205
2020-10-30,1.217,1.217,1.217
2020-11-06,1.244,1.244,1.244
2020-11-13,1.242,1.242,1.242
2020-11-20,1.26,1.26,1.26
2020-11-27,1.245,1.245,1.245
2020-12-04,1.256,1.256,1.256
2020-12-11,1.25,1.25,1.25
2020-12-18,1.281,1.281,1.281
2020-12-25,1.334,1.334,1.334
2020-12-31,1.404,1.404,1.404
2021-01-08,1.478,1.478,1.478
2021-01-15,1.449,1.449,1.449
2021-01-22,1.527,1.527,1.527
2021-01-29,1.457,1.457,1.457
2021-02-05,1.478,1.478,1.478
2021-02-10,1.556,1.556,1.556
2021-02-19,1.584,1.584,1.584
2021-02-26,1.48,1.48,1.48
2021-03-05,1.469,1.469,1.469
2021-03-12,1.442,1.442,1.442
