date,nav_unit,nav_accumulated,nav_adjusted
2024-12-20,1.0,1.0,1.0
2024-12-27,1.0001,1.0001,1.0001
2025-01-03,1.0001,1.0001,1.0001
2025-01-10,1.0001,1.0001,1.0001
2025-01-17,1.0162,1.0162,1.0162
2025-01-24,1.0312,1.0312,1.0312
2025-01-27,1.0165,1.0165,1.0165
2025-02-07,1.0602,1.0602,1.0602
2025-02-14,1.0861,1.0861,1.0861
2025-02-21,1.1224,1.1224,1.1224
2025-02-28,1.1012,1.1012,1.1012
2025-03-07,1.1283,1.1283,1.1283
2025-03-14,1.1401,1.1401,1.1401
2025-03-21,1.1232,1.1232,1.1232
2025-03-28,1.0968,1.0968,1.0968
2025-04-03,1.0823,1.0823,1.0823
2025-04-11,1.0503,1.0503,1.0503
2025-04-18,1.059,1.059,1.059
2025-04-25,1.0676,1.0676,1.0676
2025-04-30,1.0588,1.0588,1.0588
2025-05-09,1.0887,1.0887,1.0887
2025-05-16,1.1016,1.1016,1.1016
2025-05-23,1.0923,1.0923,1.0923
