date,nav_unit,nav_accumulated,nav_adjusted
2022-09-02,1.0,1.0,1.0
2022-09-09,1.0,1.0,1.0
2022-09-16,0.992,0.992,0.992
2022-09-23,0.992,0.992,0.992
2022-09-30,0.98,0.98,0.98
2022-10-14,0.968,0.968,0.968
2022-10-21,0.973,0.973,0.973
2022-10-28,0.969,0.969,0.969
2022-11-04,0.985,0.985,0.985
2022-11-11,0.975,0.975,0.975
2022-11-18,0.971,0.971,0.971
2022-11-25,0.978,0.978,0.978
2022-12-02,0.987,0.987,0.987
2022-12-09,0.994,0.994,0.994
2022-12-16,0.997,0.997,0.997
2022-12-23,0.997,0.997,0.997
2022-12-30,0.994,0.994,0.994
2023-01-06,0.99,0.99,0.99
2023-01-13,0.988,0.988,0.988
2023-01-20,0.98,0.98,0.98
2023-02-03,0.989,0.989,0.989
2023-02-10,0.988,0.988,0.988
2023-02-17,0.984,0.984,0.984
2023-02-24,0.988,0.988,0.988
2023-03-03,0.993,0.993,0.993
2023-03-10,0.993,0.993,0.993
2023-03-17,1.006,1.006,1.006
2023-03-24,1.029,1.029,1.029
2023-03-31,1.033,1.033,1.033
2023-04-07,1.048,1.048,1.048
2023-04-14,1.06,1.06,1.06
2023-04-21,1.078,1.078,1.078
2023-04-28,1.083,1.083,1.083
2023-05-05,1.086,1.086,1.086
2023-05-12,1.09,1.09,1.09
2023-05-19,1.098,1.098,1.098
2023-05-26,1.1,1.1,1.1
2023-06-02,1.113,1.113,1.113
2023-06-09,1.136,1.136,1.136
2023-06-16,1.143,1.143,1.143
2023-06-21,1.138,1.138,1.138
2023-06-30,1.141,1.141,1.141
2023-07-07,1.142,1.142,1.142
2023-07-14,1.142,1.142,1.142
2023-07-21,1.13,1.13,1.13
2023-07-28,1.125,1.125,1.125
2023-08-04,1.132,1.132,1.132
2023-08-11,1.064,1.128,1.1278
2023-08-18,1.066,1.13,1.1299
2023-08-25,1.075,1.139,1.1394
2023-09-01,1.083,1.147,1.1479
2023-09-08,1.082,1.146,1.1468
2023-09-15,1.08,1.144,1.1447
2023-09-22,1.083,1.147,1.1479
2023-09-28,1.087,1.151,1.1521
2023-10-13,1.086,1.15,1.1511
2023-10-20,1.082,1.146,1.1468
2023-10-27,1.086,1.15,1.1511
2023-11-03,1.087,1.151,1.1521
2023-11-10,1.102,1.166,1.168
2023-11-17,1.111,1.175,1.1776
2023-11-24,1.111,1.175,1.1776
2023-12-01,1.121,1.185,1.1882
2023-12-08,1.114,1.178,1.1808
2023-12-15,1.115,1.179,1.1818
2023-12-22,1.111,1.175,1.1776
2023-12-29,1.11,1.174,1.1765
2024-01-05,1.115,1.179,1.1818
2024-01-12,1.12,1.184,1.1871
2024-01-19,1.128,1.192,1.1956
2024-01-26,1.128,1.192,1.1956
2024-02-02,1.126,1.19,1.1935
2024-02-08,1.041,1.105,1.1034
2024-02-23,1.118,1.182,1.185
2024-03-01,1.115,1.179,1.1818
2024-03-08,1.118,1.182,1.185
2024-03-15,1.125,1.189,1.1924
2024-03-22,1.13,1.194,1.1977
2024-03-29,1.136,1.2,1.2041
2024-04-03,1.13,1.194,1.1977
2024-04-12,1.127,1.191,1.1945
2024-04-19,1.111,1.175,1.1776
2024-04-26,1.113,1.177,1.1797
2024-04-30,1.111,1.175,1.1776
2024-05-10,1.117,1.181,1.1839
2024-05-17,1.124,1.188,1.1914
2024-05-24,1.126,1.19,1.1935
2024-05-31,1.126,1.19,1.1935
2024-06-07,1.122,1.186,1.1892
2024-06-14,1.123,1.187,1.1903
2024-06-21,1.126,1.19,1.1935
2024-06-28,1.136,1.2,1.2041
2024-07-05,1.143,1.207,1.2115
2024-07-12,1.141,1.205,1.2094
2024-07-19,1.145,1.209,1.2136
2024-07-26,1.152,1.216,1.221
2024-08-02,1.157,1.221,1.2263
2024-08-09,1.16,1.224,1.2295
2024-08-16,1.163,1.227,1.2327
2024-08-23,1.159,1.223,1.2285
2024-08-30,1.15,1.214,1.2189
2024-09-06,1.16,1.224,1.2295
2024-09-13,1.155,1.219,1.2242
2024-09-20,1.161,1.225,1.2306
2024-09-27,1.114,1.178,1.1808
2024-09-30,1.127,1.191,1.1945
2024-10-11,1.153,1.217,1.2221
2024-10-18,1.141,1.205,1.2094
2024-10-25,1.172,1.236,1.2422
2024-11-01,1.187,1.251,1.2581
2024-11-08,1.191,1.255,1.2624
2024-11-15,1.19,1.254,1.2613
2024-11-22,1.208,1.272,1.2804
2024-11-29,1.218,1.282,1.291
2024-12-06,1.231,1.295,1.3048
2024-12-13,1.236,1.3,1.3101
2024-12-20,1.23,1.294,1.3037
2024-12-27,1.218,1.282,1.291
2025-01-03,1.222,1.286,1.2952
2025-01-10,1.227,1.291,1.3005
2025-01-17,1.232,1.296,1.3058
2025-01-24,1.224,1.288,1.2973
2025-01-27,1.227,1.291,1.3005
2025-02-07,1.235,1.299,1.309
2025-02-14,1.232,1.296,1.3058
2025-02-21,1.236,1.3,1.3101
2025-02-28,1.249,1.313,1.3238
2025-03-07,1.264,1.328,1.3397
2025-03-14,1.27,1.334,1.3461
2025-03-21,1.285,1.349,1.362
2025-03-28,1.271,1.335,1.3472
2025-04-03,1.275,1.339,1.3514
2025-04-11,1.271,1.335,1.3472
2025-04-18,1.277,1.341,1.3535
2025-04-25,1.285,1.349,1.362
2025-04-30,1.29,1.354,1.3673
