date,nav_unit,nav_accumulated,nav_adjusted
2021-09-17,1.0,1.0,1.0
2021-09-24,1.0,1.0,1.0
2021-09-30,1.0,1.0,1.0
2021-10-08,1.0,1.0,1.0
2021-10-15,1.0,1.0,1.0
2021-10-22,1.0,1.0,1.0
2021-10-29,1.001,1.001,1.001
2021-11-05,0.978,0.978,0.978
2021-11-12,1.009,1.009,1.009
2021-11-19,1.022,1.022,1.022
2021-11-26,1.037,1.037,1.037
2021-12-03,1.052,1.052,1.052
2021-12-10,1.041,1.041,1.041
2021-12-17,1.043,1.043,1.043
2021-12-24,1.031,1.031,1.031
2021-12-31,1.06,1.06,1.06
2022-01-07,1.032,1.032,1.032
2022-01-14,1.033,1.033,1.033
2022-01-21,1.006,1.006,1.006
2022-01-28,0.957,0.957,0.957
2022-02-11,0.963,0.963,0.963
2022-02-18,0.991,0.991,0.991
2022-02-25,1.003,1.003,1.003
2022-03-04,1.001,1.001,1.001
2022-03-11,0.97,0.97,0.97
2022-03-18,0.959,0.959,0.959
2022-03-25,0.962,0.962,0.962
2022-04-01,0.962,0.962,0.962
2022-04-08,0.939,0.939,0.939
2022-04-15,0.907,0.907,0.907
2022-04-22,0.864,0.864,0.864
2022-04-29,0.819,0.819,0.819
2022-05-06,0.827,0.827,0.827
2022-05-13,0.877,0.877,0.877
2022-05-20,0.909,0.909,0.909
2022-05-27,0.908,0.908,0.908
2022-06-02,0.951,0.951,0.951
2022-06-10,0.967,0.967,0.967
2022-06-17,0.989,0.989,0.989
2022-06-24,1.016,1.016,1.016
2022-07-01,1.032,1.032,1.032
2022-07-08,1.038,1.038,1.038
2022-07-15,1.016,1.016,1.016
2022-07-22,1.051,1.051,1.051
2022-07-29,1.07,1.07,1.07
2022-08-05,1.062,1.062,1.062
2022-08-12,1.095,1.095,1.095
2022-08-19,1.102,1.102,1.102
2022-08-26,1.073,1.073,1.073
2022-09-02,1.059,1.059,1.059
2022-09-09,1.071,1.071,1.071
2022-09-16,1.008,1.008,1.008
2022-09-23,0.992,0.992,0.992
2022-09-30,0.957,0.957,0.957
2022-10-14,1.009,1.009,1.009
2022-10-21,1.021,1.021,1.021
2022-10-28,0.981,0.981,0.981
2022-11-04,1.064,1.064,1.064
2022-11-11,1.061,1.061,1.061
2022-11-18,1.071,1.071,1.071
2022-11-25,1.054,1.054,1.054
2022-12-02,1.084,1.084,1.084
2022-12-09,1.081,1.081,1.081
2022-12-16,1.059,1.059,1.059
2022-12-23,1.007,1.007,1.007
2022-12-30,1.033,1.033,1.033
2023-01-06,1.071,1.071,1.071
2023-01-13,1.073,1.073,1.073
2023-01-20,1.107,1.107,1.107
2023-02-03,1.147,1.147,1.147
2023-02-10,1.162,1.162,1.162
2023-02-17,1.146,1.146,1.146
2023-02-24,1.005,1.167,1.167
2023-03-03,1.009,1.171,1.1716
2023-03-10,0.987,1.149,1.1461
2023-03-17,0.969,1.131,1.1252
2023-03-24,0.989,1.151,1.1484
2023-03-31,0.98,1.142,1.138
2023-04-07,0.985,1.147,1.1438
2023-04-14,0.986,1.148,1.1449
2023-04-21,0.95,1.112,1.1031
2023-04-28,0.961,1.123,1.1159
2023-05-05,0.955,1.117,1.1089
2023-05-12,0.946,1.108,1.0985
2023-05-19,0.964,1.126,1.1194
2023-05-26,0.963,1.125,1.1182
2023-06-02,0.973,1.135,1.1298
2023-06-09,0.965,1.127,1.1206
2023-06-16,0.989,1.151,1.1484
2023-06-21,0.968,1.13,1.124
2023-06-30,0.987,1.149,1.1461
2023-07-07,0.982,1.144,1.1403
2023-07-14,0.99,1.152,1.1496
2023-07-21,0.973,1.135,1.1298
2023-07-28,0.986,1.148,1.1449
2023-08-04,0.994,1.156,1.1542
2023-08-11,0.959,1.121,1.1136
2023-08-18,0.949,1.111,1.102
2023-08-25,0.918,1.08,1.066
2023-09-01,0.959,1.121,1.1136
2023-09-08,0.957,1.119,1.1113
2023-09-15,0.953,1.115,1.1066
2023-09-22,0.959,1.121,1.1136
2023-09-28,0.959,1.121,1.1136
2023-10-13,0.949,1.111,1.102
2023-10-20,0.915,1.077,1.0625
2023-10-27,0.942,1.104,1.0938
2023-11-03,0.953,1.115,1.1066
2023-11-10,0.977,1.139,1.1345
2023-11-17,1.001,1.163,1.1624
2023-11-24,1.003,1.165,1.1647
2023-12-01,1.012,1.174,1.1751
2023-12-08,0.991,1.153,1.1507
2023-12-15,1.011,1.173,1.174
2023-12-22,0.978,1.14,1.1356
2023-12-29,0.992,1.154,1.1519
2024-01-05,0.986,1.148,1.1449
2024-01-12,0.975,1.137,1.1322
2024-01-19,0.925,1.087,1.0741
2024-01-26,0.915,1.077,1.0625
2024-02-02,0.749,0.911,0.8697
2024-02-08,0.745,0.907,0.8651
2024-02-23,0.906,1.068,1.052
2024-03-01,0.941,1.103,1.0927
2024-03-08,0.94,1.102,1.0915
2024-03-15,0.996,1.158,1.1565
2024-03-22,1.032,1.194,1.1984
2024-03-29,1.011,1.173,1.174
2024-04-03,1.025,1.187,1.1902
2024-04-12,0.981,1.143,1.1391
2024-04-19,0.908,1.07,1.0544
2024-04-26,0.954,1.116,1.1078
2024-04-30,0.977,1.139,1.1345
2024-05-10,0.988,1.15,1.1473
2024-05-17,0.997,1.159,1.1577
2024-05-24,0.961,1.123,1.1159
2024-05-31,0.959,1.121,1.1136
2024-06-07,0.882,1.044,1.0242
2024-06-14,0.899,1.061,1.0439
2024-06-21,0.88,1.042,1.0219
2024-06-28,0.862,1.024,1.0009
2024-07-05,0.862,1.024,1.0009
2024-07-12,0.866,1.028,1.0056
2024-07-19,0.844,1.006,0.98
2024-07-26,0.845,1.007,0.9812
2024-08-02,0.882,1.044,1.0242
2024-08-09,0.877,1.039,1.0184
2024-08-16,0.878,1.04,1.0195
2024-08-23,0.838,1.0,0.9731
2024-08-30,0.873,1.035,1.0137
2024-09-06,0.856,1.018,0.994
2024-09-13,0.845,1.007,0.9812
2024-09-20,0.857,1.019,0.9951
2024-09-27,0.981,1.143,1.1391
2024-09-30,1.054,1.216,1.2239
2024-10-11,0.991,1.153,1.1507
2024-10-18,1.047,1.209,1.2158
2024-10-25,1.097,1.259,1.2738
2024-11-01,1.111,1.273,1.2901
2024-11-08,1.072,1.367,1.4104
2024-11-15,1.038,1.333,1.3656
2024-11-22,1.035,1.33,1.3617
2024-11-29,1.081,1.376,1.4222
2024-12-06,1.121,1.416,1.4748
2024-12-13,1.133,1.428,1.4906
2024-12-20,1.114,1.409,1.4656
2024-12-27,1.097,1.392,1.4432
2025-01-03,1.008,1.303,1.3262
2025-01-10,0.998,1.293,1.313
2025-01-17,1.05,1.345,1.3814
2025-01-24,1.065,1.36,1.4011
2025-01-27,1.062,1.357,1.3972
2025-02-07,1.097,1.392,1.4432
2025-02-14,1.118,1.413,1.4709
2025-02-21,1.153,1.448,1.5169
2025-02-28,1.128,1.423,1.484
2025-03-07,1.037,1.464,1.5444
2025-03-14,1.061,1.488,1.5801
2025-03-21,1.06,1.487,1.5787
2025-03-28,1.033,1.46,1.5384
2025-04-03,1.034,1.461,1.5399
2025-04-11,0.983,1.41,1.464
2025-04-18,0.988,1.415,1.4714
