date,nav_unit,nav_accumulated,nav_adjusted
2023-04-18,1.0,1.0,1.0
2023-04-21,1.0,1.0,1.0
2023-04-28,0.998,0.998,0.998
2023-05-05,0.998,0.998,0.998
2023-05-12,0.997,0.997,0.997
2023-05-19,0.998,0.998,0.998
2023-05-26,0.998,0.998,0.998
2023-06-02,0.999,0.999,0.999
2023-06-09,1.001,1.001,1.001
2023-06-16,1.0,1.0,1.0
2023-06-21,1.0,1.0,1.0
2023-06-30,0.999,0.999,0.999
2023-07-07,1.001,1.001,1.001
2023-07-14,1.002,1.002,1.002
2023-07-21,1.003,1.003,1.003
2023-07-28,1.006,1.006,1.006
2023-08-04,1.004,1.004,1.004
2023-08-11,1.006,1.006,1.006
2023-08-18,1.009,1.009,1.009
2023-08-25,1.008,1.008,1.008
2023-09-01,1.013,1.013,1.013
2023-09-08,1.01,1.01,1.01
2023-09-15,1.008,1.008,1.008
2023-09-22,1.005,1.005,1.005
2023-09-28,1.013,1.013,1.013
2023-10-13,1.01,1.01,1.01
2023-10-20,1.001,1.001,1.001
2023-10-27,1.013,1.013,1.013
2023-11-03,1.013,1.013,1.013
2023-11-10,1.018,1.018,1.018
2023-11-17,1.021,1.021,1.021
2023-11-24,1.015,1.015,1.015
2023-12-01,1.019,1.019,1.019
2023-12-08,1.021,1.021,1.021
2023-12-15,1.024,1.024,1.024
2023-12-22,1.025,1.025,1.025
2023-12-29,1.029,1.029,1.029
2024-01-05,1.032,1.032,1.032
2024-01-12,1.038,1.038,1.038
2024-01-19,1.028,1.028,1.028
2024-01-26,1.023,1.023,1.023
2024-02-02,1.015,1.015,1.015
2024-02-08,0.986,0.986,0.986
2024-02-23,1.011,1.011,1.011
2024-03-01,0.992,0.992,0.992
2024-03-08,0.99,0.99,0.99
2024-03-15,0.995,0.995,0.995
2024-03-22,1.002,1.002,1.002
2024-03-29,0.998,0.998,0.998
2024-04-03,1.002,1.002,1.002
2024-04-12,1.006,1.006,1.006
2024-04-19,0.986,0.986,0.986
2024-04-26,0.994,0.994,0.994
2024-04-30,1.002,1.002,1.002
2024-05-10,1.018,1.018,1.018
2024-05-17,1.02,1.02,1.02
2024-05-24,1.022,1.022,1.022
2024-05-31,1.013,1.013,1.013
2024-06-07,0.992,0.992,0.992
2024-06-14,0.99,0.99,0.99
2024-06-21,0.943,0.943,0.943
2024-06-28,0.961,0.961,0.961
2024-07-05,0.973,0.973,0.973
2024-07-12,0.965,0.965,0.965
2024-07-19,0.951,0.951,0.951
2024-07-26,0.945,0.945,0.945
2024-08-02,0.95,0.95,0.95
2024-08-09,0.947,0.947,0.947
2024-08-16,0.933,0.933,0.933
2024-08-23,0.934,0.934,0.934
2024-08-30,0.948,0.948,0.948
2024-09-06,0.961,0.961,0.961
2024-09-13,0.955,0.955,0.955
2024-09-20,0.953,0.953,0.953
2024-09-27,0.951,0.951,0.951
2024-09-30,0.957,0.957,0.957
2024-10-11,0.963,0.963,0.963
2024-10-18,0.975,0.975,0.975
2024-10-25,1.003,1.003,1.003
2024-11-01,0.989,0.989,0.989
2024-11-08,1.002,1.002,1.002
2024-11-15,1.01,1.01,1.01
2024-11-22,1.016,1.016,1.016
2024-11-29,1.025,1.025,1.025
2024-12-06,1.034,1.034,1.034
2024-12-13,1.044,1.044,1.044
2024-12-20,1.046,1.046,1.046
2024-12-27,1.043,1.043,1.043
2025-01-03,1.048,1.048,1.048
2025-01-10,1.056,1.056,1.056
2025-01-17,1.054,1.054,1.054
2025-01-24,1.05,1.05,1.05
2025-01-27,1.05,1.05,1.05
2025-02-07,1.065,1.065,1.065
2025-02-14,1.062,1.062,1.062
2025-02-21,1.071,1.071,1.071
2025-02-28,1.058,1.058,1.058
2025-03-07,1.064,1.064,1.064
2025-03-14,1.057,1.057,1.057
2025-03-21,1.047,1.047,1.047
2025-03-28,1.044,1.044,1.044
