date,nav_unit,nav_accumulated,nav_adjusted
2019-12-13,1.0001,1.0001,1.0001
2019-12-20,0.9999,0.9999,0.9999
2019-12-27,0.9918,0.9918,0.9918
2020-01-03,1.019,1.019,1.019
2020-01-10,1.0365,1.0365,1.0365
2020-01-17,1.0386,1.0386,1.0386
2020-01-23,1.0044,1.0044,1.0044
2020-02-07,0.9975,0.9975,0.9975
2020-02-14,1.0262,1.0262,1.0262
2020-02-21,1.0741,1.0741,1.0741
2020-02-28,1.0219,1.0219,1.0219
2020-03-06,1.0734,1.0734,1.0734
2020-03-13,1.0173,1.0173,1.0173
2020-03-20,0.9504,0.9504,0.9504
2020-03-27,0.9546,0.9546,0.9546
2020-04-03,0.9562,0.9562,0.9562
2020-04-10,0.9752,0.9752,0.9752
2020-04-17,1.0034,1.0034,1.0034
2020-04-24,0.9978,0.9978,0.9978
2020-04-30,1.0361,1.0361,1.0361
2020-05-08,1.0574,1.0574,1.0574
2020-05-15,1.0476,1.0476,1.0476
2020-05-22,1.0209,1.0209,1.0209
2020-05-29,1.0428,1.0428,1.0428
2020-06-05,1.0882,1.0882,1.0882
2020-06-12,1.086,1.086,1.086
2020-06-19,1.1088,1.1088,1.1088
2020-06-24,1.1218,1.1218,1.1218
2020-07-03,1.1963,1.1963,1.1963
2020-07-10,1.3189,1.3189,1.3189
2020-07-17,1.2597,1.2597,1.2597
2020-07-24,1.2465,1.2465,1.2465
2020-07-31,1.2974,1.2974,1.2974
2020-08-07,1.3024,1.3024,1.3024
2020-08-14,1.301,1.301,1.301
2020-08-21,1.299,1.299,1.299
2020-08-28,1.3479,1.3479,1.3479
2020-09-04,1.329,1.329,1.329
2020-09-11,1.2871,1.2871,1.2871
2020-09-18,1.3212,1.3212,1.3212
2020-09-25,1.2808,1.2808,1.2808
2020-09-30,1.2911,1.2911,1.2911
2020-10-09,1.3103,1.3103,1.3103
2020-10-16,1.347,1.347,1.347
2020-10-23,1.3188,1.3188,1.3188
2020-10-30,1.336,1.336,1.336
2020-11-06,1.3766,1.3766,1.3766
2020-11-13,1.3735,1.3735,1.3735
2020-11-20,1.4058,1.4058,1.4058
2020-11-27,1.4105,1.4105,1.4105
2020-12-04,1.4392,1.4392,1.4392
