date,nav_unit,nav_accumulated,nav_adjusted
2021-11-03,1.0,1.0,1.0
2021-11-12,1.06,2.063,2.063
2021-11-19,1.049,2.052,2.0416
2021-11-26,1.057,2.06,2.0572
2021-12-03,1.068,2.071,2.0786
2021-12-10,1.056,2.059,2.0552
2021-12-17,1.038,2.041,2.0202
2021-12-24,1.023,2.026,1.991
2021-12-31,1.024,2.027,1.9929
2022-01-07,0.988,1.991,1.9229
2022-01-14,0.974,1.977,1.8956
2022-01-21,0.968,1.971,1.8839
2022-01-28,0.955,1.958,1.8586
2022-02-11,0.95,1.953,1.8489
2022-02-18,0.957,1.96,1.8625
2022-02-25,0.961,1.964,1.8703
2022-03-04,0.951,1.954,1.8509
2022-03-11,0.945,1.948,1.8392
2022-03-18,0.945,1.948,1.8392
2022-03-25,0.937,1.94,1.8236
2022-04-01,0.932,1.935,1.8139
2022-04-08,0.928,1.931,1.8061
2022-04-15,0.923,1.926,1.7964
2022-04-22,0.922,1.925,1.7944
2022-04-29,0.923,1.926,1.7964
2022-05-06,0.915,1.918,1.7808
2022-05-13,0.913,1.916,1.7769
2022-05-20,0.915,1.918,1.7808
2022-05-27,0.912,1.915,1.775
2022-06-02,0.924,1.927,1.7983
2022-06-10,0.927,1.93,1.8042
2022-06-17,0.934,1.937,1.8178
2022-06-24,0.944,1.947,1.8372
2022-07-01,0.941,1.944,1.8314
2022-07-08,0.934,1.937,1.8178
2022-07-15,0.935,1.938,1.8197
2022-07-22,0.95,1.953,1.8489
2022-07-29,0.952,1.955,1.8528
2022-08-05,0.931,1.934,1.8119
2022-08-12,0.938,1.941,1.8256
2022-08-19,0.957,1.96,1.8625
2022-08-26,0.926,1.929,1.8022
2022-09-02,0.911,1.914,1.773
2022-09-09,0.925,1.928,1.8003
2022-09-16,0.892,1.895,1.736
2022-09-23,0.893,1.896,1.738
2022-09-30,0.885,1.888,1.7224
2022-10-14,0.907,1.91,1.7652
2022-10-21,0.941,1.944,1.8314
2022-10-28,0.925,1.928,1.8003
2022-11-04,0.96,1.963,1.8684
2022-11-11,0.961,1.964,1.8703
2022-11-18,0.987,1.99,1.9209
