date,nav_unit,nav_accumulated,nav_adjusted
2023-06-16,1.0,1.0,1.0
2023-06-21,1.0,1.0,1.0
2023-06-30,1.0,1.0,1.0
2023-07-07,0.999,0.999,0.999
2023-07-14,1.002,1.002,1.002
2023-07-21,0.982,0.982,0.982
2023-07-28,0.994,0.994,0.994
2023-08-04,1.006,1.006,1.006
2023-08-11,0.97,0.97,0.97
2023-08-18,0.959,0.959,0.959
2023-08-25,0.939,0.939,0.939
2023-09-01,0.977,0.977,0.977
2023-09-08,0.975,0.975,0.975
2023-09-15,0.966,0.966,0.966
2023-09-22,0.974,0.974,0.974
2023-09-28,0.979,0.979,0.979
2023-10-13,0.969,0.969,0.969
2023-10-20,0.927,0.927,0.927
2023-10-27,0.95,0.95,0.95
2023-11-03,0.955,0.955,0.955
2023-11-10,0.976,0.976,0.976
2023-11-17,1.001,1.001,1.001
2023-11-24,0.999,0.999,0.999
2023-12-01,1.004,1.004,1.004
2023-12-08,0.984,0.984,0.984
2023-12-15,0.991,0.991,0.991
2023-12-22,0.966,0.966,0.966
2023-12-29,0.993,0.993,0.993
2024-01-05,0.969,0.969,0.969
2024-01-12,0.961,0.961,0.961
2024-01-19,0.919,0.919,0.919
2024-01-26,0.914,0.914,0.914
2024-02-02,0.766,0.766,0.766
2024-02-08,0.729,0.729,0.729
2024-02-23,0.798,0.798,0.798
2024-03-01,0.822,0.822,0.822
2024-03-08,0.82,0.82,0.82
2024-03-15,0.857,0.857,0.857
2024-03-22,0.867,0.867,0.867
2024-03-29,0.858,0.858,0.858
2024-04-03,0.861,0.861,0.861
2024-04-12,0.835,0.835,0.835
2024-04-19,0.804,0.804,0.804
2024-04-26,0.836,0.836,0.836
2024-04-30,0.85,0.85,0.85
2024-05-10,0.868,0.868,0.868
2024-05-17,0.874,0.874,0.874
2024-05-24,0.849,0.849,0.849
2024-05-31,0.849,0.849,0.849
2024-06-07,0.805,0.805,0.805
2024-06-14,0.809,0.809,0.809
2024-06-21,0.795,0.795,0.795
2024-06-28,0.78,0.78,0.78
2024-07-05,0.773,0.773,0.773
2024-07-12,0.781,0.781,0.781
2024-07-19,0.767,0.767,0.767
2024-07-26,0.756,0.756,0.756
2024-08-02,0.772,0.772,0.772
2024-08-09,0.763,0.763,0.763
2024-08-16,0.765,0.765,0.765
2024-08-23,0.744,0.744,0.744
2024-08-30,0.764,0.764,0.764
2024-09-06,0.746,0.746,0.746
2024-09-13,0.734,0.734,0.734
2024-09-20,0.744,0.744,0.744
2024-09-27,0.85,0.85,0.85
2024-09-30,0.932,0.932,0.932
2024-10-11,0.892,0.892,0.892
2024-10-18,0.939,0.939,0.939
2024-10-25,0.987,0.987,0.987
2024-11-01,0.992,0.992,0.992
2024-11-08,1.068,1.068,1.068
2024-11-15,1.029,1.029,1.029
2024-11-22,1.035,1.035,1.035
2024-11-29,1.086,1.086,1.086
2024-12-06,1.139,1.139,1.139
2024-12-13,1.172,1.172,1.172
2024-12-20,1.152,1.152,1.152
2024-12-27,1.116,1.116,1.116
2025-01-03,1.026,1.026,1.026
2025-01-10,1.03,1.03,1.03
2025-01-17,1.098,1.098,1.098
2025-01-24,1.116,1.116,1.116
2025-01-27,1.102,1.102,1.102
2025-02-07,1.163,1.163,1.163
2025-02-14,1.204,1.204,1.204
2025-02-21,1.264,1.264,1.264
2025-02-28,1.237,1.237,1.237
2025-03-07,1.302,1.302,1.302
2025-03-14,1.321,1.321,1.321
2025-03-21,1.302,1.302,1.302
2025-03-28,1.259,1.259,1.259
2025-04-03,1.246,1.246,1.246
2025-04-11,1.182,1.182,1.182
2025-04-18,1.184,1.184,1.184
2025-04-25,1.225,1.225,1.225
2025-04-30,1.241,1.241,1.241
