date,nav_unit,nav_accumulated,nav_adjusted
2022-03-11,1.0,1.0,1.0
2022-03-18,1.0001,1.0001,1.0001
2022-03-25,0.997,0.997,0.997
2022-04-01,1.0066,1.0066,1.0066
2022-04-08,0.9935,0.9935,0.9935
2022-04-15,0.9836,0.9836,0.9836
2022-04-22,0.9633,0.9633,0.9633
2022-04-29,0.9485,0.9485,0.9485
2022-05-06,0.9498,0.9498,0.9498
2022-05-13,0.9674,0.9674,0.9674
2022-05-20,0.9863,0.9863,0.9863
2022-05-27,0.9798,0.9798,0.9798
2022-06-02,1.0006,1.0006,1.0006
2022-06-10,1.0162,1.0162,1.0162
2022-06-17,1.0174,1.0174,1.0174
2022-06-24,1.0227,1.0227,1.0227
2022-07-01,1.0322,1.0322,1.0322
2022-07-08,1.0296,1.0296,1.0296
2022-07-15,1.0202,1.0202,1.0202
2022-07-22,1.0307,1.0307,1.0307
2022-07-29,1.0468,1.0468,1.0468
2022-08-05,1.0405,1.0405,1.0405
2022-08-12,1.056,1.056,1.056
2022-08-19,1.0599,1.0599,1.0599
2022-08-26,1.0379,1.0379,1.0379
2022-09-02,1.024,1.024,1.024
2022-09-09,1.0255,1.0255,1.0255
2022-09-16,0.9969,0.9969,0.9969
2022-09-23,0.9895,0.9895,0.9895
2022-09-30,0.9809,0.9809,0.9809
2022-10-14,1.0129,1.0129,1.0129
2022-10-21,1.0215,1.0215,1.0215
2022-10-28,1.0007,1.0007,1.0007
2022-11-04,1.0356,1.0356,1.0356
2022-11-11,1.0316,1.0316,1.0316
2022-11-18,1.0438,1.0438,1.0438
2022-11-25,1.0313,1.0313,1.0313
2022-12-02,1.0484,1.0484,1.0484
2022-12-09,1.0545,1.0545,1.0545
2022-12-16,1.0449,1.0449,1.0449
2022-12-23,1.0221,1.0221,1.0221
2022-12-30,1.0322,1.0322,1.0322
2023-01-06,1.049,1.049,1.049
2023-01-13,1.0716,1.0716,1.0716
2023-01-20,1.084,1.084,1.084
2023-02-03,1.0997,1.0997,1.0997
2023-02-10,1.1003,1.1003,1.1003
2023-02-17,1.0919,1.0919,1.0919
2023-02-24,1.1101,1.1101,1.1101
2023-03-03,1.1204,1.1204,1.1204
2023-03-10,1.1174,1.1174,1.1174
2023-03-17,1.1036,1.1036,1.1036
2023-03-24,1.1052,1.1052,1.1052
2023-03-31,1.1035,1.1035,1.1035
2023-04-07,1.1116,1.1116,1.1116
2023-04-14,1.1239,1.1239,1.1239
2023-04-21,1.0981,1.0981,1.0981
2023-04-28,1.1081,1.1081,1.1081
2023-05-05,1.1046,1.1046,1.1046
2023-05-12,1.0968,1.0968,1.0968
2023-05-19,1.113,1.113,1.113
2023-05-26,1.1552,1.1552,1.1552
2023-06-02,1.1595,1.1595,1.1595
2023-06-09,1.1646,1.1646,1.1646
2023-06-16,1.1854,1.1854,1.1854
2023-06-21,1.1922,1.1922,1.1922
2023-06-30,1.1683,1.1683,1.1683
2023-07-07,1.1793,1.1793,1.1793
2023-07-14,1.1924,1.1924,1.1924
2023-07-21,1.1656,1.1656,1.1656
2023-07-28,1.1673,1.1673,1.1673
2023-08-04,1.1736,1.1736,1.1736
2023-08-11,1.1565,1.1565,1.1565
2023-08-18,1.1503,1.1503,1.1503
2023-08-25,1.1241,1.1241,1.1241
2023-09-01,1.1591,1.1591,1.1591
2023-09-08,1.1593,1.1593,1.1593
2023-09-15,1.1596,1.1596,1.1596
2023-09-22,1.1679,1.1679,1.1679
2023-09-28,1.1775,1.1775,1.1775
2023-10-13,1.1674,1.1674,1.1674
2023-10-20,1.1459,1.1459,1.1459
2023-10-27,1.1603,1.1603,1.1603
2023-11-03,1.1652,1.1652,1.1652
2023-11-10,1.1748,1.1748,1.1748
2023-11-17,1.1864,1.1864,1.1864
2023-11-24,1.1844,1.1844,1.1844
2023-12-01,1.1886,1.1886,1.1886
2023-12-08,1.1788,1.1788,1.1788
2023-12-15,1.1819,1.1819,1.1819
2023-12-22,1.1713,1.1713,1.1713
2023-12-29,1.1836,1.1836,1.1836
2024-01-05,1.1719,1.1719,1.1719
2024-01-12,1.1732,1.1732,1.1732
2024-01-19,1.1522,1.1522,1.1522
2024-01-26,1.1547,1.1547,1.1547
2024-02-02,1.0829,1.0829,1.0829
2024-02-08,1.0952,1.0952,1.0952
2024-02-23,1.1319,1.1319,1.1319
2024-03-01,1.1344,1.1344,1.1344
2024-03-08,1.1299,1.1299,1.1299
2024-03-15,1.1584,1.1584,1.1584
2024-03-22,1.15,1.15,1.15
2024-03-29,1.1409,1.1409,1.1409
2024-04-03,1.1455,1.1455,1.1455
2024-04-12,1.1429,1.1429,1.1429
2024-04-19,1.1342,1.1342,1.1342
2024-04-26,1.1584,1.1584,1.1584
2024-04-30,1.1657,1.1657,1.1657
2024-05-10,1.1876,1.1876,1.1876
2024-05-17,1.1956,1.1956,1.1956
2024-05-24,1.178,1.178,1.178
2024-05-31,1.1828,1.1828,1.1828
2024-06-07,1.1681,1.1681,1.1681
2024-06-14,1.1797,1.1797,1.1797
2024-06-21,1.1804,1.1804,1.1804
2024-06-28,1.1676,1.1676,1.1676
2024-07-05,1.1602,1.1602,1.1602
2024-07-12,1.176,1.176,1.176
2024-07-19,1.165,1.165,1.165
2024-07-26,1.1482,1.1482,1.1482
2024-08-02,1.1511,1.1511,1.1511
2024-08-09,1.1494,1.1494,1.1494
2024-08-16,1.1472,1.1472,1.1472
2024-08-23,1.1337,1.1337,1.1337
2024-08-30,1.1449,1.1449,1.1449
2024-09-06,1.1361,1.1361,1.1361
2024-09-13,1.1241,1.1241,1.1241
2024-09-20,1.129,1.129,1.129
2024-09-27,1.2137,1.2137,1.2137
2024-09-30,1.2729,1.2729,1.2729
2024-10-11,1.2556,1.2556,1.2556
2024-10-18,1.2617,1.2617,1.2617
2024-10-25,1.291,1.291,1.291
2024-11-01,1.2854,1.2854,1.2854
2024-11-08,1.3321,1.3321,1.3321
2024-11-15,1.3036,1.3036,1.3036
2024-11-22,1.2895,1.2895,1.2895
2024-11-29,1.3125,1.3125,1.3125
2024-12-06,1.3304,1.3304,1.3304
2024-12-13,1.3421,1.3421,1.3421
2024-12-20,1.3308,1.3308,1.3308
2024-12-27,1.3351,1.3351,1.3351
2025-01-03,1.3073,1.3073,1.3073
2025-01-10,1.3058,1.3058,1.3058
2025-01-17,1.3434,1.3434,1.3434
2025-01-24,1.3528,1.3528,1.3528
2025-01-27,1.35,1.35,1.35
2025-02-07,1.3629,1.3629,1.3629
2025-02-14,1.3769,1.3769,1.3769
2025-02-21,1.3978,1.3978,1.3978
2025-02-28,1.4004,1.4004,1.4004
2025-03-07,1.4295,1.4295,1.4295
2025-03-14,1.4345,1.4345,1.4345
2025-03-21,1.406,1.406,1.406
2025-03-28,1.4007,1.4007,1.4007
2025-04-03,1.3881,1.3881,1.3881
