date,nav_unit,nav_accumulated,nav_adjusted
2023-12-15,1.0,1.0,1.0
2023-12-22,1.0,1.0,1.0
2023-12-29,1.0,1.0,1.0
2024-01-05,0.991,0.991,0.991
2024-01-12,0.982,0.982,0.982
2024-01-19,0.942,0.942,0.942
2024-01-26,0.924,0.924,0.924
2024-02-02,0.774,0.774,0.774
2024-02-08,0.723,0.723,0.723
2024-02-23,0.827,0.827,0.827
2024-03-01,0.859,0.859,0.859
2024-03-08,0.859,0.859,0.859
2024-03-15,0.903,0.903,0.903
2024-03-22,0.922,0.922,0.922
2024-03-29,0.907,0.907,0.907
2024-04-03,0.905,0.905,0.905
2024-04-12,0.876,0.876,0.876
2024-04-19,0.837,0.837,0.837
2024-04-26,0.88,0.88,0.88
2024-04-30,0.888,0.888,0.888
2024-05-10,0.91,0.91,0.91
2024-05-17,0.912,0.912,0.912
2024-05-24,0.886,0.886,0.886
2024-05-31,0.888,0.888,0.888
2024-06-07,0.828,0.828,0.828
2024-06-14,0.848,0.848,0.848
2024-06-21,0.835,0.835,0.835
2024-06-28,0.822,0.822,0.822
2024-07-05,0.809,0.809,0.809
2024-07-12,0.821,0.821,0.821
2024-07-19,0.808,0.808,0.808
2024-07-26,0.793,0.793,0.793
2024-08-02,0.819,0.819,0.819
2024-08-09,0.807,0.807,0.807
2024-08-16,0.819,0.819,0.819
2024-08-23,0.792,0.792,0.792
2024-08-30,0.821,0.821,0.821
2024-09-06,0.806,0.806,0.806
2024-09-13,0.795,0.795,0.795
2024-09-20,0.804,0.804,0.804
2024-09-27,0.929,0.929,0.929
2024-09-30,1.034,1.034,1.034
2024-10-11,0.991,0.991,0.991
2024-10-18,1.091,1.091,1.091
2024-10-25,1.179,1.179,1.179
2024-11-01,1.207,1.207,1.207
2024-11-08,1.327,1.327,1.327
2024-11-15,1.28,1.28,1.28
2024-11-22,1.292,1.292,1.292
2024-11-29,1.354,1.354,1.354
2024-12-06,1.43,1.43,1.43
2024-12-13,1.481,1.481,1.481
2024-12-20,1.445,1.445,1.445
2024-12-27,1.391,1.391,1.391
2025-01-03,1.292,1.292,1.292
2025-01-10,1.301,1.301,1.301
2025-01-17,1.386,1.386,1.386
2025-01-24,1.407,1.407,1.407
2025-01-27,1.39,1.39,1.39
2025-02-07,1.465,1.465,1.465
2025-02-14,1.531,1.531,1.531
2025-02-21,1.615,1.615,1.615
2025-02-28,1.587,1.587,1.587
2025-03-07,1.667,1.667,1.667
2025-03-14,1.693,1.693,1.693
2025-03-21,1.668,1.668,1.668
2025-03-28,1.598,1.598,1.598
2025-04-03,1.577,1.577,1.577
2025-04-11,1.48,1.48,1.48
2025-04-18,1.476,1.476,1.476
2025-04-25,1.532,1.532,1.532
2025-04-30,1.553,1.553,1.553
2025-05-09,1.61,1.61,1.61
2025-05-16,1.647,1.647,1.647
2025-05-23,1.621,1.621,1.621
2025-05-30,1.632,1.632,1.632
2025-06-06,1.657,1.657,1.657
