date,nav_unit,nav_accumulated,nav_adjusted
2024-07-12,1.0,1.0,1.0
2024-07-19,0.9996,0.9996,0.9996
2024-07-26,1.0022,1.0022,1.0022
2024-08-02,1.0002,1.0002,1.0002
2024-08-09,1.0011,1.0011,1.0011
2024-08-16,1.0028,1.0028,1.0028
2024-08-23,1.0014,1.0014,1.0014
2024-08-30,0.998,0.998,0.998
2024-09-06,1.0022,1.0022,1.0022
2024-09-13,1.0013,1.0013,1.0013
2024-09-20,1.0038,1.0038,1.0038
2024-09-27,0.9748,0.9748,0.9748
2024-09-30,0.9841,0.9841,0.9841
2024-10-11,0.9994,0.9994,0.9994
2024-10-18,0.9881,0.9881,0.9881
2024-10-25,1.0,1.0,1.0
2024-11-01,0.9993,0.9993,0.9993
2024-11-08,1.0039,1.0039,1.0039
2024-11-15,1.0009,1.0009,1.0009
2024-11-22,1.0071,1.0071,1.0071
2024-11-29,1.0091,1.0091,1.0091
2024-12-06,1.0125,1.0125,1.0125
2024-12-13,1.0146,1.0146,1.0146
2024-12-20,1.0156,1.0156,1.0156
2024-12-27,1.0159,1.0159,1.0159
2025-01-03,1.014,1.014,1.014
2025-01-10,1.0167,1.0167,1.0167
2025-01-17,1.0177,1.0177,1.0177
2025-01-24,1.0187,1.0187,1.0187
2025-01-27,1.0191,1.0191,1.0191
2025-02-07,1.0229,1.0229,1.0229
2025-02-14,1.0209,1.0209,1.0209
2025-02-21,1.0212,1.0212,1.0212
2025-02-28,1.0215,1.0215,1.0215
2025-03-07,1.024,1.024,1.024
2025-03-14,1.0253,1.0253,1.0253
2025-03-21,1.0266,1.0266,1.0266
2025-03-28,1.027,1.027,1.027
2025-04-03,1.0267,1.0267,1.0267
2025-04-11,1.0269,1.0269,1.0269
2025-04-18,1.0271,1.0271,1.0271
2025-04-25,1.0301,1.0301,1.0301
2025-04-30,1.0292,1.0292,1.0292
2025-05-09,1.0299,1.0299,1.0299
