date,nav_unit,nav_accumulated,nav_adjusted
2018-02-09,1.0,1.0,1.0
2018-02-14,1.0,1.0,1.0
2018-02-23,1.0,1.0,1.0
2018-03-02,1.0,1.0,1.0
2018-03-09,1.0,1.0,1.0
2018-03-16,1.0,1.0,1.0
2018-03-23,1.0,1.0,1.0
2018-03-30,1.0,1.0,1.0
2018-04-04,1.0,1.0,1.0
2018-04-13,1.001,1.001,1.001
2018-04-20,0.99,0.99,0.99
2018-04-27,0.988,0.988,0.988
2018-05-04,0.986,0.986,0.986
2018-05-11,0.986,0.986,0.986
2018-05-18,1.01,1.01,1.01
2018-05-25,0.99,0.99,0.99
2018-06-01,0.985,0.985,0.985
2018-06-08,0.989,0.989,0.989
2018-06-15,0.998,0.998,0.998
2018-06-22,0.982,0.982,0.982
2018-06-29,0.947,0.947,0.947
2018-07-06,0.918,0.918,0.918
2018-07-13,0.95,0.95,0.95
2018-07-20,0.956,0.956,0.956
2018-07-27,0.968,0.968,0.968
2018-08-03,0.949,0.949,0.949
2018-08-10,0.963,0.963,0.963
2018-08-17,0.927,0.927,0.927
2018-08-24,0.95,0.95,0.95
2018-08-31,0.964,0.964,0.964
2018-09-07,0.949,0.949,0.949
2018-09-14,0.947,0.947,0.947
2018-09-21,0.991,0.991,0.991
2018-09-28,0.991,0.991,0.991
2018-10-12,0.935,0.935,0.935
2018-10-19,0.924,0.924,0.924
2018-10-26,0.939,0.939,0.939
2018-11-02,0.97,0.97,0.97
2018-11-09,0.93,0.93,0.93
2018-11-16,0.948,0.948,0.948
2018-11-23,0.919,0.919,0.919
2018-11-30,0.932,0.932,0.932
2018-12-07,0.932,0.932,0.932
2018-12-14,0.932,0.932,0.932
2018-12-21,0.887,0.887,0.887
2018-12-28,0.88,0.88,0.88
2019-01-04,0.887,0.887,0.887
2019-01-11,0.903,0.903,0.903
2019-01-18,0.919,0.919,0.919
2019-01-25,0.935,0.935,0.935
2019-02-01,0.955,0.955,0.955
2019-02-15,0.959,0.959,0.959
2019-02-22,0.991,0.991,0.991
2019-03-01,1.03,1.03,1.03
2019-03-08,1.004,1.004,1.004
2019-03-15,1.027,1.027,1.027
2019-03-22,1.055,1.055,1.055
2019-03-29,1.074,1.074,1.074
2019-04-04,1.114,1.114,1.114
2019-04-12,1.1,1.1,1.1
2019-04-19,1.138,1.138,1.138
2019-04-26,1.096,1.096,1.096
2019-04-30,1.103,1.103,1.103
2019-05-10,1.072,1.072,1.072
2019-05-17,1.047,1.047,1.047
2019-05-24,1.034,1.034,1.034
2019-05-31,1.048,1.048,1.048
2019-06-06,1.026,1.026,1.026
2019-06-14,1.053,1.053,1.053
2019-06-21,1.101,1.101,1.101
2019-06-28,1.103,1.103,1.103
2019-07-05,1.114,1.114,1.114
2019-07-12,1.108,1.108,1.108
2019-07-19,1.116,1.116,1.116
2019-07-26,1.13,1.13,1.13
2019-08-02,1.104,1.104,1.104
2019-08-09,1.094,1.094,1.094
2019-08-16,1.098,1.098,1.098
2019-08-23,1.117,1.117,1.117
2019-08-30,1.108,1.108,1.108
2019-09-06,1.136,1.136,1.136
2019-09-12,1.137,1.137,1.137
2019-09-20,1.13,1.13,1.13
2019-09-27,1.113,1.113,1.113
2019-09-30,1.112,1.112,1.112
2019-10-11,1.124,1.124,1.124
2019-10-18,1.115,1.115,1.115
2019-10-25,1.113,1.113,1.113
2019-11-01,1.115,1.115,1.115
2019-11-08,1.124,1.124,1.124
2019-11-15,1.104,1.104,1.104
2019-11-22,1.106,1.106,1.106
2019-11-29,1.098,1.098,1.098
2019-12-06,1.116,1.116,1.116
2019-12-13,1.137,1.137,1.137
2019-12-20,1.142,1.142,1.142
2019-12-27,1.16,1.16,1.16
2020-01-03,1.167,1.167,1.167
2020-01-10,1.186,1.186,1.186
2020-01-17,1.18,1.18,1.18
2020-01-23,1.162,1.162,1.162
2020-02-07,1.164,1.164,1.164
2020-02-14,1.206,1.206,1.206
2020-02-21,1.224,1.224,1.224
2020-02-28,1.131,1.131,1.131
2020-03-06,1.171,1.171,1.171
2020-03-13,1.1,1.1,1.1
2020-03-20,1.047,1.047,1.047
2020-03-27,1.075,1.075,1.075
2020-04-03,1.083,1.083,1.083
2020-04-10,1.101,1.101,1.101
2020-04-17,1.127,1.127,1.127
2020-04-24,1.136,1.136,1.136
2020-04-30,1.138,1.138,1.138
2020-05-08,1.161,1.161,1.161
2020-05-15,1.157,1.157,1.157
2020-05-22,1.118,1.118,1.118
2020-05-29,1.161,1.161,1.161
2020-06-05,1.206,1.206,1.206
2020-06-12,1.244,1.244,1.244
2020-06-19,1.286,1.286,1.286
2020-06-24,1.318,1.318,1.318
2020-07-03,1.345,1.345,1.345
2020-07-10,1.504,1.504,1.504
2020-07-17,1.429,1.429,1.429
2020-07-24,1.411,1.411,1.411
2020-07-31,1.455,1.455,1.455
2020-08-07,1.478,1.478,1.478
2020-08-14,1.453,1.453,1.453
2020-08-21,1.437,1.437,1.437
2020-08-28,1.462,1.462,1.462
2020-09-04,1.42,1.42,1.42
2020-09-11,1.36,1.36,1.36
2020-09-18,1.41,1.41,1.41
2020-09-25,1.371,1.371,1.371
2020-10-09,1.402,1.402,1.402
2020-10-16,1.416,1.416,1.416
2020-10-23,1.363,1.363,1.363
2020-10-30,1.431,1.431,1.431
2020-11-06,1.497,1.497,1.497
2020-11-13,1.5,1.5,1.5
2020-11-20,1.509,1.509,1.509
2020-11-27,1.532,1.532,1.532
2020-12-04,1.538,1.538,1.538
2020-12-11,1.524,1.524,1.524
2020-12-18,1.581,1.581,1.581
2020-12-25,1.716,1.716,1.716
2020-12-31,1.723,1.723,1.723
2021-01-08,1.82,1.82,1.82
2021-01-15,1.773,1.773,1.773
2021-01-22,1.869,1.869,1.869
2021-01-29,1.781,1.781,1.781
2021-02-05,1.855,1.855,1.855
2021-02-10,1.986,1.986,1.986
2021-02-19,1.909,1.909,1.909
2021-02-26,1.747,1.747,1.747
2021-03-05,1.692,1.692,1.692
2021-03-12,1.647,1.647,1.647
2021-03-19,1.642,1.642,1.642
2021-03-26,1.677,1.677,1.677
2021-04-02,1.712,1.712,1.712
2021-04-09,1.663,1.663,1.663
2021-04-16,1.614,1.614,1.614
2021-04-23,1.672,1.672,1.672
2021-04-30,1.666,1.666,1.666
2021-05-07,1.582,1.582,1.582
2021-05-14,1.619,1.619,1.619
2021-05-21,1.639,1.639,1.639
2021-05-28,1.682,1.682,1.682
2021-06-04,1.704,1.704,1.704
2021-06-11,1.682,1.682,1.682
2021-06-18,1.64,1.64,1.64
2021-06-25,1.721,1.721,1.721
2021-07-02,1.665,1.665,1.665
2021-07-09,1.733,1.733,1.733
2021-07-16,1.763,1.763,1.763
2021-07-23,1.789,1.789,1.789
2021-07-30,1.731,1.731,1.731
2021-08-06,1.808,1.808,1.808
2021-08-13,1.77,1.77,1.77
2021-08-20,1.71,1.71,1.71
2021-08-27,1.83,1.83,1.83
2021-09-03,1.707,1.707,1.707
2021-09-10,1.821,1.821,1.821
2021-09-17,1.82,1.82,1.82
2021-09-24,1.772,1.772,1.772
2021-09-30,1.682,1.682,1.682
2021-10-08,1.636,1.636,1.636
2021-10-15,1.651,1.651,1.651
2021-10-22,1.649,1.649,1.649
2021-10-29,1.698,1.698,1.698
2021-11-05,1.617,1.617,1.617
2021-11-12,1.651,1.651,1.651
2021-11-19,1.663,1.663,1.663
2021-11-26,1.706,1.706,1.706
2021-12-03,1.708,1.708,1.708
2021-12-10,1.672,1.672,1.672
2021-12-17,1.625,1.625,1.625
2021-12-24,1.583,1.583,1.583
2021-12-31,1.593,1.593,1.593
2022-01-07,1.491,1.491,1.491
2022-01-14,1.507,1.507,1.507
2022-01-21,1.445,1.445,1.445
2022-01-28,1.388,1.388,1.388
2022-02-11,1.341,1.341,1.341
2022-02-18,1.393,1.393,1.393
2022-02-25,1.386,1.386,1.386
2022-03-04,1.381,1.381,1.381
2022-03-11,1.349,1.349,1.349
2022-03-18,1.325,1.325,1.325
2022-03-25,1.326,1.326,1.326
2022-04-01,1.319,1.319,1.319
2022-04-08,1.298,1.298,1.298
2022-04-15,1.278,1.278,1.278
2022-04-22,1.212,1.212,1.212
2022-04-29,1.211,1.211,1.211
2022-05-06,1.18,1.18,1.18
2022-05-13,1.207,1.207,1.207
2022-05-20,1.263,1.263,1.263
2022-05-27,1.239,1.239,1.239
2022-06-02,1.311,1.311,1.311
2022-06-10,1.348,1.348,1.348
2022-06-17,1.396,1.396,1.396
2022-06-24,1.479,1.479,1.479
2022-07-01,1.445,1.445,1.445
2022-07-08,1.452,1.452,1.452
2022-07-15,1.499,1.499,1.499
2022-07-22,1.496,1.496,1.496
2022-07-29,1.508,1.508,1.508
2022-08-05,1.439,1.439,1.439
2022-08-12,1.453,1.453,1.453
2022-08-19,1.52,1.52,1.52
2022-08-26,1.419,1.419,1.419
2022-09-02,1.345,1.345,1.345
2022-09-09,1.388,1.388,1.388
2022-09-16,1.282,1.282,1.282
2022-09-23,1.281,1.281,1.281
2022-09-30,1.252,1.252,1.252
2022-10-14,1.344,1.344,1.344
2022-10-21,1.321,1.321,1.321
2022-10-28,1.285,1.285,1.285
2022-11-04,1.36,1.36,1.36
2022-11-11,1.297,1.297,1.297
2022-11-18,1.276,1.276,1.276
2022-11-25,1.234,1.234,1.234
2022-12-02,1.247,1.247,1.247
2022-12-09,1.249,1.249,1.249
2022-12-16,1.222,1.222,1.222
2022-12-23,1.186,1.186,1.186
2022-12-30,1.222,1.222,1.222
2023-01-06,1.252,1.252,1.252
2023-01-13,1.238,1.238,1.238
2023-01-20,1.252,1.252,1.252
2023-02-03,1.269,1.269,1.269
2023-02-10,1.251,1.251,1.251
2023-02-17,1.223,1.223,1.223
2023-02-24,1.223,1.223,1.223
2023-03-03,1.227,1.227,1.227
2023-03-10,1.172,1.172,1.172
2023-03-17,1.151,1.151,1.151
2023-03-24,1.156,1.156,1.156
2023-03-31,1.157,1.157,1.157
2023-04-07,1.179,1.179,1.179
2023-04-14,1.15,1.15,1.15
2023-04-21,1.128,1.128,1.128
2023-04-28,1.103,1.103,1.103
2023-05-05,1.092,1.092,1.092
2023-05-12,1.057,1.057,1.057
2023-05-19,1.063,1.063,1.063
2023-05-26,1.055,1.055,1.055
2023-06-02,1.055,1.055,1.055
2023-06-09,1.043,1.043,1.043
2023-06-16,1.065,1.065,1.065
2023-06-21,1.046,1.046,1.046
2023-06-30,1.055,1.055,1.055
2023-07-07,1.041,1.041,1.041
2023-07-14,1.05,1.05,1.05
2023-07-21,1.025,1.025,1.025
2023-07-28,1.037,1.037,1.037
2023-08-04,1.047,1.047,1.047
2023-08-11,1.013,1.013,1.013
2023-08-18,0.993,0.993,0.993
2023-08-25,0.959,0.959,0.959
2023-09-01,0.977,0.977,0.977
2023-09-08,0.972,0.972,0.972
2023-09-15,0.963,0.963,0.963
2023-09-22,0.955,0.955,0.955
2023-09-28,0.967,0.967,0.967
2023-10-13,0.975,0.975,0.975
2023-10-20,0.936,0.936,0.936
2023-10-27,0.956,0.956,0.956
2023-11-03,0.958,0.958,0.958
2023-11-10,0.967,0.967,0.967
